polymer,monomer_phi,homo_lumo_gap,chi_water,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCCN(C#N)CCOC(=O)C(CCCC)CCCC(*)=O,-0.55622375,3.8390305,1.1303132,-0.039339982,-3.6409085,-0.051158473,0.3872621,0.020534752,-1.9853119,0.056963757,0.02386244,0.077113785,-0.05345997,-0.14818378,0.025464837,-1.4617363,0.03068641,-0.036306724,0.0056256233,0.12350232,-2.267001,0.59173757,0.06252059,0.11395074,0.059191458,0.023992926,-0.08752317,-0.029968549,-0.050833695,0.5339052,1.1059948,-0.7666257,-0.017425325,-0.03617397,0.018142255,-1.1218102,0.005114136,0.10223827,0.21201247,0.07985099,0.027549764,-0.05515389,-1.3634984,-0.043197088,-1.3210849,0.07669982,0.0025866486,-0.04919125,0.73659235,-0.023564762,2.0113244,0.044055227,-0.1771522,-1.2761222,-0.0146759935,4.135923,0.17573284,-0.014315069,-0.36509332,0.030872237,1.3820624,-0.73999685,-0.003493703,0.1937795,0.03137088,-1.9062358,0.55081844,2.7471778,0.015570316,0.5428687,-0.21941493,0.8218352,0.052692596,1.3687456,-0.035279885,0.76544785,-0.15325996,0.5185929,0.026240546,1.4235114,-0.045157086,-0.50848407,0.027548231,0.0010321136,1.4216434,-0.0315989,0.04678608,0.08164,0.0012761466,0.062321372,-1.9011222,0.29020545,-0.09906898,0.004370906,-0.18273073,-0.021120613,-0.03070092,0.07656763,0.019339098,0.073556215,0.1312561,0.045205094,-0.046001945,0.008025778,1.8499631,-0.033929624,0.0074220262
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccc(SC)cc1,-0.3506616,2.5950494,1.2999489,-0.02305868,-3.7824974,-0.029352423,1.8062624,-0.00920045,-0.4435503,0.007991901,0.030541701,0.068916485,-0.010554205,1.5855817,0.028879719,-2.864175,0.059824135,-0.022346886,0.015825562,0.07257128,-1.4537908,-0.45252946,0.052111223,0.06057812,0.04645711,-0.005843403,-0.052388784,0.036578603,-0.036038905,0.056453135,1.3650683,-1.1597353,0.014581318,-0.012698216,0.052113518,-0.44616616,0.032017425,0.11619568,0.5718144,0.050221186,0.0061117494,-1.7469175,-2.1068947,0.01496329,-1.9672636,0.011869484,0.011571434,-0.08770163,0.4271581,-0.057049714,1.183744,-0.00016404205,-1.5085264,0.5938769,-0.005187615,2.525076,-0.49132365,-0.023521123,-1.3505576,0.7775875,2.1442788,-3.4045901,0.008204782,-1.5329618,0.08050668,0.19681537,1.2102224,1.9221574,0.023836276,-0.27107686,-2.577974,0.5772574,0.037686497,1.2695245,-0.06188607,1.2615047,-0.18698254,0.36086482,0.045431882,1.5795989,-0.060201757,-1.2074953,0.011549158,-0.0049489755,2.5341852,0.038677227,0.059150346,0.03398268,1.5563563,0.052216463,-2.6616275,1.588733,-0.12239466,0.05946213,-0.02087561,-0.027190212,-0.00070174073,0.028584922,0.050001822,0.0669231,0.049317095,0.061459787,0.014216629,0.035389774,3.203888,-0.02986088,0.030368019
*OCCN(CCOC(=O)C(CCCC)C(*)=O)C(=O)c1cccc(F)c1,-0.3705173,3.5374284,1.221691,0.029109051,-1.279803,-0.03907455,0.782127,-0.02175451,-1.2690222,0.075233586,0.06004083,0.12462727,-0.2674827,-0.16644089,-0.028052524,-1.2722222,0.038260736,0.16508771,-0.024951672,0.081306145,-0.43004018,1.2944642,0.076461695,0.0839732,0.05215154,0.008702146,-0.07458312,-0.00030134994,-0.059427604,0.9118499,0.4658493,-0.30771342,0.04161582,-0.022431307,0.04053334,-1.0539951,-0.0024245237,0.13781057,-0.16432159,-0.09176538,-0.041791063,0.6575832,-2.4092865,-0.01587451,-0.9187196,0.008976501,-0.020359512,0.046696976,0.99058676,0.00023485986,2.2343218,0.030183496,-1.363952,0.16150622,0.008017394,2.394368,-1.0940343,-0.010121386,0.5165617,-0.7086148,2.9398966,-1.1735464,-0.052881587,-0.86184686,0.011011546,-0.4043164,1.8194029,1.8374698,0.035337027,-0.20530948,-0.98915243,0.53695714,0.07557717,1.0531722,-0.0200892,1.7172718,-0.606825,-0.7019559,0.038759034,0.58040625,-0.043129675,-0.4277197,0.029744854,0.03983978,0.74495447,-0.014266512,0.05044948,0.07798847,0.78249484,0.008175444,-0.84073013,2.0227952,-0.14745434,0.037318647,-0.4028672,0.025011363,0.032703593,0.07281839,0.04317101,0.08631823,0.069538474,0.1118415,-0.04664155,0.04331846,4.0743766,-0.024384186,0.025114415
*OCCN(CCOC(=O)C(CC1CC1)C(*)=O)c1ccccn1,-0.3027222,2.911079,1.3477477,-0.046291105,-1.1961949,0.005916326,0.55211496,-0.020936292,-0.2518614,0.014193483,0.046347942,0.11211677,-0.31532675,0.21377957,0.031855803,-3.1523666,0.046697784,0.04101084,0.0028524338,0.11525217,-2.102285,0.25070372,0.06143439,0.081541464,0.08009739,0.009511153,-0.061630942,0.03771316,-0.016379874,1.0599111,-0.020823468,-0.09172012,-0.015426091,0.014400251,0.022120358,-1.3786098,-0.0132236155,0.08207412,-0.7339269,0.11767254,-0.020035554,-0.20223886,-1.7381121,0.015408465,-1.9892255,0.077934064,-0.048007064,-0.05498327,-0.23749648,-0.012518193,1.6004863,0.0032215235,-0.9008318,0.0018403032,-0.014298953,4.106727,-1.3595268,0.024032362,0.59399986,0.24267726,3.837601,-0.7895994,-0.013762113,-1.326456,0.04272611,0.4866859,1.4736943,1.9460818,0.042272918,-0.9381981,-2.222226,0.76424766,0.08559363,2.8226857,-0.0005230116,1.9317622,-0.93609095,-0.76596904,0.058741316,1.4175673,-0.07692348,1.0332366,0.05110739,0.055935696,2.3534145,-0.011134965,-0.0059150946,0.08834343,-0.15939708,0.06543768,-2.452105,0.9412105,-0.14026307,0.0012255755,-0.556631,-0.029862668,0.023797948,0.056241006,0.06241573,0.09808229,0.053149406,0.07178478,-0.022934578,0.047258314,1.8778356,0.043739565,0.0026348708
*OCCNc1nccc(SCCOC(=O)C(C(*)=O)C2CC2)n1,-0.30463862,3.287341,1.1977776,-0.0038048646,-2.9086342,-0.03321132,1.2854078,0.028733518,0.37765515,0.08188137,0.022657672,0.08164773,0.063235454,0.1228331,0.044459753,-1.3688736,0.075377434,-0.15869004,-0.02319454,0.12511718,-2.4094505,0.4740239,0.024846224,0.04499779,0.070329666,-0.041555777,-0.095890045,0.0006247753,-0.07293708,1.0703177,1.2862712,-0.7311498,0.0021253515,-0.045900032,0.00245353,-0.487143,0.016708642,0.07735591,0.63255596,0.15955567,-0.03168966,-0.11219707,-1.9127479,-0.021741774,-1.3520848,0.08153317,-0.018718116,-0.036252126,0.26411808,-0.044611294,3.4279966,0.050821662,-1.9209834,0.3470074,-0.013375232,2.7220006,-0.37902388,0.034061946,-0.8739531,-0.49848357,1.9624419,-2.9603515,0.028461028,-0.7879701,0.07101879,-0.030218296,2.6130087,1.5314014,0.04773091,-0.26865682,0.004445885,0.8068258,0.03166436,2.4038515,-0.035107065,1.2728051,1.1413169,-0.4394376,0.058081817,-0.24649782,-0.06093362,0.7050092,0.022838779,0.034081046,0.78469205,-0.034146544,0.0055574267,0.048473105,1.2778361,0.08611579,-2.6245675,-0.55184853,-0.14092803,0.024234062,-0.4984759,4.7145488e-05,0.032362085,0.014825753,0.04032789,0.10272761,0.0796952,0.11764186,-0.052771173,0.058289684,2.706051,-0.017276645,0.042377982
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.03627229,-2.8980153,0.03056571,0.49437788,0.031192342,-1.1249461,0.058454633,0.034394808,0.10828455,-0.31976196,2.1407673,-0.019169947,-1.603576,0.041487508,-0.0020499849,-0.04137534,0.12713712,-1.7085944,-0.22622612,0.07907158,0.030994358,0.08754599,-0.0065499544,-0.06648788,-0.03437721,-0.02260605,0.35684294,0.55709726,-0.6099017,0.00080341205,-0.045304686,0.06437105,-0.025432296,0.004122747,0.05690412,0.5685214,-0.03242146,0.022016574,-1.7368413,-1.3633409,-0.0057233335,-0.6175434,0.032011583,-0.047089808,0.05683653,-1.1417569,-0.04702372,2.9965158,0.014730986,-1.4367772,-1.078904,-0.0019521675,1.9211773,-1.3656598,-0.014434173,-1.0604588,-0.44375536,3.6882646,-2.4501379,-0.0493584,-1.6827868,0.02646349,0.48417765,2.700045,1.6492258,0.083300754,1.1502999,-2.4311478,0.02718972,0.08212137,1.6197956,-0.0022492746,2.049699,-0.6231125,0.57363087,0.058967598,0.27199835,-0.017791815,-0.2557136,0.059692252,-0.004460148,1.4375846,-0.029005557,0.025208762,0.035079654,0.1795805,0.022131478,-3.5844796,0.71556485,-0.12960267,0.048078235,-0.28361702,-0.014389322,-0.0215975,0.06717146,0.058737382,0.027447263,0.10631884,0.06437615,-0.006294326,0.031119762,3.9127302,0.024120362,0.051680513
*OCN1C=NC=CC(SCOC(=O)C2(CCC(*)=O)N=N2)=N1,-0.28438932,1.8783383,1.11507,-0.036754258,-3.5822375,-0.0517218,-0.34126613,0.030865284,0.19042988,0.04932484,0.051563304,0.104926854,-0.21714374,0.21100152,-0.006439334,-3.473122,0.05163083,0.2005007,-0.05647404,0.12515226,-1.9546826,-0.08583192,0.08076897,0.07012189,0.06231857,0.00672634,-0.10480232,-0.009320445,-0.014722243,0.041699577,0.022254078,-1.2999493,0.023348525,-0.009415456,0.067229025,-0.95767283,0.04681673,0.061222013,-1.0654981,0.13718827,-0.002255016,-0.33509728,-1.4644551,-0.028712643,-1.13439,0.07271079,0.0012323463,0.028500406,-0.95763236,-0.022835448,3.206563,-0.008976185,-1.0560853,-0.036256753,0.017833099,2.5136652,-1.3825977,0.017303353,-1.4876469,0.63169736,2.417712,-3.1955116,-0.042740937,-1.2722509,0.023104941,-0.23152696,2.3574882,1.8348229,0.07672798,-0.9472751,-2.3654454,0.4651663,0.07467033,1.9363729,-0.04584422,0.78200245,-0.22829074,0.7524354,0.06557824,-0.50704294,-0.06682752,-0.27902007,0.002555006,0.030261304,2.3244784,-0.033359144,-0.0034029807,0.0456373,0.5590026,0.033188723,-2.5696712,1.179821,-0.13486981,0.0040005455,-0.30008826,0.042378522,0.008626014,0.06875926,0.069828354,0.027881583,0.082968555,0.12223825,0.010923296,0.00418837,3.2154353,-0.013927779,0.0020293558
*OCCSC(C=Cc1cc(C)cc(C)c1)SCCOC(=O)C(CCc1ccccc1)C(*)=O,-0.37276772,3.2482505,1.3214991,-0.009678267,-3.4143577,0.023325266,2.1502259,-0.035801053,0.8562428,0.054398004,0.052227706,0.067961544,0.0025657981,2.1483529,-0.018821094,-2.076633,0.042680223,0.17130859,-0.021652365,0.06582799,-1.8396955,1.2466812,0.078221396,0.07926389,0.058696393,-0.018117132,-0.100844495,0.009360616,-0.019715885,-0.46258697,0.34167132,-1.268521,0.024238374,-0.042594574,0.040874,-0.37576786,0.031090477,0.049316905,0.121414855,0.122351706,-0.013114254,-0.43906158,-4.029968,-0.010820362,-0.0011378176,0.058882285,-0.0582144,-0.0586227,0.5507897,0.0063238745,3.4497006,0.026095264,0.31865504,0.56707585,0.0076262387,4.022084,-0.84535176,-0.030054828,-0.96025,-0.5581815,3.6026795,-1.8088716,-0.037814017,-0.13661513,0.037969347,0.108850665,1.6634878,0.5077475,0.02415255,-0.8395452,-0.07817779,0.008222633,0.08734656,0.92969,-0.059075285,1.4541689,1.1758898,1.0988159,0.02897912,0.6784799,-0.061025523,-1.1498684,0.006109991,0.0032541726,2.5840032,-0.01709473,-0.01045894,0.046826683,-0.7308192,0.010981044,-3.096418,1.7939286,-0.12604837,0.01314283,-0.66255,0.030745637,-0.015279211,0.084093176,0.047798205,0.08673726,0.13268016,0.110316195,-0.026252333,0.003202482,3.6699154,0.043542102,0.05108651
*OCCN(CCOC(=O)C(CCc1ccccn1)C(*)=O)c1ccc2ccccc2c1,-0.272339,2.2903857,1.2879606,-0.044038463,-2.3622503,0.025559766,1.3263054,0.0024101152,0.84738785,0.070009425,-0.008975558,0.059425175,-0.009421206,0.7895338,-0.01829738,-3.7845051,-0.0035300406,0.15140632,-0.026099524,0.10352961,-0.83956206,0.40907285,0.0727815,0.045944605,0.06121677,0.02911973,-0.11074676,-0.01189454,-0.063092686,0.3708061,0.22653534,0.33162978,0.022985457,0.022395026,0.012998144,0.094354466,0.0228173,0.12665913,0.60730624,0.14937955,0.0061511523,-0.091961704,-2.6441956,-0.019175826,0.3568364,0.043305174,0.011331855,-0.042504586,0.5921728,0.016649002,1.6886073,-0.00016892569,-1.1536635,0.6081651,0.016923921,1.9327973,0.21376882,0.028754136,0.9927092,-0.7147714,3.2742217,-2.791108,-0.0052960142,0.09074113,0.055696703,-1.5199708,0.8307069,0.7836405,0.04361519,-0.23712935,-0.27539146,0.21640363,0.021975817,2.2884915,-0.060733017,2.1028247,-0.047352154,-0.00999284,0.043771844,0.35032555,-0.012999105,-0.6497456,-0.0019572736,0.039481834,2.4815643,-0.026429234,0.001656754,0.10842537,-0.4338037,0.011318881,-1.542455,0.50866383,-0.15469162,0.054101087,0.029853817,-0.004829706,0.02059722,0.085682355,0.03222073,0.05664356,0.056925993,0.09081774,0.004098771,0.009439994,4.0670004,0.04431979,-0.013717357
*OCC(C=CC1(F)C=C(F)C=C1F)(CBr)COC(=O)C(CC1CC1)C(*)=O,-0.28813425,3.0509443,1.3586327,-0.025247173,-1.1474401,-0.015613318,2.0609882,-0.02011661,-1.5260292,0.025030358,0.009242775,0.113249145,-0.04830066,-0.07640044,-0.012143549,-1.710187,0.043374512,0.071295545,-0.035263676,0.12869067,-1.1980103,0.4303011,0.026000397,0.07274083,0.02313734,-0.022196356,-0.106678426,0.015648799,-0.060207307,1.2205797,-0.05579358,-0.91246414,0.0070028557,-0.054210164,0.03940719,-0.763325,0.033103954,0.109633274,-0.34524587,-0.081206515,-0.011169038,-1.3028426,-2.5868087,0.007841201,-0.46574196,0.021647083,0.008351239,0.04969536,1.6550657,-0.021331258,3.7224638,0.024250505,-0.46816584,0.3716118,0.0014510172,1.5271547,-0.73081356,0.013640581,-1.1366856,0.78471535,1.2630006,-0.79379416,-0.029947527,-0.53963053,0.05856167,-1.7146473,0.40245485,0.7708769,0.07022183,-0.41442984,-0.2517889,0.118937135,0.098533385,2.9948092,-0.0035014355,0.9282812,1.2317032,0.24990897,0.0011204579,-0.051496655,-0.08871729,0.010310146,0.050740458,0.02778871,2.8992102,-0.02902819,0.0075003183,0.104466945,1.2487164,0.01398861,-2.7683697,0.89304453,-0.13297658,0.028430773,-0.17279974,0.01438985,0.0056728534,0.02700307,0.035891913,0.043123987,0.122380376,0.12919259,-0.057806432,0.066229716,1.8721981,0.014317821,0.026874484
