polymer,monomer_phi,homo_lumo_gap,chi_water,num_fluorine,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C(C(*)=O)c1ccc(C)cc1,-0.24645687639713287,3.721158504486084,1.4212969541549683,-16.0,0.0178319,1.4121537,-0.015805515,-0.041072562,-0.044855196,0.31646803,0.035155106,-0.048218876,0.017866872,0.14574964,-0.016471546,-0.00085350976,-0.8164345,0.03948124,-0.087870866,-0.09464417,0.115607716,-0.22235836,0.016123155,0.028397257,0.07866816,0.045242794,-0.009294336,-0.035675853,0.0044049304,-0.024384018,0.14590958,0.14172296,1.5307155,-0.008614127,-0.03323103,0.031893477,0.43690524,-0.0011379429,0.07373886,0.9055125,-0.057724994,0.00027862308,-0.12573808,-0.9762264,-0.030288965,0.46321663,0.010611989,-0.077082925,-0.0055175493,-0.29956773,-0.03711339,-0.49648324,0.028228445,-0.3670593,0.5541229,0.009888241,-2.1126668,0.8452938,0.011037057,-1.460543,-2.8637233,2.1958916,-1.4171805,-0.01720632,0.60458124,0.02626587,-1.2403945,1.5981647,-0.23161358,0.03718163,-0.16782565,1.2540821,0.682811,0.0012178165,1.9762738,-0.001492236,1.3444073,-0.52536297,0.6592907,0.004573468,0.25293854,-0.074675746,-1.6789322,-0.008782163,0.00046298603,0.18464583,-0.03277893,-0.022292031,0.056343783,-0.15601158,0.054448158,-0.1533968,3.6962469,-0.13841777,-0.01020306,0.32188532,0.0135563435,-0.079024315,-0.022140525,0.017517207,0.07870849,0.0090075545,0.09788758,-0.04580562,-0.012181037,-0.17602667,-0.0434432,0.01733427
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C(C(*)=O)c1ccc(C)cc1,-0.2478894144296646,3.7144978046417236,1.423227071762085,-18.0,0.022339413,1.4121537,-0.013397881,-0.08634602,-0.051589813,0.31646803,0.035155106,-0.048350822,0.017866872,0.14574964,-0.016471546,-0.007606736,-0.8164345,0.03948124,-0.087870866,-0.09464417,0.115607716,-0.22235836,0.016123155,0.019197289,0.07866816,0.045242794,-0.004985648,-0.048009586,0.009323465,-0.02853479,0.15325218,0.14172296,1.6271873,-0.008614127,-0.03323103,0.031893477,0.43690524,-0.0011379429,0.073738895,1.0802903,-0.057724994,0.00027862308,-0.12573808,-0.9762264,-0.030288965,0.2500796,-0.0021586758,-0.07088618,-0.0055175493,-0.29956773,-0.03711339,-0.49648324,0.028228445,-0.3670593,-0.02622764,0.009677255,-2.1126668,-0.3594572,0.011037057,-1.460543,-1.4286304,1.6103201,-1.2322193,-0.022099297,0.5053564,0.023125384,-1.2403945,1.6447325,-0.23161358,0.040293396,-0.5073418,1.2540821,0.64275265,0.008466976,1.9762738,-0.0024973417,1.6996508,-0.52536297,0.6592907,0.0032105355,0.25293854,-0.074675746,-1.4848334,-0.0054962067,0.00046298603,0.18464583,-0.03277893,-0.022292031,0.056343783,-0.15601158,0.057603914,-0.1533968,3.6962469,-0.1245697,-0.01020306,0.19026724,0.0135563435,-0.079024315,-0.022979802,0.014206093,0.079142384,0.0090075545,0.09788758,-0.044865005,-0.012181037,-0.17602667,-0.0434432,0.019010069
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2500115633010864,3.8977930545806885,1.1737852096557617,-12.0,-0.02177877,2.57331,0.012030321,0.61908513,-0.04577716,1.7577097,0.014093576,-0.02601794,0.029890724,-0.12786931,-1.0731746,-0.026177185,0.25639394,0.030640112,-0.034853797,-0.0661541,0.09586134,0.0077268635,0.48043382,0.0030823897,0.07032841,0.04235211,0.034541678,-0.04464191,-0.003026991,-0.027604144,-0.6729252,1.4540527,0.9321588,-0.05585247,-0.051970463,-0.014072639,-0.93321645,-0.030641817,0.063478805,0.37827742,-0.008042633,-0.020325689,-1.6998717,0.44800773,0.010177381,0.25414392,0.008913361,-0.04306951,-0.114850484,0.480526,-0.019314215,-1.8208749,0.026709449,1.1347922,-0.19014487,-0.016726654,-0.51933014,0.61414593,-0.022036906,-2.448275,-2.5491006,0.6923082,-0.14199907,-0.032389738,0.92197615,0.018194498,-2.6771905,2.191774,0.53587747,-0.006476319,-0.5531413,0.8339383,0.9370058,0.027933856,1.1252977,-0.023639638,1.230561,0.8510675,1.8622022,0.04338645,-0.29871964,-0.039212376,-1.724462,0.0277075,-0.037921008,-0.47469044,-0.042751353,-0.020578813,0.040898543,0.7507987,0.055755757,0.54725516,5.468297,-0.11290974,0.013667542,0.11764917,-0.018002292,-0.031374067,0.0017649796,0.00032139072,0.077650115,0.05693399,0.09538704,-0.047755245,0.0059593227,-0.017632416,-0.00077489275,0.0061460733
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)Nc1ccc(Oc2ccc(NC(*)=O)cc2)cc1,-0.23579776287078857,3.5789785385131836,1.1457103490829468,-12.0,0.012285212,3.3014283,-0.03682957,0.8689656,-0.011600535,2.1462662,0.03318725,-0.030677894,0.065779835,0.093572214,-1.7898449,-0.0089409165,0.38185617,0.03696857,-0.06862953,-0.06136884,0.10063088,1.345087,1.2017131,-0.0017980603,0.0748053,0.038297206,0.01638298,-0.0661712,0.011965965,-0.024700861,0.35382208,0.14662565,1.2568063,-0.0153248375,-0.042484295,0.029174928,-0.19198321,-0.026112404,0.024670936,0.29430902,-0.011804473,-0.013479264,-1.1974554,0.5932717,0.0036997441,1.3971144,0.04854646,-0.058676057,-0.07529898,0.66928816,-0.01011105,-0.8457,0.013739148,0.58032703,-0.50382495,0.0025248085,-0.8160644,0.71862775,-0.03788258,-2.0942674,-1.7276936,0.99822545,-0.14025766,-0.03349069,0.08067092,0.038539715,-1.2932914,2.2732234,-0.16407521,0.012970226,-1.2028116,0.20207457,1.0455726,0.03619886,1.6564013,-0.02062761,0.726938,-0.21143036,1.5539669,0.055889916,0.16488679,-0.058745928,-0.9445261,-0.012727091,-0.036690358,-0.12620881,-0.053468898,-0.016692774,0.04140249,0.5595647,0.023090748,0.5411725,3.8212583,-0.088821426,0.020917412,0.49352178,0.0053526256,-0.077463135,0.0336155,-0.0034030138,0.081160925,0.016991986,0.06570127,-0.015729653,0.00498687,0.9665614,0.014506137,-0.02377888
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2500115633010864,3.8977930545806885,1.1737852096557617,-12.0,-0.021557014,2.2169428,0.014325939,1.358433,-0.03163487,0.97555435,0.027866036,0.014829936,0.037178382,0.037615925,-0.15305759,-0.04642239,0.96212345,0.023104263,-0.0437159,-0.08243591,0.10058027,0.74699044,0.21676643,-0.015435073,0.044787128,0.0371884,0.012569105,-0.08951341,0.019444078,0.0023612473,0.57043636,0.3147535,1.0911005,-0.013276911,-0.03880881,-0.01083949,0.24930502,-0.047980085,0.069489725,-0.074665286,0.035549548,-0.007981419,-1.9420393,0.28301373,-0.017587613,0.4266745,0.04503459,-0.08162674,-0.009890893,-0.048818428,0.0036142985,-1.8042808,-0.0076977685,0.70502466,0.36894765,-0.016084662,-1.963291,-0.29682347,0.0034094725,-1.5778178,-2.6028152,1.8140883,-0.38156226,0.0020463485,-0.005566762,0.024234671,-2.7534878,1.067599,1.4441053,0.023346284,0.05038452,0.6455496,0.65842056,0.018290164,0.32992855,-0.02443033,0.72470903,-0.1805893,2.2525878,0.013648287,-0.80747277,-0.057989173,-2.1711762,0.016141178,-0.009167678,-0.4555353,-0.04388163,0.028267281,0.054929752,0.6944492,0.00040650688,-0.11140464,4.8005047,-0.10875534,0.021186147,0.14941415,-0.0043184687,-0.040554505,0.006281098,0.027270088,0.07424675,0.04530136,0.04905106,-0.0013405231,0.038410004,0.45681617,0.014159575,0.023827642
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)Nc1ccc(C(c2ccc(NC(*)=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,-0.22084107995033264,3.94943904876709,1.188209056854248,-18.0,-0.020020902,3.2351766,0.0057743974,-0.06609335,-0.024501782,1.5347992,-0.0019249154,-0.042261124,0.05822393,-0.1357325,-1.5777929,-0.01708145,0.65498525,0.0391732,0.1368739,-0.056041285,0.09788076,0.47006354,0.72953904,0.00976095,0.06677989,0.0058653015,-0.001059173,-0.07359116,-0.009664531,-0.04274293,0.6672791,0.9568348,1.1078614,-0.048718736,-0.036440052,0.01848659,-0.19836603,-0.0066180956,0.026047368,0.9424449,0.043725885,-0.04615583,-1.3497406,-0.8801471,-0.02695017,1.2181474,0.028400946,-0.061947666,-0.050096128,-0.22906819,-0.015435495,-1.7894198,0.01893579,1.230202,-0.76489943,0.0125001725,-0.5766292,-0.22045682,-0.027099106,-1.7091047,-1.7200009,0.72946644,-1.3939973,-0.04458151,1.0531591,0.04426737,-2.4280245,1.0333216,1.1515654,0.014726037,-0.56128764,-0.37503245,0.71731037,0.002145367,1.9646506,-0.039983865,1.4921548,-0.0153518105,2.2233934,0.022023682,-0.32225668,-0.063938856,-1.3532505,0.016756954,-0.045219332,0.13552798,-0.060134392,0.008642166,0.04773141,0.38156748,0.035586126,1.2891107,4.722131,-0.09498385,0.027083818,0.091988854,0.0017017366,-0.029206729,0.023064254,-0.002282352,0.08902201,0.054006226,0.09394813,-0.026504658,0.026381617,0.87379426,0.010208438,-0.0057473504
*OCCOC(=O)NC=CC=C(O)C(C=CC=C(C(F)(F)F)C(F)(F)F)C(F)(F)C(*)=O,-0.3179225027561188,2.7603063583374023,1.0555626153945923,-8.0,5.4085973e-05,3.0247614,-0.0294374,-0.06001955,-0.016176153,1.8978503,0.021823691,-0.023757873,0.03412871,-0.11933928,-0.44276038,-0.011481437,-0.5549158,-0.006300454,0.06312294,-0.06592333,0.11026075,0.21345797,0.67034465,0.0062253964,0.061784294,0.0042289323,0.01988996,-0.059173036,0.013642839,0.0020188624,-0.8522729,0.64960563,1.8265023,-0.025819268,-0.059916213,0.0151739055,-0.2151359,-0.012020503,0.03895126,0.34369996,0.08813163,-0.009729086,-0.9931857,0.16186291,-0.0015717077,1.4168297,0.010825562,-0.06698833,-0.014010082,1.512227,-0.0052663726,-1.6324832,-0.010498984,0.9320118,-0.51672935,-0.024924401,-0.6329628,-0.44607824,-0.0126658585,-1.687757,-2.1569786,1.2054131,-1.2629937,-0.022869786,0.8854409,0.048259944,-1.818427,1.0532471,-0.18536425,0.007402509,-0.11718473,0.6890832,0.9201845,-0.014977504,0.34178567,-0.02579572,1.0245605,-0.21062788,0.7446085,0.009756491,-0.50360465,-0.013829047,-1.0002214,-0.0085493885,-0.03225974,-0.082981855,-0.06264543,0.013784691,0.0067002946,0.66119546,0.0023933242,1.4096057,5.384649,-0.09665629,0.014575789,0.4713137,0.0024933717,-0.0781233,-0.02049122,0.0067127836,0.076292574,0.044868726,0.077389,-0.03380263,0.011093425,-0.15735921,-0.021318978,0.015756002
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2394031435251236,3.8220114707946777,1.1528631448745728,-10.0,-0.008166608,1.8602527,-0.028905617,1.0809505,-0.06273823,1.4290543,-0.015401888,-0.046925288,0.0653278,-0.06553638,-1.4014305,-0.006558768,0.722791,0.035879515,0.07547119,-0.082541846,0.11458106,0.354789,0.4935871,-0.009966401,0.032293025,-0.0020848645,0.0015047,-0.07668514,-0.008332439,-0.0055557773,-0.43262765,1.0324631,2.2085612,-0.038827054,-0.08252256,-0.011943432,0.009573186,-0.035659764,0.032366604,-0.3043142,0.1116925,-0.021971535,-0.6226629,0.28782967,-0.027784059,0.6974585,0.042763572,-0.08960881,-0.03852578,0.011482385,-0.016813401,-0.81019086,-0.011093981,-0.09683586,-0.085622355,-0.0062732706,-1.7228739,0.5384798,-0.004033063,-2.3837974,-2.2994971,1.5263822,-0.27466464,-0.039669313,1.0667112,0.019556863,-1.6566905,1.0151927,1.5266372,0.034776285,-0.42551577,-0.25451478,0.6113116,0.015851745,0.9144236,-0.03627299,0.6026767,0.21417202,2.2174423,0.0465354,-0.29937384,-0.06862787,-2.3082418,0.008328416,-0.019704372,-1.0132507,-0.06770036,0.03390321,0.014446597,1.1838958,0.04914475,-0.13264911,3.9719925,-0.110963374,-0.0058684493,0.079198435,-0.009955111,-0.075553365,0.03329728,-0.005636021,0.10963659,0.019717956,0.07572785,-0.01841912,0.035360955,1.0876329,-0.04130304,0.0190121
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2542382776737213,3.880143642425537,1.1373484134674072,-8.0,-0.013333329,1.5880389,-0.03854074,0.012889384,-0.016655767,1.116676,0.014621299,-0.012834486,0.068509735,-0.10385477,-1.5392939,-0.033677943,-0.33219326,-0.016433688,-0.046390895,-0.06843927,0.08918454,0.69884974,1.4998801,-0.0033909006,0.06663234,0.024075013,0.010924615,-0.06229057,0.028433368,-0.033016182,-0.64103556,1.0544723,2.3011591,-0.046731338,-0.07132635,0.018568622,-0.95632833,-0.012237777,0.07121633,0.7936839,0.108602166,-0.025224097,-0.9829616,0.067423224,0.010783385,0.6634509,0.022342032,-0.064722046,-0.13775884,-0.26571137,0.0067606387,-0.8433339,0.019530311,-0.21692125,0.1406718,-0.023477722,-2.1099331,0.72257215,-0.0126196565,-1.9269668,-1.6339612,0.9882867,-0.64642113,-0.039244357,-0.002256237,0.02935132,-1.6955764,1.2940251,-0.13437425,0.014264089,-1.10406,0.68761516,1.0362713,0.024142332,1.7111847,-0.02157168,0.6964747,0.6636129,0.9172458,0.028614758,-0.12557569,-0.024580088,-1.2325182,-0.010717343,-0.042811047,-1.1768421,-0.058709785,-0.0073049953,0.03068784,0.9187781,0.01919044,0.6376248,4.5893893,-0.100113325,-0.009123845,0.18618807,0.013074312,-0.06497281,-0.0020261372,-0.012241946,0.07433182,0.02589537,0.042914785,-0.053109534,0.034189586,0.1762146,-0.027813734,0.020352652
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2394031435251236,3.8220114707946777,1.1528631448745728,-10.0,-0.023907106,1.7041655,-0.013107838,0.28885517,-0.026676934,1.6876634,-0.02042285,0.010723685,0.031711962,0.09289741,-1.871086,-0.008066094,0.45680362,0.0024761716,-0.05078727,-0.054909773,0.07728677,1.2895833,0.58209157,0.01654379,0.053853463,0.034158636,-0.017044792,-0.04410675,0.030922705,-0.040672585,0.067932084,1.2387222,2.0036612,-0.03276441,-0.037848756,0.01791401,-1.0798825,-0.04603944,0.03912425,0.8599655,0.09908962,-0.023010114,-0.92316043,0.4751299,0.016725648,1.9044459,0.018963791,-0.053844713,-0.08395244,0.37280762,-0.034840975,-2.33885,-0.0005086765,-0.15535675,-0.6053771,-0.011070644,-2.0685692,0.23963803,-0.0011931079,-2.1410584,-1.8252726,2.1805742,-0.7205334,-0.0058404612,0.7876348,0.06855526,-2.6980462,1.7268378,-0.07361715,0.018347349,-0.8043575,-0.14365126,0.8658903,0.007471584,1.9665385,-0.028677583,0.722286,-0.4422034,0.8296239,0.033734046,-0.06649623,-0.04244009,-0.879149,0.0090739485,-0.02251382,-0.8267012,-0.061632115,0.01990906,0.031100774,0.51900506,0.010073583,0.77618945,5.3091884,-0.12172191,0.037724692,0.19386126,-0.024256578,-0.058240566,0.026498912,-0.014142713,0.05704253,0.04032567,0.09273417,0.0015340707,0.04035448,1.6100191,-0.012060648,0.011944073
