polymer,monomer_phi,homo_lumo_gap,chi_water,num_fluorine,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.23635928332805634,3.818150043487549,1.1704332828521729,-12.0,-0.009082144,2.1010942,-0.004506901,0.9138461,-0.021861248,1.8380128,-0.0014103377,-0.019839402,0.043600783,-0.06118714,-0.7143185,-0.01919664,0.5433216,0.014062137,0.08217594,-0.07252052,0.08773461,0.83000654,0.57225275,-0.010004611,0.038268015,0.014147603,0.018826652,-0.07193832,0.017049015,-0.0109694535,-0.27012622,0.51954514,1.7707348,-0.030674411,-0.051529646,0.016758995,-0.25048238,-0.024829607,0.05382332,0.3539569,0.029887779,-0.034040924,-0.79527926,0.49834245,-0.001597345,1.3324933,0.019305767,-0.051524084,-0.088692315,0.30833572,-0.0139437085,-1.2262939,0.0106856115,0.26196006,-0.45317733,0.00012524783,-1.2981856,0.07820521,-0.022324834,-2.8326669,-2.4189343,1.1165435,-0.55241495,-0.023591612,0.17547598,0.03747392,-2.0212855,1.6295216,0.8321981,0.003806862,-0.66518676,-0.056831975,0.64671296,0.021307748,0.6971853,-0.028152028,0.9337981,0.31187388,1.5594056,0.022451183,-0.43926075,-0.034079865,-1.7355775,-0.009552922,-0.032494,-0.70561874,-0.069581926,-0.0064591677,0.041766673,0.40121797,0.029622456,0.34062785,4.8743496,-0.10455944,0.025655191,0.40017188,-0.0061978637,-0.04225262,-0.003790833,0.014559055,0.09827367,0.0373542,0.07056493,-0.038850352,0.0064785075,1.1607509,-0.012685528,-0.01279266
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2500115633010864,3.8977930545806885,1.1737852096557617,-12.0,0.00554173,2.5555046,0.0005073263,0.48915127,-0.038594794,1.2623204,0.006827101,-0.015403405,0.041350294,0.07405929,-0.6357789,-0.020292737,0.37757555,-0.0026147184,0.07829982,-0.065538906,0.08668515,0.44108713,1.1433657,0.013005553,0.03206429,0.023210568,0.0056656925,-0.060170766,0.024713222,-0.028437875,-0.08096744,0.8729707,1.8125343,-0.023089712,-0.057340592,0.0035066768,-0.702816,-0.025053611,0.053997885,0.45043606,0.000564099,-0.030164432,-1.3400612,-0.3801678,0.003957178,1.2296985,0.03464565,-0.056592904,-0.09217139,1.0282738,-0.014823435,-1.0884836,-0.0036654174,0.43421495,0.18657443,-0.02023737,-1.6075433,0.4940296,-0.0045389673,-2.5882804,-2.1421218,0.86984396,-0.6186326,-0.035957906,0.57920635,0.04319866,-2.3037157,2.1441455,0.88694793,0.015625082,-0.44641188,0.6220581,0.683935,0.014362012,1.2643329,-0.036468398,1.0132382,0.6294887,1.3903316,0.020779787,-0.45069352,-0.027820937,-1.3024032,0.004280981,-0.031476907,-0.8384443,-0.046917375,0.0017486984,0.024488285,1.0939817,0.026847074,1.1860547,4.716882,-0.115845636,0.015268206,0.28686273,-0.0021450787,-0.062854245,-0.0025423197,0.003116088,0.085034855,0.029305274,0.07367868,-0.02762812,0.009755331,0.41169614,-0.020563142,-0.009386675
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2500115633010864,3.8977930545806885,1.1737852096557617,-12.0,-0.008304057,2.685933,-0.016594572,0.76874113,-0.029492293,1.3680257,0.0073795235,-0.011248345,0.048829142,0.025229003,-0.6914224,-0.01774519,0.13020729,0.0015922436,0.08208753,-0.07527965,0.09539475,1.11039,1.1670984,-0.011483216,0.047906782,0.026140476,-2.7943775e-05,-0.074881665,0.013103575,-0.022151304,0.31206724,0.78655213,1.5840257,-0.031017056,-0.061427034,-0.0076483614,-0.4032062,-0.034002446,0.03141662,0.30398905,0.06153054,-0.023776254,-1.356918,0.23888884,-0.0153127005,1.4300427,0.015068104,-0.07505499,-0.0800437,0.5895514,-0.0047099274,-1.8824697,-0.000886704,0.07720142,-0.24372137,-0.019123113,-1.2102925,0.52224475,-0.023765353,-2.5561225,-1.8554121,1.8681141,-0.9204806,-0.035070717,0.22732484,0.03974313,-1.695975,1.688833,0.42989036,0.009084297,-0.83250433,0.06955901,0.9435075,0.012984267,0.755906,-0.03508658,0.88708645,0.5300059,1.7280818,0.026261175,-0.45343027,-0.05785396,-1.045237,-0.008539734,-0.019274846,-0.6843707,-0.051224403,0.01135783,0.040557176,1.1086519,0.042583358,1.1674607,4.505463,-0.10082425,0.010055303,0.35678282,-0.018308874,-0.043777008,0.014464091,0.015070625,0.0753579,0.037134606,0.0722509,-0.036233783,0.021467153,0.585971,-0.0066394047,-0.0020445476
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2500115633010864,3.8977930545806885,1.1737852096557617,-12.0,-0.009142651,2.3060172,0.00035204855,0.36605966,-0.022143189,0.8630434,-0.0039780783,-0.011338369,0.041613005,0.04489556,-0.6914568,-0.030643824,-0.12739156,0.021142239,0.07814702,-0.0784116,0.10145949,0.94567245,0.95745045,-0.0046834,0.036568627,0.014595837,0.01609628,-0.0633966,0.0017932338,-0.029741876,0.28427556,1.1049259,1.60796,-0.020477753,-0.07256086,0.00907222,-0.47300485,-0.01717917,0.034314662,0.09369887,0.032247495,-0.04003235,-1.1313112,0.5317658,-0.0055016293,0.7984517,0.021868944,-0.057673004,-0.07568613,0.8749268,-0.006416666,-1.6684704,-0.0011299348,0.6033107,-0.11957774,-0.0104333125,-1.3833028,0.49709526,-0.010431932,-2.2924914,-1.8879544,1.011411,-0.88079613,-0.02512553,0.44447607,0.053743497,-2.3299665,2.0148191,1.0466732,0.025311677,-0.18108983,0.5210547,0.9210245,0.012910345,0.8428929,-0.028895572,1.0489092,0.082982376,1.6021948,0.025222851,-0.6625841,-0.040166922,-1.557792,-0.0024785395,-0.038158555,-0.652157,-0.06373737,0.01767193,0.033211652,1.2587404,0.018400159,0.7101229,4.2375884,-0.11133665,0.00786497,0.20337358,-0.017058529,-0.045463663,0.011504653,0.014442411,0.08410698,0.03404935,0.07787879,-0.019928295,0.019413589,1.0209073,-0.027464818,-0.00046927982
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2500115633010864,3.8977930545806885,1.1737852096557617,-12.0,0.00021126264,2.3333921,-0.003440225,0.38335904,-0.03548787,1.1071426,0.015335724,-0.021696793,0.05507711,0.059602264,-1.1145685,-0.03203595,-0.086239375,0.020135075,0.047448624,-0.058787603,0.08537653,0.25946426,1.3140097,0.010875717,0.051817484,0.03147438,0.015343076,-0.049883444,0.0062569687,-0.029421952,-0.15520856,0.9024608,1.5785142,-0.02187428,-0.06145889,0.0041261874,-0.5173199,-0.03255365,0.034915455,0.63235873,0.026056064,-0.032762595,-1.223671,0.024224583,-0.0037664908,1.2341837,0.03245268,-0.05861632,-0.09869769,0.8263443,-0.020547109,-1.025806,0.0011108158,0.32968011,-0.041033767,-0.018120509,-0.8367958,0.68665266,-0.023426188,-2.4744298,-1.9582299,0.8919962,-0.8950907,-0.02221741,0.2583814,0.053872656,-2.1577265,2.1688702,1.116532,0.008125121,-0.8711444,0.19560152,0.73822314,0.0077925655,1.0635216,-0.026549943,0.97365403,0.763901,1.6704224,0.022494921,-0.9088149,-0.05095199,-1.2302389,-0.008139837,-0.035156395,-1.084959,-0.063418716,-0.0016735214,0.037237428,1.2537766,0.039319843,0.7552831,4.509314,-0.1039594,0.0041295206,0.20762336,-0.017301274,-0.04528066,0.005238395,0.024275713,0.098162554,0.034400024,0.07546493,-0.02433693,0.00755582,0.8893878,-0.007167753,0.011093273
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2500115633010864,3.8977930545806885,1.1737852096557617,-12.0,0.009167946,2.7776694,-0.0056023537,0.5850304,-0.030607302,1.0682245,-0.0028362866,-0.01685395,0.033235118,-0.024095606,-0.70611084,-0.031861424,0.079136916,0.021556685,0.02951405,-0.063903145,0.09445255,0.6971666,1.0921816,-0.002158486,0.048369695,0.01443147,0.0055886763,-0.047184926,0.027364762,-0.012614079,-0.19277732,1.1450074,1.7750814,-0.020822994,-0.060458984,-0.0034788009,-0.38333127,-0.030068533,0.05711311,0.340495,0.03209993,-0.017552882,-1.4112821,-0.23956834,-0.012632889,1.4016984,0.026158193,-0.051301032,-0.10671507,0.7573234,-0.0100192595,-1.7682048,0.00024194749,0.11335582,-0.37731585,-0.0035660912,-1.5788007,0.24148332,-0.008201215,-2.279349,-2.1720028,1.1481454,-0.6064142,-0.024341483,0.63576573,0.0327037,-1.736952,1.7750866,0.48559642,0.0051563527,-0.7348546,0.3085099,0.7509798,0.011465111,1.4942693,-0.029640077,1.3830312,-0.03783475,1.7875208,0.020368062,-0.8878183,-0.040418297,-1.3537692,0.0019185988,-0.016644035,-0.6676982,-0.047861718,0.019931965,0.01856662,1.2409011,0.038657404,0.77526873,4.6505175,-0.119219564,0.0045853467,0.40086827,-0.0025485875,-0.044846058,-0.004920333,0.0133789,0.08580376,0.041842807,0.06303046,-0.03311842,0.018626316,0.9502805,-0.019237593,-0.011603717
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2500115633010864,3.8977930545806885,1.1737852096557617,-12.0,-0.0046007554,2.3234537,-0.0051960843,0.4802653,-0.043403164,1.4297692,0.008233134,-0.0019963763,0.05137812,0.036730587,-0.7073018,-0.03207128,0.27040005,0.004977108,-0.021854697,-0.07242421,0.08204997,0.3191894,0.8295322,-0.0054589747,0.045044,0.022354154,0.00970688,-0.065662496,0.024776755,-0.016437786,-0.23997217,0.7509685,1.9617187,-0.033842716,-0.056910817,-0.005693618,-0.61803865,-0.032898173,0.05431593,0.5303575,0.003211727,-0.037313454,-0.96374524,-0.3811507,0.0048303995,1.2325486,0.03090846,-0.05515383,-0.10009209,0.95065445,-0.012380083,-1.5803564,0.0065940665,0.084393285,0.034997407,-0.007824263,-1.4746407,0.51381683,-0.017081447,-2.352197,-2.2339437,1.265945,-0.6938988,-0.018490836,0.34434363,0.05619576,-2.3257768,2.1703296,0.9923539,0.0222595,-0.47869703,-0.032318622,0.7728404,0.020477502,1.1931056,-0.034978934,0.95710933,0.49616522,1.1519969,0.021084925,-0.78125095,-0.04132302,-1.4564728,-0.0070988154,-0.038279947,-0.6481461,-0.07196469,0.016237244,0.017037481,0.6102771,0.042011455,0.45042527,4.9057336,-0.11538669,0.0077366517,0.3009294,-0.0026244484,-0.05172172,0.01942974,0.010305099,0.0671685,0.040394932,0.05558267,-0.02855086,0.012432053,0.34487203,-0.023943208,0.0018004322
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.23635928332805634,3.818150043487549,1.1704332828521729,-12.0,-0.00056561554,2.6504276,-0.016711846,0.88127166,-0.017411089,1.3902578,0.008866584,-0.016834771,0.04063549,0.069496006,-0.60771006,-0.016362514,0.48189053,0.009870105,0.063727036,-0.07199292,0.083737485,1.0875267,1.1286123,-0.013152706,0.061187923,0.01547295,0.019347735,-0.052074727,0.028445764,-0.026428437,0.09249237,1.0221307,1.412901,-0.039804693,-0.054803357,0.008050409,-0.10014594,-0.031242158,0.05386802,-0.0393343,-0.011954345,-0.014474623,-1.3782215,0.45345145,0.0045346096,1.2721806,0.027875623,-0.057758152,-0.08465336,0.63814133,-0.0029628365,-1.6890843,0.014300535,0.61742973,-0.5720624,-0.008280203,-0.853819,0.4950604,-0.016493198,-2.279596,-1.862295,1.3066444,-0.21486546,-0.011223687,0.56901276,0.051317975,-1.9707848,1.794905,0.4486307,0.022903338,-0.6977484,0.027063986,0.9758129,-0.0026250556,1.1182297,-0.017571282,1.1546682,0.36465004,1.2349368,0.02564722,-0.26815727,-0.036248103,-1.1831158,-0.0030516884,-0.029696435,-0.33865446,-0.06496006,0.01149319,0.03059447,0.8330484,0.032832954,0.53551155,4.62551,-0.1069353,0.017766526,0.23298983,-0.007442191,-0.057709426,0.0036885429,0.0041081677,0.09356808,0.03643356,0.07833413,-0.019342305,0.0147842225,1.0255976,-0.0077151177,0.011091491
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2500115633010864,3.8977930545806885,1.1737852096557617,-12.0,0.0050035366,2.3311877,-0.0067165196,0.7537308,-0.04253662,1.1190243,0.020358015,-0.02034591,0.044047464,-0.012690519,-0.79517245,-0.03426252,0.25669262,0.0010145061,0.09954305,-0.067423925,0.09571252,0.70635265,0.8431287,0.012185551,0.057590745,0.024851063,-0.0014421785,-0.0489692,0.015731614,-0.02242417,-0.21556689,1.1481681,1.4158317,-0.037008263,-0.06688418,-0.001992534,-0.22466157,-0.023501987,0.03382208,0.60146517,0.027078662,-0.028792983,-0.74605423,0.017564487,-0.0085659325,1.622416,0.033011813,-0.072237626,-0.041003298,0.9367887,-0.0131490445,-1.6836182,0.007395097,0.546113,0.27325442,-0.013580456,-0.7863458,0.30735534,-0.017201073,-2.2054887,-2.053102,0.93114126,-0.48193824,-0.0111795915,0.36671934,0.056339283,-1.9612334,1.5958337,0.4418879,0.0023762025,-0.6764369,0.31118786,0.8791362,0.01655037,1.2817633,-0.035302542,1.1990664,0.2934831,1.9986129,0.039748825,-0.63414717,-0.05536049,-1.4335454,0.0034298317,-0.03913543,-0.28086054,-0.058989447,-0.007068439,0.02811609,0.5721844,0.017113771,0.9699486,4.331345,-0.12438512,0.014338227,0.25223446,-0.0043465323,-0.057985816,-0.007041133,0.0154264355,0.06559347,0.040757377,0.07454468,-0.03937726,0.013942831,0.547808,-0.027822694,0.008933138
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2542382776737213,3.880143642425537,1.1373484134674072,-8.0,0.013582639,2.4776483,-0.02226744,0.25441095,-0.023286847,1.2545017,0.016062085,-0.009306369,0.036940362,-0.06348549,-0.5079797,-0.01665089,0.07647323,0.024333756,0.08186057,-0.05524346,0.082478665,0.82598245,1.1291198,0.010623489,0.042257115,0.011580657,0.0038585144,-0.059423827,0.006234367,-0.03550058,-0.23558384,0.8585873,1.7241447,-0.033977184,-0.049818106,-0.0038514503,-0.4489736,-0.026217336,0.05849494,0.61631095,0.041743927,-0.029986393,-0.8207304,-0.086066455,-0.001887098,1.0335633,0.02978206,-0.05195297,-0.09293363,0.64789,-0.0070104473,-1.3975462,-0.0076247444,0.3940697,-0.48118496,-0.015263576,-1.149606,-0.020203525,-0.002536452,-1.920536,-2.4192529,1.1638489,-0.23444307,-0.021402178,0.3932489,0.03401329,-1.6693791,1.5260634,0.73413575,0.0082477145,-0.5347523,0.1710927,0.79397774,0.007094608,1.0320953,-0.030685972,1.0987002,-0.05324785,1.8457663,0.035826407,-0.6085906,-0.0329987,-1.7172992,0.0004777043,-0.021565288,-0.38832638,-0.047472063,0.0042668367,0.026887817,1.0540166,0.032081295,0.87612534,4.6041756,-0.11737871,0.0064250054,0.3116407,-0.0010038149,-0.061203014,-0.0017096202,0.007310909,0.070420764,0.047015008,0.06297069,-0.019823015,0.0040790183,0.51117074,-0.026835874,-0.004476552
