polymer,monomer_phi,homo_lumo_gap,chi_water,num_fluorine,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)Nc1ccccc1Cc1ccccc1NC(*)=O,-0.23949523270130157,3.92862868309021,1.2656376361846924,-16.0,-0.023966912,1.4121537,-0.04137146,-0.4153039,-0.04489966,0.31646803,-0.008410569,0.013282457,0.07082862,0.11666458,-0.016471546,-0.036989026,-0.71063,0.03948124,0.16396081,-0.08404393,0.08259919,-0.22235836,1.1629927,0.024333252,0.07866816,0.045242794,-0.0017178821,-0.04691072,-0.0024427087,-0.03226715,0.5859135,0.14172296,2.41078,-0.008614127,-0.07495543,0.026258623,-0.25698596,-0.0056289383,0.04985921,1.0802903,-0.057724994,-0.030290406,-0.12573808,0.024239378,0.021253724,0.2500796,0.01803874,-0.035176497,-0.1406033,1.6072292,0.0027752058,-2.0187862,-0.0056303795,-0.3670593,0.73123246,0.01849437,-2.1126668,-0.49067524,0.011037057,-1.460543,-2.8637233,0.39261326,-0.24555594,0.0048406734,1.1522267,0.04016828,-1.2403945,0.97345364,-0.23161358,0.040293396,-0.37904695,1.2540821,1.1694195,0.021834072,1.9762738,-0.005445822,1.1901014,1.2236913,0.6592907,0.047701683,0.25293854,-0.05350853,-2.3548102,-0.011078738,0.00046298603,-1.397981,-0.065490104,0.010693918,0.056343783,0.1002296,0.019645682,-0.1533968,3.6962469,-0.14108832,-0.01020306,0.5292105,0.0135563435,-0.04653013,0.033599444,0.03502686,0.11508508,0.05811443,0.095962726,0.002459689,0.029803641,1.3507433,0.012469031,0.018409614
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NC=CC=CC=CCc1ccccc1NC(*)=O,-0.27415671944618225,3.088954448699951,1.2253164052963257,-14.0,-0.023966912,1.4121537,-0.03453824,-0.4153039,-0.0627528,0.31646803,-0.014737788,0.01059172,0.07082862,0.14574964,-0.016471546,-0.05150019,0.87689763,0.014180777,0.16396081,-0.07873414,0.06560296,-0.22235836,0.6259586,0.014285865,0.07866816,0.045242794,-0.02360005,-0.035550624,-0.0021996517,-0.05035921,-0.0725812,0.14172296,2.41078,-0.008614127,-0.08858282,0.02699392,-0.39950007,-0.020894887,0.03461221,1.0802903,-0.057724994,-0.030816052,-0.12573808,-0.5556161,0.021253724,0.2500796,0.0063853324,-0.035176497,-0.1406033,1.6072292,0.009412728,-1.0921005,-0.01051862,-0.3670593,0.73123246,0.0036641376,-2.1126668,-0.49067524,0.0077445526,-1.460543,-2.8637233,0.3615271,0.021354664,0.0008710421,1.1522267,0.034582604,-1.2403945,0.97345364,-0.23161358,0.040293396,-0.18309583,0.6903008,0.7797313,0.03023956,1.9762738,-0.001492236,1.4717759,1.2236913,0.6592907,0.03829553,0.25293854,-0.061254818,-2.3548102,-0.010470415,0.00046298603,-1.4608814,-0.052212186,0.00089328596,0.056343783,1.7472892,0.021768792,-0.1533968,3.6962469,-0.14108832,-0.01020306,0.44637707,0.0135563435,-0.067956224,0.030381633,0.026638627,0.11508508,0.033244763,0.080660835,0.002459689,0.013132539,1.640056,0.018536719,0.008509942
*OCC(C)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2346397489309311,3.8362483978271484,1.231610894203186,-15.0,-0.023966912,3.3112013,-0.042000487,-0.4153039,-0.024080977,0.31646803,0.011966019,0.008746238,0.07082862,0.09370672,-0.016471546,-0.040195078,-0.8164345,0.03948124,0.16396081,-0.09464417,0.09847756,-0.22235836,0.26919657,0.028397257,0.06432403,0.045242794,0.012473062,-0.069676206,-0.008226856,-0.0032010127,0.7559814,0.14172296,2.41078,-0.008614127,-0.07190403,0.025484608,-0.117019445,-0.0011379429,0.05881213,1.0802903,-0.057724994,-0.04181368,-0.12573808,0.7017012,0.020536752,0.5814867,0.029335676,-0.057443358,-0.1406033,1.6072292,-0.001037136,-2.3654594,-0.012037962,-0.3670593,0.73123246,0.01849437,-2.1126668,0.6640339,0.011037057,-1.460543,-2.8637233,1.2501825,-0.78621453,0.0048406734,1.1522267,0.043631192,-1.2403945,0.97345364,-0.23161358,0.040293396,-0.5989039,1.2540821,1.1694195,0.0014596652,1.9762738,-0.032029398,0.5958677,1.2236913,0.6592907,0.053439684,0.25293854,-0.048228476,-2.3548102,-0.024833031,0.00046298603,-1.543126,-0.075004436,0.036556702,0.056343783,-0.15601158,0.01091002,-0.1533968,3.6962469,-0.14108832,-0.01020306,0.50260746,0.0135563435,-0.028387517,0.0336619,0.0372028,0.11508508,0.06660475,0.09788758,-0.01770749,0.041360952,0.89964634,-0.010371645,0.012929568
*NC(=O)Oc1ccc(C2C=CC=C(NC(=O)OCCO*)C=C2)cc1,-0.30213597416877747,2.8670365810394287,1.1226211786270142,-0.0,0.0029618305,1.7096224,-0.0023729552,1.3868244,-0.0027868978,0.41901246,0.0142448,-0.008296065,0.032019496,0.08843674,-1.4046154,-0.041193165,-0.7178952,-0.013726309,0.075960904,-0.08875525,0.08819429,1.4000399,1.6513058,0.018102705,0.03377836,0.02693233,-0.001393242,-0.051052425,-0.0036749644,-0.0068029216,0.6205061,0.730368,2.0202155,-0.04660823,-0.07052924,0.0024360362,-0.23935284,-0.029976774,0.052365687,0.8099505,0.031126056,-0.0074180514,-0.52636665,-0.6513139,-0.0054866984,1.6149718,-0.0014464791,-0.050013896,-0.12207835,1.0262076,0.0011201712,-1.0910859,0.005104718,0.91538984,-0.37815857,-0.034158003,-0.8956468,0.28944483,-0.038727384,-2.2746956,-1.7407045,1.370921,-0.06471203,0.0010892759,0.73781675,0.030874258,-2.8967052,1.3632706,1.1902796,-0.0126325665,-0.76226056,0.6918312,0.93221986,0.02229133,1.9380467,-0.012328101,0.71908,0.36304483,1.0204006,0.04764682,-0.9429515,-0.05836386,-1.160535,-0.012389413,-0.03259318,-0.20322198,-0.08333013,0.018348819,0.027719654,0.46119267,0.028380454,1.4952741,5.5563846,-0.09792946,-0.006052106,0.30526146,-0.019887645,-0.046373095,0.0035657356,0.006245468,0.08549534,0.03178084,0.05692763,-0.014600998,-0.0107095055,1.5044588,-0.032629926,-0.0018427336
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)NC=C1C=CC(C(c2ccc(NC(*)=O)cc2)(C(F)(F)F)C(F)(F)F)=C1,-0.23415742814540863,3.141533374786377,1.1712909936904907,-18.0,0.008507658,2.4849894,0.0069481093,-0.22359149,-0.02354603,0.35874256,-0.011360543,0.011881729,0.044428296,-0.035035744,-1.7039715,-0.033976797,0.619074,-0.0053421585,0.1486357,-0.067658626,0.09044057,-0.06000936,0.626614,-0.003973734,0.075703666,0.025190352,-0.019549357,-0.054493956,-0.004596154,-0.049027458,-0.2530025,0.6699067,1.7939782,-0.014758067,-0.035402182,-0.008449318,-0.20150818,-0.016273195,0.059784643,-0.27677208,0.09126132,-0.014079656,-1.3760115,-0.76862425,0.009311962,0.33183998,0.03284799,-0.079705276,-0.097620994,0.4407403,-0.024282772,-2.1059291,0.00572576,0.52669156,0.26698133,-0.026759647,-1.1346617,-0.38246438,-0.034706894,-3.1816382,-2.3183367,0.4793272,0.2720221,-0.008432353,-0.13699798,0.031528354,-2.6039596,1.5782913,0.40015176,0.004644766,-0.33851737,0.023552243,0.7199233,0.03238175,1.0414803,-0.053405795,1.3389516,0.93975395,1.229463,0.055877466,-0.8879415,-0.03457562,-1.8273324,0.004251605,-0.022420652,-0.6632236,-0.037389416,0.022356598,0.031492442,1.6986947,0.031052237,1.3142588,4.7770686,-0.08687738,0.014936619,0.27510744,-0.03114085,-0.041003067,-0.007696891,-0.003002987,0.100583754,0.03945767,0.06185626,-0.023846727,-0.004931212,0.2874535,-0.011570572,0.0053684316
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2542382478713989,3.880143880844116,1.1373484134674072,-8.0,0.011696074,3.303519,-0.03946598,0.66774756,-0.015923923,1.997001,-0.007870583,-0.035892166,0.03477737,-0.07119118,-1.1031318,-0.051152397,0.07538228,0.0020419352,0.0347107,-0.06491237,0.09719792,1.60931,1.4779673,-0.0057477965,0.030091157,0.02969661,0.011359367,-0.058698203,-0.003708249,-0.050070073,-0.80009305,0.43132296,1.4307204,-0.04964276,-0.0763338,0.016963592,0.37661743,-0.045647614,0.017244045,0.4417836,-0.016203817,-0.04448728,-0.9989533,0.64325583,-0.01762703,0.81871253,0.02842081,-0.08417972,-0.1118053,0.45072708,-0.01446812,-1.9571645,-0.010515436,0.35191715,-0.3583842,0.014078827,-1.2618219,0.5938661,0.010128362,-1.5262116,-1.9078518,0.76357317,-0.49024108,-0.026830778,0.72184646,0.045151494,-1.4494939,2.223538,0.6170174,0.034273025,-0.49932393,-0.23290777,0.9038566,-0.022925938,1.0103348,-0.0026985283,1.1025237,0.5492836,0.9426265,0.0034734218,-0.532153,-0.06719213,-2.3389688,-0.015843913,-0.0066491156,0.099865906,-0.07044656,0.005135157,0.0060032564,0.7837274,0.027003566,0.6337793,4.908611,-0.12921529,0.032549534,0.25760308,-0.021909844,-0.044135116,0.01532279,0.02719547,0.10231745,0.061900824,0.04577809,-0.006622677,0.014306446,1.6103384,-0.04151088,-0.009389056
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NC=CC=CCCc1ccccc1NC(*)=O,-0.2739989459514618,3.361652374267578,1.2222636938095093,-12.0,-0.013537679,1.4121537,-0.03210942,-0.40202445,-0.039283358,0.31646803,-0.019941721,0.017317334,0.07082862,-0.057286236,-0.016471546,-0.0012333366,0.24426833,0.03948124,0.16396081,-0.07587857,0.099340074,0.538813,1.769741,0.01983654,0.071228996,0.045242794,0.0119483005,-0.04287216,0.0039868155,-0.029329484,0.7559814,0.14172296,2.41078,-0.008614127,-0.046927683,0.028485147,-0.7437664,-0.0068186764,0.06261577,1.0802903,-0.057724994,-0.017753698,-0.12573808,0.6858016,0.021253724,0.2500796,0.017867187,-0.035176497,-0.1406033,1.6072292,-0.001888475,-2.0671833,0.004113701,-0.3670593,0.73123246,0.0131339915,-1.3076079,-0.49067524,0.011037057,-1.460543,-2.8637233,0.3615271,0.17456707,0.0021443586,1.1522267,0.036108006,-1.2403945,0.97345364,-0.23161358,0.040293396,0.08563113,0.7563887,1.1694195,0.039024726,1.8872732,-0.018335693,1.4518956,1.2236913,0.6592907,0.04701585,0.25293854,-0.057140023,-1.9256017,0.010238442,0.00046298603,-0.67983145,-0.07364141,-0.010881893,0.056343783,-0.15601158,0.032714687,-0.1533968,3.6962469,-0.11003766,-0.0032247396,0.5295523,0.0135563435,-0.043809727,0.035025883,0.017164873,0.11508508,0.05802241,0.09567994,0.002459689,0.029810822,1.640056,0.005290875,0.023827642
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NC=CC=CC=CCc1ccccc1NC(*)=O,-0.27969756722450256,3.0755538940429688,1.21181058883667,-12.0,-0.023966912,1.4121537,-0.042000487,-0.4153039,-0.05273991,0.31646803,-0.022803204,-0.011765459,0.07082862,0.14574964,-0.016471546,-0.05233132,-0.8164345,-0.017444983,0.16396081,-0.09464417,0.06560296,-0.22235836,0.41474065,0.024095373,0.07866816,0.045242794,-0.017512979,-0.03767263,-0.009742763,-0.05035921,0.36164707,0.14172296,2.41078,-0.008614127,-0.08858282,0.016737672,0.1566423,-0.002811867,0.04266843,1.0802903,-0.057724994,-0.036635906,-0.12573808,-0.38580003,0.021253724,0.2500796,0.026759347,-0.0521087,-0.1406033,1.6072292,-0.008275417,-0.8985926,-0.01937022,-0.3670593,0.73123246,0.01849437,-2.1126668,-0.49067524,0.011037057,-1.460543,-1.4286304,0.63158065,-0.22526984,0.0048406734,1.1522267,0.04636043,-1.2403945,0.97345364,-0.23161358,0.040293396,-0.21233617,1.2540821,0.7329943,0.0058031348,1.9762738,-0.001492236,1.6857374,1.2236913,0.6592907,0.044142198,0.25293854,-0.055214055,-2.3548102,-0.020424949,0.00046298603,-1.543126,-0.05001692,0.00614075,0.056343783,1.535509,0.0042829723,0.19092865,3.6962469,-0.14108832,-0.01020306,0.14613464,0.0135563435,-0.07030038,0.030107737,0.0372028,0.11508508,0.05740659,0.08800005,0.0015130249,0.0333925,0.8120843,0.018536719,0.009717746
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2500115633010864,3.8977930545806885,1.1737852096557617,-12.0,-0.010351856,2.7566464,0.0020725084,0.23326075,-0.054455727,1.2088481,0.009387431,-0.004511095,0.039602757,-0.10527755,-0.540871,-0.04164608,0.13130346,0.038453206,0.12802765,-0.06664578,0.08803598,-0.15911955,1.2961304,0.016751943,0.056430895,0.03511355,-0.012871901,-0.050417244,0.0042574536,-0.0452664,0.14647284,0.46014303,1.8871647,-0.0158253,-0.044911023,0.0019579493,0.15066491,-0.0155557925,0.04590437,0.8654152,0.004310519,-0.023968188,-0.16799308,-0.3912878,-0.01078858,0.53060204,0.016446603,-0.079804726,-0.048561145,1.2097894,-0.02598164,-2.361015,-0.014335544,0.5011807,0.29816857,0.006993683,-1.2556659,0.024114799,-0.03500583,-3.021456,-2.7339108,0.6521375,-1.2994244,-0.0060050297,0.76827544,0.06678658,-1.3777823,1.8585106,1.156449,0.018200591,-0.0295125,1.041853,0.82227355,-0.0005021948,1.7347869,-0.015195507,0.6915802,0.44528723,1.9272078,0.03214007,-1.1042907,-0.014417354,-0.73518854,0.006752472,-0.03999374,0.086256675,-0.033813063,0.0346663,0.03613074,0.3892557,0.052564137,0.3510556,4.108971,-0.13135558,-0.005942929,0.10148585,-0.0044344952,-0.029004896,0.0069616884,0.0104779815,0.05160518,0.041405145,0.09536038,-0.019349743,0.010050682,1.3407315,0.017951174,-0.019669639
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NC=CC=CC=CCc1ccccc1NC(*)=O,-0.27969756722450256,3.0755538940429688,1.21181058883667,-12.0,-0.01457052,1.4121537,-0.021164194,-0.4153039,-0.051631648,0.31646803,0.0048435824,0.017317334,0.06910737,0.005670689,-0.016471546,-0.004595874,1.0258498,0.03948124,0.16396081,-0.062102973,0.077372715,0.01562757,1.3263707,0.021931363,0.07866816,0.045242794,-0.007161537,-0.04644424,0.0025476476,-0.031183625,-0.34800044,0.14172296,2.41078,-0.008614127,-0.070773415,0.03164953,-0.60848194,-0.014280284,0.043225724,1.0802903,-0.057724994,-0.0202348,-0.12573808,-0.21066697,0.021253724,1.0771024,0.014601887,-0.035176497,-0.1406033,1.6072292,0.018492095,-2.3654594,0.0025644233,-0.3670593,0.73123246,0.012653812,-2.1126668,-0.49067524,0.0028522615,-1.460543,-2.8637233,0.3615271,-0.5676157,-0.00681267,1.1522267,0.039079037,-1.2403945,0.97345364,0.9676318,0.040293396,-0.2687126,0.027543606,1.1626091,0.03654845,1.7904617,-0.01191004,1.2179897,1.2236913,0.6592907,0.050603416,0.25293854,-0.04683878,-2.3548102,-0.0029638852,0.00046298603,-0.72181255,-0.055161797,0.027331738,0.056343783,0.7695081,0.036586847,-0.1533968,3.6962469,-0.11173798,-0.008810915,0.5295523,0.0135563435,-0.03617097,0.035025883,0.03209764,0.11508508,0.040172864,0.08924641,0.002459689,0.018453,1.5394491,0.018536719,0.021622589
