polymer,monomer_phi,homo_lumo_gap,chi_water,num_fluorine,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OC(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)F,-0.27700281143188477,4.150540351867676,1.4937095642089844,-30.0,-0.009856238,0.9373923,0.00087889546,0.52958673,-0.02157102,0.21476065,-0.037292786,0.033734355,0.024458112,0.04761564,0.4722848,-0.027788417,-1.2770057,-0.0031574224,-0.1508288,-0.028793659,0.053101778,-0.690029,-0.42228082,0.008757699,0.004740673,0.0031802768,-0.0192719,-0.10556137,0.006163648,-0.045920447,-1.3374453,-0.19728526,2.811808,0.0032495074,-0.05071349,0.023453986,-0.7000181,0.010861729,0.011379367,1.4572026,-0.049248435,-0.007252207,-0.13862248,-1.2042971,-0.0211962,-0.20774364,0.056385484,-0.0631322,-0.01852876,0.016420081,-0.004529047,-1.0139079,-0.010281093,-0.39928347,1.1830845,0.017783877,0.054539155,-0.072328076,-0.029781146,-1.0025859,-1.069857,0.5535112,0.6354807,-0.06484639,-0.53811985,0.039727632,-0.8260455,0.5610089,-0.70625275,0.05405858,-1.2343085,1.7293748,0.35349223,0.028944395,0.11103842,-0.018079208,1.9684842,-0.96262664,2.3030658,0.013135094,0.6565873,-0.04571084,-1.1616955,-0.012285785,0.0021962656,-1.6615893,-0.061832238,0.05126887,0.032531522,0.71702766,0.02956314,-0.62694806,3.2261596,-0.0777162,-0.0015675721,0.41957164,0.026689509,-0.015728332,-0.026411988,0.0044629755,0.12324623,0.08100405,0.091285214,-0.046775308,0.030150827,-0.16631475,-0.019050006,-0.024842162
*OCC(COC(=O)Nc1ccc(Oc2ccc(NC(*)=O)cc2)cc1)OC(F)(F)F,-0.26447388529777527,3.5644497871398926,1.0886118412017822,-3.0,0.012275093,3.347352,-0.0133448,0.60874575,0.01199084,1.0457665,0.0054710386,0.01964624,0.07413654,-0.14178135,-0.073879346,-0.04323845,-0.68143106,0.027719088,0.1877137,-0.10444701,0.06589625,1.3622332,0.1567792,0.012343537,0.03917686,0.034201402,-0.0033953928,-0.048724134,-0.017076533,0.005915799,1.0040449,0.89154327,1.7826515,-0.035429936,-0.08746109,-0.030653557,-0.6996284,-0.011022513,0.0058650225,-0.44234598,0.07920947,-0.011365373,-0.95026374,-1.1300985,-0.023822127,0.4509434,-0.00053005887,-0.0954796,0.011584224,1.6301965,0.013114122,-0.9671747,-0.012047902,-0.5936444,-0.5997899,-0.03688451,-0.87137336,1.242976,-0.007969221,-1.2246422,-1.7712083,1.3733612,0.15414497,0.0073961783,0.80064636,0.07382951,-2.8021173,0.57565236,0.33227617,0.050139405,-1.5166308,-0.72718006,0.6139597,0.029194254,0.9502936,-0.02305563,1.1885161,-0.44149318,1.5843363,0.06469385,-1.3308301,-0.06489374,-1.0098151,-0.0088612465,-0.04459609,-0.6533043,-0.06031533,-0.03674296,0.0485741,1.7867256,-0.01395384,0.67291725,5.6242714,-0.10590895,0.011947508,0.3657505,-0.009297162,-0.03928236,-0.02443512,-0.022967165,0.03915305,0.027016513,0.067027695,-0.062011622,-0.0030408069,-0.27822044,-0.040467326,0.03500766
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CC1CC(C)CC(C)(C(*)=O)C1,-0.268237829208374,4.019571304321289,1.4507519006729126,-18.0,0.029156543,3.7859626,0.027650485,0.8669654,-0.037608482,2.2398415,-0.0372928,0.033734355,0.030707363,0.058218166,0.47228536,-0.04622953,-0.9970811,-0.009439271,-0.14693815,-0.060461666,0.053101763,-0.69002956,0.58387107,-0.025235552,0.00066759455,0.047272258,0.00022162261,-0.09638758,0.014524538,-0.06355291,-1.0688337,-0.19728547,1.2129167,-0.018671347,-0.054501504,-0.0009952411,-0.9511486,-0.0017192581,0.017393822,0.852873,0.102053806,0.0119095985,-1.5609481,-0.06164974,-0.00949195,2.5391955,0.036827896,-0.06484736,-0.082799554,0.48277125,0.00086319336,-0.9704473,0.017632294,0.032113086,1.1830845,-0.019492239,0.35294965,0.052195255,-0.03829929,-2.4261754,-2.9028306,1.3937844,0.030114153,-0.061121732,-0.03406702,0.054949205,-0.8260453,0.87146163,-0.46899793,0.013390798,0.119602054,0.71559066,1.348538,0.038878866,1.929091,0.0069447765,1.9755965,-0.8338434,2.847389,0.03244631,0.6565873,-0.052842397,-1.6187551,0.009083871,-0.02999005,-0.077281475,-0.08172687,0.038142197,0.020361053,0.53601,0.03520687,-0.62694865,3.2261596,-0.095276296,0.052444324,0.64620334,0.026689509,-0.09168353,-0.014207778,0.0068282015,0.08226835,0.0546869,0.063736685,-0.02415614,-0.0132604,-0.03336124,0.00438836,-0.011574255
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(*)=O,-0.2556644678115845,3.6944901943206787,1.468975305557251,-41.0,0.0039541326,3.5289013,0.011768427,0.2388213,-0.020638367,-0.19307147,-0.033753052,0.033734355,0.03413535,0.124540985,0.4722848,-0.03391611,-1.2770057,-0.0056440146,-0.1508288,-0.033610296,0.053101778,-0.690029,-0.30360296,0.0051462394,0.00027365985,0.021034187,-0.013199765,-0.10556137,0.016869543,-0.04015972,-1.3515353,-0.19728526,2.811808,0.0024162638,-0.03233803,0.011025899,-1.3315605,0.00935527,0.007707193,1.1030194,-0.006290594,0.012918868,-1.5491434,-0.2137809,-0.024176111,2.5391948,0.055865213,-0.06562045,-0.058574285,-0.14075567,-0.004005082,-0.5324837,-0.002420164,-0.18042466,1.1830845,0.028183253,0.35294908,0.53684425,-0.024485843,-2.1031237,-1.5392144,0.8566856,-0.24975474,-0.055270605,-0.53811985,0.052026566,-0.8260455,0.5610089,-0.70625275,0.042797927,-0.7434219,1.7293748,0.47254214,0.03732146,-0.08465001,-0.0054500736,1.9755965,-0.96262664,2.847389,0.031019203,0.6565873,-0.031796694,-0.923887,0.0037571006,-0.0019656012,-1.1494334,-0.067633905,0.05126887,0.03412624,0.4125438,0.039371736,-0.62694806,3.2261596,-0.077035435,0.05244431,0.46955824,0.026689509,-0.091683514,-0.023603009,0.019929253,0.12551887,0.08100405,0.09877587,-0.032375373,0.03679309,0.30382317,-0.009815904,-0.018678676
*OC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NNCCOC(*)=O,-0.2784229815006256,4.467169761657715,1.3628054857254028,-35.0,-0.006142038,0.93739176,0.003435395,0.61569315,-0.022889627,0.4619922,-0.034825064,0.033734355,0.018729743,-0.032802977,0.4722848,-0.01706393,-0.49591008,0.0032014565,-0.15082897,-0.027591597,0.05310175,-0.69002986,-0.4222834,0.013309759,0.005251537,-0.008205096,-0.022190133,-0.1055614,0.005513547,-0.050434988,-1.3515356,-0.19728526,2.8118095,0.0032495428,-0.06342882,0.02035753,-0.4954679,0.010417968,0.015167442,1.457203,-0.041045643,-0.013440735,-0.23021655,-1.4588135,-0.015668398,-0.20774446,0.05150407,-0.066472284,-0.012176581,0.47691408,0.005755249,-1.402573,-0.005030903,-0.043040298,1.1830862,0.001922019,-0.11424013,-0.49042282,-0.032198027,-1.0025826,-1.0698555,-0.08308471,0.9566228,-0.0648464,-0.49721718,0.0405178,-0.8260455,0.5610089,-0.42002192,0.05405863,-1.0911046,1.0526681,0.38471252,0.024060085,0.27298853,-0.017746473,1.9647,-0.9626282,2.0535805,0.009031699,0.6565888,-0.053361684,-1.1598672,-0.009298225,-0.0061813835,-1.175969,-0.060131274,0.046012435,0.023798505,0.8549905,0.026019342,-0.62694865,3.2261596,-0.073318645,-0.020815434,0.58683497,0.026689524,-0.015728317,-0.025531663,-0.005567882,0.11664842,0.07624252,0.08353388,-0.050970674,0.01742789,0.0023009907,-0.02145815,-0.02695554
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.23370157182216644,3.8145716190338135,1.1886866092681885,-14.0,-0.037176244,2.6592572,-0.025150394,1.0164317,-0.009869717,0.623814,-0.009365209,-0.011455245,0.022117464,-0.19053599,0.4106365,-0.05553181,-0.64086854,0.036122274,-0.06479533,-0.035640303,0.07339723,-0.08417142,1.940258,0.0380496,0.046350304,-0.016692057,0.018153064,-0.045490034,0.019785065,-0.02015912,1.1650481,0.105714634,0.84785044,-0.034516912,-0.055334877,0.032462545,-0.57833886,-0.0010446762,0.059991933,0.43592498,-0.037460018,-0.037350602,-1.2914685,0.74351364,0.03242211,1.4495136,0.0549181,-0.078186266,-0.05143159,1.1716534,-0.03504432,-2.4037662,0.016458796,0.70139945,0.8826377,-0.04276969,-0.008139323,-0.43752554,0.00271462,-3.3564816,-2.051682,0.1892263,-1.3454981,-0.0040138587,-0.30145445,0.0559072,-1.3409189,1.2175611,-0.5794592,-0.025728896,-1.5607024,0.24543478,0.7692087,0.015205776,0.17310138,0.010868622,1.5016086,0.40314555,2.2478535,0.064195506,-0.32357803,-0.060584955,-1.3176411,0.01651045,-0.012425932,-1.4322525,-0.042838875,0.035738505,0.022206396,-0.08246312,0.018709382,0.32867533,4.817078,-0.117979236,0.03770511,0.22238556,-0.0011861441,-0.05037881,-0.025560021,0.0103980955,0.036032256,0.029753324,0.057239078,-0.006918671,-0.021891171,2.0925782,0.01626172,0.029806085
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C12CC(C1)C1(C(*)=O)CC(C)CC2C1,-0.21206001937389374,3.99674916267395,1.4444401264190674,-18.0,0.02870813,3.7859626,0.027067656,0.8448933,-0.042720508,2.251026,-0.037292786,0.033734355,0.028316002,0.07836045,0.38253215,-0.053316165,-1.2770057,-0.013973129,-0.1508288,-0.06498228,0.053101778,-0.690029,0.020330235,-0.0349485,0.00027365985,0.05276715,0.0021420994,-0.10047308,0.017227393,-0.0635529,-0.8969002,-0.19728526,1.0134654,-0.01957367,-0.04930581,0.014327459,-0.8740054,-0.00020641947,0.017719472,0.86709654,0.12381348,0.012546837,-1.111397,-0.0068895267,-0.013217211,2.5391948,0.038055215,-0.058069773,-0.08500132,-0.107342824,-0.010675914,-0.81943977,0.014996244,-0.80935943,1.1830845,-0.014510312,0.35294908,0.20737672,-0.037378844,-2.0714805,-3.2224967,1.7377899,-0.04648024,-0.06037811,-0.21804328,0.049237315,-0.8260455,0.5610089,-0.70625275,0.010606431,0.08904912,1.2861089,1.348538,0.043891348,1.991445,0.007010534,1.9755965,-0.96262664,2.7858236,0.030108325,0.6565873,-0.05395511,-1.8233889,0.0021674505,-0.023990138,-0.4212612,-0.07704423,0.037528902,0.024416348,0.42313677,0.037839167,-0.62694806,3.2261596,-0.0973041,0.05244431,0.5070211,0.026689509,-0.091683514,-0.016376454,0.008282276,0.08450424,0.059015647,0.061482925,-0.018818699,-0.010623499,-0.44017524,0.003711621,-0.008520309
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NC=C1C=CC(CNC(*)=O)=C1,-0.2640824019908905,2.6883668899536133,1.0864990949630737,-8.0,0.020690577,1.9550165,-0.00749027,0.6273759,-0.058994528,1.9054242,-0.018899102,-0.056630697,0.022999622,0.16567993,-1.0373992,-0.052194074,1.4350125,0.018295277,-0.11868633,-0.058003813,0.09572028,0.11839361,1.9971409,0.016612822,0.02323108,-0.021303618,0.0019306262,-0.026526129,-0.008388802,-0.029688196,-1.0569894,0.76019883,0.690102,-0.064356245,-0.10005396,-0.0043892222,0.107103184,-0.034709122,0.08027732,0.5868269,-0.065250814,0.0046238387,-2.121802,0.37847555,0.004158836,1.647374,0.009897975,-0.10491574,-0.15316053,-0.6055978,-0.03524058,-1.066636,-0.022747662,1.4918687,-1.1476753,0.0116886785,-1.1497406,1.2005278,-0.04357574,-2.2994363,-3.165317,2.1059275,-1.2093523,0.009171258,0.45333564,0.0735076,-1.6025174,2.094405,-0.53051573,-0.012344549,-1.21407,-0.8295911,0.41457456,0.025719542,0.58493537,0.010430603,0.44909188,-0.34547105,2.5775926,-0.0027146921,-1.1659491,-0.07582393,-1.5598435,-0.031298473,-0.00071349845,-1.6514703,-0.035232473,0.008505648,0.021474784,2.0244343,-0.008512586,1.1568258,5.721009,-0.1523592,0.0066549946,0.25106698,-0.011422559,-0.02682885,0.044905704,0.023142975,0.08811156,0.037191663,0.03889174,-0.041858558,-0.019550147,1.3112072,0.017102115,-0.018765721
*OCC(COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1)S(=O)(=O)OC(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)F,-0.2462398111820221,3.979174852371216,1.0802457332611084,-10.0,0.020894434,3.0345142,0.024176087,1.7958256,-0.0013001658,2.5886555,0.015681995,-0.026204517,0.057774406,-0.1619431,-2.4435298,-0.011098541,0.053977545,-0.0025960226,0.19762982,-0.08147641,0.12805068,1.9430268,0.8760683,-0.03406342,0.032745883,0.022311082,0.035492573,-0.029790593,-0.026923597,-0.014313485,-0.20172055,0.03562712,1.0504483,-0.064243995,-0.09245551,-0.029978994,0.47950077,-0.017501935,0.029107166,0.63991797,0.15601172,-0.05504229,-2.2234316,0.73066884,-0.0029465097,0.17597826,-0.014141824,-0.07342891,-0.030405678,0.046904344,0.022848569,-1.9497986,-0.028132835,0.5239656,1.0659477,0.013548584,-0.95107126,-0.48513094,0.0018285136,-1.5518047,-2.495453,1.9034218,-0.62898284,0.0052616233,0.41503116,0.031114222,-2.1000776,1.086466,1.6961256,-0.013346538,-0.4970042,-0.1957628,1.1494879,-0.019276958,1.5525787,-0.06827937,1.1760999,1.1647277,1.6139321,0.045235354,-0.8616258,-0.030658025,-1.7693436,-0.035527628,-0.047068093,-0.33186555,-0.07321981,0.03876593,0.019077081,-0.30541,-0.013635893,2.0458198,5.5320597,-0.15393609,-0.022249678,0.34806874,-0.036021657,-0.03973225,0.011882807,0.015469181,0.08213094,0.066184185,0.08422362,-0.016589614,0.010173813,-0.07591691,-0.04786981,0.035368543
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C1CC2CCC(C(*)=O)(C1)CC2CC,-0.24680013954639435,4.0073137283325195,1.4622589349746704,-18.0,0.028111722,3.7859626,0.02854186,0.9327545,-0.03976164,2.3765004,-0.037292786,0.033734355,0.029219974,0.028586673,0.4722848,-0.04131162,-0.22339372,-0.0039970283,-0.121484935,-0.057603188,0.053101778,-0.040862072,1.0851476,-0.023102833,0.0021700375,0.041338626,-0.0039874013,-0.088008106,0.01189062,-0.0635529,-1.0315768,-0.03666614,1.2666276,-0.020205913,-0.06260971,-0.011607497,-0.9294097,-0.0035837712,0.018089315,0.7526978,0.0831547,0.007252216,-2.1593726,-0.2394532,-0.0036022519,2.5391948,0.031547792,-0.06824247,-0.07502001,0.83786315,0.00531232,-1.0699662,0.022209782,0.21752052,1.1470327,-0.028707476,0.35294908,-0.30310392,-0.04059489,-2.6005135,-2.644585,1.1144923,0.15475579,-0.062997185,0.22276922,0.05723753,-0.8260455,1.294909,0.47960955,0.012721887,0.19316442,0.11428018,1.348538,0.032085873,1.9194462,0.0063421447,1.9755965,-0.25641942,2.8176713,0.03242472,0.6565873,-0.055080976,-1.6213058,0.013006494,-0.03586891,0.27471238,-0.082782,0.030843938,0.014685013,0.4505889,0.03135069,-0.62694806,3.2261596,-0.096956246,0.05244431,0.64754707,0.013631609,-0.091683514,-0.015415303,1.2437805e-05,0.075182974,0.04389494,0.057144135,-0.027973868,-0.019231707,0.115425825,0.0049067056,-0.012560816
