polymer,monomer_phi,homo_lumo_gap,chi_water,num_fluorine,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(C(*)=O)c1CCC(=O)OCC,-0.29142770171165466,3.0441699028015137,1.320975422859192,-8.0,-0.049524654,-0.30326828,-0.039632287,1.7531588,-0.048176724,0.027948435,0.02079288,0.0032864131,0.046910934,-0.16706121,-0.9332536,-0.06043633,-0.2920148,0.012195824,-0.023515517,-0.09116126,0.074585155,1.2668995,1.8420961,0.007486331,0.021364,-0.018650936,-0.021864625,-0.090708226,-0.04213728,-0.059310995,-2.0613768,-0.072015725,1.7066972,-0.046560984,-0.09465001,-0.0143384915,-2.0614724,-0.031377632,0.0063317046,0.28770453,0.09704389,-0.03607828,-0.119479276,-0.0020600886,-0.032484815,-0.15030296,-0.020993643,-0.08420811,-0.022976862,0.8587283,-0.025018027,-1.3928719,-0.04532818,-2.0198658,-1.434417,-0.042406,1.4473901,1.3116381,-0.041816212,-4.0613465,-1.807112,-0.9831122,-2.0767088,-0.048618615,0.120771825,-0.040238395,-3.1678474,1.0171968,1.2639157,-0.023777736,-0.75376946,0.32743067,0.08368656,-0.032833587,0.48721197,-0.083083786,0.9276743,-1.1453605,0.12578274,0.010070303,0.07952006,-0.055929434,1.6259078,-0.012016675,-0.026823787,-1.2990011,-0.11359761,-0.034388714,0.033224005,-0.6128353,0.036018707,-0.67948145,0.48994154,-0.12184335,-0.020366615,-0.2603516,-0.008931235,-0.02727797,-0.02857484,-0.03348175,0.09403832,0.030679323,0.049265806,-0.04978693,0.036509316,-0.76613414,-0.039372414,-0.029419728
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C1=CC(C(*)=O)=CC=C(CCC(=O)OCC)C=C1,-0.2874935269355774,2.3141891956329346,1.360153317451477,-12.0,-0.049230274,0.13715063,-0.058565073,0.4104334,-0.05167616,-0.56624156,0.015882999,0.0038215134,0.032069903,-0.03679912,-2.4890416,-0.033334233,-0.27333197,0.034104604,-0.12432485,-0.07094831,0.06545849,0.23624133,1.9008646,0.0042287465,0.036057986,-0.041900244,-0.008766313,-0.09747223,-0.050057083,-0.046302035,-1.0037981,0.55117714,2.6488998,-0.028110042,-0.06957586,-0.01989368,-1.6307616,-0.03695605,0.01300211,0.028974151,0.077373095,-0.033525046,-0.532876,0.024410479,-0.041569598,0.45992756,-0.001159085,-0.10171133,-0.07351552,1.5502006,-0.043784034,-0.3807117,-0.03666288,-1.2648338,-0.5121996,-0.02825788,1.0347604,0.5579203,-0.018271448,-3.9135861,-2.4503796,-0.06715544,-3.1018934,-0.063817605,-0.6660864,-0.07180597,-2.366855,0.83731055,-0.035195854,-0.04861139,-0.83550155,0.80917704,-0.35113752,-0.02291038,-0.07944771,-0.08223724,0.58196485,-1.6776537,1.4311846,0.01012091,0.88814235,-0.04967323,1.8663172,-0.0057002553,-0.027185434,-0.74241155,-0.096797474,-0.021665784,0.04731624,-0.17619468,0.051471017,0.01100692,-0.10461976,-0.11956635,-0.021548463,-0.4131388,-0.02692468,-0.05411969,-0.011475484,-0.019679897,0.044695307,0.044861466,0.05696535,-0.09401888,0.018643595,-1.1151956,-0.028939322,-0.03781759
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=CC(=CC(=C)C(C)(C)C)C(*)=O,-0.262322336435318,2.6594059467315674,1.4259675741195679,-10.0,-0.052037172,-0.14645314,-0.047021274,0.39153317,-0.047138743,-0.058973175,0.007405329,-0.03633039,0.019002503,-0.22728309,-1.1734955,-0.03936606,1.2166337,0.021556498,-0.05228215,-0.10369836,0.055618443,1.2915808,1.9878466,-0.047811057,0.039514683,-0.03892626,-0.013008583,-0.07798632,-0.033931345,-0.06449159,-1.3130269,0.32223493,2.7776527,-0.05463229,-0.0820125,-0.021636091,-1.0673078,-0.015655804,0.059480775,-0.041843276,0.13133384,-0.060049556,0.070075184,0.6844103,-0.054925874,0.35621068,-0.013662831,-0.069326386,0.008506608,1.3809568,-0.029838998,-1.7945015,-0.057228357,-0.6512035,-1.5115042,-0.028395034,1.1717055,1.355912,-0.03859525,-3.6016183,-2.392604,-0.86241865,-2.469807,-0.023455106,-0.22898923,-0.060640864,-2.640432,1.6656497,-0.16710374,-0.030168222,-0.87252474,-0.8638694,0.07916921,-0.01904464,-0.04439756,-0.08828836,0.89104277,-0.9641633,1.4159422,0.039489914,1.2207848,-0.04784782,0.31830522,0.0034360187,-0.05267012,-2.0233033,-0.11779871,-0.007393625,0.05485742,-0.16109167,0.052196443,-0.7650919,-0.97011226,-0.12560955,0.0043753274,-0.4073635,-0.03916701,-0.021950386,-0.03336367,-0.0017930587,0.04841297,0.04417111,0.062059253,-0.058675755,0.023509115,-0.64565825,-0.043528445,-0.02816849
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(C(*)=O)cc1C,-0.23658637702465057,2.829376459121704,1.3790485858917236,-12.0,-0.061037138,-1.1662458,-0.07225096,2.1659932,-0.05554954,-0.45194814,-0.03084634,-0.048601523,0.042846385,-0.24389237,-2.0137105,-0.039428093,1.0355592,0.03579435,-0.10442479,-0.10141535,0.05865513,1.2579159,1.7182088,-0.014239217,0.028262505,-0.025501633,-0.015426798,-0.09970796,-0.05515151,-0.05566714,-1.9436654,0.8185365,2.6252496,-0.061573617,-0.089919046,-0.0067843064,-0.83509046,-0.032543752,0.014767187,0.37615848,0.028050821,-0.033413567,-0.7907294,-0.19693704,-0.011136536,0.77239025,-0.019648332,-0.10221941,-0.06262123,-0.314197,-0.05277406,-1.4719226,-0.029747041,-2.020754,-1.4162147,-0.0012015657,0.79222983,0.49528843,-0.03719008,-4.0709553,-1.807988,0.7216533,-2.4944532,-0.059381545,-0.334924,-0.024316723,-2.8829405,1.4731851,0.74521834,-0.035532996,0.019703614,0.4648212,-0.11914135,-0.029951233,-0.21079557,-0.057810348,0.4667675,-0.47029507,0.34651923,-0.00168204,0.7680303,-0.08095586,1.7642707,-0.022001486,-0.040813908,-1.8045868,-0.096767336,-0.028898748,0.026221434,-0.9559267,0.051372424,-0.03750428,0.8218119,-0.15377252,-0.02507405,-0.3136331,-0.022716181,-0.05543184,-0.022465685,-0.024500987,0.092348516,0.02645543,0.08699464,-0.058278114,0.0071374183,-1.2520318,-0.036076155,-0.05485744
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)c1ccccc1C(*)=O,-0.27248454093933105,3.0410468578338623,1.3452701568603516,-12.0,-0.03242042,0.55278724,-0.07701124,0.8234411,-0.09139318,-0.6326862,-0.004950803,-0.046986718,0.029927246,-0.035332244,-2.1749568,-0.018823672,0.69658905,0.017157547,-0.20974797,-0.074070156,0.07741825,0.23959723,1.6765487,-0.037329365,-0.008028209,-0.01790508,-0.040186718,-0.09381672,-0.009760632,-0.037705626,-1.6715511,0.5948987,2.5136888,-0.021740379,-0.10339799,0.00633069,-1.1426573,-0.045749333,0.022529747,0.6869334,0.0729058,-0.067893766,-0.68083704,-0.36333844,-0.057415757,0.27204564,-0.004009553,-0.09598321,0.022431044,1.4587762,-0.062149473,-0.8508712,-0.05330562,-1.6818236,0.21136738,-0.023182599,-0.19339658,0.93919325,-0.014589799,-3.4102998,-2.4567835,-0.7423463,-3.493453,-0.03000375,-0.40523878,-0.060185153,-3.7061357,1.2687683,0.7606973,-0.049936153,-0.04089012,0.4782857,-0.3587316,-0.04134825,0.30589777,-0.06277545,0.6977106,-1.0866102,0.11455848,0.006392723,0.091116436,-0.109338656,0.7892704,-0.015263245,-0.0133330105,-1.5618323,-0.08919989,-0.03311389,0.018745515,-1.4947596,0.047596924,-0.11656828,0.76431525,-0.15323128,0.0051532546,-0.4028387,-0.011760516,-0.06769153,-0.017634243,-0.00876537,0.06217948,0.024983129,0.066429175,-0.048795175,0.022851504,-1.618395,-0.041676052,-0.053371046
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C1C=CC(Cc2ccc(C(*)=O)cc2)=C1,-0.2437184453010559,2.7287631034851074,1.3530553579330444,-12.0,-0.05436309,0.058226917,-0.083005406,0.60513866,-0.04494321,-0.16421545,-0.018122425,-0.038998574,0.010275482,-0.043437053,-1.3944882,-0.019323409,-0.24700369,-0.0047018104,-0.20046039,-0.11498012,0.03648917,1.224181,2.170658,-0.01281272,0.015423252,-0.029719347,-0.023924386,-0.09617772,-0.063305095,-0.020214545,-1.3045388,0.20881811,2.673444,-0.042406548,-0.058164284,-0.0036783544,-1.0545338,-0.012482302,0.040437415,0.13159992,0.124248534,-0.05506545,-1.1889405,1.332157,-0.039383415,-0.44177812,0.00398337,-0.098333016,-0.05832253,0.5680475,-0.036582418,-0.40111008,-0.038044825,-0.9920762,-0.88111603,-0.03126631,0.06921891,0.89697784,-0.01021457,-3.7128901,-1.562938,-0.30016,-3.3234875,-0.06857484,-0.14970973,-0.023575116,-3.608529,1.2458067,0.2763698,-0.045854278,-0.96802795,0.2122602,-0.54340875,-0.043527834,1.1442931,-0.054330003,1.0910317,-0.5480664,0.1988496,0.031054419,0.12008728,-0.07473862,0.60491353,-0.042256765,-0.029238595,-0.9563497,-0.1016962,-0.03583635,0.047383413,-0.3205374,0.00536232,-1.2082132,-0.270145,-0.14225297,-0.029368877,-0.21750917,-0.013471195,-0.024842836,-0.025309326,-0.014595854,0.035189193,0.044774745,0.06927355,-0.054379407,0.02746051,-0.2653442,-0.04059055,-0.04384948
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(C=O)cc1C(*)=O,-0.24866493046283722,2.548213481903076,1.3215471506118774,-14.0,-0.04938726,-0.29844007,-0.03770161,0.7034356,-0.081181325,0.27301148,-0.002139134,-0.01981436,0.04030385,-0.20805974,-2.749557,-0.03686541,0.32733202,0.040133864,-0.16710255,-0.08462348,0.052811164,-0.27168936,1.6500745,-0.0055766227,0.03431108,-0.05516064,-0.024560824,-0.087749705,-0.009671161,-0.049632564,-1.8700031,0.8160471,1.7146733,-0.042440377,-0.09849886,0.0010077351,-1.4785179,-0.034615103,0.04459403,0.5696537,0.16238113,-0.030912504,-1.5971537,-0.36324775,-0.035419457,0.73244387,-0.023831805,-0.080728054,-0.04486487,-0.26359484,-0.057730332,-0.056364886,-0.052408718,-2.0174127,-0.12177759,-0.011368785,0.4483278,1.7141787,-0.022540886,-3.9043932,-2.352991,-0.34515163,-2.6104913,-0.031142721,0.2560252,-0.07316396,-3.1357362,1.030755,0.10622223,-0.03391238,-0.63863164,0.13111478,-0.29987314,-0.03808922,0.8233826,-0.048751984,1.0063624,-0.90232193,0.9109537,0.01041359,0.5847586,-0.0799034,0.6335171,-0.025721116,-0.026769416,-1.5542111,-0.08482995,-0.030867912,0.03853496,-1.163321,0.04915407,0.5600923,-0.7485714,-0.1250181,-0.032687426,-0.32304183,-0.008472031,-0.05985869,-0.042994983,-0.0032685355,0.05063117,0.037388276,0.0957536,-0.04861346,-0.002071019,-0.054745965,-0.060199257,-0.030917771
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccccc1Cc1ccc(C(*)=O)cc1,-0.2350381463766098,3.012814521789551,1.3715616464614868,-12.0,-0.065980256,0.22428757,-0.0486018,0.5399041,-0.093026504,-0.017240476,-0.008546766,-0.02901714,0.015504956,0.027012054,-1.6968869,-0.02398369,1.1259849,0.024290971,-0.0034900764,-0.09939464,0.038581364,-0.25095928,1.5682459,-0.012655938,-0.010053025,-0.037633337,0.0075467373,-0.11569398,-0.012771744,-0.062462214,-1.500071,0.9087563,1.5901124,-0.04940288,-0.06392954,-0.01265168,-1.3843219,-0.0110388985,0.028696818,-0.40853953,0.02054181,-0.06802685,-0.89448303,0.44799167,-0.009785896,-0.14341564,-0.028493937,-0.10270675,0.022971034,0.5469596,-0.024784796,-0.5993625,-0.018049639,-2.1542761,-0.443584,-0.02206925,0.102298625,0.7096528,-0.036419883,-3.1866627,-2.4266562,-0.31122708,-1.8997655,-0.028545912,-0.39670685,-0.027543046,-3.2053468,1.8235419,0.881502,-0.02339077,-0.99004614,0.42540675,-0.47630787,-0.036321808,1.4196815,-0.04583291,0.68867356,-1.1709721,1.3784112,-0.009633847,0.22149174,-0.06816796,1.732935,-0.029948056,-0.037447896,-2.0893555,-0.09845073,-0.036237698,0.020449702,-1.2625227,0.025794078,-0.42098013,0.6046931,-0.14845726,-0.015446463,-0.4650598,-0.033536736,-0.054920226,-0.03243877,-0.022034418,0.043128315,0.024358097,0.09759547,-0.06175999,0.044241387,-1.0146259,-0.075825214,-0.03469698
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(Cc2ccc(C(*)=O)cc2)cc1,-0.2358807772397995,2.9938716888427734,1.3771886825561523,-14.0,-0.056399647,-1.1770154,-0.07539597,1.7681241,-0.07142852,-0.19617175,0.009401784,0.010510942,0.023695137,-0.17988439,-1.1855158,-0.023215553,0.123683006,0.023353942,-0.0047859936,-0.0769494,0.06529586,0.16855694,1.0999727,-0.0138173215,0.015061045,-0.03341592,-0.0024171355,-0.08772355,-0.034094166,-0.035694804,-1.6861142,0.94346416,2.859231,-0.057989385,-0.09602737,0.026042435,-1.3997617,-0.03767017,0.0414829,0.06574743,0.079119354,-0.04380961,-0.5792328,-0.09882574,-0.0494206,0.66223794,0.019257803,-0.07640512,-0.08357369,0.93141395,-0.076034665,-1.6822048,-0.060908776,-1.3810477,-0.9468199,0.00031554062,0.2244433,0.6290396,-0.031932924,-3.6473522,-2.7920635,-0.12801911,-3.3695736,-0.032930646,-0.22481525,-0.05038701,-2.2995143,1.864839,-0.39784768,-0.02054275,-0.24241072,0.42873633,-0.48975456,-0.053538915,1.3189685,-0.057296526,0.44508785,-0.38080874,1.2916713,0.005608024,1.0434359,-0.10479008,0.6678278,-0.019097418,-0.051620394,-2.2879987,-0.11464663,-0.03463595,0.015728874,0.09002801,0.005300555,-1.0089362,0.40948436,-0.15698777,-0.019016186,-0.48352268,-0.038845796,-0.06496225,-0.020715408,-0.036838114,0.03459152,0.027198782,0.062149875,-0.08506894,0.043132585,-1.0791224,-0.0703276,-0.06514306
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(C(*)=O)c1,-0.23534159362316132,3.0597784519195557,1.3453253507614136,-10.0,-0.024936797,-0.14160004,-0.066779196,0.50798327,-0.09248885,0.5296228,-0.0043348507,-0.05191308,0.023496514,-0.16844833,-2.2583437,-0.01065925,1.3602854,-0.005914552,0.008837012,-0.114850484,0.03753091,-0.021814577,1.7416403,-0.016410418,0.025307477,-0.029261814,-0.032128934,-0.1040396,-0.021444848,-0.028811952,-1.3148682,-0.21465534,1.9781947,-0.04110535,-0.07177516,-0.01997442,-1.2876118,-0.03902729,0.032312516,-0.2224634,0.09644194,-0.06375385,-0.17569447,0.7830246,-0.04921573,0.034641895,-0.016633786,-0.08661851,0.038174126,-0.042727996,-0.06327297,-1.2008957,-0.055451486,-2.1767428,-0.76617575,0.004390492,1.1862736,1.6272438,-0.043294642,-2.8913,-2.1711414,-0.60097873,-2.3340015,-0.051166818,-0.27496663,-0.04618637,-2.3868415,1.9483745,0.64941645,-0.011542901,-0.6064452,-0.02456933,-0.45682332,-0.044613604,1.0881656,-0.09922792,0.86291665,-1.8828086,0.91277176,0.03624957,0.5017143,-0.057108663,1.0997398,-0.03262587,-0.039564047,-1.3637954,-0.10041054,-0.02082654,0.04346113,0.02064726,0.0039611333,-0.10643125,0.38638487,-0.1421407,0.00031988308,-0.5196969,-0.019585265,-0.042666443,-0.0030474558,-0.042398203,0.09455707,0.012944562,0.09743206,-0.03792185,-0.0040705763,-0.15807283,-0.056383617,-0.025290007
