polymer,monomer_phi,homo_lumo_gap,chi_water,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCCN(C=Cc1ccccc1OC)CCOC(=O)C(CCCc1ccccc1)C(*)=O,-0.34381634,2.616096,1.3545282,-0.048742555,-2.5617404,0.04869906,1.4806868,0.06257256,0.71993864,0.041561097,-0.02074701,0.109221324,0.12850943,3.0631113,0.05393022,-1.4743811,0.0056517688,0.12474518,-0.03843931,0.046049237,0.30479515,-0.6614922,0.01062484,0.1333213,0.05630141,-0.008264974,-0.12992933,-0.0344856,-0.08044691,1.334683,1.3529702,1.4946184,0.041296497,0.015150032,0.043651246,-0.9474193,-0.00436222,0.13970816,0.2375174,0.012138121,-0.00446418,-0.7963409,-2.5746272,0.021846024,-1.3905283,-0.0022137905,0.0126354145,0.028773159,-0.63401014,0.0057649766,3.5255466,-0.014268743,0.44068474,-2.3960125,0.043943852,2.911688,-0.24940667,-0.008289469,-1.0297651,1.1918687,2.1146016,-2.796946,0.007567775,-1.1230507,0.089829236,-1.9616164,0.041467026,2.4788632,0.08119858,0.7335357,-0.30775836,0.69985956,0.05633896,1.8337024,0.008762979,0.44129404,1.4916043,0.1960423,0.06924658,-0.7246768,-0.051680356,-1.4542259,0.038904313,-0.01127905,0.24505992,0.054446317,0.06996654,0.08365987,-0.3812135,0.020675328,-2.1544292,-1.0691096,-0.11604939,0.0080071185,-0.775879,-0.017147556,0.018865852,0.109024264,0.030438414,0.12167645,0.10942063,0.13248649,-0.008573932,0.07335284,2.8825796,-0.01747393,-0.0020966493
*OCCSC(S)(CCOC(=O)C(CCCc1ccccc1)C(*)=O)c1ccccn1,-0.35355896,3.1398797,1.2947108,-0.0045190565,-1.3368468,-0.024804527,-0.2733715,0.018653216,-1.9776393,7.3993404e-05,0.07317165,0.12217715,-0.27942866,-0.10514512,-0.028512832,-2.392998,-0.010395403,0.26368204,0.0032654786,0.13284278,-0.6951082,0.11414448,0.054217573,0.019686751,0.030996319,0.06815484,-0.10482179,-0.052936822,-0.032020546,1.4822657,0.9614964,-1.3328836,0.019596761,0.008410874,0.051065546,-1.7669904,0.023126397,0.14493588,0.83396405,-0.09788852,-0.046112593,0.33896428,-3.1746233,0.022766205,0.7303828,0.05159318,-0.03780096,-0.106758006,-1.4906434,0.010663876,0.91859716,0.06193026,-2.1183386,-2.0673375,0.053308412,3.6496892,-1.7085292,0.04462841,-0.07064165,0.018857969,0.86503565,-0.44890937,0.010395445,-1.1771291,-0.0026114695,0.18188201,0.05454502,0.5925873,0.07924242,1.5166156,-3.1526184,0.41895503,0.1013718,2.3018622,-0.03010669,2.1137037,1.4761267,-1.822265,0.07295328,1.7378528,-0.10190967,1.4094261,-0.034422122,-0.021437883,0.49625918,0.023214225,0.031588193,0.027310401,0.40011016,0.09405228,-3.3121202,-0.6148566,-0.13830034,0.018935261,-0.27162135,-0.013977986,0.0010051501,0.093946286,0.018584777,0.111301064,0.050078824,0.05326393,0.013943548,0.078395866,1.3475273,0.020060189,0.071284704
*OCC=CC1=CC(SCCOC(=O)C(NCc2ccccc2)C(*)=O)=N1,-0.35017735,2.412563,1.261532,0.03923701,-3.0912845,-0.023838283,-0.7961336,0.038885076,-2.409767,0.01672153,0.004567027,0.13519858,0.13719633,0.02232955,0.043557223,-3.5156379,0.07026979,-0.14849848,-0.05582123,0.067829326,-2.841079,2.022144,0.11081,0.060544167,0.08239968,-0.014724922,-0.098991506,-0.031859603,-0.04821315,1.8038663,-0.71872526,-1.0930048,0.017801605,0.019029044,0.09176292,-1.2463286,0.034838688,0.09261998,0.96578413,0.16782084,-0.026512552,-0.38840547,-2.7174323,-0.0064838217,-2.2874134,0.050283115,-0.050344512,-0.08187131,0.25060973,0.0038079722,0.7672691,0.0013861286,-1.087671,-1.5667044,0.03555619,1.2148077,-0.50262666,0.02507313,1.4619398,-1.0151981,1.7225496,-2.0417058,-0.04046873,-2.0922854,0.08658229,-0.80196387,2.4213927,2.747153,0.034735877,-0.48095697,-2.8823063,0.75970024,0.11196333,2.0775185,-0.06736684,1.7005813,-0.082120895,0.9694886,0.06610405,-0.29052287,0.0066071725,0.44625673,0.0037768632,0.012903588,2.7819185,-0.0056549534,0.0030094206,0.05927554,1.3603836,0.054239858,-3.5551353,0.4093084,-0.12922196,0.055882927,0.008009348,0.015262121,0.04593112,0.01948734,0.034631886,0.09184064,0.10827134,0.07129466,0.010467317,0.062814,2.3425431,0.0008029206,0.0062628062
*OCCN(CCOC(=O)C(CCCCc1ccccc1)C(*)=O)c1ccccn1,-0.35518673,2.957186,1.376002,0.026047248,-2.9292932,0.03834981,1.1749544,0.009675905,-2.309412,0.07851042,-0.026804699,0.12542157,-0.0022644137,0.58313435,0.02096667,-3.0072904,0.08964273,-0.028340964,0.0054338165,0.1086088,-1.3036617,0.9549121,0.020288657,0.07945181,0.05789654,0.0044766976,-0.0344249,0.05478504,-0.094532035,1.043821,-0.31233418,0.69389635,0.047004275,0.025312431,0.053017844,-0.14472252,0.0025627315,0.08282818,0.6419098,0.10865566,-0.010546954,0.46514797,-1.5503175,-0.029078102,-0.29732597,0.029265696,0.013884555,-0.04604924,0.17985049,0.0041814824,3.631368,0.06737192,0.8855462,-1.4582105,-5.9104674e-05,2.737461,-1.2838897,-0.0395225,0.5143463,-0.8596019,1.8564885,-1.9827876,-0.048017744,-1.6334572,0.0038950224,-0.27803114,0.10737521,1.2318658,0.047757678,0.8757214,-1.5542613,0.7964946,-0.004964587,2.7114587,-0.08119874,0.50389576,1.1808721,0.65441406,0.086848475,1.3113202,-0.027130539,0.18659295,0.052943174,0.04030654,0.40067065,0.031125285,0.024462877,0.033717647,1.4838487,0.03463219,-1.7710271,0.91175705,-0.08151845,0.058830414,-0.41191605,-0.045703776,0.018122427,0.063573994,0.0067346925,0.11214355,0.071055524,0.082842804,-0.07230933,0.050868433,3.8688686,0.06002496,-0.0041087004
*OCCN(C#N)C(C=Cc1ccncc1)SCOC(=O)C(CCCC=O)C(*)=O,-0.41610876,3.23148,1.0221248,-0.001673139,-2.584893,0.0037924969,0.7968409,-0.0075995754,-0.6181801,0.03876663,0.03132936,0.074415125,-0.04647561,0.27162668,0.057262596,-2.838864,0.03763453,-0.13553236,0.017535852,0.06014638,-0.4824486,2.0668654,0.014359377,0.065729596,0.092643484,-0.045937307,-0.04365068,-0.0006543437,-0.015467015,0.74044997,0.17392619,0.2983984,0.06008292,-0.041587435,0.0459163,-0.8962675,0.050329197,0.07466923,0.19575356,-0.05475037,0.0027162621,0.25905764,-4.7421565,-0.04558556,-1.2922045,0.057776753,-0.04482219,-0.14671744,-0.25900948,-0.031045262,2.7048295,0.040227972,0.8164295,-1.4721586,-0.0083019165,2.6217337,-1.1295053,0.03861692,-1.2891841,-0.7789559,1.7126462,-1.4976873,-0.016089132,-1.0109147,0.020829499,-1.0238163,0.6086736,1.3154767,-0.008074912,0.47143665,-2.561453,1.143121,0.067859575,0.27323148,-0.07083234,0.74055994,-1.1267862,-2.0543056,0.0138303805,-0.54786164,-0.04382421,0.45573506,0.067151144,0.07094454,1.1827424,0.053899463,0.086294584,0.10726382,0.1657271,0.07324012,-4.0144734,-0.74653494,-0.14425917,0.05695428,-0.46589074,-0.004465447,0.034082998,0.03204689,0.030575152,0.12168415,0.117024206,0.09735733,-0.019350188,0.008352501,3.9919043,0.027928937,0.042381678
*OCC(c1ccccc1)C1C=CC=CC=CC=NC=C(C)c2cccc(c2)CC(C(*)=O)C(=O)OC1,-0.26707038,2.6279497,1.3601305,-0.05747329,-4.4423814,-0.006432802,0.6022577,0.054218356,-2.3040047,0.052351438,0.051968083,0.041259732,-0.35000932,1.5935563,-0.014914898,-3.0610297,-0.0059452592,0.14034528,0.016143505,0.13029213,-0.12853864,0.30218688,0.006795171,0.13529803,0.015821034,0.043547418,-0.10500808,0.02696577,-0.015194888,0.4816211,1.6913792,-0.21639615,0.02690529,-0.067864664,0.06487761,-0.6285887,0.056849174,0.051089462,0.75195736,0.18870871,0.025976803,-1.6326137,-4.562458,-0.042989668,-2.5472763,0.084724,0.035716113,0.055032056,0.984242,0.010000312,1.6777608,0.031783253,-0.8156285,0.26234463,0.009630072,3.6774805,-0.92663497,0.022589408,-1.7264704,-0.0024089694,4.1417427,-1.9072783,0.03916818,0.37905326,0.074746154,0.88537836,2.7525074,1.6498103,0.01064286,-0.08754201,-0.033001646,0.6774983,0.043303248,3.0697086,-0.073579006,2.15342,-0.7646744,0.4378014,0.07552838,0.8742462,-0.004713871,-1.7341846,0.050050814,0.02094996,1.9498243,-0.03442462,-0.006885751,0.028898655,2.3518043,0.079845525,-3.0563998,-0.43322808,-0.14298482,0.071405984,-0.68176913,-0.018474132,-0.035754275,0.09655424,0.046796627,0.047715805,0.14605486,0.10079637,-0.051963568,0.016738048,2.0079365,-0.010061916,0.047307234
*OCCN(C=Cc1ccccc1)CCOC(=O)C(CCCc1ccccc1)C(*)=O,-0.3456217,2.7176087,1.3637015,-0.03225381,-1.3958238,-0.010393458,1.2711225,0.03835543,-0.34040695,0.056972135,-0.003908897,0.11389598,-0.06870039,2.9755886,-0.027348852,-3.7688415,0.045012347,0.110666536,-0.06452427,0.047137983,-2.7781413,0.94996554,0.1120044,0.11597939,0.004233314,-0.049411003,-0.041087408,-0.0033094778,-0.02088453,1.0598477,0.7029523,-1.0744997,0.0035419825,-0.056476664,0.080929466,-1.1879321,0.057691135,0.03524413,1.4413471,-0.07316859,0.014810011,0.28093535,-0.79858667,-0.034336142,-1.0669596,0.06896665,0.034184832,-0.12212066,-0.7604584,0.006898797,2.2891045,0.04519013,-2.2284696,-0.39080256,0.04968719,3.190704,-2.1195724,0.02235677,1.1715889,-0.84482586,2.6998851,-3.8243282,-0.049372658,-1.5473168,0.05531422,-1.8021365,0.4241499,2.650247,0.093528815,-0.30731985,-2.8164892,0.43626836,0.0066043655,2.167553,-0.08447252,0.8354336,0.52828103,-1.5134474,0.0553507,-0.91609645,-0.018917505,-0.22872818,0.014062537,0.08153888,1.614377,0.05254058,0.0032945843,0.063723445,-0.4690898,0.022266451,-0.3533967,1.586649,-0.17084372,-0.017874485,-0.12335124,0.054945815,0.01980988,0.019213444,0.054076444,0.10820395,0.08425164,0.0539962,-0.0006001519,0.02157368,4.1889586,0.066812836,0.049611043
*OCCSC=CC=CC(=Nc1ccccc1)SCCOC(=O)C(Cc1cccc2ccccc12)C(*)=O,-0.3185427,2.6190705,1.3214749,-0.026684467,-0.88170224,0.0059708925,0.52506155,-0.003931978,-1.195742,0.06929578,-0.02660175,0.07947651,-0.07407635,0.58701533,0.030317638,-3.169756,0.07201343,-0.16230509,0.0027932515,0.06205561,-1.884993,-1.0756012,0.04784582,0.12263724,0.008404103,0.015074764,-0.022012437,-0.005926569,-0.06680398,-1.2528288,-0.34098047,0.24608944,0.014744466,0.0045057978,-0.006604948,1.2362034,0.04341667,0.106304266,0.14642103,0.17030238,-0.008614792,-0.6577722,-3.6100278,0.011304934,1.0702077,0.0147290295,-0.050339833,-0.030503668,1.5138916,0.01636145,0.68508565,0.017770648,-0.39188677,-1.3097531,-0.03750274,1.5433893,0.16271448,0.011220969,-1.0841775,1.472304,1.5991528,-0.9258743,0.0394395,-0.6260897,0.077154815,0.46137974,2.3945715,0.373623,0.018263463,-0.7080287,-0.5950665,0.38170585,0.001334495,2.6667202,-0.019345134,1.1935449,0.7118679,-0.6795976,0.019637471,1.786854,0.0054132612,1.0715175,0.042538915,0.08144656,1.6710482,0.012498377,0.015204766,0.05035128,-0.30040196,0.00668759,-3.4070997,-0.10811041,-0.14322135,0.051658884,0.11417049,0.037937835,-0.02691126,0.107680835,-0.00266933,0.09253166,0.092596315,0.09828453,-0.06453924,0.028679367,4.4952087,-0.021831578,0.02675565
*OCCSc1c(F)cc(F)c(SCCOC(=O)C(CCCc2ccccn2)C(*)=O)c1SC#N,-0.36452487,3.0936239,1.200843,-0.037340324,-2.1582577,-0.06651979,-0.16650517,0.05488867,0.794919,0.052697707,0.05855634,0.0866147,-0.23069555,-0.66829735,0.037861787,-1.4523691,0.0866198,0.035752647,-0.011732637,0.08292556,0.07216209,2.1775818,0.072764516,0.07728881,0.025764534,-0.026943114,-0.024288895,-0.01711644,-0.04243463,1.2185202,0.8981815,-1.595227,-0.014407283,0.0065354304,0.028633358,0.6513026,0.02737932,0.08993697,1.2923785,-0.10223381,0.038834136,-2.0768769,-1.2515388,-0.008953841,-1.3178588,0.06936738,-0.021805739,0.0860162,1.7870827,-0.013178045,0.7000717,0.022958705,-1.2710842,-0.1789213,0.012973441,3.3680556,-1.7395015,0.0156010445,-0.31362382,-0.7718252,1.9452353,-3.4881868,0.024688214,0.47541815,0.0032523184,-1.0349913,0.7028794,1.3757046,0.06596153,0.41774613,0.11019419,0.8891136,0.10107975,0.35283658,-0.07110736,1.4386319,0.17211425,0.3518061,0.0742338,0.58449006,-0.06021916,-1.7277611,-0.006600113,0.058241624,2.4803157,-0.01742163,-0.014225436,0.07214796,1.0233097,0.094096854,-3.5428963,2.3752255,-0.1640748,0.06927807,-0.3678239,-0.030383643,-0.0105337445,0.08493327,0.095340654,0.054358557,0.12154872,0.121669285,-0.041495003,0.03926736,3.2576869,0.056056295,0.06773396
*OCCNC=CC=CC=CC=CC1NCCOC(=O)C(CC(*)=O)C(=Cc2ccccc2)N1CCOC(=O)C=CC=Cc1ccccn1,-0.32605022,2.0310326,1.2554586,-0.0019496421,-3.6831384,0.041124646,0.44323993,-0.0481855,-1.1970956,-0.016930291,-0.0028935333,0.074606396,-0.33447605,2.6738267,0.008186794,-3.6423151,0.079496704,0.012162551,-0.052786693,0.124270685,-2.0596702,0.5058655,0.021654746,0.017294688,0.026095185,0.03555665,-0.091782145,-0.019442648,-0.05550251,-0.49833378,-0.3089088,-0.11891666,-0.016833516,-0.046306033,0.074673474,1.2141813,-0.017441154,0.08508912,0.9447598,-0.049119122,-0.041772794,-2.2648833,-4.1442494,-0.0055945935,-0.43730718,0.014563725,0.0064879027,-0.16165943,-0.031801302,-0.046839386,2.9191692,-0.017253535,0.65025973,-2.4626744,0.052275088,3.683079,0.3457953,-0.003142982,-1.0124964,-0.99273145,0.7978539,-2.356581,-0.0094432905,0.047152787,0.075116314,-0.099443324,0.97620505,0.6229749,-0.008695957,-0.85968494,-1.943199,0.950351,0.11090657,1.5439678,0.0023765978,2.1799042,-0.13463877,1.2229905,0.043055102,-0.91525364,-0.04113426,-1.6831704,0.0352422,0.008701922,3.1643858,-0.04746039,0.080359064,0.05984509,2.245361,0.07091684,-0.7320623,-1.0933061,-0.10041558,0.011488351,-0.38029557,0.04542855,0.020115381,0.10844574,0.05018046,0.06032613,0.12724856,0.10520905,0.025940508,0.03223838,2.5326958,0.06704718,-0.017858116
