polymer,monomer_phi,homo_lumo_gap,chi_water,num_fluorine,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1cc(C(*)=O)ccc1C(=O)c1ccccc1,-0.22535955905914307,2.5233209133148193,1.3344273567199707,-12.0,-0.027256152,1.128825,-0.02736667,0.3387317,-0.07221583,-0.23201703,-0.022171214,-0.04784166,-0.0036275045,0.017593963,-1.3427079,-0.05762959,-0.47989446,0.04991414,-0.08691595,-0.07183343,0.054680742,1.340618,1.4781523,-0.020627871,0.027406864,-0.07002913,-0.048152477,-0.09682803,-0.05198466,-0.055225525,-0.93916804,-0.1740157,1.7459534,-0.033117868,-0.07111611,0.018145055,-2.6249626,-0.016387677,0.06516398,-0.83692944,0.158717,-0.030218119,-1.4128188,0.76555294,-0.052670196,-0.83585376,-0.021677148,-0.09980929,-0.075251006,0.34714684,-0.07211659,0.19712059,-0.010221583,-2.6880715,-0.9185276,-0.013237981,1.6883599,0.988179,-0.0035194978,-3.656279,-1.1934165,0.3518575,-3.6572275,-0.006836163,0.54231054,-0.08433665,-3.9202888,1.8629764,-0.39979523,-0.053307753,0.3667748,0.8196596,-0.53039265,0.018574545,-0.15781595,-0.09621249,0.78081524,-0.7621812,-0.37161744,0.042709824,0.3585981,-0.10127285,0.73246914,-0.03311594,-0.04688413,-0.667646,-0.122360736,-0.03789353,0.04444316,-0.7775991,0.03495836,-0.72981834,-0.3028347,-0.14713009,-0.028672352,-0.45787075,-0.047356263,-0.03571547,-0.043386906,-0.02795203,0.0692319,-0.0071396567,0.115001574,-0.032458957,-0.0033106755,-1.5400599,-0.010532273,-0.03216173
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccccc1C(*)=O,-0.25207796692848206,2.984825849533081,1.3429079055786133,-14.0,-0.04624946,-1.071697,-0.0315797,1.6630679,-0.10401984,-0.27259594,0.0039652544,0.017733466,0.020720841,-0.04725602,-1.1823951,-0.047454637,0.14504711,-0.014304513,-0.03907133,-0.08777934,0.08712897,0.55977696,0.28257298,0.0025501403,-0.01919797,-0.04145736,-0.04096918,-0.1302395,-0.04253378,-0.009344348,-0.82115364,0.66161555,1.9773548,-0.050196163,-0.053479116,0.018524695,-2.0527682,-0.056955557,0.019811159,0.71118695,0.12592956,-0.080376394,-1.0540884,1.8097779,-0.010647398,1.2221495,-0.038640548,-0.10975161,-0.074192666,0.19218592,-0.07997758,-1.7334256,-0.012917721,-2.660177,0.01514656,-0.044459954,0.25579327,1.2670323,0.00077117817,-4.114834,-2.5581257,-0.124903105,-1.5094067,-0.05732107,-0.9987101,-0.04330132,-3.49584,0.15946297,1.7267056,-0.018367918,0.72747546,-0.96328664,0.256857,0.014193846,-0.0381143,-0.07675673,1.4923959,0.04299973,1.2160639,-0.021699924,0.61138844,-0.034147438,2.193252,0.004261137,-0.012469451,-0.7109901,-0.09837354,-0.023143524,0.04277305,0.05746488,0.0031478563,-1.3514819,-0.30919006,-0.11320294,-0.020193905,-0.4090013,-0.061857387,-0.07242228,-0.022118181,-0.06162288,0.021219866,-0.00018718577,0.10819299,-0.07548206,0.047805853,0.2940187,-0.030935291,-0.013019941
*OCc1cc(COC(=O)C=CC(CCC(N)=O)=C(C=C)C(*)=O)nc(C(F)(F)F)n1,-0.2936704456806183,2.4267141819000244,1.0585421323776245,-3.0,-0.026842678,-1.5063541,-0.08185342,0.42578596,-0.042293992,0.6540659,0.0027836657,-0.026806606,0.030388577,-0.10682314,-2.73077,-0.02850326,1.17343,0.004907898,-0.08441083,-0.068342835,0.028553545,0.9344253,1.0925798,-0.019910209,-0.026732555,-0.03428037,-0.062804475,-0.093858674,-0.028759832,0.00036794608,-1.8911858,1.4478303,1.0222363,-0.021682233,-0.07678596,0.026193658,-2.7140605,-0.041901935,0.030426033,1.1770947,0.08890139,-0.037227985,-1.84183,-0.85107493,-0.004097135,1.6941932,-0.0144639285,-0.08966754,0.05920527,1.2433854,-0.028695202,-0.17847063,-0.00584245,-2.6192124,0.50353837,-0.021901324,0.7338347,0.15766984,-0.055346757,-4.28823,-1.4647835,0.52258044,-1.4321084,-0.06753032,-1.2829936,-0.030441336,-2.0948992,1.8075272,0.9661703,-0.05762777,0.080767415,-1.0144919,-0.28818944,-0.050767973,0.5523469,-0.08632286,0.29238525,-2.4548337,-0.615039,-0.010235818,1.607413,-0.06976367,1.190657,-0.03885703,-0.036459517,-1.5287912,-0.09179954,-0.02603463,0.07086489,-1.3790085,0.008808853,0.9345455,1.0803423,-0.16287988,-0.040963776,-0.5277787,-0.01730644,-0.029416366,-0.055047147,-0.05663196,0.07925532,0.043493234,0.0951576,-0.104741275,0.014197493,-1.2089002,-0.08707952,-0.066021964
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=CC=C(C)C=CC(*)=O,-0.2635146677494049,2.7399322986602783,1.3821141719818115,-18.0,-0.01501626,0.6922257,-0.0390592,2.337502,-0.07746108,-0.4790949,-0.037386566,-0.023573216,0.06538827,-0.2971389,-1.8331956,-0.052605912,-0.5759559,-0.00036716776,-0.09745939,-0.10342386,0.05035647,1.7426662,0.24597873,0.019096395,-0.019627063,-0.0012908695,0.00651581,-0.10392315,-0.002577622,-0.015132636,-2.4702852,-0.17623903,2.0361967,-0.04622578,-0.058690783,0.03347265,-2.032732,-0.0027855604,0.021575876,-0.8827416,-0.014784561,-0.029823346,-0.63679725,-0.9614856,-0.008689879,0.33413818,0.020255096,-0.109313175,-0.0029639,0.9816814,-0.026820336,-2.162805,-0.025771629,-1.0064054,-0.77573407,-0.0211035,-0.74086565,-0.007023776,-0.04393572,-3.84092,-2.054146,-0.603341,-3.4136896,-0.058088157,0.050500188,-0.029586226,-2.1782584,1.2448027,0.6936659,-0.034082144,0.2916016,-0.6598461,-0.1077775,-0.0061213784,0.39273852,-0.05796692,1.4631863,0.08003075,1.3729659,-0.001578129,0.6836753,-0.05214031,1.7957711,-0.030257396,-0.053147983,-0.9673627,-0.12021842,-0.022706136,0.04325809,0.5635988,0.035756424,0.40921494,1.2447717,-0.11748645,-0.036640838,-0.0758703,0.0025198539,-0.05223,0.00718744,0.006769382,0.10055978,0.065074824,0.056038696,-0.034020044,-0.00900806,-2.1286957,-0.09393543,-0.011871556
*OCC(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(Cc2ccc(C(*)=O)cc2)cc1,-0.2448333352804184,3.10196590423584,1.3168452978134155,-6.0,-0.020827452,-1.4402783,-0.053083222,2.3874202,-0.08754937,1.5354856,-0.018442612,0.022212245,0.025242189,-0.1714088,-2.4820254,-0.050718285,0.8408337,0.015233229,0.037363105,-0.12288148,0.081198364,0.8683312,1.7267102,-0.05137207,0.03754231,-0.0128260655,0.009154361,-0.09811801,-0.01439976,-0.02348338,-1.4800066,1.0203514,3.2871358,-0.015604054,-0.10821342,0.010983519,-2.4511654,-0.028239252,0.024645042,-0.9717895,0.15954235,-0.051260673,-0.14736909,1.990766,-0.032199357,0.62369007,0.004262029,-0.07024079,-0.0458184,0.35549414,-0.060362287,-0.8383432,-0.07374743,-2.1626418,-1.5656285,-0.028476475,-0.53618205,1.3316821,-0.029483888,-2.3305595,-2.209943,-0.9698301,-2.7814736,-0.08510379,0.3832389,-0.07365311,-2.559048,1.344893,0.74707425,-0.01210046,0.23989548,0.107924424,-0.5131072,-0.06354555,1.4635329,-0.044438057,1.4374384,-0.060573623,0.19811878,0.045628265,-0.18548447,-0.114779584,1.8209656,0.024481708,-0.015916355,-1.2659473,-0.08709407,0.027591128,0.053288624,-0.8480666,0.0017238812,-1.3810403,1.0627545,-0.13363667,0.009934229,-0.5211018,-0.025789265,-0.04553558,-0.052339055,-0.008030131,0.024147976,0.029598217,0.08695243,-0.10560494,0.02798954,-0.34333912,-0.08877695,-0.051554523
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=CC=C(C=C)Cc1ccc(C(*)=O)cc1,-0.2705048620700836,2.6893274784088135,1.318485975265503,-8.0,-0.026638407,-0.002151412,-0.03904282,0.41706115,-0.03679873,-0.24156505,0.011014954,-0.06879155,0.0054301787,-0.30239618,-0.65322614,-0.037179597,0.5867886,-0.0008707328,-0.17085506,-0.05703258,0.03803885,-0.39183176,1.605298,-0.04257756,0.051296398,-0.039842837,-0.050845537,-0.06295721,-0.024908083,-0.018652571,-2.3403444,1.2729883,1.7589955,-0.057533912,-0.069662556,-0.032884147,-0.43376097,-0.02124345,-0.005673564,-0.3159402,0.1638807,-0.016083168,0.22654262,-0.73151547,-0.02171215,0.6979983,0.03202979,-0.11152745,0.04208176,-0.042501256,-0.021921907,-0.92060405,-0.05533111,-2.606195,0.3336672,0.011371527,0.7220366,1.4899765,0.004758779,-3.4336216,-1.5817934,0.7578398,-2.5976408,-0.08433314,-0.59945214,-0.06238796,-3.7821023,1.3816396,1.1640338,-0.047949363,0.8293826,-0.8228812,-0.32344085,-0.04995855,1.5523909,-0.033927158,1.1546949,-1.9319593,-0.15332972,-0.0030757783,-0.046583734,-0.06726557,1.0558215,-0.0047097364,-0.071609385,-1.4037006,-0.061171368,-0.017481243,0.038898528,-1.6745101,-0.007562283,-1.112332,-0.5537351,-0.10157182,-0.047746845,-0.53957814,-0.00601501,-0.06369166,-0.039458133,-0.010614799,0.07682261,0.0035594245,0.11546959,-0.0726213,0.005743101,-1.139107,-0.06346639,-0.03000071
*OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=CC=C(C=C)CCC(=O)OC1C=CC(COC(=O)C=Cc2ccc(C(*)=O)cc2)=C1,-0.2757100760936737,2.2577590942382812,1.291879653930664,-12.0,-0.081212975,0.5356109,-0.09029013,1.9321656,-0.10634385,0.19770494,-0.010144062,-0.033171788,0.058192156,-0.24535672,-2.0457835,-0.020522308,0.4486141,0.030857624,-0.14097796,-0.08490227,0.04992694,0.33276162,2.42175,-0.027965598,-0.020726297,-0.07080693,0.023875423,-0.09410572,-0.010843496,-0.059019506,-2.4120383,0.41791555,1.1407392,-0.030967493,-0.045673672,0.0050344886,-0.9819259,-0.057995826,-0.009496899,0.81989694,0.20044953,-0.044364437,-1.7148039,1.0511781,8.39841e-05,0.7510952,-0.044085562,-0.103440136,0.034381676,1.0046344,-0.07459624,0.44078788,-0.027373677,-0.84779185,0.6938346,-0.015293238,1.3168689,0.43597084,-0.043693077,-2.488573,-2.2774944,-0.22681941,-3.4356956,-0.027780872,-0.8838071,-0.0757841,-2.3147254,1.2942035,0.4072878,0.009664156,-1.2649041,0.5307315,-0.065000765,-0.057726763,1.0253141,-0.043033943,0.13212697,-0.231558,-0.46564093,0.017501896,-0.0028885563,-0.045641933,1.0862744,-0.056373566,-0.009575765,-0.40431374,-0.094202824,0.022503728,0.068125695,-0.15401608,-0.0066690505,1.0892265,0.26472655,-0.16455571,-0.012133547,-0.6463393,-0.022497945,-0.035322204,0.007586494,-0.04395116,0.056923267,0.05649935,0.08561286,-0.0885914,0.001821959,-0.6571514,-0.030618615,-0.07236206
*OCc1cc(F)cc(COC(=O)C=CC(C(*)=O)=C(C=C)C(F)F)c1F,-0.2975586950778961,2.822960138320923,1.2512023448944092,-4.0,-0.07911615,-0.7854947,-0.06209006,2.5411708,-0.067371994,1.5386819,-0.030145604,-0.04683175,0.0660985,0.0853558,-2.457964,-0.061697304,-0.68110543,-0.007797034,0.0763138,-0.08292031,0.06388947,0.99488354,1.3132358,0.0058925245,0.059338327,-0.036429245,-0.029660463,-0.0861907,0.008076111,-0.04671792,-1.5607446,1.3542898,2.3164637,-0.041779883,-0.09401572,0.022366786,-2.2439115,-0.024428617,0.0020788873,-0.73307145,0.13055257,-0.05487879,0.1971442,-1.0047753,-0.031945985,-0.8571283,-0.029502159,-0.11178993,0.052903656,0.13271308,-0.03054947,0.38363928,-0.0253138,-1.2330148,-0.10636655,-0.042684622,0.67025477,0.5356816,-0.04567233,-2.7972062,-3.2192397,0.37647408,-1.8372307,-0.052050762,-0.7735885,-0.020548124,-4.2093854,1.0137762,0.36333537,-0.019181848,-1.2279946,-0.6813472,0.19710943,0.01450031,-0.57211894,-0.083525084,0.7111838,-2.0585103,0.9033418,0.035479296,0.7025292,-0.07906494,1.4110223,-0.024954392,-0.031183075,-0.51435393,-0.06936107,-0.029358093,0.07338935,-1.6112217,0.049625944,-1.6882157,1.3037094,-0.12158104,0.0011212006,-0.22045124,-0.0034693372,-0.04598209,0.016602376,-0.0014854536,0.046112154,0.07767732,0.059506103,-0.0830127,0.025044808,-1.8990399,-0.025248261,-0.051973052
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=CC=C(C=C)C(c1ccc(C(*)=O)cc1)C(F)(F)F,-0.2492176592350006,2.7002148628234863,1.3641608953475952,-17.0,-0.06950137,0.3631838,-0.08566584,0.5764371,-0.09202733,1.426847,0.00018820196,-0.022046197,0.040835526,-0.007026784,-1.2998129,-0.043734252,0.04610536,-0.0068680462,-0.23625329,-0.08481391,0.03066018,0.20278814,0.45166838,0.019190276,-0.0111451605,0.00296124,-0.063889585,-0.08305862,-0.05234522,-0.04994733,-0.812525,0.19156238,1.8126949,-0.072459005,-0.08193167,-0.012676501,-0.9856998,0.0041628145,-0.003316459,0.2858538,0.15774368,-0.016380938,-1.5487493,0.16301303,0.0039019398,1.4460682,-0.030405078,-0.08227033,0.021266682,-0.51696247,-0.039374538,-1.086743,-0.02725933,-0.7940854,-1.4772967,-0.06147693,0.29978317,0.37279475,-0.044650674,-3.4571261,-1.4996452,0.9566642,-3.319344,-0.07990987,-0.836264,-0.064712934,-3.3173008,1.2022357,0.82126653,0.005306802,-1.205146,0.797797,-0.04024029,-0.06388667,0.50079346,-0.054543864,-0.0156298,-2.2158756,0.29522672,-0.019478913,0.41367626,-0.050866444,0.5239638,-0.033336237,-0.039345305,-0.6860841,-0.114817984,0.0068495777,0.06975595,-1.4512101,0.00058556406,-0.23114209,-0.7336589,-0.15612474,-0.008804194,-0.10850766,-0.0075892787,-0.028186899,-0.006431454,-0.02745652,0.052870646,-0.0015114029,0.041441794,-0.081808716,0.02387221,0.05947947,-0.044132628,-0.05138506
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=Cc1ccc(C(*)=O)cc1,-0.23731651902198792,2.7466189861297607,1.3723242282867432,-16.0,-0.03720272,1.1435716,-0.029953782,1.7389692,-0.083599865,0.11912562,0.029263675,0.012169583,0.042605944,0.054173395,-0.5116707,-0.045482233,1.4143981,0.058484517,-0.09913233,-0.109477095,0.0886459,-0.7806152,1.4435413,-0.011519313,-0.011988148,-0.034430265,0.0257034,-0.11509789,-0.06491568,-0.06512845,-1.4675486,0.86063343,2.5949247,-0.048097134,-0.10921117,-0.031116508,-1.484798,-0.039364845,-0.0031738372,-0.6761035,0.11272313,-0.0027848517,-0.20402639,-1.1109718,-0.06695737,1.6952384,0.016397348,-0.10066968,-0.11260544,1.3920012,-0.01360422,-1.478805,-0.02682635,-1.2139693,-0.20439833,-0.05244982,1.3201908,2.1392584,-0.033356838,-3.2050319,-2.8151524,-1.3625381,-3.7852957,-0.08671462,-0.09464929,-0.041225407,-4.0278745,1.9431795,1.8661696,-0.007965338,-0.43386853,1.1568831,-0.6589186,-0.046749853,0.21813753,-0.10257832,1.1904715,-0.15893255,0.12027757,0.052127894,1.159009,-0.102671176,0.6566299,-0.038830075,-0.05467311,-0.66774946,-0.078048475,0.022363948,-0.0018734235,-1.2175432,0.0068541868,-1.5942937,-1.401719,-0.11560985,-0.0065560043,-0.022832483,0.0036774783,-0.020025069,-0.023462957,0.0017913082,0.0731477,0.06302501,0.06141985,-0.039673273,0.009869191,-1.454066,-0.069171265,-0.055794965
