polymer,monomer_phi,homo_lumo_gap,chi_water,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OC=CC1=CC(OC(=O)CN(CC(*)=O)NC=Cc2ccccn2)N=C1,-0.269656,1.5595975,1.0994222,0.0076530906,-4.251294,-0.061478034,-1.3520234,0.061794356,1.7491068,0.029123902,0.09396278,0.054910682,-0.11757658,-0.71365434,0.009387487,-2.796435,0.073703125,0.06933917,-0.0011197001,0.102820784,-1.7640376,1.8537823,0.024854913,0.12913854,0.04927257,0.07356084,-0.107823044,0.012332784,-0.096687555,-0.50720036,-0.45205417,-1.2391549,-0.026884053,-0.051498715,0.040950507,-1.117379,0.013266839,0.08721094,0.20183504,0.14854334,0.025433268,0.48810476,-3.589398,0.01371838,0.6264921,-0.015519049,-0.04104525,-0.009377956,2.538649,0.014892831,3.1868587,-0.02006799,1.548472,-1.3130108,-0.011348885,1.4475794,-1.8508514,-0.04167813,-2.1892586,1.4009472,4.2290053,-4.3040714,0.0021617708,-2.0223725,0.05074917,0.05509591,3.140209,0.28435117,0.10307592,2.009277,-1.7525969,-0.19064437,0.050151013,0.93958086,0.027864125,1.8862852,-1.5471549,1.0970111,-0.0035115927,0.6654912,-0.054879956,-0.10345766,-0.022388807,0.030676218,0.5013012,-0.022071812,0.07809089,0.109435745,-1.3374097,-0.022142753,-0.026211686,-0.72567004,-0.16349155,0.0106172515,0.19225743,0.0006248735,-0.00057908153,0.027779916,-0.01196138,0.09641785,0.15155892,0.13971774,-0.011618776,0.044110667,3.8414485,0.009147346,0.073744334
*CSC=C(Cl)C1C=C2C(=CC=CC=CSC=CC(Cl)=CS1)C(=CC=CCOC(=O)C(C)(CCC(*)=O)CCC(C)CC(C)(C)C)C2(C(Cl)=CCl)C(Cl)(Cl)Cl,-0.37283,2.47008,1.465531,-0.014648225,-0.5910947,0.029213412,-1.0854688,-0.03647342,2.0615497,0.061990954,-0.056881603,0.12913059,-0.0044771703,3.3538635,0.034393024,-1.8803369,0.034333143,-0.119153455,-0.08105988,0.06513457,1.0650558,2.4777849,0.12144478,0.12417175,-0.0073412657,0.010286065,-0.08612261,0.016420279,-0.017884757,-0.76708597,0.95450777,-2.0312145,0.01406964,-0.0319189,0.03805715,-1.8403848,0.04744608,0.1642439,0.5710187,0.07877581,-0.022488447,-2.433846,-1.0566605,-0.0429248,0.69615877,0.008249106,-0.01113577,-0.12995324,-0.9167505,0.025750741,1.8774191,-0.01877668,-1.6442199,0.3706487,0.031109456,4.9999714,0.13049257,-0.014375857,-2.5427666,-1.1475471,4.394812,0.075833954,0.019367725,-1.2784923,0.052221224,-0.08491203,1.6988493,-0.7235641,0.08018545,1.9254016,0.4494181,0.01798611,0.002783919,2.3633947,0.025819262,0.42542833,-0.3289078,-2.2284727,0.020727124,-0.31620526,-0.07553107,0.1850294,0.013652482,0.023918904,0.7781583,0.026094751,-0.039682586,0.09325088,-0.6799418,0.037904263,-3.7690043,-0.27748835,-0.14703265,-0.029969526,0.2080092,-0.040581908,-0.017392546,0.010921095,0.071373396,0.14615688,0.031376164,0.11442127,-0.0049447254,0.09290043,3.914828,-0.051486965,0.034191113
*OCC(C=Cc1ccccc1)COC(=O)C(CCC1C=Cc2ccccc21)C(*)=O,-0.27188691,3.2951105,1.3535551,-0.020118892,-1.0916214,0.037880257,-0.802134,0.028640978,-0.122857824,-0.01497649,0.046332344,0.06018646,0.034909986,1.7813584,0.0010489539,-2.8372326,0.06727305,0.16758543,-0.010353844,0.1568747,-3.2146308,2.3631775,0.063882075,0.04570126,0.0026865283,-0.040618207,-0.032170266,-0.011320463,0.0038667417,1.9238418,1.7488071,0.99362487,0.0039827777,0.005863692,0.09079751,0.13077189,-0.015623246,0.045727823,-1.7824166,0.19575183,0.018530117,0.07857782,-3.8656554,0.03305481,0.891268,0.07928414,-0.0808718,-0.17818925,-1.3830892,-0.05588835,2.3853343,-0.012013615,-2.16774,-2.2621706,0.04623452,1.4630086,0.09927752,0.031820405,1.8641927,-0.8822473,4.743643,-0.29633573,-0.0606849,-1.1167759,-0.017670834,1.1314604,2.6522648,0.9070637,0.02612664,-1.2574859,-0.30523646,0.73772967,0.047509607,3.359803,-0.026630241,1.6393583,1.5912998,-1.2068795,0.084733345,1.5652856,-0.05789382,-0.7953165,0.0793831,0.0043192017,-0.12000587,0.031482283,0.022091437,0.020037556,2.0837965,0.067537956,-1.2023591,-1.365291,-0.09466321,-0.014022847,0.21120796,0.057798848,-0.0076134815,-0.0011356646,0.0033871655,0.058982696,0.11757407,0.058059923,0.04488674,0.06563884,0.7753155,-0.06654139,0.072551765
*CSC(C=CC=CC=CCOC(=O)CC=CC=CC=C(C(CBr)C(*)=O)C(F)(F)C(F)(F)F)C(F)(F)F,-0.42933452,2.7330627,1.3509433,0.017279943,-1.3585279,0.03871488,2.5833511,-0.013202599,-2.9392636,0.009281392,0.03440704,0.05479947,-0.2608657,-0.87281483,0.041234817,-2.921201,-0.008014182,-0.12586142,-0.033961456,0.13535497,-2.6051645,2.3330278,0.10306249,0.06445954,0.1094297,0.06406436,-0.07739098,-0.018152395,-0.053314246,-0.6770741,-0.9332666,-1.2615384,0.02306853,-0.011085968,0.03227436,-1.8219547,-0.027980544,0.059220996,-0.25346926,-0.15956323,-0.028961206,-0.93307453,-5.1199975,-0.03167282,-3.0372188,-0.001742218,-0.08551148,-0.0761804,1.7449386,-0.019826405,1.690671,0.051934797,0.5211034,1.1735467,-0.005071835,0.96735996,-2.799542,-0.041608565,1.9371663,-1.6064112,3.78135,-2.9911942,0.044871703,-1.9788865,-4.11643e-05,-2.73149,2.8350573,3.1475365,0.08170491,-0.80111474,-2.804365,0.8641219,0.10357292,3.4592302,-0.07477008,1.6943358,-0.19225039,0.95686424,0.026477318,-0.88148946,-0.032729015,-0.10356182,-0.00072416285,0.09507995,3.0804195,-0.02460566,0.10217101,0.0897869,2.4876447,0.10218591,-2.278206,2.6289654,-0.06899582,-0.0044953404,0.074295424,-0.027053466,-0.021148967,0.046693444,0.059392992,0.024120143,0.09134551,0.07358725,-0.07981997,-0.007905631,3.245096,0.036645193,0.06084017
*OCCSC=Cc1ccc(SCCOC(=O)CCCCSCCC(*)=O)nc1C,-0.49980915,2.8707113,1.2629814,0.02682306,-1.7414532,-0.021105452,-1.0400333,-0.04214542,-2.686324,0.022267744,0.09707678,0.14923546,-0.0027640157,3.2123897,0.015433451,-2.4469404,0.06349181,0.26471093,0.022550294,0.091587715,-1.1979574,1.7321805,0.051060166,0.06999272,0.04878667,-0.054552853,-0.11019064,0.023430165,-0.113757096,-0.8187812,0.09123933,0.94411516,0.008476629,0.002351669,0.095497616,-1.9824498,0.07060687,0.16845365,0.28979385,-0.10620702,-0.06549998,-1.5304933,-1.2409494,-0.07267859,0.2247366,0.07802714,0.0050584525,0.07204973,-1.4271383,0.040228013,1.6493305,0.009058499,-1.3604757,-2.908937,0.07328858,5.018796,-1.0001129,0.020201987,-1.9129763,1.252357,3.9834926,0.07538506,0.039300267,-2.1474752,0.032357596,-0.67290586,0.35692796,0.526266,0.021825062,-1.4278933,-3.1060245,1.149185,0.014234673,1.4167182,-0.024448298,2.4731412,0.2276674,-0.31191787,0.0712264,-0.61749494,-0.05516093,1.5383996,0.018740248,-0.003912292,3.139537,0.0117681995,0.03933017,0.13150045,-0.38809904,0.056909982,-3.405287,-0.34938112,-0.0903501,-0.0059718383,-0.3331419,-0.028162502,-0.051134665,0.09803618,0.08781962,0.01849493,0.0740818,0.053813323,0.026419211,0.037755314,0.72845,0.0834712,0.05135895
*OCCSC(C=Cc1cccc(SC)c1)COC(=O)C(CCCc1ccccc1)C(*)=O,-0.37254915,3.1032996,1.3235549,-0.002583265,-2.8634949,-0.054776143,0.48527077,0.07358137,-1.7689041,0.07965337,0.0430309,0.112397976,-0.3796727,0.9674385,0.0054492415,-2.776255,0.032115232,-0.14760622,0.021497276,0.12594013,-1.2763242,-0.63488156,0.015439184,0.110104375,0.0036470378,-0.06769691,-0.08871614,-0.0016058872,-0.090514615,1.1089287,1.5026311,1.5957507,0.02072197,0.0039116736,0.009867069,-0.417744,0.048883893,0.09188652,0.8536971,0.15716255,-0.044090185,-0.52868634,-4.451325,-0.042757597,-2.8364983,0.007876708,-0.0014378387,0.0007457779,0.18515018,-0.048032194,0.25985754,0.04774091,-0.83038324,0.49091998,0.06380829,4.874321,-2.4328163,-0.056171227,1.157333,1.3453889,0.67929137,-3.8521502,-0.057684876,-1.579392,0.05082357,0.50327694,1.5808033,3.4074423,0.04739589,-0.92164975,-2.522737,-0.32820207,0.097852185,1.4507902,-0.04786414,0.23817416,-1.0354142,0.20821516,0.0052263746,-0.114759564,0.017820068,-2.4050267,0.020947298,0.09419429,2.5156436,0.04734627,0.0836925,0.12156595,-0.72339624,0.026334796,-3.421722,-0.22315422,-0.16150177,0.033790905,-0.6221504,0.007427446,-0.03224442,-0.004552932,0.02377707,0.022194486,0.106830105,0.04516542,-0.05140733,-0.010917079,1.5982716,-0.03373854,0.077085316
*OCCN(CC=Cc1ccccc1)CCOC(=O)CC1(C(*)=O)CCCCCCCCCCC1,-0.42906743,2.831171,1.5555613,0.04627316,-2.405528,-0.047261372,0.5198277,0.04858216,1.5643125,0.015677141,-0.06508302,0.15084013,-0.33948186,3.5070438,-0.021872766,-2.7448976,-0.030036205,-0.21466365,0.021001453,0.043294594,-1.9209259,-0.6073636,0.051193334,0.064394675,0.10310967,-0.03694658,-0.06076017,-0.051412456,-0.09906223,1.9175318,-0.18763204,0.50793785,0.0021783153,0.044270396,0.07382315,1.6536257,-0.039758787,0.15322278,1.2934314,-0.06347104,0.01582879,-1.7143921,-0.63766795,0.013960084,0.6487299,0.08879343,0.022599021,-0.050212134,-0.006652524,0.025249315,3.3406148,0.014471894,-2.0437129,-0.6201293,-0.05771978,4.7690573,-2.243421,-0.05057257,1.133738,0.10050847,3.5911393,-1.7706649,-0.066216215,-1.015241,-0.0018777905,0.8565559,2.4701931,3.020205,0.013173818,1.2250705,-2.6072967,0.96341026,0.076626115,1.9059016,-0.023847066,1.8602114,1.1597131,-0.5020297,0.0084875235,0.80542386,-0.007198131,-0.05779424,-0.01463162,0.051972147,3.8439286,-0.052570656,0.030919878,0.07895256,2.5603893,-0.0013012019,0.019132577,-0.7368907,-0.0944186,0.053896192,0.26784092,-0.024358897,0.03886883,-0.008463952,0.0345348,0.10944702,0.07458432,0.15117884,-0.0697946,-0.014217335,2.2462633,0.02349163,-0.035762776
*OCCN(C#N)C(C=CC=CC(C#N)=CC(=O)C=O)NCCOC(=O)C(c1ccccc1)C(C(*)=O)c1ccccc1,-0.33570343,1.9631371,1.1098591,0.007634587,-1.7886208,0.0018195773,1.9564464,-0.069780916,0.83113146,0.1012722,0.022243284,0.13468826,-0.32933342,0.4903712,0.06262463,-2.1720662,0.08934513,-0.17597099,-0.0048336987,0.07045173,0.75961125,1.3761914,0.068821676,0.1530508,0.03440803,0.06703338,-0.11995946,0.0076995445,-0.09737704,2.1926227,0.4702216,-1.8722697,0.05017659,-0.010727129,0.08372104,-1.5379832,-0.04581607,0.07414205,-1.1894848,0.023375668,0.064832866,-1.1061112,-4.3842278,-0.07671132,0.0717863,0.07367853,-0.07521697,-0.066850446,-1.2586821,0.0057736435,3.7125297,0.07070168,-1.2729156,1.2601087,-0.05913701,0.8325533,-0.80086786,0.0084858565,-1.6521573,0.20637612,3.92106,-0.457651,0.035764195,0.54672635,0.094877206,0.9597399,2.7660284,-0.37733042,0.06872266,-1.172831,-0.46843302,1.1084268,0.0813677,2.0392792,-0.0034678988,2.4782162,0.3005047,-1.9189863,0.09774249,1.2126739,-0.013899124,-0.44140875,0.04984372,-0.014769314,-0.036471788,0.040876098,-0.017097121,0.08988111,1.1950645,0.04591295,-2.800859,2.692603,-0.17628792,-0.030288296,-0.16310984,-0.028466783,-0.012829831,-0.001349609,0.098885864,0.030693896,0.025725443,0.11926838,0.050127853,0.051994342,3.419143,0.06360048,0.020908205
*OC(COC(=O)NC1CCCCCCCC1C(*)=O)c1ccc(F)cc1,-0.3150391,3.8292031,1.31691,-0.056085058,-0.1934901,-0.07186786,1.7420207,-0.07147614,1.2143483,-0.018651001,-0.0062020365,0.028276447,-0.0438509,1.5547622,-0.055793647,-0.25853717,0.029956527,-0.0062216576,-0.05982545,0.04513598,0.9300734,-0.7940968,-0.010248723,0.04489955,0.0064982018,-0.024986656,-0.07852261,-0.021905808,-0.06130428,1.3266695,-0.66817683,1.9019502,-0.018796423,-0.08732026,-0.0128777735,-0.06572067,-0.022430697,0.0325413,1.0855639,-0.17188787,-0.03723663,0.21858908,-0.89718425,-0.0130045535,1.2524189,0.00022921848,-0.049016107,-0.14825751,0.92265123,-0.020785376,0.21007638,-0.036571573,-1.5571795,1.5448033,0.014450753,0.3199211,-0.61315763,-0.0004459325,1.0745263,-1.7301286,-0.1621264,0.27015045,-0.04406006,0.261753,0.0050708335,1.355363,-0.571319,0.24647842,0.05329848,-0.23454891,-0.6659588,0.39041623,-0.0027923512,1.8092488,-0.053447224,1.5687137,1.9718667,0.57845575,0.023349995,1.358339,-0.07448635,-1.2464194,-0.020436494,-0.02451389,-0.30727625,-0.06095495,-0.019230286,0.013776039,1.4476465,-0.016340718,-1.3507328,1.9012458,-0.11724684,-0.026660867,0.26872385,0.072494686,-0.031310707,0.0026277755,0.010296798,0.10696742,0.019687282,0.054449473,-0.035818372,-0.0062049204,0.7001174,-0.010460678,-0.014066357
*OCCN(C=O)CCOC(=O)C(CCCc1ccccn1)C(*)=O,-0.40347567,3.4020326,1.1286937,0.011551084,-3.8061154,0.00011575109,0.32488206,-0.03630724,-0.29292503,0.09744601,-0.02976232,0.13713256,0.21561821,0.7410713,0.028893404,-1.4100573,0.015933838,-0.15658484,-0.07177318,0.06014328,-0.05760093,0.45046845,0.016555985,0.08162041,0.0874459,-0.04983147,-0.081302695,-0.011622479,-0.012287909,0.40374458,-0.22984393,0.6097826,-0.03746837,-0.059064824,0.04061869,-1.891629,0.02548596,0.13771766,-0.3563179,0.11354852,-0.019192565,-0.6313872,-0.53700006,-0.036869764,0.028139073,0.06620494,0.03469575,0.08829283,-1.5730249,-0.017176347,3.490556,-0.001295863,0.77255857,-1.8685693,-0.033235285,4.0482984,-2.1112542,0.06172643,0.014056804,1.2041781,2.0088983,-3.5853603,-0.0086729,-9.5700474e-05,0.027535686,-0.7662565,2.9733381,-0.39460248,0.10457436,-0.024764389,0.47840837,0.21086499,-0.011105633,3.1789498,-0.01307846,0.6592033,2.095133,0.67993385,0.014354972,0.9681975,-0.07968975,0.9530836,0.030762997,-0.029343976,0.8894734,-0.03258518,-0.037179783,0.07448182,0.15188305,0.072259456,-1.2313353,2.0439436,-0.050739735,0.06594211,-0.55079305,0.020709297,0.050058056,-0.0008055513,0.042701773,0.06280822,0.02904868,0.056335997,0.03661786,-0.027981441,3.9944708,0.08050319,-0.025796473
