polymer,monomer_phi,homo_lumo_gap,chi_water,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*Oc1cc(C(C)(C)C)cc(OC(=O)C2(C(*)=O)CCCCCCCC2)c1C(C)(C)C,-0.25912273,3.4485283,1.6072484,-0.025841847,-0.66825145,-0.037269462,-1.0081625,-0.03128194,0.5277787,0.0371712,0.0044927276,0.0639592,0.14845222,1.5412729,0.0058272276,-0.71910805,0.038257666,-0.02140296,-0.01368151,0.062054522,-0.9393942,1.154866,0.039263226,0.07592941,-0.0055334168,-0.022063144,-0.07750269,0.023099579,-0.070426,0.62852204,-0.8274401,1.5009216,-0.007381999,-0.05073261,0.07761901,0.39868015,-0.0030132488,0.054837205,1.4533722,-0.13253324,-0.023849122,-1.8520062,-0.75111336,0.029215347,1.0268176,0.0380054,-0.058724634,-0.025926093,-1.3844022,-0.03063527,0.67732054,0.013144772,-2.417276,1.0929512,-0.023350619,0.81304437,-1.058781,0.011035465,-1.2643398,-1.3713553,0.3430699,-0.21323785,-0.024464298,0.5524942,0.044487853,0.94101405,-0.15887423,-0.5231624,0.028558861,-1.2563312,0.6342347,-0.017013362,0.06813081,0.73494583,-0.039231718,2.3015103,1.7912761,1.6215901,-0.01698753,1.8816282,-0.052175347,-1.6494575,-0.014705304,0.018358972,0.12466685,-0.0038160724,-0.027168123,0.07332928,-0.22390166,0.05668612,-1.2561944,-1.0943921,-0.074869126,-0.0015540548,0.15072905,0.059361514,-0.041091915,0.016737768,0.0048337416,0.08377116,0.0680133,0.05402444,0.029520081,0.026358392,1.1541381,-0.020194195,0.0052891984
*OCCN(CCOC(=O)C1(C(*)=O)CCC1c1ccccc1)c1cccc(OC)c1,-0.24305482,2.6591458,1.3316379,-0.012504408,-1.7931813,-0.0073486203,-0.19442588,-0.03195789,0.58720547,0.07482996,-0.04556446,0.040027425,0.073521934,1.871446,0.03896681,-3.0212634,0.07237942,-0.08119483,-0.04544232,0.13481387,-2.4373803,1.596055,0.098946504,0.036327433,0.058119543,0.045172106,-0.10401365,0.0069854874,-0.0016437257,1.123343,0.18261619,0.32023466,0.038434103,-0.001867279,0.06117839,-0.52364016,0.04715448,0.08270387,-1.1056552,-0.092785865,0.03182525,-1.1552678,-4.0398855,0.028130129,-2.2456388,0.05017169,-0.026005618,-0.106268235,-1.2426038,-0.043145455,1.5477012,0.028494898,-1.5418582,1.0754904,-0.03656755,1.0118243,-1.526978,0.013647332,-0.58443195,0.33697158,2.666295,-1.1803002,-0.036918584,-1.1198109,0.053971652,-1.2690809,2.5594726,-0.5053823,0.0023220764,-1.3332168,-1.737025,0.46105763,0.018275145,1.4335638,-0.060925078,1.0789976,-0.23473766,-1.0347998,0.00483078,0.49738842,-0.021316992,-0.45534104,0.06497583,0.06905737,1.5499456,-0.0063609555,0.006893932,0.050731096,0.3986121,0.06215344,-0.3813629,-0.49551412,-0.12557471,0.06405235,-0.70365334,0.0051980233,-0.034302775,0.045753565,-0.00034166535,0.1388178,0.14259756,0.10638227,-0.008567934,0.043887243,1.3086374,0.051423136,0.0076177437
*OCc1cccc(COC(=O)C(C(*)=O)C2C=CC=CC=CCC2)c1,-0.28380495,3.2392063,1.3387887,0.027132435,-1.1173491,-0.029286351,-0.21538821,0.011552973,0.37927634,0.0043001245,0.034790583,0.07352727,0.06625673,0.62007856,0.020008557,-2.8749855,0.026932152,-0.19003703,-0.0032017261,0.08593311,-0.39131632,1.9166288,0.0713444,0.09189514,0.0010382098,0.017517513,-0.06850972,-0.020316983,-0.091196746,0.076509774,0.17454329,-0.6487606,0.022488827,-0.0027578382,0.009738743,1.2184364,-0.008377906,0.13866699,0.5344777,-0.14108233,0.04034356,0.37049082,-4.7280917,0.013110917,0.5829415,0.06925431,0.00084119395,-0.07983295,-0.65600044,-0.051627893,1.3013531,-0.015669698,-0.7196433,0.18318309,-0.0346126,3.2080326,0.5449545,0.0126633,0.88787097,-0.4126173,2.6988788,-0.25381294,-0.025924014,0.07613605,0.07840107,-1.1083783,2.9025955,0.4785079,-0.0065971985,-0.55978316,0.16993318,0.90913963,0.016740952,3.2052908,-0.012235318,0.8055176,1.337013,-1.647218,0.026548633,0.8320821,-0.06662337,1.219476,0.03731429,0.008069925,1.5521803,-0.033523716,-0.021084758,0.120833814,-0.22947893,-0.012855234,-0.9968391,0.05442236,-0.08874801,0.014819967,-0.42059827,-0.0064809863,0.023649573,0.030984517,0.0473724,0.027779289,0.067869626,0.041797556,-0.069672786,0.079416685,2.9744039,0.0093329465,0.014591246
*Oc1cc(OC(=O)C(C(*)=O)C2CC(CC(F)F)C2)c(C(C)(C)C)c(C(C)(C)C)c1,-0.23196153,3.333931,1.4812148,-0.035029054,-0.66825145,-0.037557434,-0.9369391,-0.004484023,0.5382439,0.05375597,0.0031483618,0.08220826,0.13004282,0.51103985,0.004200222,-1.6454076,0.05701013,-0.06282166,-0.006939577,0.067435585,-2.3831606,0.39060038,0.051259954,0.087650426,0.019078141,-0.015415313,-0.09844204,0.031351946,-0.0552896,1.0839137,-0.8274401,1.5009216,0.0010676091,-0.026005438,0.08050731,0.21682207,0.0042101345,0.078732565,1.4533722,-0.14203925,-0.01599152,0.54967815,-0.8809,0.029215347,1.0702077,0.052249935,-0.06958182,-0.0045300038,-1.1340253,-0.042624615,0.67732054,0.020395491,-2.417276,1.0929512,-0.022585426,0.81304437,-1.0264944,0.017011125,-1.6725352,-1.3713553,1.8061785,-0.21323785,-0.00510458,0.5524942,0.061813165,0.94101405,-0.15887423,-0.5231624,0.031646743,-1.201134,0.6342347,0.44402406,0.089179486,0.72691244,-0.044831995,2.1798246,1.8192375,1.2567788,-0.01698753,2.0055175,-0.047031015,-1.359974,-0.0071638194,0.018537354,0.12466685,0.007263149,-0.010299412,0.08522424,0.2740472,0.06769173,-0.58933944,-1.0943921,-0.07706686,0.023874456,0.12482596,0.059361514,-0.0019900089,0.026227212,0.020185512,0.062707305,0.09521435,0.046749078,0.04027264,0.0329388,1.1541381,-0.01300936,0.01979767
*OCCN(CCOC(=O)C(Cc1ccccc1)C(*)=O)c1ccccn1,-0.3155655,2.885971,1.3128111,0.033825066,-2.0366628,0.022561772,-0.9690704,-0.043183926,-1.1729031,0.028814094,0.07185871,0.12691431,-0.31122813,1.7246603,-0.021684524,-1.697724,0.056790072,0.20062919,-0.059960984,0.12546442,-0.27898014,1.3396138,0.06605594,0.12790371,0.041666895,0.05338166,-0.089425504,-0.059438124,-0.09938973,-1.3122255,-0.34860557,1.3938665,0.04152469,-0.053854246,0.043322917,-1.4185491,0.020868398,0.04511254,-1.5483032,0.17117162,0.051670972,0.46799546,-2.8853006,-0.059587676,0.046394456,0.054572154,-0.07964001,-0.017736588,-1.3425864,0.0046405853,2.2384632,-0.021766571,0.83369154,-1.2451428,0.026155045,1.4139291,-1.3965183,-0.031296074,-1.9703382,1.4744592,3.9024775,-1.9745879,0.02560787,-0.82108223,0.023075368,0.61957175,0.14577825,-0.40926638,0.0448341,-0.5605432,-2.4779136,0.79938745,0.0034574207,0.68235534,-0.06344505,1.5439817,0.033459913,-0.7777542,0.029663958,-0.8433036,-0.07852148,1.4327564,0.01566686,0.0030342715,1.4842309,0.04204082,0.041025262,0.1216827,1.2472931,0.022955827,-2.3374104,-0.6317714,-0.08769606,0.052446354,-0.12508087,0.027364077,-0.024637358,0.10165627,0.067698985,0.043877292,0.14072667,0.050422937,0.004235877,0.042625364,4.0136395,0.010734431,-0.018506644
*OCCN(CCOC(=O)C(CCC)C(*)=O)c1ccccn1,-0.37692988,2.9517353,1.335405,0.022306478,-0.9322725,-0.010905191,-0.2606402,0.004620439,0.7503867,-0.013796456,-0.023597952,0.06010421,0.09844958,0.27270514,0.013010555,-1.6671447,-0.004395731,0.001536885,-0.05055046,0.12654479,-1.9144462,-0.74643606,0.095794946,0.053833764,0.0018860998,0.006777879,-0.043980114,0.041678693,-0.008619565,1.9956535,1.2635216,-1.4205168,-0.010384315,-0.053570792,0.022099828,-0.5737628,-0.014680244,0.11396496,-1.1580529,0.12931788,0.010398395,-1.1493853,-2.830233,-0.06696821,-2.4832134,0.07845848,-0.028647566,-0.040351186,-0.5423977,-0.05710155,3.5637317,-0.004983335,-2.164051,0.78405786,0.033034656,3.1688673,-2.3812218,0.042857915,-0.043340914,0.0721966,1.2968315,-0.52630675,-0.06532613,-1.7946897,0.050281845,-0.35419953,2.5361967,3.1444669,0.00451587,-0.46316105,-3.0072925,1.0756587,0.0064155995,0.7251854,-0.028287053,0.409308,-1.3947753,-1.3375359,0.04832605,-0.033380434,-0.039210897,-0.6958398,0.036612026,0.008791298,1.8333379,0.04316142,0.03511979,0.04421702,0.76339453,0.00022838164,-1.0333817,-0.7540389,-0.16387182,0.010198751,-0.37363544,0.048921958,-0.0118566165,0.05235528,0.0040452667,0.12140747,0.13381398,0.14070393,-0.020888995,0.06942509,1.8760566,-0.041689612,0.027948791
*OCCN(CCOC(=O)C(C(*)=O)C1CC1)C(=O)C=Cc1cccc2ccccc12,-0.24961624,2.9030788,1.2272128,0.023360066,-1.5124567,-0.06166852,2.4870546,0.03569059,0.82468796,0.018592084,0.03603745,0.0711239,0.067979075,-0.48202294,0.0570395,-1.1551932,0.007493398,0.19561873,-0.037947677,0.11530449,-1.6642518,-1.0800691,0.08573131,0.033455923,0.009227743,0.025631873,-0.10066635,0.002056871,-0.045968488,1.5339067,1.4829019,-1.6495192,-0.007721187,-0.018686341,0.051908866,-1.1845945,0.02108015,0.11444843,-1.383336,-0.098001815,-0.020117206,-1.916808,-1.7411047,-0.0074047395,-1.6176605,-0.0077981125,-0.047017444,-0.019264728,-1.2170655,0.024505012,1.3289468,0.004024888,0.51778686,-0.21172181,-0.01732958,3.4285147,-1.1576909,-0.015479993,-1.2150393,0.20142603,2.8335295,-1.2493635,0.024070513,-0.75866383,-0.003097566,0.8461411,0.46703848,2.5514357,0.08531241,-0.92645013,-0.0841086,0.9098539,-0.006633147,2.456679,0.00066830066,1.1325593,1.654345,-0.82790565,0.07997784,0.78356206,-0.07494886,-0.09511967,-0.020981729,0.07641443,0.22123474,-0.007393919,-0.008678892,0.049902096,2.487662,0.05389731,-1.3565321,-0.7729999,-0.16069715,-0.009978754,0.13524526,-0.043036252,-0.040151555,0.040115274,0.05883266,0.015082443,0.098505095,0.046659473,0.0369639,0.013191738,4.454142,0.045953996,0.060958847
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.34322524,2.938922,1.3219051,-0.02474904,-3.4372973,0.03893327,1.0185359,-0.04808222,0.7030457,0.04722133,0.06173917,0.13783208,-0.07427354,1.5076771,-0.028921317,-1.4703172,0.07402803,0.078476116,-0.054632373,0.08644406,-0.41784948,0.09090258,0.0333055,0.108611345,-0.0030775897,0.02541329,-0.12030912,0.03461859,-0.062117267,-1.1344371,-0.6823524,-0.60503435,0.009864685,-0.056226302,0.042057388,-0.16318738,0.019109633,0.08016431,0.64462453,-0.04497813,-0.045256767,0.6134653,-2.0090797,-0.036451448,0.056286495,-0.008437763,-0.0033597373,0.05647203,2.0126216,0.0017958335,2.5306897,-0.018226327,-1.8470496,-1.1423004,-0.0327664,3.6999156,0.045386974,-0.010306131,0.14197114,0.084145434,2.6750774,-3.1527905,0.027825583,-0.3020102,0.040671647,0.52085143,0.3318989,1.1719664,0.04772343,0.4831269,-2.0229619,1.032354,0.055187155,2.6742857,-0.039104886,0.47936475,-0.85206866,-0.62998396,-0.00095700816,1.5310953,-0.089821115,0.06370457,-0.033183914,0.010362313,2.5029292,-0.04125703,0.052295543,0.11876117,1.0519167,0.039047826,-1.3416331,1.4506747,-0.13410977,0.040628113,-0.20647343,0.00042236378,0.05241064,0.04737438,0.092187226,0.053018253,0.14567643,0.11930476,-0.046864983,-0.01119858,1.918543,-0.040884662,0.066781655
*OCCN(CCOC(=O)C(CCc1ccccn1)C(*)=O)c1cccnc1,-0.31368873,2.8068721,1.1070255,-0.04057438,-2.6555655,-0.03552774,1.1135514,0.047423206,0.71124464,0.07447755,-0.0068306355,0.092704475,-0.19608893,-0.4458921,-0.011708477,-2.4812794,0.07742194,-0.13913585,-0.048326522,0.13740434,-1.7702669,-1.0723307,0.0052427044,0.13425669,0.060881395,0.06370003,-0.022368943,-0.022384701,-0.0643064,0.8817097,-0.20150074,-0.5642037,0.0069635888,-0.045149803,0.03790312,-0.5959769,-0.018532911,0.09514794,-1.3281118,0.022386909,-0.036302116,-0.5592987,-4.384519,-0.03508541,-1.5611527,0.051073007,-0.0030504123,0.03616208,-0.9248216,-0.07226754,3.6652055,0.06863161,-0.12042401,-2.2050521,-0.032808963,1.3665198,-0.021144234,-0.018787546,1.0396519,-1.0105757,4.0955925,-1.8032835,-0.009268603,-1.6575683,0.032596167,-1.0330548,1.9067156,0.27422312,-0.00865733,0.25424194,-2.9780686,-0.19789486,0.1136074,0.97406673,0.017422382,0.6289663,-0.51652867,-0.27307975,0.055500474,-0.06342457,-0.06144786,-0.56836987,-0.028645003,0.03336132,1.2499224,0.0017427187,0.022497378,0.062068276,1.8377398,0.016599959,-1.2621217,-0.46025646,-0.12413108,0.032994457,0.11994152,-0.026440253,0.04864091,0.092336066,0.08609115,0.099219985,0.04243084,0.064029545,0.039209604,-0.008559341,3.9918761,0.039846797,0.015373153
*OCCN(C=CC=CC(C=O)=CC(=C)C=O)CCOC(=O)C(CCCCCCC)C(*)=O,-0.49676004,1.7860854,1.3367662,0.03883079,-2.3857522,0.007753921,2.5345013,0.054352947,-1.7460488,-0.011994018,0.03224055,0.12525289,-0.15588468,0.098735,-0.02135425,-1.5094326,0.076684445,-0.21668082,0.032840542,0.13675119,-2.5216014,0.8420139,0.06249644,0.046400003,0.079360016,0.02332739,-0.10564763,-0.020516982,-0.007938051,0.7056433,-0.37570024,-1.471672,-0.007023768,0.028229868,0.08519242,1.0559411,0.010917503,0.04214018,0.32694814,-0.11323491,0.02079557,-1.9268441,-4.4111595,-0.051335007,0.60468155,0.047858972,-0.021756101,-0.009159029,2.0424478,0.012697525,3.1376207,-0.015704416,-0.23672867,-0.0043902546,0.04541859,2.9345262,-0.15361314,-0.041176412,0.93514496,-1.2072598,0.8918649,-0.3955094,-0.016666874,-0.4664806,0.051991194,-1.0447528,0.17224646,2.7859213,0.008923133,-0.20188406,-0.69861585,-0.020729356,0.041522607,0.27229697,-0.07475557,2.0323315,-0.88391966,1.1589967,0.032649294,-0.32760388,-0.036559436,0.14349216,0.04825035,-0.021694606,0.6149276,-0.04272635,0.04441787,0.05359156,-0.8204177,0.04382296,-2.3858197,-0.68660647,-0.07367047,0.05781467,-0.78579926,0.03300898,-0.035796423,0.08398532,0.00678652,0.11057281,0.07190663,0.067633234,-0.0033375712,-0.017609447,3.174244,0.067387536,0.013468648
