polymer,monomer_phi,homo_lumo_gap,chi_water,num_fluorine,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OC=C1C(Cl)=CC(OC(=O)NC(NC(*)=O)c2ccccc2C)=CC(C)=C1C,-0.2469809353351593,2.431478500366211,1.1709872484207153,-0.0,-0.0028586385,1.5051398,-0.015623452,-0.4753377,-0.019715806,-0.70261097,0.0073007415,0.03950511,0.08731581,0.038622513,0.96104056,-0.008304824,-0.4589383,0.06184379,0.26119077,-0.052027125,0.0978138,0.41484305,0.9867239,0.04319473,0.110025965,0.072026245,0.010693982,-0.049948137,0.011094013,-0.0021186832,0.5998123,-0.53629327,3.2128367,0.015113134,-0.04137604,0.051216763,0.04762091,0.010153889,0.07603209,1.8341154,-0.14755817,0.0064160055,0.7899799,0.14594983,0.041023318,-0.5154887,0.039687585,-0.008574458,-0.11774418,0.816553,0.023960598,-1.9443748,0.002987916,-1.2516595,1.6349365,0.028047599,-1.1975894,-0.20222446,0.025443623,-0.5446289,-1.2947154,0.93624645,0.54888386,0.016004149,1.828365,0.04429817,-0.41169688,0.14856456,-1.1181381,0.06782377,-0.8658664,1.9994156,0.5209026,0.042238977,2.1569688,-0.0034617921,1.0573732,1.1717657,-0.26330888,0.07399173,0.09404879,-0.033639904,-1.8939573,0.017336857,0.027315952,-1.3059813,-0.03328549,0.028290011,0.083019175,0.14341804,0.04090534,-0.27465844,2.7560716,-0.124336705,0.019352656,0.4474067,0.03982267,-0.010804068,0.058067728,0.051254846,0.14810887,0.06927859,0.10898686,0.02293316,0.05723679,0.21627302,0.03821894,0.044719465
*OC=C1C(C)=C(C=CC(F)=CC=C(C=CF)OC(=O)C(C)(C(*)=O)c2ccccc2)C(F)=C1F,-0.24080222845077515,2.5716874599456787,1.3682368993759155,-4.0,0.004472789,0.5252063,-0.005347396,-0.30856577,-0.023692895,-0.70261127,0.005990953,0.047868952,0.08224725,-0.01790718,0.9610411,0.010222637,0.4311729,0.06794434,0.21446714,-0.045354154,0.09963461,0.9314231,1.5653323,0.037480272,0.10822282,0.059011526,0.010009777,-0.044986527,0.020156458,-0.0062010386,0.56126326,-0.53629327,3.2128372,0.015113134,-0.034349255,0.050657663,-0.36757484,0.0049468135,0.07816182,1.8341154,-0.14755817,0.010918574,0.7899799,0.22352508,0.03873196,-0.41191834,0.032014247,-0.006219829,-0.12488813,0.1651448,0.026931014,-1.679709,0.009446495,-1.2516594,0.9094786,0.022171222,-0.5937874,-0.57142633,0.02166231,-0.5446289,-3.210069,0.13285235,0.6682655,0.008326718,1.8024195,0.040080726,-0.41169688,0.14856456,-0.27801314,0.06782377,-0.5680903,0.8426593,0.48658445,0.054202296,1.264814,-0.0039062714,1.21584,1.416702,0.21509677,0.07018045,0.049331818,-0.033661142,-1.6322312,0.025883833,0.027315969,-0.49377012,-0.038575135,0.015817834,0.083019175,-0.4249439,0.051695935,-1.1004986,2.756071,-0.09660748,0.020120546,0.42130402,0.03982267,-0.013228126,0.059112936,0.03765239,0.14810887,0.05917338,0.10048203,0.03121284,0.04728303,0.45976156,0.035294004,0.048326578
*Oc1ccc(C(C)(C)c2ccc(OC(=O)NC(NC(*)=O)c3ccc(C)cc3C)c(Cl)c2)cc1F,-0.22537164390087128,3.565249443054199,1.232500433921814,-1.0,-0.014873036,2.159052,-0.029345775,-0.85770226,-0.0157169,-0.6615151,0.012314915,0.02148498,0.08533004,0.09631155,0.96104056,-0.029651346,-1.2919402,0.04443142,0.28987658,-0.06257712,0.09579797,-0.574731,0.0127350185,0.045054447,0.10478345,0.072026245,0.011614119,-0.055561733,-0.00027471338,2.1943517e-05,0.6242822,-0.53629327,2.9213376,0.015113134,-0.05082918,0.052720293,0.23622413,0.014147295,0.06996209,1.8341154,-0.14755817,-0.002736617,0.7899799,0.051548086,0.037437264,-0.22704145,0.04928239,-0.030888913,-0.111127965,1.3518989,0.0118664205,-1.909718,-0.004691815,-1.2516594,1.6349365,0.032016385,-1.8258456,0.67491746,0.030559922,-0.5446289,-0.71108365,1.9154991,0.09093098,0.02484587,1.828365,0.046238262,-0.41169688,0.14856456,-1.1808916,0.06782377,-1.023297,2.2046673,0.57348526,0.02299179,2.85856,-0.00429967,0.7268002,0.60931647,-0.26330888,0.07109234,0.27073187,-0.035921946,-2.3554873,0.0023851644,0.027315952,-2.0849504,-0.028223721,0.038790483,0.083019175,0.75833374,0.027345855,0.388583,2.7560716,-0.15425989,0.015028358,0.40024304,0.03982267,-0.011246535,0.04988921,0.0628187,0.14086471,0.08018089,0.114300705,0.0038803103,0.06667592,0.04749978,0.027826605,0.02957957
*OCC(C)C(C)COC(=O)NC=CC=CC=CCc1ccccc1NC(*)=O,-0.37489092350006104,3.0519096851348877,1.2122390270233154,-0.0,0.006766353,1.1446487,0.0008865833,-0.32141587,-0.01994946,-0.70261097,0.011658716,0.0501514,0.083617255,0.04120569,0.96104056,0.005033623,0.31747726,0.06615707,0.28987658,-0.03634323,0.09574062,0.6527149,1.1990389,0.043446086,0.110025965,0.067239866,0.009765132,-0.04000947,0.022851277,-0.003746149,-0.07252116,-0.37499744,3.2128367,0.015113134,-0.04025516,0.05001993,-0.043444436,0.008954738,0.08005443,1.8341154,-0.14755777,0.019697985,0.7899799,0.046026524,0.04702506,0.07902373,0.04172695,-0.006219829,-0.08542315,0.713728,0.046294823,-1.8967135,0.012188142,-0.43951413,0.7431404,0.028984584,-1.1814191,-0.99899715,0.018294226,-0.5446289,-0.71108365,0.3998362,0.49221888,0.010778912,1.828365,0.0515746,-0.41169688,0.14856456,0.36310905,0.06782377,-0.73007137,1.0383321,0.5139239,0.052888,1.7660749,0.0055726394,1.2219731,1.4741422,-0.1056523,0.07880187,-0.540516,-0.020578686,-1.9060912,0.032546747,0.027315952,-0.9734614,-0.02549946,0.035607476,0.083019175,0.5190652,0.053355988,-0.3514497,2.7560716,-0.105189204,0.024000682,0.44825673,0.03982267,-0.00315678,0.06402871,0.05044213,0.14810887,0.05602861,0.10017249,0.03121284,0.051232327,0.18609919,0.049526688,0.048326578
*Oc1cc(C(F)(F)F)c(OC(=O)C(C)(C(*)=O)C(C)(C)C)cc1C(C)(C)C,-0.225971058011055,3.193084478378296,1.500139594078064,-3.0,-0.015776193,0.6924317,-0.028069526,-0.18475792,-0.025352182,-0.70261097,-0.0031624164,0.02246725,0.084302194,-0.09136707,0.96104056,-0.007991027,-0.65364367,0.06794434,0.101177454,-0.07073187,0.099203736,0.36083597,1.2360041,0.033072017,0.07915848,0.06395723,0.010400948,-0.06286153,0.0044964324,-0.008870004,1.5989882,-0.53629327,3.2128367,0.015113134,-0.03190476,0.045373347,-0.25106353,0.007697568,0.076415755,1.8341154,-0.14755817,-0.009571653,0.7899799,0.77655554,0.015829291,-0.66556656,0.02461614,-0.025822321,-0.14418101,0.000809426,-0.0074660536,-1.4751482,-0.0023490703,-1.2516594,1.6349365,0.022061544,-0.073623024,0.19754222,0.028558012,-0.5446289,-3.5812697,0.60165644,0.8651198,0.010381439,1.6735841,0.028256943,-0.41169688,0.14856456,-1.1808916,0.05290159,-0.36923,1.9986842,0.44027966,0.03803238,1.126342,-0.020366536,1.0004529,0.9149816,-0.26330888,0.055078566,0.84858876,-0.04994592,-0.98127043,0.01156176,0.027315952,-0.70627886,-0.053813312,0.0004661322,0.083019175,-1.1076618,0.03295388,-1.1004988,2.7560716,-0.116968244,0.012611845,0.41092902,0.03982267,-0.02758373,0.03639806,0.027758438,0.14810887,0.077553675,0.10237397,0.007438153,0.058910545,0.49903086,-0.0059057,0.038196377
*OCC=C(F)C(F)=C(C(F)(F)F)C(F)(F)C=C(F)C=C(C=C)COC(=O)NC=C1C=CC(NC(*)=O)C(C=C)=C1,-0.27728596329689026,2.2496159076690674,1.1072773933410645,-8.0,0.039979395,1.1812437,-0.0051099625,-0.28963858,-0.025254454,3.104436,0.06413425,-0.054851383,0.08717709,0.027457282,-1.4501175,-0.018442081,-0.909224,-0.02943229,-0.051115997,-0.0340839,0.10361315,-0.9373197,1.2325668,0.025949685,0.08649308,0.019489858,-0.006476446,-0.010854871,0.065030806,-0.0023798954,1.4005388,1.5111821,1.2860135,-0.0737654,-0.096652806,0.017401934,1.063606,-0.023178428,0.07368367,1.2666993,-0.1101009,0.017235324,0.5752739,0.08731023,0.009493897,2.6394534,0.038979724,-0.05589775,-0.15823443,2.2008162,0.018492907,-0.34713474,0.02386866,-1.0972799,1.628743,-0.05422128,-1.6018682,0.858939,-0.03059982,-2.0692074,-3.1420438,1.4724214,-0.4727875,-0.01816994,1.0527666,0.02772365,-2.9282718,2.887158,-0.5271514,0.06064962,0.53286237,-0.8758982,0.15462075,0.051392406,1.4769971,-0.027901836,1.4618912,-0.2743002,1.7154343,0.06618582,0.81168985,0.017211603,-0.04037221,0.0014502145,0.019912317,-1.6186244,-0.103274606,-0.043529205,0.046153914,-0.21888283,0.04964303,-0.17430764,3.8417375,-0.113541946,0.0642018,0.4039427,-0.037273154,-0.0959954,0.020474153,0.053490918,0.14170304,0.0642404,0.029680634,-0.008207825,0.05846229,1.7441701,-0.0181788,-0.025039675
*OC=CC=C(C(F)F)C(C)(C)C=C1C=C(F)C(OC(=O)C(c2ccccc2)C(Cc2ccccc2)C(*)=O)=C1,-0.2559909224510193,2.2047767639160156,1.3609309196472168,-3.0,-0.028583745,2.1324914,-0.04533392,-0.38214776,-0.015381554,-0.70261097,0.014969089,0.023595164,0.08064582,-0.029511973,0.6250881,-0.020002672,-1.7375767,0.064245574,0.23004644,-0.07300467,0.09704575,-0.80922395,0.017709825,0.041581854,0.08046308,0.072026245,0.016332684,-0.073626414,-0.006785295,0.006558717,1.0978552,-0.53629327,2.8650682,0.015113134,-0.048026588,0.04194817,0.011229682,0.016012002,0.069140226,1.8341154,-0.14755817,-0.017148955,0.7899799,0.44289204,0.019448139,0.41145983,0.040153034,-0.040717885,-0.12783122,0.65568775,0.004250487,-2.2043672,-0.007782735,-1.2516594,1.6349365,0.04518012,-1.5801607,1.1578174,0.029850278,-0.5446289,-3.154507,1.7098814,-0.1163585,0.01969967,1.828365,0.039708488,-0.41169688,0.14856456,-1.1808916,0.06782377,-0.95403326,2.2046673,0.98849183,0.016520388,2.7296996,-0.034996774,0.20626867,0.65428394,-0.26330888,0.06434495,0.8669037,-0.041463792,-2.0932007,-0.006465826,0.027315952,-1.5596812,-0.043795943,0.043919764,0.08287298,0.049297083,0.018992443,-0.10649109,2.7560716,-0.14688402,0.014844029,0.41909903,0.03982267,-0.0038729357,0.044810105,0.059386577,0.13272826,0.0905579,0.11517693,-0.008490692,0.067777574,0.15063585,7.4218144e-07,0.025913319
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.23370155692100525,3.8145713806152344,1.1886866092681885,-14.0,-0.00074476417,2.6602135,0.017940238,2.0412512,-0.024909163,-0.14196236,-0.042801507,-0.04476199,0.018693274,-0.12724274,-0.3825332,-0.06174733,-0.032970354,-0.0354573,-0.059780862,-0.08760963,0.12125913,-0.92755276,2.240861,0.016592417,0.039876033,0.05459489,0.04571454,-0.082762346,-0.041361995,-0.05726069,-1.7632794,1.9699333,2.9275715,-0.05488287,-0.06737197,0.0022690964,-0.31971958,0.0043194084,-0.010220434,0.6284789,0.08109403,-0.01984708,-2.0226603,1.2347063,-0.0032464776,-0.17962515,0.053090855,-0.065349095,-0.19811822,-1.2034312,0.041001614,-2.0854583,-0.019764801,0.002682601,1.1062639,0.033726923,-1.061374,0.181576,-0.0044419677,-1.4732072,-1.2342991,1.3964849,-0.9274264,0.013934739,0.78340644,0.07881224,-0.9383026,1.149636,0.58017504,0.030319398,-1.117319,1.2883412,0.77819115,-0.027386827,1.3573612,-0.049711764,1.0490313,-0.61613387,2.7164757,0.0041792877,0.8418666,-0.07752226,-2.6047716,-0.0358748,-0.045527585,-1.4706572,-0.105322294,-0.017394869,0.05231958,2.0498466,0.057908013,-0.46540648,4.183994,-0.09084748,0.0074018096,0.0636626,-0.0018447585,-0.04254681,0.041746654,-0.036244493,0.024779882,0.00785898,0.074042976,0.030955082,0.059023887,-0.022946259,-0.049225282,-0.0063885027
*OCCCOCCOCCOCCOC1C=CC(c2ccc(NC(*)=O)cc2)(C(F)(F)F)C(C=C)=CC=CNC(=O)OC1,-0.3400893807411194,2.870657205581665,1.1738359928131104,-3.0,-0.040131487,3.281271,-0.046066817,-0.2113545,0.02563838,1.6605926,-0.04950651,-0.005599105,0.0556008,0.029010545,0.58857214,0.008353464,0.99928164,0.04733239,-0.03663958,-0.07319851,0.068716936,2.34175,-0.10690757,-0.053398523,0.08782231,-0.025836833,0.04545107,-0.005104193,0.039141186,-0.021182107,0.1587859,1.1793228,2.4733436,-0.029875582,-0.037733316,0.0027119664,0.861565,0.014842332,0.054521665,1.136247,0.17775324,-0.024846487,-1.7439355,0.4373885,0.030752115,0.44848663,0.020312913,-0.11244066,-0.008507241,-1.082546,-0.031422492,-0.80889136,0.01971429,-0.14238502,0.8016706,-0.021313248,-2.6364017,-1.2352145,0.002859422,-0.64162713,-2.039705,2.8411467,-2.2178686,-0.062029276,-0.77302045,0.058219023,-0.4914488,3.400329,-0.7493004,0.035632797,0.6190972,1.125763,1.1242008,-0.0019678422,0.89809966,-0.07620014,0.8164826,1.5740134,1.5127933,0.03888285,-1.7082502,-0.098540105,-2.5017467,-0.03825005,-0.07093154,0.3889411,-0.022524472,-0.020405771,0.062986806,0.5438088,0.0018284284,1.2747263,3.7174742,-0.11313777,-0.0044116075,0.18415666,-0.008207329,-0.09240397,0.048600808,0.00035165425,0.13154079,0.015975723,0.048348058,-0.059079032,0.022608554,0.4492838,-0.071917586,-0.006618755
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NC=CC=C(C=C)CC=C(C=C)NC(*)=O,-0.27935856580734253,2.7269299030303955,1.2143067121505737,-14.0,-0.028063593,2.6944032,-0.025985124,0.13684742,-0.05315512,3.338178,0.041999795,-0.06444094,-0.0029190315,0.05360226,-1.7474072,-0.021317247,-0.044006128,0.05976223,0.0069331005,-0.01666991,0.10497328,-0.19957893,1.4537631,0.050292484,0.025451386,-0.007735294,0.047218196,-0.10016429,-0.0016490689,0.014323258,-0.2457933,0.5531679,2.1371522,-0.049659695,-0.077875495,0.03593843,-1.3323,-0.03564693,0.06426992,-0.7747903,0.08459929,-0.054361004,-1.532622,0.63172126,0.027697643,-0.21082832,0.018366735,-0.10259008,0.029236415,2.0704918,-0.05693062,-2.7551973,-0.027447803,2.1231556,1.2771828,-0.019130325,-0.16075541,0.26044807,-0.0037276517,-0.6921445,-2.2844236,2.420431,-1.5533762,-0.03060635,0.4468244,0.048650563,-1.9755656,3.0871732,1.1867319,-0.025048327,0.54215074,-0.804886,0.67762405,0.036716096,2.2958345,0.014652028,0.5752874,-0.5014898,0.49456665,0.057211135,0.8283505,-0.09271508,-2.4553983,-0.028516352,-0.04982842,-1.5304949,-0.03261589,-0.0006742774,0.015905123,2.5889406,0.032357212,0.8206621,2.9542592,-0.16649616,-0.009380899,0.57882506,-0.008348693,-0.029528853,0.05106041,0.05367524,0.106943525,0.03590964,0.025779776,-0.046483845,0.047768865,1.8040707,0.039437063,0.042626183
