polymer,monomer_phi,homo_lumo_gap,chi_water,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.032070477,-3.697456,-0.049966555,0.738107,-0.017136408,-1.3767892,0.08190132,0.014846092,0.11870622,-0.2558764,1.2516458,0.041357763,-2.9217453,0.06761687,0.053497113,0.011578316,0.07411879,-1.6132845,1.3794432,0.06360478,0.08439825,0.07018575,-0.028814372,-0.06724676,0.006996859,-0.08218458,-0.30966717,1.3599969,0.5023608,0.009104763,0.01847875,0.045400802,-0.33460602,0.042190697,0.13241652,1.009307,-0.06457733,-0.039364304,-1.1527566,-2.8017654,-0.028137598,0.599524,0.013297639,-0.06289107,-0.050934754,0.99166304,-0.0025834932,1.278012,0.0043143765,0.07699605,-1.8888421,0.045412373,3.7552023,-0.3058336,-0.008492708,-1.063991,0.35454583,3.3504279,-1.6518269,-0.045364007,-0.36688432,0.013177329,-0.7992674,2.09952,2.0703773,0.02446949,-0.24374086,-1.652781,0.29578835,0.029082917,0.82117814,0.00082938815,1.2076873,1.0711628,-0.62292194,-0.0016236985,1.1447399,-0.05402629,0.43829012,0.04543087,0.009181275,0.8555667,0.01941089,0.06051386,0.093090005,1.795225,0.018872933,-2.837437,1.5669793,-0.08449336,0.059294723,-0.3553793,0.033657577,-0.020043813,0.048885163,0.038699802,0.05614811,0.08290839,0.089442156,0.009657622,0.05997909,2.4611819,0.007577494,0.031400226
*OCC(C=C1C=CC=N1)(CBr)COC(=O)C(C(*)=O)C1CC1,-0.2892223,2.5303497,1.3077456,0.014718021,-3.4080007,0.023456834,1.2658606,-0.024546573,0.9124539,0.008333386,-0.020657044,0.10185771,0.06656871,0.16122751,0.0028396694,-1.6517391,0.024941523,0.041349098,-0.012360429,0.11935684,-2.2740781,1.4163766,0.06549992,0.034285903,0.05877883,0.025307685,-0.108422294,0.018578202,-0.07058268,1.2014723,1.1334723,-1.1022568,0.040809102,-0.031844765,0.023219757,-0.14591007,0.03960797,0.08821739,-0.95446795,0.046982374,-0.0023249737,-1.6051517,-4.12822,-0.012225779,0.08776365,0.012481748,-0.030383598,-0.07082998,0.65955544,-0.05717861,2.9393287,-0.00998737,-1.8294939,-0.339971,-0.010620272,2.5786314,-1.3424354,0.009698477,-0.8068024,0.28900775,3.4971838,-1.7252635,0.01592709,0.009418962,0.006862085,0.22403999,0.3019998,0.89487046,0.022771299,1.0706842,-0.5922035,0.9208398,0.07942482,1.3877798,-0.049092412,0.91191614,-0.023699772,0.8138694,0.061762933,-0.07051222,-0.08480484,0.22466062,0.046406806,0.06452375,2.636613,0.040067796,0.010166595,0.08859682,-0.045612887,0.080825984,-2.3573904,2.0460234,-0.101514295,0.03097438,-0.14765523,-0.022596005,0.0018220982,0.029171592,0.0440262,0.05183236,0.0712382,0.077522166,0.0132888,0.060727414,2.3986173,0.012168242,-0.0034404234
*OCC=C1C(C)=CC(COC(=O)C(CCCCc2ccccc2)C(*)=O)=C1C,-0.32432914,3.1242347,1.4344972,0.017801479,-1.1430134,-0.01989732,-0.2653456,-0.022945069,-1.4066054,0.011512968,0.040585704,0.08798249,-0.04195788,2.716992,0.007949505,-1.1796792,0.08024986,0.20840439,-0.040211726,0.10436211,0.2457418,1.931596,0.022960903,0.0919354,0.06286865,0.018024603,-0.043794084,-0.00079520745,-0.011579468,0.87019056,-0.48843205,1.099893,0.030554622,-0.036348797,0.047975067,0.40113315,0.012547812,0.05482009,1.0764594,-0.09712267,0.010852045,0.8379462,-1.2809255,0.016329674,0.6123848,0.045405496,-0.0038502526,-0.14198336,0.040128578,0.02292833,1.1445642,0.014773801,-1.9749758,0.6410992,0.017133825,1.3061677,-0.89104337,0.03525269,-0.49143675,-1.0125821,0.84826565,-0.6966267,0.007626209,0.2144251,0.051315386,0.5266656,0.25357005,0.8830517,0.074195534,0.19081365,0.15894213,0.9643399,0.04648681,2.2597878,-0.012604273,1.5747612,1.5353438,0.5115859,0.070777364,0.5147396,-0.034618936,-1.6608069,0.006024851,0.048194695,0.5566097,-0.03483036,0.019163314,0.07844067,-0.7331959,0.04179946,-1.5309476,1.289025,-0.09930527,0.02055912,0.032734267,0.04622835,-0.003985423,0.06310879,0.059150793,0.123870514,0.06543123,0.10024768,0.02687022,0.031732693,1.6081588,0.030618252,0.058887627
*OCCSC(S)(C#N)SC(F)(SCCOC(=O)C(CCCc1ccccc1)C(*)=O)c1ccccn1,-0.37008038,2.8867264,1.2528683,-0.015595947,-2.297577,0.02764891,0.644409,-0.024837254,-1.2328801,0.033416536,0.020888096,0.0913343,-0.29379144,0.07188041,0.010726884,-1.6945282,0.011120348,-0.133466,-0.005250948,0.0799581,-1.7446077,1.4188162,0.047549207,0.12101784,0.07436332,-0.015448069,-0.10495305,-0.025354194,-0.08615818,1.0523293,1.424746,0.29445606,0.037796542,-0.03973421,0.0662199,-0.3496756,0.01841026,0.114144884,0.8615372,0.110373594,-0.02354938,0.29896075,-2.564783,-0.025565414,-0.07506314,0.055604327,-0.04606873,0.02178622,-0.42848086,-0.054042783,2.4227161,0.05961833,0.018801812,-1.7404827,-0.0075155273,2.8964777,-0.4418847,0.0069417777,-0.7320529,-0.05360145,2.8569,-2.189604,0.015811684,-0.60958904,0.029824087,-1.8896449,0.638523,1.4350739,0.042305816,1.288869,-1.5541364,0.0006851659,0.026765253,2.6598642,-0.055959012,1.2002361,-0.6958706,0.16020726,0.030927839,1.1029978,-0.09196873,-1.5602169,0.036557835,0.052740082,1.5611254,-0.029262125,0.04689219,0.07444031,-0.56628144,0.073710255,-3.1297357,0.9101117,-0.11343122,0.02762523,-0.38366088,-0.030649308,0.031161843,0.041879382,0.026766082,0.09062198,0.09690319,0.09128609,-0.013606741,0.0034414262,1.7659596,-0.015594709,0.008028293
*OCCN(COC(=O)C(CCc1ccsc1)C(*)=O)c1ccccn1,-0.3163407,3.052414,1.266531,0.013502006,-2.6762106,0.0048121894,0.83904225,0.0048764343,-0.21831428,0.06476041,-0.022008346,0.075066395,-0.050744172,0.714113,0.04125651,-3.3914673,0.0035429941,0.10273545,0.0049280333,0.10939208,-1.1986768,0.5073879,0.06302026,0.07133049,0.015086098,-0.03905554,-0.07498565,0.02163493,-0.083943576,1.538761,1.2792834,-0.85337025,-0.0026997188,-0.023048146,0.06166856,-1.3475608,0.029697128,0.12277811,-0.40226844,-0.010893195,-0.008408218,-1.0982411,-3.3979018,-0.0053406623,-0.51773125,0.0418188,0.000724813,-0.056961928,0.5882376,-0.0040989276,3.0972083,-0.0059732855,-0.5320021,-0.08953403,-0.0023385314,3.7806191,0.036730595,-0.009552357,-1.4335608,0.514374,2.2446363,-2.8969219,0.024873883,-1.1353737,0.011025449,-0.687775,2.5109282,1.8246135,0.013925161,-0.68281984,-0.38348773,0.9225527,0.083036594,1.9908555,-0.06035415,1.1435839,-0.12765573,-1.0534561,0.029991563,1.0328403,-0.08233614,-1.4723688,-0.004225771,0.005152262,1.839019,0.0393701,0.03051641,0.10718066,0.92438346,0.026490357,-1.0274639,1.2947538,-0.12963553,0.06553231,-0.33890316,0.03781174,-0.003143666,0.0112287,0.06234465,0.07804327,0.122604884,0.09334559,0.0068540485,0.04022579,2.3011599,-0.024709588,0.027810417
*OCCSC(COC(=O)C(CCCc1ccccn1)C(*)=O)c1ccccn1,-0.34179643,3.143777,1.2300403,0.019887876,-3.2127466,0.026928557,-0.27133137,0.010626844,-0.7644875,0.039211027,0.020196509,0.07076726,-0.27442828,1.7294513,0.026964858,-3.8568778,0.031709455,-0.031570364,-0.0193922,0.10719517,-0.26051328,0.77700955,0.08223231,0.08995523,0.06777918,-0.029971026,-0.074328825,0.029251128,-0.02221373,1.6347944,0.6436052,-0.64037204,-0.009647976,0.012177894,0.073297694,-1.2728406,0.029196477,0.08530978,0.8062099,0.025278272,-0.0309708,-0.14837883,-3.5053828,0.012421396,-0.5329478,0.04320336,-0.012780463,0.004964849,-0.5083529,-0.01743865,1.8422213,0.009878992,-0.15179509,-0.8073232,0.030584734,1.9249407,0.08021424,-0.014344538,0.90378255,0.91343284,2.7039893,-1.5373886,-0.015719822,-0.67886645,0.04975647,0.28090164,1.1428422,1.147891,0.077727936,0.14311118,-2.5814488,0.4096799,0.039410565,1.5628297,-0.002896729,1.5845429,1.2564317,0.037322175,0.0018261792,0.5593451,-0.07942816,-1.0279152,-0.008381081,0.0073298253,2.6357858,0.01636378,-0.007779827,0.10002935,1.1264147,0.022462118,-2.7756767,2.1716282,-0.14813448,0.06174066,-0.24769855,-0.0016541943,0.01963546,0.09490141,0.04840516,0.07708472,0.087882005,0.070681475,0.007858142,0.0019789815,2.852422,-0.006019863,0.0570019
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccc(C=O)cc1,-0.33424425,2.8245392,1.233536,0.0029594917,-2.8013237,0.021110091,1.0772488,0.016828923,-0.28233135,0.040591948,0.042557854,0.07369602,-0.06979978,0.6089821,0.0064928373,-3.5612845,0.045090795,0.008960022,-0.0501045,0.104609095,-1.264428,-0.65644425,0.06189622,0.08516195,0.01298541,-0.012600761,-0.0925362,-0.01722507,-0.08832278,0.64639693,0.793314,-1.0873197,0.0145294145,-0.013411393,0.03507214,0.6997694,0.016968144,0.08527069,0.8522341,-0.06825826,0.01640555,-0.20946375,-1.4847296,0.0013065288,-1.9902285,0.058858566,-0.007864574,-0.0313896,1.271633,-0.030762069,2.2243767,-0.0034611693,0.44343597,-0.62322706,0.037687212,2.5429835,-1.3117102,0.0008963344,-0.41439003,0.7215458,1.2134795,-1.7797197,0.028709218,0.11600401,0.049055506,0.016975421,1.9746716,2.3329468,0.026508944,-0.38389334,-2.0955546,0.4705459,0.08926114,0.8225838,0.0050221514,2.0018778,-0.94811195,0.98924035,0.047845613,-0.67030984,-0.039081413,-0.9727538,-0.01751768,-0.007680437,1.9625422,0.004928183,0.031795934,0.044713523,0.9871024,0.036743943,-2.6118853,2.192334,-0.08816864,0.056702454,0.023170745,0.04176387,-0.011240001,0.087034896,0.050414927,0.046075266,0.110164985,0.11889872,0.018188102,0.05494253,2.978167,0.038876988,0.040568616
*OCC(C)(COC(=O)CCCC1(CCC(*)=O)N=N1)c1ccccn1,-0.2615419,2.3899899,1.2797577,0.0048181033,-1.3610158,-0.0025637369,1.9550085,-0.012128941,0.020036807,0.013805447,0.048910286,0.092551015,-0.28204063,2.5815408,0.013477844,-1.8372928,0.014681076,0.050062448,-0.045937903,0.09859058,-0.89330316,-0.47758117,0.075282626,0.10417948,0.060304865,0.041101273,-0.0751485,-0.04403567,-0.08339714,-0.44553837,1.2643864,0.7706456,-0.0048640803,-0.044116143,0.0024258199,-0.69215775,0.0059307637,0.08134648,1.010916,0.08257149,0.032106955,0.38813686,-2.560814,-0.004764459,-0.6417812,0.07817897,-0.005500625,-0.015177584,-0.9222419,0.0076381117,1.9455283,0.059122246,-0.8710916,-1.0122448,0.025084086,1.7553222,-0.6974262,0.005480741,0.7178959,0.9542598,1.0998464,-1.2920523,0.01853729,0.2021089,0.02234461,-0.23384108,2.5122616,1.6910542,0.006422935,-0.6503777,-0.029908335,0.37139276,0.08833849,0.6519987,-0.04920818,0.897507,-0.71000195,0.96218413,0.0043954314,1.3348556,-0.07181408,-1.5476155,0.0019020189,0.014330456,2.1640346,0.023893524,0.032251332,0.0596389,0.14660075,0.06797553,-2.5771813,-0.54612446,-0.09878245,0.04988502,-0.58798957,-0.01289915,0.029668096,0.031393666,0.044967324,0.08745764,0.09605421,0.050260108,-0.013730274,0.0596301,3.0510483,0.018997952,0.05341548
*OCCN(CCOC(=O)C1C=CC=CC=Cc2cc(c(CCC(*)=O)s2)CC1)c1ccccc1,-0.30443516,2.4068935,1.3294238,0.0013187226,-1.928067,-0.01779091,1.6899899,0.012936951,-1.5175582,0.041516032,0.013341835,0.083437525,-0.11612514,1.6843233,0.0010132233,-1.3440331,0.0499668,-0.031765424,-0.027766442,0.104746655,-1.2720388,0.9227935,0.048189588,0.08128206,0.07626241,0.034594443,-0.120647885,0.036539316,-0.017121267,0.35761625,0.39836943,-0.06636746,0.016962074,-0.010097703,0.02108776,-1.1668457,0.012233281,0.07934558,0.27858883,0.07900851,-0.0113641275,0.43546298,-3.8109949,-0.034279168,-0.3392963,0.028742937,-0.025193747,0.021635653,-0.48163795,-0.005163081,1.924529,0.010533326,-1.8793384,-1.3264967,0.004772243,3.2535274,-1.5759006,0.005336955,-1.3434697,0.24465917,3.8609679,-2.8298361,-0.013824235,-0.028464377,0.05775019,-1.417613,1.4746153,0.039940543,0.0779653,1.0570362,-0.96681845,0.4396487,0.030497463,2.4650917,-0.0007334089,2.2367413,-0.86522055,-0.67808974,0.038911525,0.08928937,-0.061404604,-0.46035233,0.03228748,0.04912094,2.3768222,0.014353391,0.074414745,0.05703175,0.9046842,0.02561251,-1.7855735,1.2444427,-0.1391035,-0.0010354964,-0.52523416,0.023316981,0.015609135,0.07433978,0.026526487,0.039398625,0.057624277,0.049248315,-0.012411899,0.0022369623,4.1423745,0.042166166,0.0041725445
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccc(C)cc1,-0.3353547,2.5590687,1.3360188,-0.0026353232,-2.4239852,0.028728465,2.1445065,0.034884136,-1.490848,0.055755205,0.05122923,0.10422328,-0.28211313,1.4523662,-0.017377498,-1.6159344,0.06106588,0.13206422,-0.036198985,0.08812358,-2.5011582,1.7410326,0.08878516,0.12106855,0.08008334,-0.031814694,-0.044866424,-0.018234972,-0.08973606,0.9562523,1.4002086,-0.55426043,0.04742431,-0.0007087402,0.025716072,0.8244447,0.039356917,0.12455835,0.8760815,0.14624321,-0.02204633,-0.930203,-2.9194012,-0.004399422,-0.94622844,0.045872174,0.02056031,-0.08566537,0.8041835,-0.04723758,2.3748243,0.012397792,0.4610732,0.066062935,-0.0021582416,1.6788738,-0.4929498,-0.03669713,-0.22263959,0.32372943,1.0052747,-3.3799253,-0.022128172,-0.938432,0.054693993,-1.8243531,0.43591365,0.34909838,0.054273378,-0.35172328,-1.5816796,0.88715065,0.024152327,0.7397035,-0.05994869,1.5836931,0.33907187,-1.5727851,0.05492858,1.1996462,-0.012682775,-0.37249944,-0.018206174,0.042346213,1.6021328,0.012721995,0.0072661997,0.10142972,2.029383,0.017572999,-2.467857,1.9032929,-0.09073327,0.058441486,-0.12885973,0.01265049,-0.03235876,0.069856055,0.06213244,0.029375628,0.08123966,0.10504697,-0.03696958,0.04807463,2.008551,0.019869989,0.02106857
