polymer,monomer_phi,homo_lumo_gap,chi_water,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCCN(C=Cc1ccncc1Cl)CCOC(=O)C(CCCc1ccccc1)C(*)=O,-0.34913957,2.4924664,1.2805504,-0.03855475,-2.0740714,-0.004712866,0.4430155,-0.034182917,-2.0358276,0.039590254,-0.015674781,0.11336578,0.14458413,1.1990186,0.018519241,-2.822196,0.044619057,0.0059510493,0.00021795976,0.07983289,-1.6828407,1.8525051,0.009334898,0.049002852,0.01215615,-0.028116401,-0.106359616,0.031737164,-0.007836384,1.5565822,1.3557475,-0.697226,0.013875109,-0.03503112,0.022556491,-1.3559552,0.05331216,0.12408155,0.38953412,0.097980335,0.015617526,-0.8672776,-1.8845972,-0.03445843,0.672032,-0.0058362326,-0.023102637,0.0058872565,-0.9043741,0.026161173,3.1156163,0.036283597,0.6783238,-2.2157779,0.009373958,2.695836,0.43122932,0.02734486,0.28819534,1.3758948,3.3168573,-1.8174355,0.035029892,-1.7919947,0.05123454,-0.89518213,0.2090442,0.9670428,0.073612265,1.3913424,-0.09033545,0.976907,0.030202681,0.26858896,-0.034592923,0.832322,-1.26213,-0.63599557,0.04620034,-0.35405403,0.016724912,-1.1637051,0.06675049,0.06824523,1.3096393,0.042701498,-0.022757716,0.04590009,-0.13299121,0.06706291,-3.408789,0.70893097,-0.07649341,0.014180932,-0.5718719,-0.011182686,0.005954058,0.07706558,0.05508606,0.12941267,0.07186564,0.1260343,0.021696432,0.06108202,4.1729584,-0.019939417,0.021787452
*Oc1cc(C)cc(OC(=O)C(CC)(C(*)=O)c2ccccc2)c1C,-0.2110603,3.3786888,1.3717616,0.013909673,-0.66825145,-0.015636696,-0.16963118,-0.016607696,-1.3503209,0.014982959,0.035467844,0.083510146,-0.037441913,2.7895727,0.006065743,-0.943442,0.079099014,0.18151675,-0.042568322,0.10314725,0.71341234,1.8410268,0.03309263,0.096132234,0.062413096,0.015896311,-0.046728075,0.002648199,-0.004024725,0.9124971,-0.8274401,1.5009216,0.02970037,-0.030636474,0.055313155,0.36365312,0.015457823,0.06580294,1.4533722,-0.14202708,0.010963881,0.7129196,-0.7413377,0.029215347,1.0202776,0.044718217,-0.009320845,-0.13616596,-0.27183077,0.017499797,0.67732054,0.012602732,-2.417276,1.0929512,0.021799635,0.81304437,-0.32788557,0.037050527,-0.51477104,-1.3713553,0.85191345,-0.21323785,0.012481651,0.5524942,0.047750972,0.94101405,-0.15887423,-0.08033337,0.07002014,-0.37078795,0.6342347,1.037826,0.04188525,1.7681105,-0.009638737,1.3103495,1.2805362,0.45073754,0.067787476,0.36480016,-0.03318087,-2.0439446,0.009257691,0.048143685,0.12466685,-0.03235313,0.02106266,0.083127856,-0.9896005,0.042460863,-1.1875118,0.72511774,-0.10311619,0.02145491,0.15072905,0.059361514,-0.0031830685,0.058409475,0.0580034,0.14038242,0.07218883,0.105868444,0.034542624,0.045268077,1.1541381,0.022428377,0.050732065
*OCCN(CCOC(=O)C(C(*)=O)C1CCC1)c1ccccc1,-0.3009421,2.6940396,1.3665061,-0.022151085,-1.5179212,-0.030732669,-0.13190362,0.029708402,-2.327076,0.0013124618,-0.040947553,0.046689313,0.02997006,0.012505028,0.025778601,-1.4557352,-0.016264968,0.000398201,-0.058243163,0.04775188,-2.7971344,2.3101861,0.01697376,0.12656517,0.025661565,-0.036505766,-0.11993789,-0.020043962,-0.02823992,0.6255037,-0.40957576,0.4045978,0.057004828,-0.04701352,0.071526326,-1.6360964,0.0005700408,0.04771706,-1.1450247,0.14052191,-0.00704628,0.75895053,-2.294233,-0.019295864,-1.9923377,0.09072534,-0.039941035,0.04717867,2.0423892,-0.04852144,2.6260595,0.034298755,-0.2753293,-2.2099493,0.0038566235,3.4210684,-0.98205316,-0.004331117,-0.98173195,-0.39740133,3.2010753,-0.46126664,-0.05555387,-0.97278,0.05774976,-0.7430398,1.8076894,2.6981552,-0.0011942805,0.8350355,-2.3155808,0.86982816,0.0019625898,1.8689157,-0.004937643,0.34406048,0.5350266,1.0482646,0.055365395,1.7813647,-0.030561974,0.4750342,-0.026081122,0.013101849,0.38194522,-0.012351845,0.027314164,0.06804185,0.9097813,0.092840455,-2.2156527,2.0864553,-0.15618993,0.060233887,0.026587676,-0.031253777,0.032941278,0.08184888,0.08128729,0.009988366,0.1360681,0.040407382,0.031106379,-0.012829488,4.0200744,0.00070380274,0.014157318
*OCC(C=Cc1cccc2ccccc12)COC(=O)C(C(*)=O)C1CC1,-0.23249984,2.9674501,1.3302028,-0.011905724,-3.649469,-0.018823724,2.0408206,0.062489208,1.2578722,0.043562476,-0.016971022,0.07709822,-0.3085067,-0.25963926,-0.03024278,-1.9796498,0.044440545,0.026224986,-0.010640243,0.1125103,-2.998148,0.08610807,0.1094417,0.1303691,0.09939665,-0.0008789286,-0.11148133,0.05636725,-0.030911937,0.82378834,0.0060737547,0.727541,-0.003476046,-0.005328214,0.004435296,0.40031254,0.03996378,0.04945707,-1.399051,-0.03387086,-0.049178638,-1.0404333,-5.0115404,-0.005188144,1.0428021,0.08426701,-0.044995535,-0.039024904,1.1056205,-0.043023605,3.267912,-0.011443325,0.27544692,-0.550431,0.0046774405,3.3468192,-0.67538875,-0.002168174,-1.2272495,-1.29078,4.1073494,-2.3478005,0.042179093,-2.0758383,0.056200966,0.88523066,2.009449,-0.27053958,0.0489126,-1.2861876,-0.9084931,-0.06793312,0.077662535,2.1910598,-0.07968318,1.788167,1.0464967,0.9807453,0.004707068,1.798235,-0.04173307,-0.20550899,-0.002321161,0.00024494156,2.772567,0.054452192,-0.0076514906,0.0661473,2.5026178,0.059859425,-1.4450823,0.7946331,-0.113787055,0.0032505938,-0.56540793,0.039247174,0.0011079648,0.035481587,0.026140535,0.08477139,0.079562664,0.04541544,0.030074468,-0.00693992,2.4352882,0.010141516,0.06017764
*OC1=CC(OC(=O)C(CC)(C(*)=O)c2ccccc2)=CC(C(C)(C)C)=C(c2cccc(C)c2)C1,-0.209083,2.912323,1.4608787,-0.018357206,-0.66825145,-0.048631895,0.09309392,-0.017504817,-1.5367196,0.007659241,0.0171065,0.083844334,-0.072816476,1.4785671,-0.018657768,-2.586951,0.07662771,0.16250421,-0.068859264,0.099761225,0.11058461,1.0077677,0.031844385,0.07629175,0.08251373,0.015408965,-0.07509522,-0.015728656,-0.0009987004,1.5562797,-0.8274401,1.5009216,0.04038743,-0.04387896,0.039347906,0.30090168,0.01971199,0.06333656,1.4533722,-0.14203925,-0.014415568,1.2997046,-0.7413377,0.021071743,1.0702077,0.04247307,-0.041038956,-0.12734012,-0.21915615,-0.0042357934,0.67732054,-0.004270555,-2.417276,1.0929512,0.041312803,0.81304437,0.3201405,0.037327584,0.19500771,-1.3713553,1.5044221,-0.21323785,0.017879482,0.5524942,0.041880548,0.94101405,-0.15887423,-0.5231624,0.05978719,-0.3515184,0.6342347,1.1434584,0.01969344,2.1571977,-0.035108913,0.81836027,0.9985509,0.3138022,0.060917377,1.197924,-0.041261274,-2.1182866,-0.013421764,0.04337025,0.12466685,-0.047121517,0.026322514,0.07858061,-0.9035693,0.016746199,-0.8342359,-0.001735829,-0.1408001,0.012756099,0.15072905,0.059361514,-0.002779416,0.04539081,0.06293416,0.12895927,0.090133674,0.107263714,0.00094201375,0.0583365,1.1541381,-0.0035552438,0.033977043
*OCc1cc(C)cc(COC(=O)C(CCCCc2ccccc2)C(*)=O)c1F,-0.3107655,3.6652417,1.3994315,0.026211983,-0.66825145,0.0015463606,-0.29165226,-0.0071820146,-1.1530186,0.025539719,0.056585852,0.088091716,-0.0044903024,2.9605575,0.023578342,-0.71910805,0.08430094,0.2402326,-0.020532027,0.10580075,0.71341234,2.003271,0.038511813,0.11181057,0.065122604,0.021459885,-0.025710942,0.018900665,0.00065883744,0.34789342,-0.4880443,1.5009216,0.03884206,-0.022952188,0.058495514,0.5289472,0.017436037,0.072604924,1.4533722,-0.07311721,0.027234767,0.56194633,-0.7413377,0.029215347,1.0702077,0.0512418,0.01713775,-0.10881269,0.1817667,0.038711153,0.67732054,0.026235636,-1.2804806,1.0929512,0.023981987,0.81304437,-0.78935695,0.029969275,-0.15055342,-1.3713553,0.92978257,-0.21323785,0.009188438,0.5524942,0.060690038,0.94101405,-0.15887423,1.1656084,0.09145045,-0.22479877,0.6342347,0.97030693,0.055654094,1.7675542,0.0028853503,1.2416507,1.4784817,0.3068678,0.080803715,-0.30979756,-0.012601818,-2.1182866,0.03235604,0.052444216,0.12466685,-0.019212626,0.038054697,0.08689882,-0.87099993,0.055697095,-1.1064188,1.9438605,-0.08164912,0.034739297,0.15072905,0.059361514,0.01109702,0.07047616,0.06289079,0.14038242,0.064117946,0.101974934,0.04124679,0.04379852,1.1541381,0.052670605,0.06657055
*OCCSC1=CC=C(CBr)C(SCCOC(=O)C(C(*)=O)C2CC2)C=C1,-0.37178656,2.88861,1.2864443,0.043222573,-0.7052268,-0.01896789,0.958996,0.011238978,-1.01473,0.057206184,0.065848865,0.05031112,-0.19931239,-0.16946189,0.0047147023,-3.1837614,-0.0043623005,-0.22307995,0.032393575,0.048739653,-2.1761847,1.3043251,0.09174623,0.060760662,0.04353592,0.06448024,-0.11412267,0.029436322,-0.065001495,1.1821321,1.3611842,0.9659751,0.05900055,-0.001255306,0.07012796,-1.3737537,0.044687614,0.089557074,-0.40608403,-0.023240296,0.017629223,0.6139904,-1.3481957,-0.05675544,0.11954316,0.034547757,-0.059066806,-0.13997719,-1.0060419,-0.05983387,3.5105047,0.02639331,-1.1238085,-0.68027276,-0.012505686,2.5924935,-0.6553078,0.010077435,0.5594989,1.2934068,0.7438359,-4.0634713,-0.02801273,-0.6889242,0.004835969,-0.8977988,3.101943,2.4561107,0.06708707,-0.6998819,0.34778467,0.49324432,0.010248469,0.55255514,-0.0042473744,2.0565333,0.15349671,-0.29137534,0.005067295,-0.83574444,-0.0446074,0.54993,-0.009207417,0.054395527,2.8392947,-0.009986748,0.06863055,0.07935811,0.73084706,0.07190108,-2.3153393,1.9714239,-0.16357848,0.004892721,-0.5265141,-0.012491523,-0.0046847225,0.017718082,0.01593171,0.05924318,0.11816417,0.036887348,-0.07330363,0.0470384,2.259629,0.04413718,0.012256582
*OCCN(C=Cc1c(Cl)cccc1Cl)CCOC(=O)CN(CC(*)=O)c1ccccc1,-0.35172153,2.58704,1.274643,-0.029057756,-1.8108557,0.04391723,0.7448745,0.02436977,0.8982907,0.023573041,0.0015331387,0.13631873,0.052520573,1.6138306,0.030727167,-3.0622516,0.061577164,0.22328788,-0.010266732,0.12541434,-1.8617399,2.3379374,0.08153496,0.046405986,0.09726488,0.06413191,-0.047483888,0.047592305,-0.06855202,0.1685273,0.13501583,0.22879383,-0.0026645323,-0.026594266,0.027469173,1.0236768,0.05471159,0.1441066,0.14927822,-0.07759679,0.017852861,0.6466795,-0.7552217,-0.04844559,-1.2080243,-0.006002103,-0.04785486,-0.045135733,1.2601057,0.038386513,2.8106704,-0.0075215255,-0.3625322,-1.2540591,0.043937553,1.0014305,-0.5554123,-0.047413945,-1.1365163,0.1264907,2.5210173,-1.0476685,-0.017389148,-0.2684572,0.06581928,-1.805196,1.0004666,2.6258578,0.06967979,1.2788402,-2.7377963,0.58161485,0.08028476,2.0933807,-0.049130697,1.1834083,1.1562754,-1.7969646,0.08702246,0.17679882,-0.106387734,-0.17215976,0.00011562744,0.019329408,3.4910667,0.044520847,-0.0043825204,0.051085867,2.111721,0.04233324,-3.8342605,1.7391227,-0.08894655,-0.006980845,-0.5252677,0.042081166,-0.006124232,0.038797226,0.035951767,0.056309164,0.10189045,0.116924874,0.0065832473,0.052307066,3.882934,0.06031461,0.019417172
*OCCSC(COC(=O)C(Cc1ccccc1)C(*)=O)c1cccc(C)c1,-0.31909418,3.2982635,1.3086394,0.001050827,-0.6877013,-0.05899437,0.74448335,0.0015706875,-2.507369,0.004000871,0.053553656,0.04261232,-0.17393714,3.078694,-0.028339058,-3.196017,-0.0059539285,-0.034676902,-0.024638783,0.12231989,-2.8631973,2.2836733,0.005719418,0.043592397,0.007310292,-0.023734808,-0.12141417,-0.051952843,-0.027613424,0.0479061,-0.112767905,1.5003226,0.017778255,-0.070127085,-0.01125289,-0.39661568,0.000393778,0.062385958,0.80555344,0.037508108,0.048708353,0.29094443,-4.930976,-0.07014024,-2.060126,0.09676809,-0.038031813,-0.02691557,-0.6791183,0.014691966,0.9673518,0.0071617486,-1.6785855,0.5882313,0.04577658,1.9422487,-0.3820201,-0.047338713,1.0918288,-0.20458452,2.3801496,-3.4180264,-0.032342732,-2.1122494,0.006888372,-0.4825114,0.69149476,0.82111377,0.0009499162,-1.1305048,-2.7055807,0.8725301,0.07020598,2.1418593,-0.039078273,1.1655062,-0.5214556,-0.794873,0.02708954,-0.28367844,-0.09439487,-1.0077828,0.05848186,0.012633141,2.1792767,0.02306814,0.056687023,0.08148957,-0.1392205,0.0997907,-1.9885975,1.837533,-0.14819604,0.020993752,0.12506269,0.029380767,-0.0063252584,0.025776468,0.033180784,0.09132156,0.10727823,0.059764873,-0.039303865,0.0051114443,3.0316546,-0.051703744,-0.022270076
*OCCN(CCOC(=O)C(C(*)=O)C1CC1)c1ccccn1,-0.28175452,2.8613107,1.3044661,-0.020500211,-2.4972017,-0.027102783,2.109773,-0.022138271,1.2905604,0.07397754,0.0094052795,0.09531206,0.084326476,-0.5194374,0.035702057,-3.2970152,0.06496044,-0.1400415,-0.010372052,0.08874921,-2.3241596,-0.02640024,2.1232676e-05,0.13248178,0.026213337,-0.056872506,-0.05602346,0.016515683,-0.05686761,0.40081015,0.46758747,-0.69077307,0.026904004,-0.012534707,0.05072248,1.2422132,0.00963942,0.15384069,-0.5542331,0.20576358,0.029102698,-2.1538732,-2.0499647,0.007921124,0.88105667,0.08051401,-0.075457975,-0.03319649,0.49726325,0.01556556,2.0308766,0.05950539,1.0472178,0.689722,-0.018522356,2.15441,0.36124447,0.0045095435,-1.7521518,0.59062916,3.8647506,-0.22644278,0.034912627,-2.0532513,0.025162272,-2.1002846,2.2548451,3.1488461,0.01329907,-0.28662413,-1.6268973,-0.038126174,0.05131381,0.3579471,-0.018524194,1.3341457,-0.3628037,-0.17011249,0.042174492,-0.18807109,-0.10615681,-0.7898515,-0.017238634,0.06324861,3.527997,-0.0032799582,0.012707647,0.12326871,2.4978242,0.028517049,-0.7991582,-0.35492727,-0.06297366,0.016478164,-0.30144125,-0.026834846,-0.03768903,0.10077629,0.06120888,0.058177542,0.07950412,0.11596462,-0.016260132,0.07401568,2.1090176,0.027414765,0.03459804
