polymer,monomer_phi,homo_lumo_gap,chi_water,num_fluorine,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C1C(CC(*)=O)=CC=C1C(=O)CC,-0.28019875288009644,2.3340256214141846,1.3186299800872803,-12.0,-0.042175055,0.124081485,-0.07245081,0.85850745,-0.07008513,-0.22223243,-0.011218438,-0.036453158,0.035412993,-0.13651362,-2.065733,-0.023647219,0.8809298,0.03048912,-0.14299583,-0.09251056,0.058141932,0.42800632,1.4529123,-0.018510144,0.0051458036,-0.041836765,-0.019548377,-0.1070386,-0.044137094,-0.04816528,-2.1423059,0.63248837,2.1511347,-0.04398404,-0.07913861,0.011079027,-1.6371034,-0.021551508,0.026885366,0.39181438,0.08297565,-0.033705495,-0.45223963,0.524759,-0.025835335,0.82841027,-0.00074991235,-0.090868816,-0.05630909,0.66346794,-0.040893458,-0.68650657,-0.050815783,-1.3992705,-1.0297636,-0.022381302,0.8684156,1.1753154,-0.022071617,-3.8783114,-1.8613017,-0.44037673,-2.8971357,-0.061061952,-0.6898247,-0.05577049,-3.162149,1.0834609,0.02349686,-0.028435074,-0.54191303,-0.09722324,-0.36298567,-0.039789997,0.33456108,-0.07350961,1.0075908,-0.8585365,0.19899753,0.01780191,0.8645151,-0.07304965,1.2318279,-0.013697937,-0.02850929,-1.6358052,-0.09298034,-0.017697692,0.04006468,-0.67352754,0.04528355,-0.2036535,0.24425416,-0.13489743,-0.010248758,-0.34458613,-0.029555373,-0.04511108,-0.02882379,-0.02305026,0.052710284,0.023208434,0.08917497,-0.062344994,0.021243222,-0.629809,-0.042324696,-0.03535749
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=CC(=CC(*)=O)CCC(=O)OCC,-0.29844120144844055,2.8989009857177734,1.323043942451477,-12.0,-0.047954276,-0.11970021,-0.06832584,1.1185981,-0.07292979,0.6204258,0.0031720817,-0.030494273,0.02981362,-0.06292685,-1.9584798,-0.028813895,0.3419429,0.020839186,-0.05336837,-0.10292854,0.045962922,0.45168978,0.9089091,-0.03318128,0.008676244,-0.029653583,-0.005508787,-0.10255547,-0.04342071,-0.03872763,-2.128092,0.61832523,1.9211254,-0.050408784,-0.07181269,0.004510854,-1.2381341,-0.030737394,0.04357914,0.29734054,0.055233512,-0.044954155,-0.38519338,0.85887146,-0.024035528,0.28094468,-0.010931057,-0.08997104,-0.043784853,0.8968353,-0.05056442,-1.0243572,-0.043578662,-1.4979959,-0.7757166,-0.012152455,0.7122877,1.0841728,-0.027078293,-3.613981,-2.388357,-0.3199322,-3.2777452,-0.056901377,-0.1721993,-0.04308226,-3.0948164,0.9028583,0.82133615,-0.019927042,0.0010215341,-0.29005828,-0.102504686,-0.014763235,0.34907597,-0.0750095,0.91558856,-1.4810046,0.8405352,0.02369715,0.87475383,-0.092850305,1.4459852,-0.010792115,-0.03550239,-1.8766191,-0.09133569,-0.010627422,0.042114496,-0.575487,0.043753255,-0.30076566,0.049002007,-0.14369132,-0.015177273,-0.40615922,-0.021406882,-0.03205696,-0.0184061,-0.023074541,0.064585835,0.045516457,0.07582954,-0.06368802,0.020925796,-1.1113759,-0.040045865,-0.030530095
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C1C=CC(Cc2ccc(C(*)=O)cc2)=C1,-0.2403384894132614,2.729710340499878,1.3669402599334717,-14.0,-0.060296282,-0.5721964,-0.05113207,1.3946784,-0.086798176,-0.07311692,0.0092480555,-0.0115773855,0.025474377,-0.045515846,-1.8679315,-0.02511464,0.45545134,0.019045968,-0.04751892,-0.080561884,0.053139705,0.08549848,1.3445761,-0.014006701,0.011203471,-0.021508878,-0.024586849,-0.09400951,-0.026941104,-0.045574415,-1.4504899,0.4750566,2.0161903,-0.033718072,-0.07200064,0.0043034907,-1.2905278,-0.01471916,0.04121229,0.15290913,0.092943594,-0.04228444,-0.6292094,0.92866224,-0.036071878,0.69579095,0.003719337,-0.10034774,-0.023581507,1.0563736,-0.04420923,-1.3178173,-0.034269683,-1.0633155,-0.30002478,-0.03248334,0.17053081,0.7623343,-0.035550207,-3.6455035,-1.9955341,0.16980223,-3.067089,-0.05938647,-0.71714014,-0.05879424,-3.2509007,1.3859013,0.5197976,-0.041448317,-0.2710265,-0.1685621,-0.31040916,-0.01494261,0.9042094,-0.08068186,0.9031443,-0.80816907,0.100887656,0.0072039617,1.0025635,-0.094181515,1.041158,-0.019379998,-0.046274263,-1.8738146,-0.09989099,-0.0048268004,0.026345786,-0.5855071,0.03620281,-0.6704091,-0.5104028,-0.13333087,-0.028830439,-0.2040599,-0.00992632,-0.04904105,-0.02027553,-0.01745712,0.055447835,0.02695865,0.071372874,-0.06876738,0.022254394,-0.37326914,-0.044655785,-0.04907598
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(C(*)=O)cc1,-0.2383032590150833,2.7959909439086914,1.3787685632705688,-14.0,-0.04203958,0.19645591,-0.07331142,1.1495507,-0.06039655,0.12733427,0.006035967,-0.02660634,0.0351095,-0.093408145,-2.0695605,-0.029690713,0.7726656,0.014935301,-0.0832941,-0.10606741,0.061845113,0.038814552,0.9023351,-0.018875444,0.026813416,-0.034185503,-0.009546732,-0.11103715,-0.04883709,-0.04269621,-1.5067503,0.6120245,2.4013717,-0.033911157,-0.08680381,0.0043503237,-1.7887145,-0.03478518,0.018019028,0.4336748,0.10220801,-0.05158721,-0.77756715,0.43929443,-0.036544275,0.10852192,-0.009356352,-0.0900004,0.001470676,0.26503527,-0.04025539,-0.41111657,-0.037401315,-1.0974214,-0.27894312,-0.011343899,0.20735337,1.2953258,-0.029065927,-3.3294268,-2.2081532,-0.26787418,-2.6985326,-0.042892445,-0.25571746,-0.04025867,-3.3261023,1.3431278,0.43535554,-0.022382947,-0.08130498,-0.33096173,-0.05928489,-0.022802426,0.75083697,-0.06672434,0.9290197,-0.85975283,0.08984157,0.0023910792,1.0005977,-0.07493956,1.0524424,-0.014381884,-0.042489175,-1.8536941,-0.10164956,-0.012339097,0.037990235,-0.7054386,0.029962743,-0.3423446,-0.3923839,-0.14873427,-0.02123209,-0.20805065,-0.03295519,-0.04492041,-0.027076285,-0.02537388,0.08162829,0.026806565,0.078636445,-0.064079255,0.028863389,-0.8297003,-0.05925858,-0.043739792
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(C(*)=O)cc1,-0.2383032590150833,2.7959909439086914,1.3787685632705688,-14.0,-0.05716558,-0.17683333,-0.05174407,1.6564655,-0.08783461,0.18251461,-0.004183868,-0.01769362,0.029175567,-0.08029725,-2.2606237,-0.041046873,0.36526626,0.022481041,-0.05309886,-0.08997666,0.057386894,0.58740914,1.0833211,-0.017569637,0.018264614,-0.028270917,-0.00423478,-0.120062955,-0.039141953,-0.03199323,-1.6697915,0.112410456,2.305521,-0.0481075,-0.07419303,0.008666465,-1.9441204,-0.024840293,0.025177978,0.1414188,0.04543027,-0.04384243,-1.0607909,0.4950452,-0.043345127,0.8225427,-0.017440384,-0.08141245,0.00226184,0.849757,-0.04868294,-0.7053543,-0.034411844,-1.0617638,-0.7362279,-0.02720213,0.80859786,0.7442075,-0.028277913,-3.493893,-2.3033772,0.29232842,-3.135226,-0.056735057,-0.22037852,-0.044451863,-2.7345665,1.0320064,0.90303797,-0.04131548,-0.49594688,-0.5072778,-0.0579006,-0.016768537,0.25621256,-0.08012047,0.63936645,-1.5300871,0.39302698,0.015079201,1.0376246,-0.089866765,0.78941435,-0.027352573,-0.024600985,-1.1614318,-0.094320744,-0.008572391,0.037180062,-0.17487445,0.021309702,-0.37700933,-0.34891796,-0.14692003,-0.028352328,-0.425015,-0.033097353,-0.041798066,-0.02895212,-0.019138345,0.06789221,0.02643376,0.08694501,-0.070245266,0.009686685,-0.91235167,-0.0579247,-0.04566931
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(C(*)=O)cc1,-0.2379956692457199,2.80501651763916,1.366112470626831,-12.0,-0.062057856,0.031669237,-0.055703886,1.3491769,-0.07164349,0.4561397,-0.011259703,-0.028077317,0.0214601,-0.08650531,-2.1629713,-0.03517288,0.794663,0.020396477,-0.14198925,-0.0934396,0.066873014,0.4734342,1.346528,-0.016627396,0.01922224,-0.034625195,-0.017984541,-0.09967531,-0.046325732,-0.050680976,-1.6435869,0.6811536,2.4708128,-0.040952586,-0.07612699,-0.007070363,-1.7386203,-0.016712815,0.044520393,-0.2852893,0.11303599,-0.029476888,-0.50698715,0.14377439,-0.029883122,0.8101497,-0.015132264,-0.094005875,-0.03260058,1.0107013,-0.048554964,-0.4518404,-0.040098384,-1.1289182,-0.37574273,-0.020680612,0.5085835,1.1303402,-0.022975618,-3.8486574,-1.9913317,-0.43443683,-2.9669967,-0.05708834,-0.7101092,-0.057819124,-3.1402476,1.5791428,0.8580201,-0.023560628,-0.6148243,-0.24307245,-0.15209909,-0.02642161,0.30323943,-0.08274821,0.7424189,-1.5480976,0.7076434,0.004535522,0.83631945,-0.08312707,0.64607066,-0.0024813733,-0.039176423,-1.2952412,-0.10084587,-0.0040792045,0.030265559,-0.7793059,0.027103972,0.074826695,0.19104753,-0.14321007,-0.011663547,-0.41899085,-0.018332202,-0.047305338,-0.009559233,-0.03498147,0.061376255,0.040375605,0.07582895,-0.05997243,0.018603146,-0.43834126,-0.05510471,-0.042927314
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=CC(=CC(=O)C(C)F)Cc1ccc(C(*)=O)cc1,-0.2591579258441925,2.796869993209839,1.3366912603378296,-15.0,-0.050299708,-0.54039174,-0.057133824,1.4120278,-0.08338312,0.69639385,-0.006117969,-0.0051958123,0.034211118,-0.079475224,-2.0812676,-0.04023849,0.32077235,0.018930722,-0.06952182,-0.08111137,0.060378697,-0.05960935,1.5885314,-0.013182432,0.013356145,-0.03661005,-0.006972731,-0.09274933,-0.03515449,-0.02918323,-1.9948294,0.29542682,2.3223238,-0.052519083,-0.091457665,0.012287956,-1.7427956,-0.032254238,0.021257635,0.29356807,0.0575761,-0.053751506,-1.0406584,0.90983206,-0.026722528,0.2694126,-0.0057826242,-0.092668116,-0.0033643532,0.76581675,-0.052945293,-1.1273103,-0.029249704,-1.4491798,-0.2946154,-0.017361442,0.5975661,0.87704515,-0.015568551,-3.4913554,-2.0256548,-0.24751723,-2.4040985,-0.056510817,-0.1051334,-0.04502759,-3.0043483,1.4227803,0.24038687,-0.033448473,-0.60689616,-0.49686834,-0.20199114,-0.029863441,0.15127537,-0.07151175,0.50026184,-1.5985005,0.39995697,0.024641845,1.119232,-0.06654024,1.0613482,-0.023196923,-0.04772717,-1.3808163,-0.08522524,-0.001465719,0.025471712,-0.92445576,0.020279936,-0.45342124,-0.12050032,-0.14598876,-0.009974938,-0.2043685,-0.029157437,-0.036869425,-0.017120592,-0.014551699,0.0511065,0.04099584,0.07708199,-0.06058186,0.016959632,-1.1741425,-0.046048034,-0.038331293
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=CC=C(C=C(C=C)CCC(=O)Oc1ccccc1)C(*)=O,-0.27760037779808044,2.772052764892578,1.3539901971817017,-14.0,-0.041801374,0.09769925,-0.067589656,0.9676856,-0.06220308,-0.18594979,-0.0034547953,-0.019318236,0.038271837,-0.051055938,-1.5448538,-0.026858734,0.5640071,0.013718488,-0.112105764,-0.10406957,0.051725615,-0.09170864,1.3982276,-0.015816262,0.008528504,-0.037310302,-0.018672198,-0.10834608,-0.044668723,-0.03773633,-1.7745283,0.23892674,1.9786813,-0.046360455,-0.09293385,0.006752579,-1.2182043,-0.027783532,0.04513655,0.019054176,0.09030742,-0.038830116,-0.62309796,0.31606528,-0.029954826,0.29639262,-0.018747302,-0.08447492,-0.04165392,0.8541469,-0.06359331,-1.3310509,-0.03866456,-1.2749006,-0.81161004,-0.029639784,0.6465727,0.94979626,-0.012695972,-3.330492,-1.8635935,0.36430252,-3.1364129,-0.041827146,-0.20257556,-0.049744345,-3.135169,0.91027224,0.73558766,-0.038806345,-0.32541692,-0.14951551,-0.22063537,-0.018896589,0.36618876,-0.08086803,0.54491585,-0.85287374,0.88262445,0.026395192,1.172525,-0.09150497,0.832405,-0.023505395,-0.045270078,-1.3942045,-0.098917075,-0.016647825,0.031785794,-0.79804367,0.046644006,-0.3782462,0.29291743,-0.15183838,-0.006041546,-0.42350718,-0.01529134,-0.04869316,-0.025950667,-0.013830919,0.06220998,0.021515979,0.078780726,-0.05253218,0.019776486,-0.60992646,-0.045939125,-0.033474576
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(C(*)=O)cc1,-0.2383032590150833,2.7959909439086914,1.3787685632705688,-14.0,-0.053516246,-0.23330823,-0.06606736,1.347356,-0.06065104,0.060315344,-0.008434371,-0.03063295,0.021704465,-0.1481224,-1.9541117,-0.035282865,0.15323363,0.030334447,-0.07714328,-0.10094869,0.05968248,0.35584491,1.4138356,-0.016639369,0.0138833625,-0.01897944,-0.0051867873,-0.11415648,-0.038340688,-0.037737507,-1.4828229,0.1455537,2.104968,-0.045291487,-0.08508553,-0.00986629,-1.523696,-0.035339195,0.04337754,-0.20752278,0.0356198,-0.037430678,-0.5297851,0.17744216,-0.03248489,0.8644708,-0.017697172,-0.09966912,-0.016824408,0.7765173,-0.05190454,-0.8860813,-0.046481207,-1.2025236,-0.23730443,-0.03100266,0.7121037,1.0427245,-0.025032382,-3.1475437,-2.442359,0.24544668,-3.1953218,-0.039827734,-0.13868035,-0.050899867,-3.1594937,1.4911935,0.78162396,-0.042242218,-0.39434162,-0.3972075,-0.3708919,-0.016356306,0.8561499,-0.07249784,0.59909374,-0.9938407,0.19192126,0.00964208,1.0732687,-0.08409142,0.72897226,-0.027057027,-0.029840212,-1.8493927,-0.09385301,-0.017125743,0.023190401,-0.7388949,0.028544126,-0.10172544,-0.079145625,-0.13709857,-0.029779663,-0.37203535,-0.03165991,-0.037983447,-0.03232427,-0.03015809,0.07891563,0.036536947,0.089181826,-0.06385357,0.024923122,-0.57661295,-0.06672384,-0.041076615
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccccc1Cc1ccc(C(*)=O)cc1,-0.2350381463766098,3.012814521789551,1.3715616464614868,-12.0,-0.04735187,-0.4223146,-0.07466063,0.9409754,-0.07602992,0.23783648,-0.007904386,-0.030382983,0.03875431,-0.06706313,-2.2893958,-0.027668294,0.2012063,0.004031384,-0.1348352,-0.086801864,0.06556856,0.28065175,1.3990649,-0.006245445,0.029827142,-0.023211138,-0.0020737697,-0.10545777,-0.043364063,-0.04286727,-1.4913067,0.70983624,1.8618475,-0.032735135,-0.0677696,0.0047524106,-1.4186102,-0.021196622,0.035241403,0.312114,0.035239633,-0.028882982,-0.44997996,0.39220354,-0.03825835,0.4437379,-0.01229054,-0.079553865,-0.05156108,1.0508978,-0.060259797,-0.9871921,-0.041067474,-1.4545435,-0.7241167,-0.03075506,0.3485696,1.0004687,-0.016582763,-3.970117,-2.1712167,-0.5913417,-2.8668702,-0.058121286,-0.52102983,-0.050905816,-2.7468927,1.3757434,0.8965685,-0.022784382,-0.02631268,0.3787127,-0.18718332,-0.023352537,0.5029238,-0.07686137,0.81833035,-1.5444084,0.6916635,0.014552625,0.91709447,-0.07709859,1.4135702,-0.017109826,-0.038899045,-1.8108394,-0.09542021,-0.0074842894,0.031917665,-0.7386439,0.02128637,-0.5079073,0.2625315,-0.13301913,-0.017436843,-0.30172187,-0.035151906,-0.043687012,-0.022580497,-0.03670943,0.053857557,0.0469942,0.090714,-0.07602781,0.035443597,-0.8268764,-0.063320786,-0.050876316
