polymer,monomer_phi,homo_lumo_gap,chi_water,num_fluorine,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCC(C)(C)COCCSCCOCCOCCOCCOC(=O)NC(C)(C)C=CC=CC1=C(C(*)=O)CC(CCCCCCCC)CCC1,-0.5086564421653748,2.349618434906006,1.4586349725723267,-0.0,-0.036984496,0.048332237,-0.015391418,1.011831,-0.08407961,2.735442,-0.053394128,-0.022864435,0.09610984,0.21199489,-0.9389058,0.0067795715,0.27912846,-0.049787298,-0.07428565,-0.11646524,0.10543396,2.0631506,-0.19659781,0.00434329,0.103826225,0.028835518,0.008732037,-0.09645779,-0.04981437,-0.080375925,1.2402797,0.88032746,2.2745821,-0.07485444,-0.11863231,0.068269975,0.6512298,-0.08148522,0.057790074,0.6996755,-0.02810816,-0.044194274,-2.6078393,2.06603,0.00021770089,1.0403341,-0.010081205,-0.045857184,-0.13257693,-0.59669244,-0.006868792,-2.1814082,-0.043513533,-1.1234441,-2.4109583,0.04901249,0.25812262,-0.011781736,0.012183595,-1.3332609,-1.0011547,-0.8979213,0.90228814,-0.018426754,-1.0226938,0.103273064,-0.9928649,0.37226617,-1.2219176,0.00875405,-2.2550807,-0.828756,1.0181946,0.019313145,1.234276,-0.004388522,0.3050996,2.4152303,0.8449604,0.016844098,-0.85215795,-0.05093513,-3.1119251,-0.041161735,-0.088704236,-0.10120345,-0.10322934,-0.030667221,0.06466197,-1.1255678,0.08349454,-0.6858961,2.9659326,-0.14605582,0.014138275,-0.06342097,-0.036831994,-0.015213792,0.05976056,0.06592757,0.14681995,-0.007638,0.03407701,-0.06940731,-0.02112882,2.900648,-0.03749949,-0.009744006
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)Nc1cccc(NC(*)=O)c1C,-0.2493932843208313,4.126943111419678,1.1113399267196655,-8.0,-0.06360728,2.3903337,-0.03472674,1.6940795,-0.029924124,0.7795373,0.025680995,-0.03888581,0.04281219,0.24626485,-2.168528,-0.0061686006,-0.14700393,0.060001187,0.12696236,-0.019186469,0.058372647,1.2735946,-0.4665879,0.009627883,-0.02763474,-0.035549387,-0.038827766,0.0055113826,-0.041328058,-0.06222869,0.4088507,-0.2089448,2.9909542,-0.002392274,-0.12495708,0.041131914,1.2905391,-0.08372479,0.018659543,0.33665514,0.16095121,-0.040405575,0.32292837,0.51486987,0.013112346,1.7674478,-0.028146343,-0.1214536,-0.01757177,2.412803,-0.015836647,-0.09242329,0.054345667,-0.54062754,0.96900743,0.047252096,-1.6973177,1.0711316,0.0027326122,-2.9314542,-2.9422657,-0.40788975,1.1856765,-0.07420332,1.5426868,0.04616261,-2.1983697,0.64374405,0.55376565,-0.012962583,-1.9529942,-0.35945797,1.2980837,0.011349934,1.5589719,0.0057663694,1.2577667,2.262484,1.814892,0.02990722,-0.61260176,-0.0058795083,-3.118209,0.046224363,0.033469886,-1.5222838,-0.07431241,0.06743093,0.032359757,1.9904954,0.08857593,-1.4296315,3.58607,-0.09444074,0.022530831,-0.28344697,0.023713907,0.00519103,0.033218835,0.07167159,0.15806162,-0.028865546,0.051352963,0.0041056266,0.059241295,0.62361985,-0.06255163,-0.02535709
*OCCN(CCOC(=O)NC(c1ccc(C)cc1)C(NC(=O)c1ccc(C)cc1)C(*)=O)c1ccc(F)cc1,-0.2776247560977936,2.5747451782226562,1.2059069871902466,-1.0,0.045552414,1.1714463,0.053559337,1.6206218,-0.0907328,1.2768152,0.04014102,-0.045725234,-0.0018510664,-0.2875215,1.0556879,-0.08074124,-1.4816773,0.07898866,0.30469307,-0.034570657,0.114862196,0.73009187,0.49830896,0.06338279,-0.015609351,0.06459001,-0.0282898,-0.0059887227,0.045128625,0.0038140053,0.78515935,0.00580804,1.1688479,0.013629892,-0.066346556,-0.0020001715,0.96493214,-0.04971925,0.084289484,0.086466245,0.0062614223,-0.015650773,0.07833166,-1.2407063,0.014684903,-0.40234587,0.08756258,-0.05026685,-0.18958744,1.9770098,-0.009274907,-0.27961037,0.0026244961,-0.24733508,1.4197676,-0.007760813,-3.4668279,-1.3002472,-0.052946784,-0.53246236,-0.48647058,2.6165125,-1.6487409,0.00020966117,1.0231123,0.084310256,-3.2340622,1.810073,-0.33629677,-0.0487921,0.21797334,-1.3343397,0.18519275,0.014562941,2.8730743,0.032479573,-0.23098196,-0.15116607,1.504681,0.059523784,0.88367885,0.035047896,-2.786594,-0.059131835,-0.08776654,0.96337265,0.001751666,-0.06049741,-0.028828846,1.8228098,0.06977602,1.1277864,3.8314304,-0.09489238,-0.022480242,0.29295433,-0.023031602,-0.11467423,0.06978213,-0.012876523,0.049896307,0.052397802,0.1076042,-0.012388317,-0.0019377721,0.18077776,0.03924367,-0.011456318
*OC(C(=O)OCC(F)(F)OC(=O)NC(C)(C)C=CC=CCC(C)(C)NC(*)=O)C(F)(F)F,-0.3036493957042694,3.527395248413086,1.1730295419692993,-5.0,-0.039999515,-0.012128158,-0.05213168,0.6668498,-0.049148276,0.94145024,-0.0235308,0.02060023,0.05297901,-0.17648031,0.73012173,-0.009804294,-0.70095587,0.065172255,-0.21138102,-0.06798714,0.038931925,-0.2239099,0.07538028,-0.01652869,0.03915687,0.0009254148,-0.04484026,-0.080208816,-0.012977703,-0.036429606,0.53500664,-0.8752997,2.794536,-0.010730566,-0.11593735,0.012301406,-0.6355383,-0.015994074,0.017069323,1.7760311,-0.13440765,-0.056352053,1.2478384,-1.335402,-0.003626906,0.9016032,-0.020055193,-0.05091302,-0.09488563,0.18572015,0.013969653,-1.3325278,-0.027613407,-1.3437238,1.0940129,0.0053756153,-0.71250194,-1.0070759,0.0049318736,-0.08667336,-0.53504086,-1.0948981,1.9665381,-0.04430712,-0.3847975,-0.00056273176,0.002652082,-0.2638787,-1.3009166,0.034610346,-1.8383808,1.0216811,0.08232405,0.03225246,1.2404641,-0.053709134,2.20258,1.0111513,0.67995584,-0.0051708925,1.4638854,-0.061905734,-0.6656564,-0.02909042,0.030397097,-1.938751,-0.03727204,0.011940347,0.028071873,1.336918,0.0018119732,-0.021586034,2.285985,-0.108004205,-0.022721209,0.14360614,0.052955743,-0.082906224,0.006866247,-0.010264563,0.10125973,0.025488209,0.050473604,-0.034678716,0.020058857,0.6452319,-0.029383615,-0.015535412
*OCC(F)OC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(-c2ccc(NC(*)=O)cc2)cc1,-0.2701072692871094,3.731444835662842,1.1470649242401123,-9.0,0.00110839,2.596186,0.013908732,-1.2582726,0.012826339,2.1150692,0.07473564,-0.03758675,-0.005753397,-0.32741663,-2.4397802,-0.040649705,-1.1220351,-0.0360697,-0.13458952,-0.12141941,0.10642661,-1.4687939,-0.61056983,-0.024752878,0.049153022,0.015919724,-0.0538541,-0.04234807,0.032159306,-0.0070053735,-0.2084715,0.3621441,0.82756335,-0.08894244,-0.018139957,0.05163959,0.24483207,-0.06503601,-0.014464739,1.0317328,-0.025451265,-0.02999118,-1.8742021,-2.329114,0.024242742,0.72057945,-0.027970534,-0.005161786,-0.18740106,-1.1308517,-0.026535118,-3.0214539,0.022351436,2.3327963,-0.30514166,-0.07067816,-2.655158,0.50659615,-0.037881874,-2.0187926,-2.170975,-1.1154312,-1.6884902,0.012547163,0.44628435,0.052471016,-0.35484263,1.2373401,0.3567708,-0.032825913,-1.8785615,1.1474533,1.1986215,0.03350064,-0.82334334,-0.05552365,-0.0057404875,-0.2812895,2.0346656,0.03463299,-1.7915133,-0.0059481934,-2.962406,0.060912665,-0.065831415,-0.18748975,-0.11773105,0.075776346,0.04388586,3.1737995,0.08483419,-0.18634315,4.6714144,-0.17367965,0.0016963526,0.30979708,0.025086965,-0.09629112,-0.011655035,-0.04616218,0.08181822,0.08641547,0.09267246,0.013776519,0.0056709205,-0.75240356,0.0021130086,-0.013021014
*OCC(OC(=O)NC=CC=C1C=CC1C1=CC=C(NC(=O)Cc2ccc(C(*)=O)cc2)C1)N(F)S(=O)(=O)C(F)(F)OC(F)(F)F,-0.26431557536125183,2.674067974090576,1.1479978561401367,-6.0,-0.061101973,2.6226988,-0.08149823,2.5963037,-0.09058878,2.0276728,-0.060759075,-0.080679074,0.040862445,0.19143988,-2.2457848,-0.025861239,-1.8932935,0.06908314,0.26764652,-0.07070261,0.119022086,-1.0944263,0.58576035,-0.03190091,0.10353622,0.018817144,-0.012519388,-0.06840623,0.050673157,-0.008456511,-1.4175117,0.9609048,0.8903302,-0.065815434,-0.050333958,0.054881826,-1.7110227,-0.034321442,0.084269695,0.8104595,0.15213914,0.01086945,-2.1669703,-0.5067762,0.056120947,1.3551548,0.07233782,-0.02635471,-0.085473694,0.6799819,-0.06389982,0.31301525,0.054041974,0.8170904,0.8037805,-0.047847908,-1.3750691,-0.84479535,-0.03374587,-2.4437585,-0.8094062,2.2365048,-1.9060054,0.028041972,-0.6867461,0.01649933,-3.5988042,1.600949,3.013623,0.042309813,-1.3334785,-0.06292993,-0.024018936,0.054095685,2.3228643,-0.062888734,1.1695547,0.019963477,1.318992,-0.035954826,0.47246966,-0.08235026,-2.3758328,0.04489127,-0.002284113,1.3111423,-0.01914923,-0.033899922,-0.029318511,-0.66206074,0.0825405,2.694784,4.5055017,-0.06174402,0.040534105,-0.27811867,-0.068482645,-0.063483015,0.053768925,0.022211943,0.13076922,0.06141333,0.062100783,0.022368781,0.046371628,0.9892261,0.01989945,-0.027597109
*NC(=O)OC1C2C=C(C=C(F)F)C(C(=CC=CC(CO*)C(C)(C)C)C(C)(C)F)=CC=C(C=CC=Cc3ccccc32)C1(C)F,-0.275763601064682,1.9921863079071045,1.467393159866333,-4.0,-0.0032435376,3.97614,0.035833515,1.87186,-0.055040557,0.5278625,-0.019541118,0.059550077,0.060952544,0.3154528,0.99214435,-0.016940294,-1.7009773,0.00944923,0.32956195,-0.016924402,0.12749048,-1.5957464,-0.38706675,-0.020654527,0.123942055,0.029831477,-0.063451484,-0.11086739,-0.013142369,-0.043733165,1.5661744,1.0402684,2.853392,-0.030430155,-0.0705465,-0.013912747,-1.341551,-0.03330313,0.06791415,0.27637774,-0.062396616,-0.06062981,-0.9400079,2.3088806,0.013605922,3.276126,-0.0077330587,-0.006733472,-0.2166494,2.480547,0.009160175,-2.0425742,-0.050824605,-0.69774926,1.1141595,-0.041751772,0.5476572,0.52403045,0.043417353,-3.0141387,-1.6712935,-0.0703696,0.47826454,0.024259605,-0.61420333,0.068586804,-3.1608303,0.31609997,-0.8748299,0.012967387,-2.0258634,-0.42311013,0.59842896,0.018698622,1.4686351,0.010179045,2.0217578,0.5732553,0.0255601,-0.034876104,0.77585393,-0.04267184,0.033620957,0.024879608,0.020568434,-0.32618654,-0.0038386118,0.0056554656,-0.02481846,0.7815799,-0.036100626,-1.2604177,2.7119954,-0.06972918,0.018575296,0.047832366,-0.000631853,-0.036707938,-0.029359324,-0.023307629,0.034382652,0.00030438555,0.10527081,-0.0010967148,0.055999696,2.4750543,-0.03676856,-0.053599335
*OCCCCCCCCCCCCCCOC(=O)NOC=CC(C(C(*)=O)C(F)(F)F)C(F)(F)C(F)(F)F,-0.46133115887641907,3.6883509159088135,1.4700720310211182,-8.0,-0.03347277,2.8610954,-0.07818479,2.3069458,-0.037402432,2.623259,-0.052165322,-0.054770723,0.0998775,-0.058267694,-2.3346255,-0.010857249,1.0756959,0.055765364,-0.0041843797,-0.006825928,0.040409703,1.7070488,1.844071,0.012361599,0.047999676,-0.04595929,0.0035044372,-0.081492,0.023195283,-0.07614345,1.8541471,0.90769875,1.4677173,-0.044271376,-0.085303895,-0.057279788,-0.7234098,-0.057291955,0.047001768,1.3030849,0.18818767,-0.08708088,-1.9193188,0.968599,0.0037234,2.2945824,-0.042035386,-0.051793963,-0.19269487,1.7719371,-0.00030794696,-2.1831188,-0.00033178538,2.1973805,-2.4262393,-0.014986679,-0.13722149,1.8698119,-0.032842483,-1.6966286,-1.626227,1.1234614,1.7967432,-0.028839095,2.048543,-0.013003046,-0.31816593,3.3823447,0.03015451,-0.0047884095,-1.3369639,1.700577,1.1006086,0.05194146,-1.0663944,-0.08886317,2.468189,1.8288057,-0.10836172,0.0024275717,0.23108734,0.0018099981,-2.368708,-0.035950456,-0.024154276,0.37379616,-0.0030974604,0.035186224,-0.0059071262,-1.4806149,0.026316952,0.9264119,4.53552,-0.1640205,0.030902896,0.09085963,-0.051233344,-0.11384693,-0.05926361,0.05973862,0.026602762,0.06051349,0.12993662,-0.094475836,0.024016203,-0.19302009,0.033840727,0.027123122
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NC=CC=C(C=C)c1ccc(NC(*)=O)cc1,-0.2714841067790985,2.4922704696655273,1.1087169647216797,-8.0,0.0048340135,4.120442,3.7544392e-05,-0.064932056,-0.04390577,3.641736,0.012270022,-0.051021136,0.017281814,0.24925743,0.29357132,-0.080614686,-0.4061777,-0.029174332,0.16689323,-0.012493501,0.12479292,1.7268459,2.0684507,0.032034867,0.054207318,0.055252295,-0.034119893,-0.01252174,-0.04993052,-0.0467245,-0.7997833,0.4416428,-0.14340305,-0.033366274,-0.11451777,-0.024279453,0.50172,0.031834166,0.0038692309,-0.08991368,0.067637324,-0.07256517,-0.9636885,-1.6821216,0.048619643,-0.9808926,-0.015948107,-0.017654946,-0.026378762,1.3491808,-0.012870275,-0.3096543,-0.034102317,1.0234051,-2.074571,0.03247086,0.5672079,-0.15076427,-0.06071719,-4.1334953,-0.49723214,0.5825085,-1.7218075,0.008038336,1.5060598,0.050533667,-0.45641693,2.8399937,2.4447358,0.06174552,-0.8512532,-1.1691414,0.7576416,0.026353069,1.3151958,-0.016343093,1.4433901,2.4641883,0.030624792,-0.02765586,0.39955437,-0.00599618,-2.3295372,-0.032066643,-0.022806963,1.443863,-0.086908095,0.045666527,-0.004253032,-0.038763896,0.015755694,-1.314251,4.2459826,-0.054134008,-0.02239503,0.5881947,-0.05043749,-0.054083586,-0.044928573,-0.04305781,0.16355644,0.00059178425,0.10957033,-0.08144404,0.0034458782,2.9968057,-0.08307958,-0.0068368143
*OCCN(CCOC(=O)c1ccc(Oc2ccc(C(*)=O)cc2)cc1)C(=O)C(F)(F)C(F)(F)C(F)(F)F,-0.2562592625617981,2.923543930053711,1.2798413038253784,-7.0,0.047715895,0.67844117,0.004613702,1.3309631,-0.03595539,2.3476686,0.0031431841,-0.09053358,0.066054605,-0.11816156,-2.2161763,-0.045841955,-0.8233887,0.0318343,0.19377795,-0.09306814,0.06632499,0.48399282,2.0056772,-0.041507617,0.12420158,-0.008935872,0.04679078,-0.03928386,-0.002089618,-0.0870546,1.2062567,1.0473489,2.1835449,-0.0089318035,-0.10329164,-0.0064091356,-2.216944,-0.036116164,-0.012714719,2.0169542,0.23529008,-0.0928229,-1.8751523,2.128726,-0.06583113,0.41040814,0.0047003813,-0.081258304,0.049648743,2.0937836,-0.050788667,-0.049316626,0.020644154,1.6584352,1.4691106,0.00011241218,-2.5436735,1.3548919,-0.0571293,-0.23362009,-2.4565492,0.3336099,-0.4633973,-0.03549635,-1.1390263,0.0942596,-4.052132,3.2792282,1.8722758,0.041891865,-1.4418037,-0.6866726,1.411824,-0.043994464,-0.69639474,-0.0704879,1.2147943,1.4223583,2.3710065,-0.030078845,1.022896,-0.04742795,-1.7098025,0.040004835,-0.08009825,-1.5823967,-0.03875453,-0.03520983,0.045355253,-0.019080807,0.06945959,2.3737934,2.318368,-0.107282534,0.073324494,0.2798224,-0.06441037,-0.06707094,0.0608484,0.004958227,0.11259499,0.0656819,0.101140745,-0.04659008,-0.023813225,2.84213,-0.0009482289,-0.05196816
