polymer,monomer_phi,homo_lumo_gap,chi_water,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.006703063,-2.94804,-0.036403492,0.7598942,0.016903246,-0.5521452,0.053753585,0.016999194,0.083638355,-0.07364039,1.8167417,0.0007525544,-3.0958815,0.05183275,-0.094993904,-0.012182754,0.10528039,-1.6195706,-0.07580653,0.06966328,0.07764118,0.028438265,0.023848511,-0.10758086,0.0052056154,-0.0471951,0.78213954,0.3692976,-0.6812806,0.03850333,-0.025230201,0.047883023,-0.7095104,0.014356773,0.10343261,-0.59329426,-0.050329074,0.0046845768,-0.16141933,-1.888495,-0.03775376,0.11998905,0.027991815,-0.02810969,-0.08890261,0.63375425,-0.038632233,2.642619,0.0012606381,-0.5247161,-1.3795291,-0.014460734,2.0522206,-1.0056754,-0.015628126,0.071898356,0.15166631,2.9650083,-1.1906887,-0.009039171,-1.3361129,0.046152085,-0.12199722,1.0047555,1.0849861,0.052153222,0.26439714,-0.8157008,0.18774375,0.043540906,1.8928233,-0.0515854,0.99163425,0.74490476,-0.7372829,0.05288154,-0.03342182,-0.02149489,-0.36889678,0.018038569,0.04681714,2.2809596,0.030175198,0.03344448,0.08777078,1.0546031,0.037998024,-1.5695715,1.3735864,-0.10612928,0.05451143,-0.54298764,0.029499501,0.0038424733,0.07893194,0.066061124,0.04257235,0.10630695,0.0737508,-0.014560843,0.031434093,2.8666527,-0.0047723376,0.041194696
*OCCN(C#N)CCOC(=O)C(CCCc1ccsc1)C(*)=O,-0.4109972,3.501189,1.0844722,-0.024185615,-2.6149614,-0.0302108,0.49747446,-0.0028196902,0.34283426,0.029622968,-0.008742187,0.07371551,-0.0538911,0.5493172,0.029955471,-3.1437795,0.04540445,0.089915946,-5.5922064e-05,0.09492085,-0.2972842,0.26687667,0.038075104,0.052776065,0.042213734,0.03234563,-0.092205286,0.025033426,-0.048093356,0.1929675,0.27484897,-0.47449106,-0.0012353285,-0.045092,0.036659874,-0.52738917,0.005193627,0.073121056,0.16498807,-0.00079604506,-0.012911352,0.32651433,-2.7227464,-0.036288466,-0.763554,0.0373463,-0.04329652,0.017269034,-0.39255458,0.0068465797,3.4771328,0.034373984,-1.2996546,-1.4913805,0.03424553,2.2385175,-0.15517974,0.019023273,-0.049851097,-0.23324795,2.0198698,-1.8435924,-0.0036007846,-0.55557203,0.044198986,-0.38879475,0.8882021,1.8531468,0.062365595,0.09186299,-0.6567271,0.66045654,0.058358595,1.5795797,-0.0461418,1.3350207,0.6850079,0.56272995,0.027182028,0.4289424,-0.06343477,-0.78298706,0.00764624,0.04044289,2.6786604,0.025968866,0.031352356,0.06378905,0.4385251,0.053183995,-1.9357498,0.110109545,-0.092547216,0.050902613,-0.107792124,0.02534128,0.02224313,0.04975439,0.07154582,0.06405599,0.1095345,0.06125569,-0.021685135,0.023316197,2.5175688,0.017081944,0.02040947
*OCCN(CCOC(=O)C(CCc1ccsc1)C(*)=O)c1ccccn1,-0.33096686,2.9083314,1.2998393,-0.033672728,-2.274121,-0.0042515406,0.8489481,0.021849865,0.2526259,0.061773557,-0.006226539,0.10366459,-0.13345136,1.3778771,-0.010114916,-2.46805,0.028188044,-0.0133559955,-0.03716464,0.08822036,-1.25724,0.6686289,0.069320396,0.077875845,0.054435357,-0.0093932655,-0.10761865,-0.028482659,-0.051323414,0.9354917,0.7386725,-0.68714696,0.011609289,-0.031528912,0.048401695,-0.54131943,0.0039324085,0.075174995,-0.20414393,-0.03902235,0.0060705994,0.36495686,-3.9019625,-0.030714339,-0.13380167,0.066365816,-0.026545167,-0.06754753,-0.03889871,-0.032551285,3.3497891,0.005736435,-0.01285662,-1.3492155,0.03296857,3.3225374,-0.5622098,0.011374661,-0.9640164,0.49207246,3.0041559,-2.3018656,0.007671434,-0.39124125,0.043856975,-0.34114116,0.8091259,1.769386,0.047166184,-0.0026721938,-1.8992211,0.2017376,0.042494398,1.6345124,-0.019577513,1.9649397,0.5658518,-0.5106452,0.015336256,0.69578195,-0.04679397,-0.30364737,0.008724286,0.052765753,2.6934807,-0.015141217,0.029436613,0.053376786,1.4196652,0.051876727,-2.823866,0.21819499,-0.11886885,0.042030152,-0.1315846,0.015550402,-0.0220312,0.069004335,0.060273208,0.10175653,0.09317779,0.081974626,-0.041493017,0.025423136,2.9550338,0.0028784105,0.0017219218
*OCCN(CCOC(=O)C(CCCC)C(*)=O)c1ccccn1,-0.38746828,2.9577692,1.3664837,0.004262711,-2.4800253,-0.005972193,1.5682158,-0.0040282286,-0.5397083,0.046750225,0.017021388,0.11494351,-0.033124395,1.0763857,0.02719492,-2.2158046,0.06315888,-0.021657312,-0.032262664,0.11463356,-0.72536796,1.3598282,0.029890614,0.08974267,0.05456695,0.014465162,-0.060382105,-0.016688552,-0.049668785,0.862852,0.8910749,0.65192145,0.029680882,-0.041604064,0.027789325,-0.07845432,0.022985639,0.08407692,-0.36859363,0.05487819,0.0217579,0.018441532,-2.101376,-0.03739,-0.5762787,0.05653794,0.0019506873,-0.014110246,-0.51756597,-0.02879556,1.8823062,0.020563783,0.063504726,-0.03651288,0.01032666,3.3462517,-0.829158,-0.01505742,-1.0947646,0.27686647,3.3102496,-1.2232662,0.015446958,-0.572848,0.051013146,-0.79798687,1.5361412,1.3942634,0.06544463,0.44872144,-0.37217116,0.07037919,0.04384433,1.121598,-0.048201606,1.854851,-0.1624693,0.43582502,0.03817774,0.26317337,-0.019481443,-0.6857109,-0.0048715724,0.025210718,1.3993702,-0.003593702,0.0071185445,0.06626927,1.1452143,0.060955066,-2.3130696,0.34875873,-0.13341284,0.017510936,-0.17675167,-0.0076526697,-0.009340157,0.05227081,0.02235614,0.104079604,0.08359255,0.06954151,-0.043675013,0.01831365,2.311861,-0.008028735,0.024987651
*OCCN(C#N)CCOC(=O)C(CCCc1ccsc1)C(*)=O,-0.4109972,3.501189,1.0844722,-0.004269903,-2.7602346,-0.030931016,0.44894296,-0.020768186,-1.2847687,0.065526895,0.031887203,0.09483832,-0.21853204,0.34256637,0.006541547,-2.197097,0.059148423,-0.061820507,-0.036703106,0.1088729,-1.7046579,-0.14195384,0.028516315,0.09383854,0.07481698,0.017278714,-0.07092805,-0.004797699,-0.07650243,0.18768552,0.96921366,-0.6637565,0.028137023,-0.010306758,0.06157059,0.048181653,0.033002775,0.06934773,0.22605401,0.031828295,0.01858479,0.25282285,-2.3341317,-0.022278592,-0.60417265,0.022700138,-0.01999577,-0.060497947,1.0303037,0.004652003,2.1402466,0.028444665,-0.43588024,-0.57188976,-0.011925484,2.3680944,-0.25413743,0.008141851,-1.1611453,0.5339798,2.0385008,-1.7458265,-0.0055581275,-0.36336765,0.05990441,-1.2428496,1.7542711,2.2831326,0.05271874,0.17742802,-0.74668443,0.13702664,0.042741623,2.1670265,-0.034359414,1.3458935,-0.5124472,-1.1021585,0.011892507,0.120468624,-0.06568264,-0.08665952,0.00779394,0.007922705,2.3509326,0.017017128,0.04235891,0.057652667,1.4539399,0.050819762,-2.1471107,1.0836432,-0.10524224,0.04023572,-0.27655613,-0.017529404,-0.010322079,0.060324203,0.0676117,0.08200384,0.08873112,0.10286994,-0.008274973,0.03619618,2.2747514,0.021108111,0.03594803
*OCCN(C=C1C=CC=N1)CCOC(=O)C(CCCc1ccsc1)C(*)=O,-0.3621132,1.9753704,1.2975088,0.01413372,-2.1786103,-0.004663803,1.2376013,-0.010335007,-0.58320403,0.027399736,-0.012466147,0.06613911,-0.23304,1.6189047,0.02011719,-2.2247846,0.049839985,-0.035405353,-0.03855435,0.11295127,-1.5696008,1.3479898,0.07652643,0.075043395,0.06435145,0.021196006,-0.059010025,-0.005575756,-0.072321594,0.15700866,-0.047628548,0.59788835,0.03128909,-0.038522325,0.049230035,-0.4074323,0.02317057,0.089594804,-0.710984,0.12639289,0.0003163599,-0.13047354,-3.152103,-0.020966647,-1.1452167,0.020968871,-0.047033463,-0.0764636,1.027397,-0.02020255,3.1019716,0.009451955,0.04947532,-0.4325732,-0.0018031251,2.9628117,-0.8179929,0.01649938,-0.07948649,-0.40928045,2.4792795,-3.0177045,-0.03861717,-1.290473,0.0527773,-1.1761171,1.3028988,2.1915226,0.03984281,0.37823135,-2.1773481,0.6001391,0.06648617,1.9663203,-0.015217606,1.4181874,0.68158644,-0.43079516,0.035005495,-0.112305984,-0.07527862,-0.7395574,0.00061605906,0.010046074,2.383675,-0.014621813,0.0057982975,0.05533184,0.067830965,0.041061886,-3.0458913,0.109225534,-0.113090485,0.055348746,-0.19862773,-0.0007094674,0.023236006,0.028976507,0.047193546,0.086182535,0.09564267,0.09764182,0.002234167,0.026407389,2.9180408,0.033253517,-0.0013212342
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.008791704,-2.0961537,-0.024410367,1.4064859,0.010363209,-0.7567918,0.023524435,0.045189872,0.077852026,0.014802226,1.341565,2.496453e-05,-2.287054,0.014822109,-0.0725765,-0.02685975,0.0997942,-1.1507336,0.19592649,0.04943737,0.07127703,0.023564462,-0.022514168,-0.095534295,0.023273101,-0.027150923,0.5455198,0.3661551,-0.718632,0.03830265,-0.02419639,0.022388471,-0.5053142,0.0017019161,0.106059,-0.09661297,-0.043761756,-0.026709065,-0.1438819,-3.8346553,-0.03332074,-0.5455556,0.057335023,-0.004260356,-0.0049646767,0.71156913,-0.011024981,1.6550214,0.02080043,-0.8476305,-1.5815108,0.029040668,2.3481083,-1.3463877,0.025142733,0.19880791,0.5753452,2.70447,-1.5372802,0.0126931565,-0.5783926,0.019845743,-0.9599397,0.79825455,0.89622104,0.06070963,0.01802937,-1.5008851,0.42444202,0.042375624,0.9952025,-0.030938072,1.8463802,-0.26207352,0.6516491,0.057883617,0.34942958,-0.046257507,-0.16582324,0.011167903,0.044720598,1.903623,0.026201634,0.026954347,0.078435175,0.96813035,0.045514748,-2.4547703,0.07419342,-0.13404372,0.018762447,-0.2140935,-0.0008183388,0.008730504,0.028043855,0.042740855,0.064647906,0.11348913,0.09946606,0.0023622068,0.048079226,2.8648505,-0.008320871,0.023540922
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.022574931,-2.515929,0.01024724,1.5694046,-0.014235933,0.42887634,0.054966368,0.010774382,0.096605495,-0.0748294,0.32146886,-0.002804422,-3.151531,0.059181284,-0.105203636,-0.009638988,0.07483404,-1.3584683,1.1621351,0.051115498,0.09034993,0.07027836,0.011720345,-0.050224874,-0.0011993732,-0.025608767,0.15721768,0.16058326,-0.045862608,0.012719281,0.006879985,0.042284768,0.4670323,-0.008793,0.10504452,0.48699725,0.045104396,0.012696862,-0.4389475,-1.8991126,-0.045321148,-1.6511409,0.042820036,-0.011219996,0.02530467,0.99664736,-0.011267193,3.2462208,0.030228013,-0.63033766,-0.9882606,0.0098586045,3.4925396,-1.375774,-0.0009950879,-0.6016977,0.5360092,2.455714,-1.6173834,0.012046115,-1.2909441,0.039000534,-0.5134465,1.777543,1.380746,0.06347743,0.35360733,-1.2950929,0.16064559,0.047072355,1.6694069,-0.03823249,1.8867354,0.6626986,0.085633636,0.044970065,-0.13469562,-0.036363915,-0.9446207,0.02667351,0.011800401,1.2936668,-0.015474461,0.007775178,0.07093835,1.5026183,0.034101687,-2.6110537,0.5888128,-0.10117378,0.012527947,-0.46090227,0.003937962,0.0162561,0.034808308,0.023549357,0.10064594,0.09520019,0.08625774,-0.02789049,0.048031595,2.6967196,-0.009559271,0.015896784
*OCCSc1cccc(SCCOC(=O)C(CCCc2ccsc2)C(*)=O)n1,-0.3895641,3.1193824,1.2913677,-0.026504872,-2.6300128,-0.004220912,0.8388712,0.027485881,-1.4787514,0.049129225,-0.009064604,0.115383,-0.15484306,0.3218505,0.0023708458,-3.4275882,0.06401201,0.092284426,-0.044543542,0.10395859,-1.1214433,1.0025958,0.033240832,0.09946142,0.067490295,-0.006878404,-0.07489297,-0.023383602,-0.036646873,-0.38269785,-0.118125044,-0.73871446,0.038163316,0.0060781417,0.03923715,0.43155465,0.0071060252,0.07325164,-0.11335265,-0.0192941,0.014624934,0.19705632,-2.4662158,-0.045196846,-0.48835146,0.058703844,-0.02527554,0.012863082,0.95303094,-0.029961148,1.6859075,0.012825117,-0.45189926,-1.5263653,0.024217673,1.9577473,-0.4376391,0.01415973,-0.7324853,-0.35442266,2.0635273,-1.6672899,-0.009621699,-0.8091453,0.06794438,-0.95219916,2.1981175,0.8894194,0.058570996,0.81648636,-0.48950347,0.55634403,0.06133904,2.1804392,-0.042690597,1.7093121,0.035272848,-0.84499913,0.047888137,-0.2792287,-0.05866872,-0.73509693,0.02693775,0.049683202,2.2369332,0.029411726,0.051333338,0.07311236,1.0823331,0.024554165,-2.6878905,0.87670475,-0.12037135,0.026106283,-0.18738225,0.006479979,-0.02055618,0.05554902,0.055084974,0.06654304,0.066067584,0.059193306,-0.0023445142,0.008295679,3.0036068,0.012793667,0.03348069
*OCCN(C#N)CCOC(=O)C(CCc1ccsc1)C(*)=O,-0.3845319,3.4992142,1.0397848,0.017360974,-2.8373325,-0.0015525012,1.1503863,0.032363873,-0.716861,0.013305793,0.0422423,0.110833906,-0.14268854,0.63225347,0.009267792,-2.186266,0.056910068,0.0025210378,-0.03499921,0.07809507,-1.2414067,-0.043877132,0.056159936,0.096191816,0.056232337,-0.018393628,-0.0845074,-0.017938633,-0.052446865,0.13235693,0.10060402,-0.12957604,0.027414607,-0.00507805,0.023123022,0.07550874,0.030248545,0.098701,0.18899946,0.014574461,-0.027412703,0.24692646,-3.5682068,-0.038363766,-0.58503854,0.048255958,-0.043266866,0.013465916,0.5080723,-0.036719557,3.0552256,0.004825904,-1.4686239,-0.64345956,0.014453164,1.9733077,-0.16928706,0.02364952,-1.0501938,0.22722648,2.8513727,-2.2146757,-0.005733064,-1.2252415,0.04021943,-1.3592834,2.1753185,0.4511457,0.06445768,0.18292756,-1.2496367,0.2234566,0.08176841,1.0657787,-0.009357117,1.4142337,-0.3513863,0.34593633,0.010006749,0.40905735,-0.03993531,-0.48464587,0.036991883,0.022827707,2.3636541,0.018006071,0.008794503,0.09208344,0.777767,0.04291752,-1.8227196,1.0106373,-0.13449657,0.037186433,-0.3854968,0.0026895097,0.011544074,0.04148197,0.06544541,0.098556645,0.115298234,0.07623811,-0.0017641628,0.05303458,2.6223383,0.028988035,0.009001843
