polymer,monomer_phi,homo_lumo_gap,chi_water,num_fluorine,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCc1c(F)c(F)c(COC(=O)Nc2ccc(Cc3ccc(NC(*)=O)cc3)cc2)c(F)c1F,-0.2325800657272339,3.6460366249084473,1.1289020776748657,-4.0,-0.0053459723,2.2107224,-0.031309094,-0.41156477,-0.044044558,2.4636152,0.028887851,0.0048624557,0.08087185,-0.130831,-0.27171397,-0.038555924,-1.0769175,-0.009592433,-0.013749041,-0.10063122,0.08169929,-0.6324204,-0.3423217,-0.032909367,0.04330272,0.015966961,0.014937063,-0.017547058,0.015553625,-0.033496376,-0.43749282,1.4098903,0.83894074,-0.025916193,-0.04957786,0.043342087,-0.19510333,0.010526012,0.05886561,0.84204185,0.1100648,-0.013591456,0.17049064,1.6104871,0.005536802,0.38937727,-0.0008645416,-0.03004488,-0.1647764,0.27075547,-0.012788195,-0.7748075,0.010809071,1.0388684,-0.1160442,-0.0026922561,-1.2853799,-0.1320421,-0.028452335,-1.0061941,-3.1869016,2.2069643,-0.4760692,-0.024622735,1.1901233,0.02077415,-1.7349061,2.193445,1.1045078,0.00026369255,-0.72094333,-0.12196153,0.43884647,-0.0016491038,1.6081388,-0.013528473,1.8306131,-0.11088839,1.4856809,0.06149668,-1.4582021,-0.044447217,-1.2633379,-0.012313415,-0.030883987,0.4995711,-0.028933434,0.03487455,0.061638568,-0.6255114,0.057955246,0.038670514,4.094911,-0.13130282,0.009233955,0.39642256,-0.03641758,-0.08333931,0.0465455,0.022754803,0.05238417,0.05760514,0.09355919,0.0103135705,0.015618976,0.3952177,0.02103901,-0.03132505
*OCC(C)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)=O,-0.24817827343940735,3.233675479888916,1.4720267057418823,-35.0,-0.037313327,2.667546,-0.03450181,-0.80787605,0.012819006,1.129459,0.024739482,-0.017312208,0.053936254,0.19110171,0.4722848,-0.039871503,-1.2770057,0.05371278,-0.15082882,-0.05765914,0.105244674,-0.690029,-0.42228082,0.04274487,0.07060172,0.018464878,-0.011584788,-0.10556139,-0.004371134,0.004568357,0.42978165,-0.19728547,2.811808,-0.002522046,-0.064682394,-0.013474609,0.2691169,0.010861729,0.003561306,0.93767494,-0.102641605,-0.011357398,0.3321209,0.14951658,0.019058248,1.2112184,0.06415416,-0.08847702,-0.04956002,1.2371635,-0.0026057325,-0.9303677,0.0011444826,-0.80935967,1.183084,0.03207231,-1.8710831,1.477211,0.009020645,-1.0025855,-1.069857,2.7441828,-0.5394033,-0.022874936,-0.067617,0.02261748,-0.8260455,0.5610089,-0.70625275,0.054058596,-1.684599,1.7293748,0.57100666,-0.026157903,-0.09024673,-0.04422502,1.1649175,-0.89730585,1.8241053,0.014948991,0.6565873,0.004792544,-2.2005365,-0.014950299,0.013889469,-1.975069,-0.051981475,0.051268887,0.036983334,0.4117372,0.019963464,-0.09207332,3.2261589,-0.12623578,0.022551533,0.3827385,0.026689524,-0.05774577,0.0038574373,0.043330107,0.06521682,0.08100407,0.112568565,-0.06942321,0.036488794,0.4153381,-0.009861888,-0.018464705
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C1CC(C(*)=O)CN(C(=O)OC(C)(C)C)C1,-0.26202380657196045,3.8937487602233887,1.4014744758605957,-24.0,-0.037180077,0.990768,-0.027189692,-0.3468949,0.012819006,0.7096787,0.020477803,0.0005597443,0.04048361,0.08648918,0.4722848,-0.04545666,-1.2770057,0.05371278,-0.1508288,-0.047231633,0.0994393,-0.5096491,-0.17815356,0.04274487,0.0513669,-0.0049359333,-0.02054666,-0.10556137,0.00046675713,-0.012672745,-0.47752872,-0.19728526,2.811808,-0.006556364,-0.074054495,-0.029819144,-0.34056717,0.010861729,-0.001582162,0.92416,-0.10264158,-0.012827208,-1.0255337,-0.35754478,0.0006860399,1.3389744,0.057680264,-0.08847858,-0.0455669,0.83432907,-0.00079048245,-0.886748,-0.002759468,-0.80935943,0.7497022,0.013645506,-1.1931576,0.8404599,-0.00021188268,-1.0025859,-1.069857,1.321913,0.086267434,-0.042707425,-0.4253881,0.012577403,-0.8260455,0.5610089,-0.70625275,0.05405858,-1.5974973,1.5830306,0.46438628,-0.024122925,-0.22944261,-0.056875594,1.6035593,-0.9626243,2.3055272,0.010941852,0.6565873,-0.0067563932,-1.6344097,-0.011761815,0.013889469,-1.975069,-0.057203323,0.05126887,0.031452436,-0.3818723,0.025551159,-0.62694806,3.2261596,-0.108666375,0.0155229885,0.49221012,0.026689509,-0.075290784,-0.011659392,0.023284875,0.059071016,0.08100405,0.099251285,-0.06942323,0.0071307244,0.97704184,-0.015784549,-0.02212424
*OCC(C)(C)C(C)COC(=O)NC(C(*)=O)C(c1ccc(OC)cc1)C(F)C=CC=C(C)C=C,-0.3313528001308441,2.6960647106170654,1.3382275104522705,-1.0,-0.037313327,3.1950674,-0.048212748,-0.87677187,0.012819006,0.8535446,0.02730009,-0.01904143,0.06782446,0.21613862,0.4722848,-0.030714517,-1.2770057,0.05371278,-0.09298781,-0.06992645,0.10352086,-0.690029,-0.42228082,0.04274487,0.0823746,0.03150165,-0.0002943315,-0.10556137,-0.012114907,0.015609235,0.9254287,-0.19728547,2.811808,0.00040766105,-0.060121465,0.011196973,0.6200619,0.010861729,0.035213694,0.69804674,-0.10264158,-0.023544688,0.3321209,0.23505963,0.033028927,0.17956695,0.06415415,-0.08453707,-0.07680632,1.9686176,0.0021774801,-1.6087081,-0.00832914,-0.80935913,0.6541523,0.03207231,-2.513417,1.477211,0.020743845,-1.0025859,-1.0698568,2.8875077,-0.8764296,0.0009037232,0.8890833,0.038047574,-0.8260453,0.5610089,-0.70625275,0.05405858,-1.6845995,1.7293748,0.77849627,-0.026128005,0.7326014,-0.023414597,0.4973236,-0.29955986,0.5242267,0.032404553,0.6565873,-0.0067186495,-2.579719,-0.024891581,0.013889469,-1.9750692,-0.04679228,0.05126887,0.05273183,0.7058584,0.005433232,0.94987607,3.2261596,-0.14526503,0.0152130155,0.43850163,0.026689509,-0.027246688,0.02209471,0.0500504,0.09295631,0.08100405,0.112568565,-0.066192254,0.054746453,0.20762031,-0.008404749,-0.009773197
*OCC(C)(C)C1(C)CC1OC(=O)NC=CC=C(C=C)C(C=C)C1(CC(*)=O)C=CC(=C2C=C2)C=Cc2ccccc2C=C1,-0.23250317573547363,2.088418960571289,1.3316640853881836,-0.0,-0.035068955,3.7859626,-0.026648745,-0.75798494,0.012819006,2.1834397,0.014650697,-0.03605063,0.049694855,0.20732914,0.4722848,-0.05629383,-1.2770057,0.05371278,-0.1508288,-0.06167161,0.1053583,-0.690029,-0.42228082,0.037719227,0.07408692,0.03494602,-0.012613905,-0.10556137,-0.00081249425,-0.008671798,0.6958441,-0.19728526,2.1616046,-0.007198478,-0.0670195,-0.025772318,0.26226422,0.010861729,-0.001582162,1.0354743,-0.0829363,0.00356124,0.3321209,0.65282595,0.019368755,2.5391948,0.06415415,-0.08907128,-0.05800861,0.83423644,-0.007078988,-0.6187817,0.01382593,-0.80935943,1.1830845,0.019088143,-1.9988692,1.477211,0.0018182128,-1.0025859,-1.069857,2.8875084,-0.45559093,-0.031071993,-0.47541413,0.012911774,-0.8260455,0.5610089,-0.70625275,0.05405858,-1.6845996,1.7293748,0.70624465,-0.025127893,0.13274348,-0.05660294,1.5540102,-0.7756787,2.4533477,0.0025267033,0.6565873,0.006383975,-2.5726793,-0.009260868,0.013889469,-1.975069,-0.06200045,0.05126887,0.022933573,0.76419777,0.028521258,0.7161598,3.2261596,-0.12217297,0.030126715,0.25714114,0.026689509,-0.08394205,0.0054217936,0.042386226,0.038886238,0.08100405,0.097004265,-0.06942323,0.006550249,-0.037244868,-0.0025171295,-0.01644068
*OCC(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2545679807662964,3.8783254623413086,1.1413304805755615,-9.0,0.0028573324,2.6997232,0.010011029,0.61049235,-0.008877554,0.08112915,-0.025710143,-0.052714083,0.0517614,-0.18406194,-2.1216815,-0.052210957,1.0635922,-0.02368686,0.13908155,-0.09528355,0.07698355,1.0123179,2.208145,-0.0068877735,0.044473357,0.045138054,0.046706125,-0.06955843,-0.0013835334,-0.009558674,-1.1157057,0.12031644,2.7520053,-0.035264514,-0.10031113,0.035779208,0.12793016,-0.012395208,0.07836633,0.9840066,0.063572474,-0.007684425,-0.78589296,-0.6207935,0.027314711,0.41895023,0.062832765,-0.04903361,-0.08768679,1.7944884,-0.050905317,-1.9721456,0.030215854,-0.23303308,-0.55215096,-0.012877904,0.26004666,-0.25092164,-0.049330156,-3.6246548,-2.9030325,0.46850282,-1.5607665,-0.056602497,1.2149463,0.05807954,-3.0904744,3.0278115,0.3147942,0.00906043,-0.48562837,-0.7701533,0.83904046,-0.03617005,1.2613018,-0.033902712,1.454337,0.8851604,0.31898457,0.0043350016,-1.4626336,-0.041274462,-0.5675382,-0.030633837,-0.05168166,-1.2055413,-0.034594774,-0.025797294,0.034497596,1.4237906,-0.005114556,0.0017002926,4.683954,-0.10615603,0.021692725,0.51504666,0.022807647,-0.023509432,0.017352944,-0.018710239,0.039640598,0.0603061,0.042122517,-0.063352205,0.017988268,-0.46589497,-0.008458391,0.034228276
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2411702275276184,3.8303956985473633,1.1346420049667358,-8.0,-0.034186468,1.4581238,-0.041074455,1.5490328,0.011926733,1.6000092,-0.012998343,-0.031853043,0.055374935,-0.00827109,-1.2459654,-0.030589223,1.0367264,-0.014527794,-0.09100198,-0.05788484,0.06438701,-0.56712353,1.3865644,0.028277874,0.040168513,0.046670824,0.028403636,-0.05121128,0.02516132,-0.048826177,0.9281978,0.40775493,1.696459,-0.013788143,-0.02942462,0.0063813375,-1.426628,-0.01420939,0.08059543,0.46646583,0.027024314,-0.00043551318,0.10015043,1.475277,0.019008495,0.25566962,0.02512248,-0.1013107,-0.058947727,0.28811213,0.005903268,-0.3168229,0.0012002338,1.7836696,1.1072637,0.020219088,-0.19395417,-0.41964695,-0.0058504385,-3.707494,-1.2813883,1.1494464,-1.5939354,-0.031157525,-0.4772321,0.08068852,-1.7179905,2.0893388,0.07290429,-0.022174757,-0.2720206,0.9839137,0.6719054,0.04953914,2.2468483,-0.01748243,0.7970152,-0.3792958,2.3467286,0.06808202,0.32287815,-0.08963407,-1.4940611,0.036698885,-0.041485753,0.4071568,-0.093990415,0.04426937,0.020424318,0.9923419,0.036324855,1.727409,5.2659416,-0.15270393,0.030087208,0.4840217,-0.005746636,-0.024311878,0.02322587,0.018828416,0.09336437,0.06600788,0.08706171,-0.049116455,0.008912894,1.1694804,-0.0029782695,-0.032857087
*OC(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)=O,-0.24853847920894623,3.275557518005371,1.4768056869506836,-35.0,-0.037313327,2.4807792,-0.028614903,-0.25633475,0.012819006,1.17663,0.017054208,-0.018461768,0.059827,0.17711219,0.4722848,-0.03707866,-1.2677422,0.043739334,-0.1508288,-0.062312383,0.11425348,-0.690029,-0.42228082,0.04274487,0.056534093,0.021962551,-0.007978106,-0.10556137,-0.008376062,-0.000374043,-0.23733144,-0.19728526,2.811808,0.0007043364,-0.061530333,-0.0023870075,-0.22942986,0.010861729,0.014992334,0.69574314,-0.08733083,-0.008429731,-0.5359058,0.40511334,0.0061928206,1.5535904,0.06415415,-0.0908131,-0.07447931,1.1532563,0.0011509614,-1.3346668,-0.00031376348,-0.049894452,0.33136556,0.031087589,-1.7864847,1.477211,0.009136047,-1.0025859,-1.069857,1.9848453,-0.57602453,-0.024151675,0.2119216,0.02292186,-0.8260455,0.5610089,-0.70625275,0.05405858,-1.2997997,1.0588825,0.82914954,-0.01646833,-0.22944261,-0.031567357,1.0288593,-0.67604584,2.2625878,0.017359108,0.6565873,-0.015223023,-2.1558013,-0.012991784,0.00957759,-1.8914522,-0.06517073,0.05126887,0.032088906,0.7467833,0.019516231,-0.3854895,3.2261596,-0.11227511,0.028937398,0.45778888,0.026689509,-0.053578824,0.0070159007,0.038180225,0.09077164,0.08100405,0.110533416,-0.068078734,0.041877314,0.45772,-0.013313594,-0.014104221
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)NC=CC=C(C=C)c1ccc(NC(*)=O)cc1,-0.28739994764328003,2.654322385787964,1.164773941040039,-12.0,0.012050727,2.234974,-0.012515627,-0.22894408,0.006047424,2.2062836,0.033558637,-0.05363457,0.08055069,-0.14354157,-2.3431606,-0.04739489,-1.1525375,0.004880991,0.18579079,-0.07092985,0.12698232,0.24591239,1.0455201,0.033931103,0.04082321,-0.0013863355,-0.012938998,-0.038225614,0.0175245,0.008240241,-0.45503435,1.1109341,1.0822047,-0.06102839,-0.06643058,0.003618262,0.45255175,-0.058070548,0.010503801,0.2742552,0.038063634,-0.052383155,-1.8078501,1.7002447,0.006766505,0.090778746,0.020301612,-0.066935346,-0.11525865,-0.67964137,-0.023683863,-1.522013,-0.020324776,1.6767403,0.7013073,0.015983162,-0.89191836,1.054539,-0.039726336,-2.8815835,-1.961399,2.3204734,-1.8188268,-0.05763127,0.21122862,0.06987093,-2.645463,1.7924652,-0.5174576,0.025931334,-1.1785952,0.25847292,0.61887854,-0.029520748,1.4294714,-0.03320789,0.5290577,-0.52669895,0.92034405,0.011866288,-1.4470633,-0.01071545,-1.3917962,0.020903941,-0.037693582,-1.6267198,-0.07099269,0.01611495,0.012745399,0.6211713,0.00895638,0.17397846,5.0973935,-0.08443162,0.03622165,0.5356146,-0.025697058,-0.03315537,0.018151242,0.01176386,0.08260502,0.041621666,0.063745625,-0.0055076815,0.028920801,1.4917284,-0.01001885,0.010811926
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1OC(=O)NC=CC=C(CC=CC=C(NC(*)=O)C(=C)C)C=C1C,-0.26591813564300537,3.0082814693450928,1.2617660760879517,-10.0,-0.032326996,1.6404729,-0.051595468,1.1585451,0.00026764607,-0.038409017,0.034125622,-0.04950359,0.0048886514,-0.005097393,-2.1320426,-0.06351827,0.52550024,0.026520912,0.03172995,-0.06052635,0.065303475,1.1832495,1.7563683,-0.025706202,0.08538354,0.024264172,-0.038786013,-0.098252274,0.0321055,0.009895246,-1.0358887,1.6370779,1.3098942,-0.06776803,-0.034990244,0.0017083047,0.2482102,-0.029483791,0.028796917,0.6128998,0.12573954,0.009148924,-1.482733,0.83057797,0.00022143358,1.0961344,0.015393787,-0.06680183,-0.11603389,1.4391578,-0.021960577,-0.836338,0.025854526,-0.3154474,-0.61319983,-0.014874501,-2.602384,0.9043177,-0.011263577,-3.3156335,-2.4837198,1.6030661,0.17997916,-0.008097334,-0.2917272,0.023848686,-2.7089221,1.5145892,0.09204633,-0.022894522,0.29698688,1.0647143,0.75096446,-0.029951604,1.7151693,-0.021251362,1.8212386,0.4297876,1.5103087,0.011991879,0.21755299,0.0027159113,-1.3828148,0.011221239,-0.017748846,-0.20158069,-0.041344587,-0.03364902,0.03840441,1.2445456,0.0022728138,0.46995303,4.8526397,-0.13251868,-0.020875366,0.31158486,-0.022930268,-0.04401735,0.021730972,0.03091508,0.067672566,0.03995964,0.08696846,0.005069171,-0.010694346,0.30962032,-0.022693401,0.030070273
