polymer,monomer_phi,homo_lumo_gap,chi_water,num_fluorine,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CC(C=C1C=CN=C1OC)CC(*)=O,-0.30109962821006775,2.939470052719116,1.3436522483825684,-8.0,-0.012334519,-1.5030763,-0.059575494,1.0120682,-0.06961169,0.15649523,-0.020349734,0.012698626,0.04458233,-0.20004094,-0.83523905,-0.0007569499,1.743605,0.013959082,0.046434302,-0.09073885,0.024975289,-0.5837601,1.2174758,0.01611938,0.0044163708,-0.011638322,0.001801468,-0.12468433,-0.051006947,-0.014714174,-2.8171246,0.05853316,2.7978208,-0.01709477,-0.09445581,-0.018471878,-1.7108917,-0.013427587,0.022178123,0.6194162,-0.03040041,-0.04578775,0.14252824,0.14301665,-0.019694779,0.13328367,0.005277329,-0.11354546,0.048435144,1.2106037,-0.06530561,-0.002598951,-0.05161832,-0.58076733,-1.4176518,0.009761147,0.8441451,1.0475814,-0.00039389785,-3.0619307,-1.2865211,0.05292174,-2.2297535,-0.08271128,0.62882954,-0.06310151,-3.5019166,1.244466,1.1819712,-0.05877598,0.7787626,-0.00637717,-0.094045,0.012729533,0.17070782,-0.03633274,1.4236652,-2.4490566,0.5814533,-0.016685557,1.0179619,-0.045071404,2.0183637,-0.049479246,-0.020866323,-1.2736546,-0.1283026,-0.0100148,0.06789074,-1.2520378,0.05323527,1.0537325,-0.51758415,-0.17641126,-0.038930975,-0.32535303,-0.014201052,-0.07933711,0.009251495,-0.031888694,0.041826926,-0.0009182731,0.084754534,-0.030065982,3.271183e-05,-0.2362634,-0.066356875,-0.06023281
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)C=CC(=CC(=C)C(=O)CC)C(*)=O,-0.27580729126930237,2.474649429321289,1.3656471967697144,-16.0,-0.08654273,0.16495003,-0.087743364,0.16953072,-0.044486698,1.6206201,0.03866778,0.01559326,0.016735211,0.09171226,-1.2948828,-0.006428947,0.74374914,-0.023111295,0.007347461,-0.11430291,0.07104013,-0.2769731,0.055228624,-0.029745167,0.0192361,-0.05792934,-0.038754843,-0.074557,-0.058180653,-0.04435419,-1.8137227,-0.08619723,1.4087936,-0.008783264,-0.109247744,-0.0292395,-1.7848365,-0.009538634,0.06751067,0.15831394,0.043134272,-0.06533057,-1.2904493,1.3528113,-0.06308201,0.67003614,-0.006744531,-0.124978065,-0.090945534,1.7228671,-0.0510351,-1.5564415,-0.07185075,-0.25620943,0.17137104,-0.023684582,1.4499184,0.38094535,-0.05554144,-3.2375343,-1.2913488,-1.3189678,-3.0292952,-0.06991296,-0.16159308,-0.03351275,-3.6635196,1.9233366,0.47106633,-0.0120597975,0.3557134,-0.45281944,0.26565748,-0.009238973,-0.5816114,-0.067791596,0.49312717,-1.3683078,1.8998744,-0.014402839,-0.19241765,-0.09787859,0.6327546,-0.037593994,-0.008633306,-0.6313176,-0.07845365,-0.03803544,0.03679462,-0.45901215,0.03753514,-0.599092,0.89391005,-0.118926704,0.006480927,-0.04620664,-0.0014855955,-0.06954923,-0.050553657,-0.059912212,0.09029793,0.060690757,0.06969041,-0.08787679,0.03246868,-1.9978639,-0.061462972,-0.06457275
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)C=C1C(C#N)=CC=C1C(*)=O,-0.2908753454685211,2.0008115768432617,1.2399193048477173,-8.0,-0.026142487,-1.5154601,-0.045148753,0.48987576,-0.046987467,-1.227386,-0.002281083,-0.04629976,0.034393474,-0.2949187,-2.7271502,-0.025266262,0.6906017,0.05172648,-0.11299374,-0.058321096,0.077522874,0.8226357,2.5782254,0.022866799,0.007382941,-0.058331642,-0.008333956,-0.10677596,-0.0025457235,-0.021280376,-0.9515155,0.30708253,2.661965,-0.03995084,-0.044176202,0.018358845,-2.381672,-0.04538304,0.070978865,0.64203113,0.006991184,-0.027713077,0.06127345,-0.5678176,-0.048253294,-0.4986883,-0.01768646,-0.11084102,-0.09005781,-0.08492401,-0.061736353,-1.094561,-0.023808965,-1.8343494,0.6656347,-0.037164398,-0.47597897,0.10795548,-0.006536492,-3.7257211,-1.3091161,-1.6051159,-2.758676,-0.045894995,-1.0297751,-0.017886039,-2.41236,0.70101553,-0.62896,-0.037709747,-0.64355093,0.086126186,-0.6555343,-0.0060520815,-0.4432404,-0.10276191,0.9588038,-1.18668,0.35054514,0.051061876,-0.2595818,-0.08641384,2.2538931,-0.007295516,0.0025541352,-1.8704705,-0.07128195,0.00521643,0.050570287,-0.30278486,0.07415368,0.67884076,1.3197628,-0.11962533,-0.052787635,-0.3929727,-0.061395258,-0.06619655,-0.052642502,-0.00683944,0.0771786,0.026645673,0.08185296,-0.050051425,0.047189046,-0.5072864,-0.09378809,-0.011896993
*OC1C=CC=C(COC(=O)C=CC=C(C=C)C(c2ccc(C(*)=O)cc2)(C(F)(F)F)C(F)(F)F)C=C1,-0.25985953211784363,2.3493499755859375,1.3094720840454102,-6.0,-0.06935611,0.98512536,-0.021116477,0.44526216,-0.08904127,-1.2705203,-0.015826112,-0.022875043,0.052780814,0.029576646,-2.4137752,-0.01014945,-0.14555089,0.03134767,0.051935215,-0.10307133,0.020482311,1.0764434,2.3828397,-0.05320285,-0.00094299286,-0.034746677,0.020904537,-0.104600765,0.0007360449,-0.046201367,-2.8183272,1.2469567,1.0057958,-0.020792708,-0.12217936,0.01934336,-0.69071335,-0.058605615,0.01057126,-1.0269469,-0.02215746,-0.049216803,-0.80440736,-0.9829003,-0.06559,-0.6243469,-0.029558765,-0.070778705,-0.08868562,0.15762205,-0.06892642,-1.1452919,-0.0050014574,-1.6356196,0.38283297,0.0027751601,1.1738359,1.0593903,-0.046405587,-2.7488248,-2.7057521,-0.26418063,-4.2614546,-0.077832915,-0.73062724,-0.044362072,-3.4333653,1.868321,1.7820116,-0.024966197,0.57065564,0.13916522,0.09650282,0.004324602,0.8373364,-0.06197003,0.33100235,-0.5105013,-0.065485604,-0.025722856,0.11919781,-0.03824456,0.5824448,-0.032919206,-0.016181968,-2.505128,-0.09737764,-0.03111009,0.019249793,-0.4211568,0.05334139,-0.40932286,-0.34939176,-0.1276244,-0.0018484342,-0.3581634,-0.011235431,-0.0153164705,-0.01739587,-0.045403972,0.109423436,-0.005581142,0.053750616,-0.041151837,-0.0023786894,-1.6295574,-0.032356218,-0.01608535
*OCC=C(F)C(F)=C(C(F)=CF)C(F)(F)C(F)=C(F)C(F)=C(F)C(F)=C(F)C(F)=C(F)CCOC(=O)c1ccc(C(*)=O)cc1,-0.2784402370452881,2.7310292720794678,1.331683874130249,-14.0,-0.015552146,-1.0333623,-0.085195296,2.0316386,-0.053648345,0.5343783,-0.029692406,0.0033914193,0.054901104,0.03810101,-1.9189775,-0.0662775,1.1238822,0.002213845,0.038567234,-0.12263185,0.02658499,-0.21094844,1.9461803,0.013492255,-0.02472761,-0.018185085,-0.0155844875,-0.14552249,0.0062855915,-0.0028722323,-2.7382727,-0.57437235,1.0377672,-0.04539212,-0.10776366,0.036563113,-1.8651057,-0.027433831,0.07692738,0.2434843,-0.05244484,-0.0014511395,0.15800086,0.36618903,-0.049626745,0.108639814,-0.020897705,-0.106166184,-0.08519893,1.6967665,-0.017690102,-1.25822,-0.07649305,-0.649047,0.49878642,-0.023398198,1.66403,0.884126,-0.014226981,-3.7195148,-2.6487849,1.3407933,-1.6015995,-0.059381753,0.5305773,-0.06673189,-2.65375,0.8901093,1.1638125,-0.06254324,-0.38417515,1.1994932,0.28796902,-0.022675198,0.7593763,-0.07884526,0.13614218,-0.6941283,-0.7815558,0.012018532,0.37357363,-0.08820328,0.5949689,-0.0006211357,-0.00052288757,-2.4915998,-0.09740425,-0.03601447,0.038701687,-1.5118462,0.0060948743,0.82892436,1.0677818,-0.12619506,0.020216914,0.02897708,0.0095998505,-0.04202415,-0.035724938,-0.04313086,0.072238944,0.073516324,0.09954375,-0.038506486,0.018093089,-1.0954385,-0.098516606,-0.0067663644
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C1C=CC(C(*)=O)=CC1C(=O)CC=Cc1ccccc1,-0.24182693660259247,2.407254219055176,1.3447189331054688,-16.0,-0.02351815,-0.21346056,-0.019970372,1.2867126,-0.031279236,-0.9028113,-0.027696736,-0.03740037,0.0375258,-0.2802726,-2.5903141,-0.038749035,0.76178354,0.024821391,-0.0028977685,-0.13034905,0.045241773,-0.33789578,0.4133186,-0.023130901,0.02283949,-0.028691813,0.003428402,-0.08644104,-0.072918065,0.00023697817,-2.6738715,-0.49039754,3.2270882,-0.023551615,-0.10706653,-0.012426594,-1.8908738,-0.029479958,0.006804205,0.47090775,0.058172375,-0.058207836,-1.615029,-0.3292217,-0.06120674,0.93644613,-0.033318896,-0.055134784,-0.12258557,2.0019307,-0.05610235,-1.5488806,-0.061173767,-0.5292163,-1.8531662,-0.01680769,1.7901547,0.6982456,-0.01047538,-3.2744272,-1.2750564,-1.3367586,-3.2735047,-0.01495317,0.5539829,-0.01709323,-4.150229,0.6985267,1.6592753,0.007061875,-0.31473565,-1.2021259,0.30655986,-0.0040845103,1.7542315,-0.03752623,0.39750382,-1.7952303,1.1922021,-0.0047189887,1.0826681,-0.06131244,0.96767026,0.019238845,-0.068961814,-1.6900257,-0.12455686,0.006558635,0.035887443,-1.1144507,0.069831766,0.15475778,0.36210772,-0.10088149,-0.039644692,-0.3711862,-0.00063179823,-0.07006476,-0.017245274,-0.05851459,0.040231816,0.02184822,0.053257402,-0.046386696,0.032420237,0.09670451,-0.08127969,-0.026724681
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)C=CC(=CC(=O)CCCl)C(*)=O,-0.3580067455768585,2.4847488403320312,1.278087854385376,-8.0,-0.06315901,-1.6058043,-0.07644325,0.8444724,-0.078886524,0.01203346,0.03768799,-0.033064846,-0.008317306,-0.20337313,-3.0227349,-0.0056745866,1.7216263,0.038809277,0.08107358,-0.11438055,0.09087506,-0.5870065,0.2869797,-0.045610975,0.059197135,-0.07028931,-0.025854161,-0.09060951,-0.033009086,-0.073616326,-3.074517,-0.1760606,2.338712,-0.054125022,-0.1114408,-0.010291469,-0.66955787,-0.047660194,0.012754811,0.5592745,0.062395073,-0.057299662,0.6374925,1.0871216,-0.047928717,-0.3688881,-0.01076843,-0.12860788,-0.047809795,0.3569086,-0.05370859,-2.0234473,-0.0060634236,-0.5833037,-0.275614,-0.050637595,1.8105948,1.7610179,0.008230993,-4.093391,-2.874589,-0.5078578,-3.5881393,-0.04209788,-0.4833623,-0.08498561,-3.2253094,0.57490057,0.9031183,0.0030880577,-0.42901134,-0.28178236,0.16434173,-0.0143502895,-0.65291494,-0.09364477,0.45599496,-2.1119187,-0.2924867,0.050626244,-0.22819321,-0.0400112,1.3716534,0.017431676,-0.0067405794,-2.5707846,-0.12480248,-0.00381492,0.029122237,-1.3394672,0.048728477,0.33577073,-0.92797804,-0.18068337,-0.034964554,-0.17309336,-0.019010026,-0.025445389,0.005896928,-0.0021246248,0.019435763,0.06130766,0.0816469,-0.04883599,0.030587517,-1.9833285,-0.09586235,-0.016458262
*OCC(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(C(*)=O)cc1C,-0.24811801314353943,2.868864059448242,1.322293758392334,-6.0,-0.042011205,0.122967675,-0.096200004,2.4415443,-0.07640642,0.6764997,-0.011035657,-0.038259458,-0.007659941,-0.19842805,-1.6410269,-0.06841396,0.5804257,-0.0154578,0.053914253,-0.09798904,0.08519111,0.74645525,2.0994728,-0.014459317,-0.0126694525,-0.066049196,-0.06380153,-0.07882584,-0.05889661,-0.0031771532,-1.5549551,1.398266,3.2737086,-0.04373447,-0.07848039,-0.034665126,-0.93205255,-0.041564275,0.033724513,0.79633933,0.20481583,-0.025899107,-0.1926839,0.55869305,-0.04916998,0.040105302,-0.025630796,-0.12747672,-0.115100294,1.1403816,-0.06836875,-0.531324,-0.007941676,-1.728514,-1.5099224,-0.0015216313,-0.67780715,1.6296858,-0.044462737,-3.5449505,-2.6824787,0.92671055,-1.920786,-0.07181267,-1.1411387,-0.00992599,-2.6153467,0.31429946,0.43417132,-0.06935616,-1.2955513,0.21220043,-0.4723792,-0.03772091,0.8793803,-0.0657022,0.5157348,-1.800212,0.12110574,0.05085484,0.68315655,-0.06033239,1.6662861,0.015163033,-0.04423321,-2.6518016,-0.09184493,-0.03538682,0.012105703,0.20967817,0.028714253,-1.5229051,-0.1487411,-0.13451931,-0.0453128,-0.30821997,0.00049071765,-0.032686044,-0.052981827,-0.00311963,0.097255886,0.040882137,0.058748864,-0.071188785,0.026081806,0.3881627,-0.026483873,-0.06913112
*OCc1c(F)c(F)c(COC(=O)c2cccc(C(*)=O)c2Cc2ccccc2)c(F)c1F,-0.23090533912181854,3.095831871032715,1.3600878715515137,-4.0,-0.08419926,-1.174242,-0.097119756,0.1747689,-0.095722616,-0.6641334,-0.019167783,-0.010162477,0.005648903,-0.115543686,-0.805561,-0.004074567,-0.366503,0.0037131056,0.056440942,-0.1051543,0.0885316,-0.41777337,1.2665726,-0.06013928,-0.015677772,-0.0123372665,-0.022490729,-0.0989997,-0.060546413,-0.050027087,-1.6303178,1.3385482,2.3949158,-0.019950548,-0.09984865,0.01108655,-2.1481128,-0.023821818,0.056240678,-0.002405106,0.017925184,-0.05794495,0.601136,1.392027,-0.026201593,1.0747627,-0.008056415,-0.10873435,0.037311383,1.083329,-0.041376352,0.08984662,-0.020325296,-0.8219808,0.5454803,0.013318757,0.7327607,1.9557269,-0.010355413,-2.3138077,-1.5846007,-0.33623725,-3.2642753,-0.0072818683,-0.6285176,-0.017592896,-2.4687312,0.9919833,1.6025054,-0.008338693,0.26598862,1.1402605,-0.11786169,0.01504916,0.13918503,-0.040087562,0.5738953,-0.9859191,0.6775159,0.02941613,0.53562117,-0.03497618,1.7151049,0.0066351546,-0.020984925,-0.41893452,-0.068451576,0.018404292,0.03636143,-1.2341619,0.033933874,-1.65859,1.3215129,-0.1732951,-0.015271499,-0.35275942,-0.04983273,-0.026425378,-0.018805284,-0.021020634,0.03766282,0.041119292,0.1065603,-0.049795892,-0.01755572,-0.5949684,-0.058315344,-0.074813336
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1cc(C(*)=O)cc(C(=O)C(C)Cl)c1,-0.25516176223754883,2.6145870685577393,1.3621999025344849,-14.0,-0.014216885,-0.25982064,-0.03361183,0.87348485,-0.05259538,-0.34198046,0.023359548,-0.038940586,0.061470363,-0.26128602,-2.1903222,-0.048600316,1.1655918,-0.008494309,-0.14996667,-0.076373965,0.068198,1.0178288,0.93021786,-0.04766632,-0.025404323,-0.02736023,-0.041039135,-0.08705193,-0.0758402,-0.0055090645,-0.73390806,-0.14518635,1.4969375,-0.017816762,-0.08772764,-0.030539516,-1.7787654,-0.0074466253,0.041794665,0.023489812,0.063168526,-0.062237933,-1.3831955,-1.1375018,-0.042127397,0.5750636,0.01649774,-0.100772634,-0.024509229,0.053909972,-0.07446914,-1.987297,-0.064755924,-1.7179985,-1.5163474,-0.04203067,1.635584,1.2833114,-0.044028126,-2.855011,-3.1135573,-0.97428125,-2.720938,-0.02212038,-0.5048298,-0.07059282,-3.1498802,2.2247891,0.11738857,-0.06550366,-1.3017671,-0.4758316,-0.56467414,0.011894112,-0.28700376,-0.099055104,0.50860375,-1.1547841,-0.17136958,0.025211718,1.2905926,-0.035812337,0.03160913,0.016492652,-0.00986068,-0.86227345,-0.06144729,-0.006363698,0.013907395,-1.2375933,0.01671191,-0.7993166,-1.1153814,-0.17333136,0.017562376,-0.31001544,0.010145319,-0.042101387,-0.014389327,-0.058593966,0.069329165,0.04326799,0.046287496,-0.06626499,0.057198673,0.05734105,-0.039220735,-0.027843606
