polymer,monomer_phi,homo_lumo_gap,chi_water,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.006237531,-2.8405318,5.5523333e-06,0.52875715,0.003487647,-0.51839674,0.036680028,0.0054968284,0.09723088,-0.07434096,0.81338894,0.00081916753,-2.9799154,0.048725225,-0.018384608,-0.006703855,0.1047318,-0.8806152,0.92564386,0.046246234,0.06777131,0.061260592,-0.0075942525,-0.065167286,0.010763056,-0.048178982,0.09062017,0.6378354,-0.031990647,0.015210562,-0.010541053,0.03736714,-0.4250172,0.022191785,0.10479853,-0.28809348,-0.004782827,-0.0070128297,-0.5484174,-3.344019,-0.022074154,-0.7817442,0.04896028,-0.034749053,-0.07147724,0.544466,-0.026571129,2.8754737,0.034567427,-0.55622613,-0.45716146,-0.0025924358,3.2207425,-0.56487614,-0.00035677574,-0.5626759,-0.024658741,2.7029889,-2.6050074,0.001449848,-0.49638414,0.046216562,-0.91860366,1.208596,1.6940768,0.052427523,0.063487664,-1.6747639,0.36670694,0.059943978,1.9257363,-0.024323463,1.6818024,0.137989,-0.4284212,0.033246204,0.63940895,-0.036380295,-0.44005027,0.027637884,0.035628945,2.256393,-0.0086691575,0.040185373,0.061770376,0.73022765,0.05416998,-2.2752259,1.0296731,-0.10889526,0.040975682,-0.29299986,0.01362483,0.011952963,0.053992808,0.049741395,0.07222236,0.079594694,0.084752455,-0.017491495,0.047161665,3.3507457,-0.000786068,0.020986475
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,0.0013267573,-2.4217708,-0.007321066,0.4149812,0.008274469,-0.9183503,0.041853786,0.0074672587,0.09268865,-0.1471239,1.1274637,0.013313443,-2.4780493,0.04719714,0.070068754,-0.0069126077,0.08325539,-1.5321707,0.6170689,0.06345974,0.076360285,0.03704782,-0.0021874832,-0.084058985,-0.014618901,-0.05311217,0.43485007,0.20933902,-0.055174325,0.025543872,-0.01256544,0.034243554,-0.6122481,0.025249647,0.086693086,-0.20256458,0.0727268,-0.00611284,-0.7254477,-2.7017796,-0.016711695,-0.67799807,0.038052473,-0.032025684,-0.029335763,-0.070854224,-0.012388436,2.297875,0.027703434,-0.41953772,-0.54774266,0.010129221,2.9385335,-1.2092304,0.00539386,-0.3179301,0.19163275,2.6559854,-2.205832,-0.0009621063,-1.1367905,0.039247826,-0.8945022,1.4402518,1.2450418,0.03296666,0.33230412,-1.5643704,0.5920266,0.042673893,1.4841933,-0.029200995,1.1515139,0.47706422,-0.4077313,0.043621004,0.6563785,-0.03750228,-0.18152139,0.015613368,0.03552102,2.0461454,-0.002394592,0.02494923,0.059100583,0.80819535,0.05738038,-2.1687675,1.0769495,-0.106156535,0.029942088,-0.2768969,0.012722006,-0.0037856044,0.057390906,0.038830843,0.06820441,0.08221388,0.078776054,-0.019592814,0.02934316,2.8094041,0.015794337,0.011073516
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,0.0040538893,-2.518342,-0.018836427,1.0595423,0.008383764,-0.44927427,0.054557208,0.024067657,0.096048675,-0.17861864,1.6544751,0.006359412,-2.3550107,0.030260852,0.018232131,-0.02005884,0.08591214,-0.8813628,0.5448147,0.044876073,0.06653169,0.058074158,0.017733775,-0.09132198,-0.00994082,-0.05241135,0.089266,0.45936587,0.24418196,0.010031356,-0.018664598,0.044360314,0.09766259,0.01665909,0.09690447,-0.25291482,0.06308157,0.0063545234,-0.6488307,-2.4720333,-0.010341286,-1.1203897,0.047268625,-0.021903152,-0.070520654,0.2653518,-0.028113948,3.0048323,0.026044555,-0.57110155,-0.9335075,0.0058178864,2.659848,-0.6178161,0.0038672714,-0.23613164,0.37808383,2.8018324,-1.83326,-0.016487569,-0.748106,0.044763558,-0.63715976,1.3680183,1.2318844,0.03154951,-0.16586353,-1.1609292,0.39141786,0.03963682,1.7357024,-0.01602284,1.1720926,0.3550542,-0.5960202,0.023618046,0.44573247,-0.039883852,0.08942696,0.025905317,0.0368927,1.5383532,0.01071148,0.027260356,0.07963817,0.45443243,0.039767627,-1.7308388,0.86332464,-0.10371954,0.035016157,-0.32645425,0.0052902913,-0.0057331654,0.058431428,0.043105014,0.07048721,0.10324371,0.10275585,-0.009661163,0.04193024,3.1164694,-0.005871592,0.034139946
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.019375568,-2.7711747,-0.011417257,0.85206014,-0.0040626964,-0.34205124,0.050591,0.026238922,0.089870445,-0.11496135,1.6878728,0.018707898,-2.2168238,0.049655028,0.04344499,-0.016725449,0.09507995,-1.2952183,0.3197019,0.04367813,0.0632964,0.039554514,0.012410566,-0.068042554,0.00011246553,-0.043195255,-0.012827083,0.69709283,0.26723775,0.020982377,-0.028022235,0.037121132,-0.22054954,0.019848157,0.090499125,-0.03849543,0.0381628,-0.0076216655,-0.25341675,-2.6480572,-0.035209656,-0.35118476,0.03955993,-0.031214764,-0.042697866,-0.04145507,-0.016451657,2.555187,0.01673385,-0.72635114,-0.7911042,0.0006362941,2.3069966,-0.53165394,-0.0002799677,-0.30815774,0.2710999,2.5673149,-2.4346137,-0.014745253,-0.65789944,0.03415821,-0.60309654,1.1954024,1.7098885,0.030735238,0.3870598,-1.0242206,0.4432133,0.06677189,1.8670393,-0.034085512,1.4836909,-0.023001023,0.19024512,0.027102858,0.71358204,-0.057382457,-0.26807636,0.011826598,0.022024833,2.1584194,-0.003598846,0.03772417,0.078849286,0.35272,0.04515339,-1.9873621,0.47903612,-0.10943353,0.027437316,-0.37502685,0.004429958,-0.005365897,0.044736188,0.057705786,0.06275529,0.07771073,0.086564295,-0.030090284,0.023313077,2.88592,0.018972756,0.019601192
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.02183016,-2.4852748,-0.0020224578,1.1242785,-0.008145656,-0.7892738,0.054104984,0.011287172,0.0809644,-0.15999436,1.7156211,-0.0048459875,-2.161997,0.047931537,-0.037525114,-0.018740077,0.08996284,-1.1348282,0.62003213,0.061811335,0.06870528,0.035261106,0.01590095,-0.08228262,-0.012509052,-0.041571405,0.3240813,0.43874356,0.2429966,0.026403839,-0.028696679,0.030236833,-0.30904624,0.008700601,0.10212009,0.07453603,0.08083385,0.008410023,-0.8417599,-2.8975632,-0.011639836,-0.73424983,0.048386797,-0.02338973,-0.01014424,0.42894074,-0.0032965248,2.6926124,0.01351211,-0.86537844,-0.5383082,-0.0020337538,2.373307,-0.81595623,0.011003212,-0.12238383,0.11184228,2.230182,-1.7719964,-0.012300468,-0.77769476,0.04078532,-1.1055566,1.3608772,0.92746925,0.045838002,0.1919616,-0.90277845,0.26157185,0.055231467,2.0712116,-0.024576338,1.2659218,0.6119775,0.18864597,0.046346936,0.07220385,-0.046966206,-0.29478312,0.011525368,0.015043986,1.8202152,0.00793743,0.041939482,0.08494986,1.0391438,0.031400394,-2.2722263,0.48660052,-0.12590244,0.036651727,-0.27136865,0.00029598895,0.007136946,0.05819038,0.056192625,0.082588896,0.09654806,0.08230268,-0.015280991,0.041231,2.5555012,0.021189108,0.021405786
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.013051782,-2.5022972,-0.003269956,1.0997616,0.010134222,-0.10556036,0.027140383,0.026948612,0.08487339,-0.076412916,1.3246375,0.011823638,-2.5021894,0.027688872,-0.0023557455,-0.031374753,0.086374894,-1.5418158,0.30106637,0.049631085,0.078989245,0.03868201,-0.0040405807,-0.08664779,-0.0022144045,-0.04245011,0.39460263,0.27790722,0.13420758,0.027506165,-0.020800367,0.045096543,-0.5483949,0.017165048,0.08563506,-0.005784853,-0.001473547,0.00887553,-0.97447914,-3.1673245,-0.027529784,-0.589921,0.031765588,-0.022787374,-0.06303099,0.1908539,-0.028685598,2.2136784,0.032495055,-1.0211447,-0.36110708,-0.0016876609,2.8229625,-1.0471876,0.0014533785,-0.5220423,-0.02260112,1.9965209,-2.523588,-0.0077458005,-0.5770381,0.04008404,-0.46519625,1.4132826,1.0129716,0.052641172,0.08257661,-1.2696773,0.31516945,0.04293243,1.5697919,-0.040758777,1.6268752,-0.018990718,-0.15656264,0.048601683,0.40711382,-0.050705284,-0.40160796,0.011821093,0.029954733,1.9891243,0.0051452843,0.028193884,0.081211865,0.67254114,0.055005133,-2.1764476,1.1889752,-0.12398765,0.023170268,-0.36587653,0.01668751,0.013232207,0.0548495,0.05598959,0.07743126,0.08921949,0.08645935,-0.01704868,0.03777424,2.7962651,0.00746358,0.030436022
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.010217877,-3.0205736,-0.009669679,1.1598693,0.017320374,-0.53722155,0.035366803,0.00886835,0.1037652,-0.1514481,1.5524834,0.00072170247,-2.9165936,0.05090466,0.019706372,-0.024713472,0.105557196,-0.9001965,1.0197042,0.053022385,0.07324804,0.046098605,-0.006345534,-0.084734626,0.0045017824,-0.044897296,0.32344216,0.7035456,0.28311807,0.011862158,-0.013230117,0.055551764,-0.50726205,0.009496516,0.10446177,0.31783605,0.040396903,0.006758063,-0.13080812,-3.2455153,-0.0140852025,-0.8884483,0.031957038,-0.0349677,-0.048824094,0.16293935,-0.021932878,2.141272,0.025603574,-0.49489912,-0.41019636,0.01219665,2.4631808,-1.1474496,-0.0048048906,-0.062337276,0.08757809,2.3816714,-1.9858674,-0.019169047,-0.64563125,0.037461597,-0.723083,1.6539876,1.0810713,0.051114656,-0.03861896,-1.44917,0.5510341,0.0581074,1.3612875,-0.015293384,1.1620773,0.50900644,-0.43114218,0.031981666,0.47143367,-0.048785385,0.005498448,0.008966886,0.036334235,1.6379051,0.011544597,0.022222817,0.07734513,0.79335666,0.051332038,-2.1990693,1.022137,-0.11581401,0.027584514,-0.3367813,0.010514502,-0.003001102,0.03769777,0.047390305,0.06859419,0.09268041,0.09469704,-0.006928012,0.03135643,3.0495765,-0.0054486142,0.03499637
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.008069222,-2.121116,-0.012917756,0.98163646,-0.009226611,-0.43653002,0.051953264,0.021973776,0.08545118,-0.1485714,1.3558235,0.009084261,-2.519633,0.04760392,-0.023787279,-0.028940896,0.09876868,-0.73627084,0.65014225,0.056124,0.071245275,0.04674033,0.009325138,-0.08542939,-0.007991894,-0.043690454,0.14109239,0.3930899,-0.5035195,0.027112324,-0.027754124,0.043015182,-0.1543182,0.0077985306,0.09601401,0.16220726,0.013367133,-0.010841618,-0.7280087,-2.9686913,-0.032006845,-0.61370885,0.036338836,-0.032856558,-0.03532851,0.6353346,-0.026041513,2.399936,0.035031877,-1.06053,-1.0916213,0.013907545,2.525093,-0.8444913,-0.0053144814,0.02826784,-0.18032503,2.3309193,-2.5636146,-0.023411326,-0.84719443,0.04096882,-0.88402426,1.3493509,1.6349362,0.056602377,-0.020529972,-1.0295267,0.40020853,0.06700541,1.5482502,-0.02662847,1.347782,0.50965434,-0.619843,0.031124141,0.009707966,-0.05740137,0.11088736,0.027366988,0.020350743,1.7307445,0.0049737133,0.019551385,0.058983687,0.3698378,0.054544818,-2.210418,0.8379528,-0.109269015,0.025332762,-0.40627182,0.0008999642,0.007018211,0.061135486,0.039113585,0.07637374,0.10177021,0.07448534,-0.027077092,0.027682254,2.8982902,0.0061879414,0.013668338
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.020116601,-2.430509,0.0041130465,0.75326204,0.0068318257,-0.63643456,0.03149672,0.025522696,0.091716886,-0.17507376,1.2276223,-0.0020423136,-2.7645068,0.042622235,0.005511697,-0.01857858,0.08250541,-1.0536842,0.87951285,0.056920744,0.06414138,0.057053678,0.01988977,-0.08499155,0.006464728,-0.05147386,-0.002536977,0.6119,-0.31656426,0.012572666,-0.02922025,0.028718231,-0.40534115,0.0020935365,0.106101096,0.28178525,0.081694536,0.0039122906,-0.7684161,-2.9180346,-0.019665316,-0.9488481,0.056762256,-0.015518634,-0.026711097,-0.05926209,-0.003072094,2.9739456,0.011888295,-0.39776152,-0.63544255,0.018844897,3.2557783,-0.7719002,0.007864521,-0.19509946,-0.18577124,2.6445727,-2.4919746,-0.017876225,-0.89780605,0.0315043,-0.44176957,1.3868798,1.781818,0.05006869,0.44032457,-0.8439752,0.57356256,0.057165556,1.4663459,-0.041179057,1.3282373,-0.0066817114,0.16480508,0.04198961,0.61668533,-0.051540792,-0.42897785,0.009075239,0.04025468,1.740773,0.008735477,0.017281754,0.06479079,0.99693245,0.055144057,-2.203163,0.8300107,-0.124072745,0.028368505,-0.35782033,0.017177925,-0.004522404,0.03817617,0.05070822,0.088431045,0.09519462,0.092215,-0.023436574,0.026445525,3.3689234,0.008300521,0.018968685
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.0035123082,-2.9183319,0.0012605112,0.41036463,-0.0065385476,-0.36586142,0.044840842,0.012074636,0.09884688,-0.050734185,1.580744,-0.0014445902,-2.5538495,0.027476704,0.05938282,-0.032501806,0.08202279,-1.0876068,0.9981452,0.057520226,0.06720537,0.047954377,0.010352294,-0.08058035,0.008322523,-0.05916123,0.120192096,0.84900016,-0.40214428,0.02122683,-0.025365073,0.045742888,-0.40645546,0.0126278335,0.091441594,0.27329364,0.003748085,-0.013261433,-0.6000287,-3.4331763,-0.032771073,-0.8318612,0.038909774,-0.024864212,-0.027971435,0.4955266,-0.01168475,2.9035408,0.034254603,-0.93969846,-0.47767782,0.015517244,3.1574607,-1.1457362,0.005464311,-0.7292867,-0.047405917,2.5854793,-1.8007183,0.0024385382,-0.91001284,0.04014542,-1.0926467,1.177568,1.6962732,0.04150696,0.21995953,-1.4509122,0.5649613,0.060141515,1.3838773,-0.026592791,1.3919291,-0.15289377,-0.04416275,0.048110966,0.6099925,-0.04132065,0.1686572,0.011957816,0.019241378,1.920369,-0.007266336,0.027868988,0.07167966,0.65116346,0.050095424,-2.4350884,0.89361113,-0.10779148,0.041959863,-0.22909258,-0.005661248,0.0051538157,0.046371058,0.049028702,0.08954528,0.08753528,0.09596631,-0.025152162,0.04473595,3.3147514,0.008146636,0.030347677
