polymer,monomer_phi,homo_lumo_gap,chi_water,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*Oc1cc(C)c(OC(=O)C(C)(C(*)=O)C(C)c2ccccc2)cc1C,-0.22054681,3.1838377,1.3982184,0.014525668,-0.19348954,-0.011289777,-0.25036877,-0.012946459,-1.3352224,0.017904777,0.039024495,0.08183608,-0.02762181,2.685666,0.010232502,-0.5857915,0.07738847,0.1553042,-0.03965688,0.102607034,0.9165695,1.5869567,0.03951703,0.100387655,0.0599147,0.016042178,-0.044700753,0.006782283,0.00082192215,0.8293668,-0.77716947,1.9019502,0.030961702,-0.025315981,0.061377168,0.3624855,0.016341267,0.07122755,1.8302854,-0.1290655,0.014827124,0.5944155,-0.20174912,0.04210102,0.45723528,0.045630947,-0.0076441704,-0.12093015,-0.5281756,0.019826483,0.21007526,0.012802514,-2.6997428,1.5448037,0.023271007,0.3199208,0.04205861,0.0369391,-0.5542435,-1.730129,0.88422066,0.27015102,0.013616169,0.8905644,0.045835383,1.3553644,-0.57131946,-0.40218776,0.070844166,-0.59138644,1.1095273,0.7641202,0.044511657,1.5725796,-0.006051946,1.148226,1.1786525,0.46917665,0.06858124,0.21831879,-0.032438938,-1.7996173,0.014674326,0.049660955,-0.30727625,-0.024802966,0.023651468,0.08796173,-0.8061757,0.046327967,-0.9823973,0.42613378,-0.09883584,0.024734996,0.268724,0.072494715,-0.0016672137,0.059197642,0.057136126,0.14988436,0.07378924,0.10888091,0.034535117,0.05110142,0.7001169,0.02318469,0.049392518
*OCCSC(*)(Oc1ccc(SC)cc1)SCCOC(=O)CCCCC=Cc1ccccc1,-0.42709726,3.0292282,1.4109889,-0.011332019,-1.153062,0.046220224,0.0028503742,0.009453062,-1.9678981,0.016782193,-0.028923964,0.078349784,-0.038711227,1.4122344,0.07117599,-2.4124036,0.038041748,0.27186322,-0.040896606,0.15686576,0.91906595,1.1993357,0.042399205,0.092466764,0.032910712,-0.039793152,-0.06808313,0.05466908,-0.09000512,2.3752327,1.0398357,1.1210946,-0.0018464563,-0.0026642063,0.054534506,-1.9070623,-0.030812422,0.045599524,-1.8224653,-0.100371204,-0.03149187,-0.43844318,-2.688915,-0.028373834,-2.6738448,0.08325715,-0.06077705,-0.18001546,2.0269995,-0.059306666,3.200728,-0.017169764,-1.2193868,0.25790185,0.046662755,2.118661,-2.0367591,-0.05500088,-1.7222298,0.72172844,3.236773,0.15570948,0.021717574,-2.4600992,0.004279582,0.7275421,0.56583464,3.0083892,-0.004847081,-0.8069681,-2.6135094,-0.44274467,0.08005874,3.855951,-0.035338625,2.0017245,0.1774019,0.5209795,0.014263657,2.1970947,-0.010573867,1.1967613,0.024255631,-0.017094208,1.5540669,-0.0063576507,0.024165444,0.09100373,1.1278838,0.065126285,-4.3264523,0.43028626,-0.0595598,0.03360965,-0.20989627,0.007823588,-0.02600973,0.060287572,0.012540327,0.03281453,0.031488135,0.029377883,-0.035953145,0.0124817025,2.4528198,-0.014150628,-0.037856475
*OC=CC(OC(=O)C1(C(*)=O)CCC1C)=C(COC(=O)c1ccccc1)C(C)=Nc1ccccc1C(C)C,-0.22968847,2.5264673,1.3894324,-0.007882803,-0.1934901,-0.034884334,-0.19061276,-0.009572677,-1.4438158,0.016346501,0.027104726,0.08386145,-0.056105662,1.441409,-0.0077115498,-1.9794582,0.07725383,0.14859083,-0.054985788,0.10070708,-0.06122807,0.73809433,0.04134199,0.08905481,0.08207567,0.019068543,-0.06447948,-0.0068967324,0.0056425077,1.2772982,-1.0155202,1.9019502,0.04539887,-0.03344949,0.05185831,0.340452,0.02122221,0.069040455,1.830285,-0.17038636,-0.00036880653,1.7575635,-0.20174976,0.028289575,0.7024831,0.04942788,-0.029448131,-0.102086544,-0.39278588,0.0068291132,0.21007638,0.0009217373,-2.8595755,1.5448033,0.041145083,0.3199211,0.7538618,0.03772549,0.26031673,-1.7301286,1.7085106,0.07687869,0.022284916,0.89056355,0.04447753,1.3041584,-0.571319,-0.9978016,0.06970281,-0.54192406,1.1095273,1.1543612,0.028953575,1.9640633,-0.02544922,0.5491383,0.81842935,0.22218184,0.06973573,0.67863196,-0.036123496,-1.9949645,-0.00034448315,0.04849243,-0.30727625,-0.028823854,0.036931057,0.08770734,-0.34481475,0.0254993,-0.4493821,-0.21510732,-0.1286836,0.024333926,0.26872385,0.072494686,0.0054074037,0.054041006,0.067036524,0.1321214,0.09243007,0.11387018,0.010182017,0.0628701,0.7001174,0.008066082,0.03872553
*OCC(COC(=O)C(CCC(*)=O)C(C)=O)c1cc(C)cc(C)c1,-0.34422344,3.429274,1.2503036,0.00816928,-0.2200359,-0.03154874,1.427185,-0.054453433,-2.7392583,0.020937402,-0.0050266734,0.031525448,-0.063270174,1.1806444,0.06899989,-0.5644557,-0.019011427,-0.04582005,-0.057583462,0.066859275,-1.051045,-0.32186118,0.023241797,0.1521821,-0.016222574,0.08286212,-0.016199004,0.008932347,-0.044411007,2.1917806,-0.3200688,1.4032141,0.025740752,0.015287396,0.05668872,-0.0020568287,-0.03131884,0.062603965,-0.39800265,-0.027896656,0.049314536,1.704061,-3.5971615,0.02388726,-0.98461664,0.087313704,0.04682879,0.11672143,-1.8589884,0.02519163,3.091034,-0.006359265,-0.5156464,1.3091677,-0.031907644,2.985619,-2.2996147,0.021618316,-0.42047575,-0.055245496,3.291267,-2.298097,-0.060952745,-0.647102,0.035284873,0.5623268,-0.25312978,-0.1448087,0.015648844,0.58743834,-1.5259124,0.5035371,0.015957335,0.60545903,0.026073622,1.4984348,1.9806875,1.6426221,-0.01333506,-1.2649091,-0.032709718,0.86756206,0.04391363,0.03538867,0.42064863,0.044574857,0.10454629,0.0863028,2.4966307,-0.0036742378,-1.505435,0.9260251,-0.05122139,0.062138114,0.1517397,0.035617765,-0.03387757,0.08569313,0.11117796,0.048172347,0.11815545,0.033045556,-0.053610656,-0.03222167,2.8229027,0.03283202,-0.0015986016
*OCCN(C=Cc1ccccc1)CCOC(=O)CCC(CCC(*)=O)NC(C)=O,-0.39657852,3.0720599,1.1064653,-0.06020273,-1.654488,0.013506062,0.47304726,0.008026887,-1.5382107,0.11192088,0.06305927,0.047135442,-0.3439678,1.9714462,0.03333669,-1.2113936,0.017501105,0.12780593,-0.034908917,0.06995311,0.10853382,2.7263255,0.008895264,0.008099495,0.07929739,-0.0047586164,-0.15213805,0.029583622,0.0047980975,-0.11064565,0.32751104,-0.35316887,-0.028056294,-0.015705327,0.021713328,-2.0313113,0.063734084,0.115252584,-1.0710088,-0.09862869,-0.05441552,0.53147537,-4.6292295,0.0045689107,-1.9850141,0.08249167,0.0004087913,0.06373683,-2.0798237,0.021704838,2.6055117,0.0020107147,0.43095013,-1.5458013,0.007281489,2.4645994,-1.0443903,0.010829601,-1.01903,-0.5875485,2.4544377,-1.2328147,-0.04353804,0.24782778,0.08909438,-2.5272326,2.6809545,0.44407475,0.07427583,-0.93682164,-3.0699317,0.793985,-0.011461268,-0.2277682,-0.07065662,0.06944796,-0.8158993,-0.92037016,0.015428053,-0.50669557,-0.042143803,1.1694895,0.019927355,0.032573555,0.47819024,-0.057318233,0.0788685,0.07896292,2.1012664,0.07487248,0.1001148,2.7272677,-0.108028434,0.0019101807,-0.9084429,-0.03395728,-0.013191666,0.10353029,0.0070287813,0.04984148,0.06558131,0.07857407,-0.036115207,0.0122836,4.031224,-0.054120753,0.07589976
*OCCN(C=Cc1cccc(Cl)c1)CCOC(=O)CCC1C=CC=CC(CCC(*)=O)=C1,-0.3695351,2.524135,1.3347919,0.025442693,-3.6138372,-0.0779024,0.021116046,-0.0065412866,-1.3266966,0.058435757,0.014794778,0.14046721,-0.24920158,1.3057669,-0.008140577,-0.91951114,-0.006309921,0.12995894,-0.06736123,0.09378708,-0.14141425,2.0657716,0.11037891,0.14374283,0.062069975,0.077197656,-0.037182935,-0.06340538,-0.05173874,-1.3562329,0.7233823,-0.11384369,0.05925137,-0.00085529167,0.041326463,1.2295955,0.02113272,0.14989151,-1.1961901,-0.02308416,-0.0018739599,0.70519584,-2.4192226,-0.025888368,1.2456863,0.10149193,0.038854152,-0.14493342,-1.0568452,-0.017616896,0.34839523,-0.013008306,0.6746509,-1.8594593,0.048318926,4.830603,-1.6807103,-0.047504343,0.3791818,1.1317849,1.1105278,-2.3333516,-0.08025893,-1.2295864,0.06285748,0.8753089,3.094624,3.4144037,0.024803963,2.0267441,-2.1075494,0.6520406,0.11724668,2.2006705,-0.06476957,1.4503083,1.9508266,-1.0746162,0.027550327,1.9244177,-0.11590949,-0.41273272,0.0016334776,0.054794114,1.8057982,-0.01952506,-0.022866094,0.0523461,-0.96624744,-0.027292611,-0.48481798,0.60801625,-0.114991225,0.016019635,0.20150827,0.03080743,-0.014839779,-0.017199438,0.063976064,0.05238628,0.059557762,0.14111595,-0.01232506,0.011557064,3.8414972,0.03571126,0.042735875
*OCCSC1=CC=CC(SCCOC(=O)CN(CC(*)=O)N=Cc2ccccn2)=CC1SC=Cc1ccccn1,-0.36372668,2.3858497,1.1994041,0.0330588,-1.4357399,-0.062144093,0.7288899,0.032849755,0.70108616,0.034993984,-0.031896282,0.032107815,-0.33223027,-0.30582184,0.03138411,-3.8139071,0.06754024,-0.03763724,-0.045295373,0.08523221,0.40729386,0.21225047,0.0051137595,0.045351688,0.057952367,0.0639231,-0.14858222,-0.052947715,-0.07199939,0.43161768,0.91503084,-0.8387339,0.049746912,0.042982116,-0.018882766,-1.9517797,-0.009794981,0.036424093,1.3568629,-0.15525714,-0.06585288,-1.0487924,-5.460926,0.0074238293,-2.7280126,0.019711856,-0.090567686,-0.14661214,1.4111665,-0.06797492,0.5200549,-0.014031735,1.1154238,-1.6037977,0.015073597,2.339239,0.19516863,-0.030368311,0.9231684,-1.4621911,1.4633523,-2.4928994,0.047628447,-0.22071967,0.029290484,-1.959671,0.1807047,0.68250465,0.0261929,1.7787253,-2.751217,0.38905948,-0.020553729,1.2523012,0.027178781,2.1849554,0.8045071,1.1964737,0.07195111,-0.75317603,-0.0541436,-2.3095603,0.081302464,0.028556403,2.9854581,0.024927767,0.059926923,0.0463422,-0.74122363,0.098400526,-3.843601,2.6469085,-0.050072763,-0.01813251,-0.7297077,0.003483681,0.009531153,0.055117246,-0.00983039,0.15591933,0.067228675,0.018855022,-0.027977295,0.077981725,2.711374,-0.06883212,0.02458056
*OCCC=CC=CC=C1C=CC(C(C=CC=CC=C(C#C)CCC)C(*)=O)C(=O)OCC1CCC,-0.4186382,2.876104,1.4659909,-0.06991699,-0.65693116,-0.021271126,0.5826275,0.040905207,1.7797693,-0.007873433,-0.06286144,0.07369763,-0.006041887,-0.63757867,-0.046200663,-3.0313332,0.08035152,0.16856387,-0.035611957,0.15480275,-2.6953452,-1.0994194,0.08499201,0.002115442,0.03861285,-0.045145053,-0.11501916,-0.06275429,-0.04786013,2.2846472,0.61557513,0.7487847,0.044114824,0.03589733,0.06432482,0.9013677,0.06422335,0.12990941,1.3322041,-0.09127555,0.031208567,1.0341475,-2.5708,0.0002790524,-2.2714064,0.07611058,-0.05764076,-0.18968157,-2.043355,0.011797167,0.70386934,0.07066062,-2.4333534,-1.3581795,0.05634693,2.4324586,-1.4034158,-0.00047401304,0.3447971,1.1760039,4.8195763,-4.3341136,-0.073414095,0.60101986,0.045083933,-0.98119056,3.2324684,0.4809098,0.041455403,1.7981788,-3.0055845,0.34390855,0.12432146,3.7363071,-0.005958708,2.362745,0.76981366,1.375952,-0.0005442958,1.6036342,-0.05934144,-0.7441564,-0.045422785,0.02945864,3.6824694,0.030306445,0.03891709,0.12009243,1.7570472,0.0076672398,-1.2657962,-0.10302041,-0.113922045,0.057880167,0.026041208,0.07169401,-0.017635917,0.011018213,0.11138115,0.036996495,0.061716434,0.15262225,0.032047644,-0.025963392,1.9483509,0.042347815,0.06103942
*OCCN(C=Cc1ccc(C)cc1)CCOC(=O)c1ccccc1C(*)=O,-0.2861074,1.855958,1.2980886,0.049110614,-3.4533582,0.055778302,1.6283536,-0.053622346,-0.59176683,0.044045754,0.086219326,0.14532031,-0.055268906,2.6230035,-0.019780204,-3.8997943,0.09915942,-0.13924168,0.0109985955,0.14854841,-3.4005773,2.6827998,0.06601927,0.12208639,-0.001843901,-0.059984297,-0.15036123,-0.043004606,-0.019453494,1.9092486,-0.6877007,1.7098013,0.01361507,-0.02002764,0.070699856,-0.98074394,-0.00029313468,0.16839693,-0.83294314,0.20811002,0.06144034,-0.47512326,-0.46880066,-0.026067024,-1.5016265,0.031280786,-0.09392158,-0.19604063,1.3883568,-0.058409248,2.459194,-0.018027626,-2.8419433,0.289422,-0.04756379,1.4845662,-2.4981277,0.025564516,-1.2577804,-0.46181333,0.3534438,-3.329056,-0.06929481,0.67491174,0.090038545,-0.8013005,0.13834368,2.5674624,0.1010218,1.0840579,-1.4984964,0.8896878,0.04319951,1.5548962,0.031189993,1.225005,0.9466757,0.65945405,0.008767584,1.4523638,-0.025437946,1.2461773,0.042052466,0.068908535,-0.26171184,-0.013079872,0.058170095,0.042350434,0.6220414,0.04985768,-4.131938,-0.24464539,-0.07542368,0.0057944846,-0.71876746,-0.054452773,-0.045077085,0.06371649,0.08534954,0.14142515,0.053783163,0.15051652,-0.014020321,-0.026873885,1.3568684,-0.035186663,0.057991587
*OC=CC(C)=CC(*)(OCF)OC(=O)C(C)CCCCCCCC(C)NC(=O)OC(C)(C)C,-0.459542,3.3831415,1.5035495,0.027686521,-0.1934901,0.0071416516,-0.21036154,-0.0005528449,-1.2022809,0.028339729,0.06331909,0.08840878,0.0050924206,2.8791978,0.028139118,-0.25853717,0.08549478,0.22332023,-0.016771475,0.10676353,1.1810831,1.7655084,0.04639962,0.119801804,0.06615757,0.023501072,-0.023684854,0.02609848,0.008516032,0.30473718,-0.45750487,1.9019502,0.042734794,-0.014637286,0.06391071,0.5110437,0.020356346,0.08250892,1.830285,-0.051565368,0.032989025,0.4293903,-0.20174976,0.04210102,0.90998566,0.054424033,0.02212694,-0.08594015,-0.006546542,0.0488763,0.21007638,0.028342439,-1.2348825,1.1572077,0.029273992,0.3199211,-0.6364172,0.03233567,-0.19465807,-1.7301286,0.9370137,0.27015045,0.01239587,0.89056355,0.06304837,1.355363,-0.43469086,0.77200794,0.0945278,-0.43586394,0.853641,0.76049346,0.05900076,1.5001218,0.006684074,1.1344587,1.3905224,0.3982088,0.08401269,-0.43852744,-0.007409134,-1.8977492,0.041227404,0.054978594,-0.16284302,-0.0138240475,0.04189213,0.09221224,-0.89941466,0.061386835,-0.96603876,1.791426,-0.07715279,0.039399125,0.26872385,0.072494686,0.016579725,0.074685276,0.064095415,0.15689431,0.06682982,0.10534962,0.05404889,0.05276944,0.7001174,0.056522198,0.0687381
