polymer,monomer_phi,homo_lumo_gap,chi_water,num_fluorine,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*Oc1cc(F)c(OC(=O)C23CC4CC(CC(C(*)=O)(C4)C2)C3)cc1F,-0.14546974003314972,3.6948399543762207,1.36038076877594,-2.0,-0.028196188,2.2854779,-0.013668687,-0.031201063,-0.077867195,1.4254571,-0.02922114,-0.064767905,0.028725917,-0.017811565,0.47228536,-0.010227661,-1.2770067,0.0060174735,-0.055015083,-0.09795641,0.08910028,-0.69002926,0.035890162,-0.02017111,0.027257796,0.053050082,-0.039419282,-0.10556139,0.004553449,-0.063552886,-0.79588413,-0.19728547,1.1736242,-0.028729768,-0.070465975,-0.019088639,-0.76880187,-0.03327626,0.030999295,0.8696702,-0.026200838,-0.03440325,-0.09295999,0.051477972,-0.026886629,1.3954008,0.00026933316,-0.03879793,-0.13337019,0.25816092,0.006342501,-0.02923851,0.00961094,-0.80936044,1.1830851,-0.0049597137,0.29993278,0.17109968,-0.040906414,-1.0025861,-3.2224972,0.9537397,0.8714314,-0.053180534,0.52917063,0.040389292,-0.8260453,0.5610089,-0.7062536,0.025878316,0.48214045,1.7293742,1.3437338,0.025467793,1.9321184,0.012024963,1.9000578,-0.7519919,0.8234346,-0.010266109,0.6565873,-0.037351307,-1.6458546,-0.005991101,-0.042200416,-0.9763927,-0.05182539,0.0037087335,0.010283374,-0.09742262,0.04188209,-0.62694865,3.2261584,-0.1416409,0.030840296,0.64754725,0.026689509,-0.09168353,-0.026384683,0.019321762,0.039233413,0.048362207,0.06655422,-0.02209592,-0.011981076,-0.63004744,-0.017835619,-0.009484074
*OCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2562531530857086,3.7699174880981445,1.146713137626648,-12.0,-0.02844418,2.5080426,-0.031012665,-0.1864993,-0.017560888,2.091584,0.035319164,0.022647085,0.021695279,-0.19849682,-0.44169357,-0.017406048,-0.5935399,0.0446272,0.01683482,-0.06375002,0.06098045,-0.4901514,0.12815693,-0.03433902,0.07327189,0.025907766,0.030180736,-0.07903312,0.026434911,0.00608214,0.9514472,1.1186707,1.7813292,-0.017399486,-0.059769973,-0.014888281,0.59192,-0.03583049,0.02907248,0.23173784,0.071770765,-0.05553176,-1.4818281,-0.05340406,-0.0402569,2.175456,0.0426697,-0.034457773,-0.09145213,0.892005,0.029438399,-2.0632167,0.022531295,-0.13575074,-0.2994083,-0.014331706,-1.8251693,0.8605516,-0.023016563,-3.6741977,-1.0781003,1.8052318,-0.3912694,-0.010041984,-0.22205423,0.039814815,-1.2091027,2.0149941,0.92923516,0.02335859,-1.2635305,-0.02932446,1.3088574,-0.0073018465,1.1052237,-0.03539309,1.5244751,1.4831558,0.43293688,0.06638908,0.48733643,-0.07556761,-0.08716234,-0.021754745,-0.0254793,-1.3435775,-0.020000244,0.050695192,0.032800406,1.5788912,0.000819052,2.1286204,3.2399855,-0.14144246,0.013567767,0.16431463,-0.0044505894,-0.03481792,-0.028062865,-0.026671996,0.070687175,0.03242428,0.105966866,-0.057995554,0.04885798,-0.5339228,0.0041796323,-0.010944318
*OC=C(F)C(F)=C(C(F)=CF)c1c(F)c(F)c(OC(=O)C2C=CC(C=C(c3ccccc3)C3(C(*)=O)CC3)=C2)c(F)c1F,-0.20537437498569489,2.874913215637207,1.3145512342453003,-8.0,-0.035325747,1.7556101,-0.020625483,-0.35102955,-0.07786716,0.9470391,-0.037292786,-0.06476786,0.018434262,0.07736394,0.4722848,-0.032197464,-1.2770057,-0.004017955,-0.14141674,-0.0994912,0.076196484,-0.690029,-0.42228082,-0.034986034,0.024374632,0.05863453,-0.039419256,-0.10556137,0.00082743197,-0.0635529,-0.26806557,-0.19728526,1.3242261,-0.024653455,-0.06599506,-0.020009948,-0.71243834,-0.033737123,0.03100789,1.4572026,-0.076974146,-0.037897196,-1.3717825,-0.13672924,-0.021518994,0.6440445,-0.009739126,-0.020698162,-0.12184586,-0.026730062,-0.0085024,-0.029239068,-0.0036714969,-0.80935943,1.1830845,-0.0055161943,0.35294908,0.18764625,-0.043396987,-1.0025859,-3.2224967,1.3384861,0.95760185,-0.05338075,0.4464494,0.040984146,-0.8260455,0.5610089,-0.70625275,0.029880218,0.55550516,1.7293748,1.2098647,0.025868278,1.8163772,0.0096280165,1.9358159,-0.74319154,0.19799119,-0.010266109,0.6565873,-0.034890857,-1.6108354,-0.003930801,-0.034234833,-0.97640324,-0.023579866,-0.011611994,0.017293738,-0.63183683,0.03863642,-0.62694806,3.2261596,-0.14709623,0.04141058,0.5220129,0.026689509,-0.05033071,-0.037481222,0.012970816,0.039307028,0.0491892,0.061237436,-0.017858392,-0.025566539,-0.63004744,-0.018430632,-0.017537665
*OCC(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NC=CC=C(C=C)C(C)(C)C=CC=C(C)NC(*)=O,-0.2864486277103424,2.6736788749694824,1.2495373487472534,-10.0,0.015271107,3.1675947,0.02688851,-0.5755339,-0.07432199,1.4128629,-0.037117455,-0.00520413,0.04375256,-0.10559314,-2.3889403,-0.04493516,-0.79899275,0.05082128,0.13863994,-0.06314575,0.12695183,0.99061525,0.56711644,-0.017484145,0.09338025,-0.0070320712,0.04232985,-0.081609726,0.048112057,0.013861449,-1.2022433,0.5201315,1.9288657,-0.044138987,-0.08682311,0.026205331,0.24408449,-0.044391688,0.066128895,1.3507311,-0.096543446,0.005764257,-1.4408756,-0.6868882,0.0034728788,2.3592548,0.016932506,-0.05017353,0.010373524,0.46258005,0.0061286096,-2.5673153,-0.02671556,1.7759014,0.32289904,0.008524734,-1.9313991,0.018123832,-0.044037517,-1.1018944,-2.6349413,2.6030755,0.9160385,-0.021896249,0.6824742,0.017982263,-2.6076522,2.9904268,-0.24552666,0.01897646,-0.8424965,0.16639084,0.92814195,0.038449477,1.1095827,-0.05877089,1.9472167,0.81383085,1.8477631,0.05429507,-0.07892939,-0.08349545,-0.8750005,0.036542945,-0.024113445,-1.0059533,-0.030002857,-0.0027122968,-0.0002589518,1.6222608,0.058100246,0.26528117,5.6832614,-0.12164528,-0.009190536,0.11324227,0.017701717,-0.05256524,0.029569868,0.038774207,0.057792787,0.045472275,0.043493554,-0.019934654,-0.01882109,1.3099856,-0.025713725,0.00086814957
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2411702275276184,3.8303956985473633,1.1346420049667358,-8.0,0.0050207195,2.7134387,-0.023288863,0.56312656,-0.047125876,2.570314,-0.0028332465,-0.046045665,0.039949343,-0.14356922,0.32270408,-0.01206678,1.3472846,-0.02798652,0.15064716,-0.08347769,0.087188594,-0.24338807,1.2301534,0.035801493,0.065631084,0.045241006,0.023805005,-0.10411325,0.036531318,-0.05285052,-0.56296235,0.5359205,1.6052442,-0.06474116,-0.053075776,-0.01923522,0.63697594,-0.040645797,0.0046669585,-0.21164119,0.10012518,0.012691962,0.29093024,-0.4152359,0.02419431,0.52476996,0.026456585,-0.09355507,-0.07118993,0.6622064,0.02308601,-1.5340717,-0.013766147,0.29838708,-0.5035777,0.016505249,-1.2232072,-0.07351933,-0.0027413897,-2.2889533,-1.8795546,0.70057964,-0.54282194,0.00057845743,-0.14890431,0.03890189,-2.2507608,2.2542634,-0.6143417,-0.014348626,-1.5462699,0.60127634,0.83684653,-0.0097560715,1.4422625,-0.041048225,0.8410304,-0.54307765,0.56461066,0.068368256,0.48122582,-0.06880829,-2.0521703,0.023614913,-0.057862364,-1.7887107,-0.02947809,-0.0045021665,0.023146804,1.5985262,0.015594197,1.3921092,5.337368,-0.13401955,-0.020284502,0.6008812,-0.021315865,-0.028067272,0.0009201101,-0.0044734864,0.07283894,0.063977,0.09893418,-0.037712246,0.028255315,1.9079878,-0.031169342,0.023645066
*OC1CCC(COC(=O)C2CCC(C(*)=O)(C(F)(F)C(F)(F)C(F)(F)F)C2)CN(C(=O)OC(C)(C)C)C1,-0.24024362862110138,3.7916202545166016,1.4156748056411743,-7.0,-0.020722207,3.0011616,-0.0049941377,0.34512454,-0.06390712,1.0829648,-0.029359495,-0.06476786,0.029929994,-0.078217655,0.4722848,-0.0056170556,-1.2770057,1.2160173e-05,-0.022748264,-0.06739123,0.10011581,-0.690029,0.76066726,-0.009175955,0.0068102297,0.058335297,-0.03914692,-0.10556137,0.013399288,-0.0635529,-1.177982,-0.19728526,1.5310965,-0.030740272,-0.06006594,-0.00630527,-1.1901566,-0.028577866,0.04852735,0.5825441,0.018302621,-0.026699893,-0.4488327,-0.09228207,-0.0267999,1.8118924,0.053614408,-0.047313377,-0.06820018,-0.23244542,0.017105952,-0.17631392,0.02927844,-0.80935943,1.1830845,0.0029382198,0.35294908,0.38425964,-0.03443742,-1.0704646,-3.2224967,0.8144764,0.990903,-0.04659634,0.49318486,0.0551363,-0.8260455,0.5610089,-0.70625275,0.012962883,0.57943755,1.6868979,1.348538,0.02757479,1.5857798,0.009776013,1.9755965,-0.6418106,2.1182568,0.007018294,0.6565873,-0.036536206,-1.5363528,0.004470334,-0.05181257,-0.9521738,-0.07574251,0.03404606,0.0132886395,-0.15600535,0.039478768,2.1594565,3.2261596,-0.14375208,0.02981507,0.5834968,0.026689509,-0.04033487,-0.030699598,0.030696267,0.036560312,0.050143708,0.07165512,-0.021059847,0.054746453,-0.5385319,-0.018348211,0.009300274
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NC=CC=CC1=C(CC=CC=CNC(*)=O)OCO1,-0.2709958553314209,2.75146484375,1.2200596332550049,-18.0,0.041662358,1.6918473,-0.0019873383,0.35041004,-0.0006914552,0.39981255,-0.010993856,-0.028947605,0.075863294,0.1260799,-1.2799319,0.006978521,0.5281562,-0.016358158,-0.04919122,-0.07555085,0.08306226,0.6370975,0.25812384,-0.0026428283,0.008486795,-0.009840499,0.016050946,-0.07808394,0.0016907665,-0.013693797,1.0762489,1.8214339,2.6615317,-0.02286167,-0.03478074,-0.0033584728,-0.25427637,-0.0046892827,-0.001243134,0.12716922,0.16262974,-0.036457647,-2.3846276,1.4988703,0.012009739,-0.044196982,0.033710714,-0.10667131,-0.08361165,1.5453453,0.014026826,-1.8626066,-0.023453318,-0.58151734,-0.8307135,-0.014798782,-1.4798881,0.27803344,-0.046673596,-1.9089124,-1.5580971,0.14961752,-0.16519521,-0.029127277,-0.51119655,0.08057001,-1.5806609,0.9899837,0.7840139,0.043687068,-1.5789738,1.21054,0.36941615,0.04726468,0.69809765,-0.07129407,1.5145653,-0.7596237,2.498489,0.017478231,0.13821457,-0.024543947,-0.55770594,0.033656966,-0.031857632,0.52520233,-0.023442619,0.023751805,-0.009732685,1.3764827,0.0045283423,0.25320503,3.6295338,-0.0950236,0.0476048,0.5721313,-0.0019206742,-0.035681285,0.0052238917,0.003374063,0.102906175,0.029008752,0.087140046,-0.04772042,-0.017930433,-0.51871735,-0.027911967,0.011029942
*OC=C1C(F)=C(C)C(F)=C1OC(=O)C(F)CCC(F)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)=O,-0.26437753438949585,2.7540597915649414,1.4206522703170776,-12.0,-0.030383902,2.7790515,-0.013052905,-0.23743755,-0.07044356,0.7162996,-0.0345433,-0.06476786,0.027328085,-0.036592826,0.4722848,-0.020013213,-1.2770057,0.0012015573,-0.08184943,-0.06762424,0.09952715,-0.690029,-0.42228082,-0.010852877,0.015720602,0.05863453,-0.039419256,-0.10556137,0.018336767,-0.0635529,-0.018047255,-0.19728526,1.507649,-0.028826758,-0.05469209,0.009539395,-0.89092803,-0.031770516,0.0610401,1.1676394,-0.034532886,-0.028284434,0.3321209,0.104860365,-0.020965856,1.4965615,0.04787711,-0.032468382,-0.046860255,-0.7762671,-0.0029924337,-0.029239068,0.021862121,-0.80935943,1.1830845,0.01309741,0.35294908,0.48054582,-0.03601361,-1.0025859,-3.2224967,1.28273,0.9997633,-0.040785886,0.28870487,0.05613497,-0.8260455,0.5610089,-0.70625275,0.01965553,0.47739077,1.7293748,1.348538,0.043034717,1.5167965,0.0121344635,1.9755965,-0.96262664,0.5748495,0.0008764726,0.6565873,-0.041968126,-1.573081,-0.002316338,-0.037678167,-1.681997,-0.043406617,0.03754321,0.013138203,-0.47582254,0.02966786,1.5824186,3.2261596,-0.15066046,0.0407443,0.27105868,0.026689509,-0.019359302,-0.037481222,0.02039529,0.034184724,0.061490163,0.059291095,-0.013393611,0.054746453,-0.63004744,-0.018487478,0.008364808
*OCCCOC(=O)Nc1ccc(C(c2ccc(NC(*)=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,-0.25128620862960815,3.917884349822998,1.1535190343856812,-6.0,0.04043129,3.3238873,-0.0023664727,1.8091339,-0.00759017,-0.0185197,0.010141964,0.0014903867,0.02570183,0.18400468,-0.41729772,-0.06056099,-0.3215517,-0.022888463,0.19895628,-0.09605778,0.12181786,1.2930928,1.5985725,0.023579989,0.0877341,0.05608181,0.05479912,-0.08718329,0.0058325673,-0.034635738,-0.32871762,1.7455143,0.63655746,-0.022187248,-0.031543117,-0.03565808,-0.050034955,-0.060452465,0.07569783,-0.46768644,0.14468421,-0.0026723368,-0.018426863,1.020657,0.015700737,0.70495737,0.041211143,-0.030034713,-0.019675568,-0.06372755,-0.04997112,-0.521429,0.025684059,1.6376173,-0.41175333,0.02594676,-1.7980703,0.14486216,-0.0058537154,-1.9785731,-1.8047384,2.136354,-1.7145272,0.013900396,0.78260285,0.006043554,-2.1010568,2.7892365,1.557538,0.036762297,-1.1544484,0.41838554,0.32076448,-0.033229697,1.5516095,-0.06114972,0.3325537,0.566665,1.0798495,0.057406556,0.29485813,-0.010878969,-1.577193,-0.035545833,-0.05918988,-0.3869886,-0.09550664,0.049527667,0.061845932,1.3637898,0.016073132,1.2835383,4.416045,-0.10840873,0.04209459,0.41778344,-0.023784159,-0.024916993,-0.026392825,-0.008833195,0.07954298,-0.0014017338,0.058866832,-0.019417902,0.05204783,0.39518738,0.0035094877,0.011702796
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NC=CC=C(C=C)Cc1ccc(NC(*)=O)cc1,-0.2606683075428009,2.9388861656188965,1.1805369853973389,-12.0,0.040933132,2.3806384,-0.002753942,0.2785477,-0.06145891,0.24668536,0.008048815,-0.04490364,0.041639138,-0.064814836,-0.44678122,-0.021011427,1.361435,0.024290666,-0.12638773,-0.06994566,0.12393194,0.34909683,0.0052526863,-0.005423947,0.008620023,-0.01011533,-0.010614036,-0.03592795,0.0414038,-0.054313812,0.4396165,0.7340929,0.9279055,-0.05664267,-0.03908948,0.0024989957,0.24128032,-0.051635318,0.02004629,1.1359047,0.11360919,0.009553547,-1.5282497,1.5841426,-0.0068566157,2.2860472,0.024219777,-0.029488346,-0.03297946,0.5168021,-0.022950364,-2.1677966,0.039129905,0.54541147,0.9350407,-0.004098463,-2.3027637,0.5862109,-0.031466294,-3.0237088,-1.1918279,2.8594396,0.86705315,0.002201995,0.547195,0.04255388,-3.2407618,1.2765568,0.2167517,-0.015773082,-1.0915508,0.99008787,1.0531131,0.027708806,1.5690631,-0.037896365,1.6326233,1.3074853,0.21152234,-0.0003563145,-1.0218706,-0.036640406,-2.4090924,-0.03133331,-0.05580858,-1.6987926,-0.021709561,0.036040742,0.060221516,1.5976812,0.012001802,-0.44744977,4.153234,-0.1475211,-0.008783275,-0.05486557,4.596346e-05,-0.06724139,0.024972085,0.036410205,0.1277843,0.06585257,0.099539794,-0.05212424,0.03575742,1.5947,0.031032622,0.035087973
