polymer,monomer_phi,homo_lumo_gap,chi_water,num_fluorine,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2500115633010864,3.8977930545806885,1.1737852096557617,-12.0,-0.007267079,2.3296504,-0.012423774,0.31312835,-0.027808303,1.2926426,0.011487179,-0.005950701,0.036453493,0.059432432,-0.6048499,-0.03126775,0.45992932,0.014884939,0.012862708,-0.068084985,0.08637613,0.24657248,0.6632783,0.005576277,0.044535737,0.0062660025,0.014695323,-0.072237626,0.013328128,-0.027624637,0.09117238,0.91318196,2.0048127,-0.031766992,-0.049224578,-0.007795278,-0.054932814,-0.03478648,0.031406466,0.1344625,0.011998047,-0.027014371,-0.82118666,0.37650722,-0.01711164,0.86029625,0.030765647,-0.07790383,-0.04968283,0.7652252,-0.016554914,-1.0975245,-0.007800685,0.2260308,-0.045321148,0.0013822827,-0.8069325,-0.03670601,-0.009252156,-2.554164,-2.3929486,1.6376612,-0.32357132,-0.022406021,0.43092948,0.049656004,-1.6903996,2.1146452,0.36054367,0.015421196,-0.52427024,0.644934,0.74173945,0.0006176073,0.7022274,-0.039415218,1.1238188,0.60922164,1.8968158,0.019782294,-0.71105266,-0.027857482,-1.3062693,0.01106274,-0.024441209,-0.9408942,-0.05529972,-0.006269412,0.022653133,0.5900793,0.02479415,0.43929693,4.308859,-0.12539876,0.015012227,0.40527207,-0.023359735,-0.053514294,0.013334884,0.008895816,0.09685402,0.026484972,0.0737893,-0.027768414,0.024347698,0.54152155,0.0011657184,-0.010718264
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2500115633010864,3.8977930545806885,1.1737852096557617,-12.0,0.011830514,2.369428,-0.012953015,0.81629837,-0.047123212,0.88415426,0.016501008,-0.011712687,0.03380346,0.06274651,-1.0318606,-0.030373123,-0.21192202,0.0023498985,0.07147169,-0.056589495,0.10108033,0.42013434,0.81568855,4.5665285e-05,0.044380557,0.011139463,0.01262583,-0.06261342,0.01183332,-0.036059648,-0.03451474,0.7539781,1.3774418,-0.043011416,-0.060009096,0.0015881405,-0.068416595,-0.03533205,0.034925826,0.18790358,0.04311719,-0.025289705,-1.0987673,0.48528728,-0.0128288325,0.8374504,0.035990547,-0.07460785,-0.054127593,0.8643195,0.0021926267,-1.69888,-0.0019046311,0.19540212,-0.19126472,-0.017963154,-1.413262,0.59044296,-0.022126777,-2.533788,-2.3190193,0.9087222,-0.22827812,-0.03168848,0.62988585,0.04255374,-1.6694646,1.6028739,0.39659166,0.006464418,-0.59563076,0.43148175,0.94586265,0.020321274,1.1505175,-0.041815378,0.9931609,0.20810847,1.4758854,0.039488196,-0.75808054,-0.054875992,-1.6102915,0.0012832389,-0.019273605,-0.37450063,-0.0646392,0.007734051,0.039304256,0.35511938,0.02762467,0.7364158,4.648589,-0.101247065,0.019608127,0.40745288,-0.00061031827,-0.06537344,0.0025302076,0.019030934,0.09822427,0.03650557,0.077225596,-0.02173672,0.018456567,1.1008855,-0.020255703,-0.010640418
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2500115633010864,3.8977930545806885,1.1737852096557617,-12.0,-0.0054370263,2.4432933,-0.004371769,0.053436004,-0.027200062,1.6921595,-0.007889963,-0.014341806,0.039109156,-0.06482612,-1.0927421,-0.02784038,0.3718092,0.0035157648,0.033554982,-0.07770229,0.098886624,0.32727045,1.2551785,-0.0028507404,0.049427085,0.022529345,-0.006841989,-0.05847621,0.0025292924,-0.024590198,-0.19938608,0.55878127,1.3852141,-0.026713565,-0.0550095,0.014924662,-0.35437432,-0.019465394,0.049304146,0.37589696,0.018877747,-0.014703325,-1.0119654,0.49838942,-0.011926225,1.3698189,0.03626857,-0.073871575,-0.045520484,0.8583305,-0.006931831,-1.871779,-0.007802889,0.36157265,-0.11749802,-0.01611607,-1.5011632,0.23499644,-0.004405998,-2.2733226,-2.099149,1.4104177,-0.43699235,-0.010811128,0.46166122,0.034118127,-2.006778,1.9052918,0.6473688,0.01257641,-0.5444282,0.6777831,0.80787146,-0.005074609,0.65923905,-0.022886159,1.2295649,0.098176286,2.0426838,0.035034865,-0.39743957,-0.036396228,-1.0838916,0.009889738,-0.017900404,-0.507341,-0.0703758,0.0064243795,0.04159626,0.9692143,0.039048843,0.38241678,4.876413,-0.10814672,0.006854245,0.35240406,-0.018402638,-0.04734895,0.019378139,0.02097417,0.06828985,0.050578248,0.074108906,-0.03740499,0.015222658,0.52663326,-0.0021276313,-0.0082267765
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2500115633010864,3.8977930545806885,1.1737852096557617,-12.0,-0.00498225,2.5324118,-0.018182905,0.3777655,-0.017885458,1.7279565,-0.00067965867,-0.02108564,0.051156357,0.0051002246,-1.3492329,-0.014693289,0.06693168,0.014618881,0.0051702117,-0.07578271,0.09114509,1.0961508,0.6703697,0.008923724,0.033876587,0.030281266,-0.0024198324,-0.0601491,0.021775682,-0.0144853145,-0.26380187,0.8239591,1.9871135,-0.031398248,-0.056863837,0.0038731128,-0.113440335,-0.02992251,0.030454991,0.3340334,0.044409547,-0.0211246,-0.7573918,0.039077614,-0.008438729,1.0882661,0.01284918,-0.07331336,-0.05907005,0.41086635,-0.018859528,-1.6545385,0.0025182664,0.47462568,-0.003727716,-0.016912244,-1.5822114,0.07172958,-0.019599319,-2.6645627,-1.8782974,1.6111891,-0.8730379,-0.01743793,0.31534323,0.0513289,-2.1277297,1.5877732,0.41413018,0.010507655,-0.4939164,0.5549497,0.9395466,-0.0070146467,1.4626842,-0.015883582,0.9641828,0.46633098,1.9496305,0.020801362,-0.95658475,-0.052553646,-1.8623431,0.005655881,-0.029304584,-1.06687,-0.05430314,-0.005319749,0.019539336,1.2260306,0.021339765,0.53430456,4.3759813,-0.11798743,0.010696503,0.21251793,-0.007985804,-0.060761906,0.0071738698,0.020187458,0.06707532,0.04566801,0.07126092,-0.017417442,0.01655358,1.0037864,-0.010230265,0.009207125
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2500115633010864,3.8977930545806885,1.1737852096557617,-12.0,0.008114008,2.565483,-0.0060885074,0.634106,-0.0340811,1.7225784,-0.005009289,-0.012256604,0.04902024,0.04482537,-1.2890544,-0.027430162,0.56177276,0.00026831127,0.051478524,-0.066616476,0.08106718,0.7633928,0.7224053,0.011635377,0.061469797,0.016533842,0.013466235,-0.07363057,0.0015209973,-0.012817443,-0.054689962,1.1251262,1.3878989,-0.03656368,-0.069168486,0.003240226,0.005740248,-0.02012125,0.048844703,0.0231043,0.063677095,-0.027326861,-1.1731654,0.25753376,0.00050699303,0.82052505,0.024601715,-0.073725544,-0.081629395,0.6420067,-0.015100017,-1.7864349,-0.000994677,0.4107035,0.19192645,0.0020803844,-1.3875921,0.38325936,-0.017429031,-2.1026332,-2.1177044,0.9080453,-0.29230404,-0.012709522,0.76034784,0.048267957,-2.2565708,2.154601,1.0777239,0.022643626,-0.84164524,0.42590535,0.6713468,0.0027120542,1.457988,-0.026299631,1.3187013,0.15621664,1.7270936,0.03938313,-0.42474574,-0.042716485,-1.5293112,0.015377548,-0.017879892,-1.0517621,-0.0481253,0.016524645,0.036268115,1.2223936,0.042535674,1.0311468,4.5878844,-0.12311529,0.012741939,0.28586322,-0.0058870385,-0.06472597,-0.0067606424,0.020378994,0.09308587,0.026165543,0.07271227,-0.031391244,0.021439165,1.1395632,-0.025023483,-0.0097965095
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2500115633010864,3.8977930545806885,1.1737852096557617,-12.0,-0.007913159,2.5252519,-0.012318713,0.17155789,-0.032523632,1.8000486,0.011402093,-0.013334055,0.05360072,-0.024120275,-0.6293343,-0.030464204,-0.08067564,0.02254612,0.096719384,-0.06438829,0.0996198,1.0084956,0.695365,-0.0013289832,0.05115118,0.01280713,0.0065614083,-0.07099835,0.0016792361,-0.026766418,0.072836705,0.84370124,1.6190367,-0.02737253,-0.06151324,0.016157797,-0.48719424,-0.03657601,0.05027745,0.43297568,0.024760762,-0.02421892,-1.4112484,0.28696838,0.0006218313,1.2335271,0.017376805,-0.06413228,-0.06392312,0.6764501,-0.012043711,-1.3193692,-0.005803338,0.12058565,0.25012752,-0.006630111,-0.7092271,0.660379,-0.020526012,-2.6930828,-2.2180145,1.289345,-0.7997329,-0.010243603,0.51803,0.04022915,-1.7706759,1.5016563,0.8949734,0.016190518,-0.75132555,0.49692464,0.8176264,0.0001748668,0.74436545,-0.03219403,1.3138956,0.03833394,1.7381254,0.03860026,-0.4492497,-0.040378362,-1.2842592,0.015033301,-0.033152647,-0.82583797,-0.05080185,0.020096842,0.036803525,1.2625726,0.03656719,0.50571686,5.0822015,-0.111461096,0.020260977,0.18096717,-0.007326212,-0.046662994,0.010438545,0.011411173,0.09652655,0.031813674,0.0708089,-0.04045912,0.01611812,0.27906492,-0.0011083949,-0.0024466862
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2500115633010864,3.8977930545806885,1.1737852096557617,-12.0,-0.0060535776,2.1187947,-0.025357425,0.26232928,-0.023133192,0.9384763,-0.007604839,-0.02291665,0.052095782,0.054801296,-0.87965274,-0.03712266,0.13245672,0.004929139,-0.018057158,-0.05752826,0.09928935,0.86652875,0.997216,-0.0134841325,0.05633113,0.016150048,0.011974834,-0.05267322,0.027983239,-0.026327053,-0.066237,0.7057218,1.7320366,-0.031142676,-0.05916983,0.0017163763,-0.65533096,-0.020064069,0.052752476,0.33263558,0.036829803,-0.017874286,-0.7324767,0.33109456,-0.01678725,1.5017616,0.021884073,-0.073073044,-0.0566844,0.70621264,-0.00103528,-1.8297111,-0.00687317,0.556761,-0.143664,-0.014807879,-1.0032355,0.4420552,-0.009049554,-2.4418645,-2.3083959,1.3047793,-0.41044593,-0.017116584,0.5254486,0.05469695,-2.2224605,2.1571527,0.69506633,0.008090029,-0.83824205,0.64228237,0.89983076,0.016718036,1.2731415,-0.03780499,1.3855816,0.08431002,1.1638612,0.041578047,-0.42672536,-0.028026577,-1.7049128,0.00293238,-0.033500474,-0.90110654,-0.060773913,0.0057798824,0.016718429,1.0702478,0.02975622,0.42238063,4.566382,-0.12031816,0.026187371,0.28474426,-0.006246421,-0.055970162,0.0039012944,0.008209718,0.067026995,0.051802736,0.065189674,-0.030768236,0.02688846,0.308684,0.001287667,0.0036269946
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2500115633010864,3.8977930545806885,1.1737852096557617,-12.0,-0.008108187,2.1638467,-0.0025206497,0.6825231,-0.025325282,1.7537541,0.0087503195,-0.03034035,0.051444083,0.025335234,-1.0300252,-0.016163627,-0.09208724,0.010833745,-0.002617976,-0.054621056,0.07833268,0.72069675,0.5219418,-0.010005604,0.062120944,0.016685717,-0.0055316994,-0.05194682,0.016124796,-0.020118745,-0.34300238,0.7279522,1.8479521,-0.042595293,-0.061433684,0.016302954,-0.28136772,-0.023829099,0.036514513,0.12052206,0.048827045,-0.023146633,-0.6390869,-0.42311013,-0.0033624372,1.0622221,0.03270172,-0.07833118,-0.041389015,0.85451514,-0.008142528,-1.0144789,0.013650465,0.5182825,0.1753479,-0.021559425,-1.3233103,0.4009146,-0.019284705,-2.0191693,-1.8681022,1.7777684,-0.014851917,-0.03446551,0.36415923,0.04826988,-2.3732424,1.3984523,0.36845714,0.019363597,-0.69760513,0.77861166,0.96399873,-0.0067902077,0.6675265,-0.025051486,1.365308,0.63556707,2.0002005,0.01917498,-0.21145006,-0.04036668,-0.9851613,-0.0056440043,-0.033801753,-0.5297432,-0.07029531,0.018187571,0.02197794,1.1489234,0.04057249,0.8122147,4.7899456,-0.10540806,0.02690273,0.31192106,-0.025277134,-0.058555756,0.006349589,0.012868601,0.0855114,0.048167743,0.0745469,-0.02688086,0.023013562,0.8461702,-0.012029948,0.007223257
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.23635928332805634,3.818150043487549,1.1704332828521729,-12.0,0.0015608278,2.147808,-0.012049549,0.60461164,-0.03315872,1.1097708,0.019364132,-0.018998941,0.048594326,-0.01934964,-0.96010643,-0.028688401,0.11829634,0.012271871,-0.01624616,-0.05886584,0.07905247,0.6227088,1.2020825,-0.00081652275,0.05838886,0.014755919,0.00919515,-0.048066493,0.005887271,-0.027762305,0.16961013,0.5470599,1.6191429,-0.02400504,-0.07225467,0.016352946,-0.3910966,-0.033499256,0.029576678,0.5299356,0.059684694,-0.027985241,-1.4212841,-0.24125427,0.0051554367,1.3571795,0.018151743,-0.062420122,-0.09096691,0.5980698,-0.014867715,-1.2055327,0.004411314,0.942518,-0.6021107,-0.0035834913,-1.6186827,0.28201535,-0.02196516,-2.0858145,-1.7885146,1.3820468,-0.3730203,-0.021051126,0.6094355,0.032014884,-1.9106213,1.7231926,0.31794298,0.026321303,-0.7384815,0.096735634,0.663551,-0.0025029262,1.4035159,-0.017979661,1.2324669,0.18779424,1.222192,0.020549167,-0.19646709,-0.05197624,-1.5636584,-0.006445268,-0.036153793,-0.4834708,-0.066125736,-0.007148431,0.027123952,0.46300325,0.028902913,1.1311458,4.572158,-0.11198825,0.007195435,0.20245703,-0.018022787,-0.060143933,0.0046794363,0.015581857,0.07901007,0.033114668,0.061156634,-0.028325167,0.01586851,0.9006119,-0.010180678,-0.01035618
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,-0.2500115633010864,3.8977930545806885,1.1737852096557617,-12.0,-0.0073245303,2.0786023,-0.00029649393,0.76094055,-0.028298728,1.4157045,0.014404938,-0.009462592,0.05387613,-0.029332783,-1.3350601,-0.035664488,0.4266164,-0.000238087,0.04037748,-0.071994916,0.10292693,0.6197814,1.2239985,0.0054290146,0.03841608,0.015366533,0.009236336,-0.07165243,0.021735545,-0.033942316,-0.4861913,0.60013133,1.7144233,-0.041479763,-0.0526254,0.010561049,-0.17641641,-0.021706149,0.052882373,0.11349434,0.05027586,-0.03516422,-1.0120735,0.5218844,-0.011504568,0.7285774,0.029918449,-0.0718318,-0.040095825,0.6995008,-0.017500272,-1.8481405,0.014607671,0.9460578,-0.6220765,-0.010659693,-0.74808943,0.35888824,-0.0038606054,-2.667626,-2.1281934,1.0506662,-0.29766083,-0.036304623,0.29946423,0.053326312,-1.7300798,2.0258572,0.3535587,0.024045045,-0.40214968,0.02258167,0.6524602,0.0030043528,1.2442689,-0.023757387,0.8848887,0.41932437,1.6686176,0.0261826,-0.56905574,-0.04036489,-1.025424,-0.0023799213,-0.03529123,-0.7599918,-0.06371783,0.0017165068,0.030161105,0.3560048,0.026945718,0.8512002,4.492724,-0.121491395,0.013796383,0.34638953,-0.00042537454,-0.043247014,0.008100731,0.0034272845,0.08800782,0.024756847,0.06650772,-0.01948008,0.0063166744,0.55266505,-0.005236063,0.009120955
