polymer,monomer_phi,homo_lumo_gap,chi_water,num_fluorine,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(C)cc1C(*)=O,-0.24493145942687988,2.9721834659576416,1.3803472518920898,-14.0,-0.07672833,0.7192939,-0.08056784,0.38098037,-0.049693655,-0.77822274,-0.01059841,-0.0095721,0.054470584,-0.021604896,-0.8583193,-0.06096059,-0.47859818,0.032264475,0.022439603,-0.119926184,0.07664344,-0.57344204,0.4601792,0.008777163,0.04761229,-0.0052479375,-0.007893453,-0.108153045,-0.029931424,-0.033599917,-0.973074,-0.24706791,2.9921436,-0.020225698,-0.08040949,0.014258744,-0.78986204,-0.0006645425,0.0630815,0.8430546,-0.010252532,-0.055012267,0.18722081,-0.68310374,-0.020952476,-0.47774804,0.007167859,-0.0903818,-0.091182195,1.1641858,-0.04017205,-0.36601585,-0.0468357,-2.3124704,0.28002578,0.005319336,-0.35252282,0.73146313,0.0005540737,-2.6879663,-2.890796,0.9034803,-1.866893,-0.020464927,0.29576802,-0.022618562,-2.292787,0.43334612,-0.48879915,-0.0014236917,0.144061,0.8812788,0.14445904,-0.008385271,1.4291322,-0.05049549,1.284755,-0.29248455,-0.40662542,0.01845072,0.813924,-0.080820926,0.10315909,-0.03083144,-0.010402847,-1.450091,-0.0766278,-0.012304967,0.06047394,-1.5729301,0.0032604453,-1.0123605,-1.0070486,-0.16724527,-0.029522631,-0.07966574,0.0035543598,-0.056780607,0.00024343486,0.0013480302,0.09856777,0.06327801,0.08488166,-0.06039192,0.049329374,0.102129854,-0.05462353,-0.016821938
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(C(*)=O)cc1,-0.2379956692457199,2.80501651763916,1.366112470626831,-12.0,-0.0390476,0.22834946,-0.039870515,1.1672292,-0.069149464,0.5733169,0.024345003,-0.027880888,0.0130089335,-0.12333429,-2.07597,-0.05005048,0.48011848,0.04109276,-0.19448422,-0.11702278,0.03286863,-0.41824055,1.262341,-0.037435923,0.005259611,-0.047704097,-0.0115788095,-0.107606396,-0.03079452,-0.061668072,-1.6785184,0.25486338,1.601782,-0.03158807,-0.077304296,0.017160263,-1.2638595,-0.047284395,0.052239094,-0.63522613,0.07637882,-0.06770113,-0.8498728,-0.5608993,-0.04271405,-0.2413643,-0.0026040496,-0.09734449,0.03464831,-0.051000014,-0.07086998,-0.25863326,-0.035578135,-1.7608238,-1.2997702,-0.016062826,1.0042498,1.3781539,-0.002637745,-4.2360644,-2.5711699,-0.11263847,-3.0243459,-0.028528549,0.10217916,-0.050314147,-2.4955745,0.7894074,1.2013271,-0.05431809,0.3234822,-0.34149188,-0.5243633,-0.02732592,0.6472558,-0.043820444,0.88541406,-1.2170295,-0.33722758,0.024654923,0.446986,-0.084707364,0.96681625,-0.010303902,-0.055082005,-1.5450354,-0.112269565,-0.026130127,0.045773927,-0.687647,0.04344424,-0.0060973805,-0.15955238,-0.1152111,-0.011564624,-0.5301493,-0.016353572,-0.024559958,-0.00901387,-0.014491693,0.044734884,0.05149072,0.069561966,-0.060324904,0.026813185,-1.4337354,-0.07260853,-0.043392885
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=CC=C(C=CC(=O)C=C1C=C(NC(=O)C=Cc2ccc(C(*)=O)cc2)C1)CCC(N)=O,-0.2712537348270416,2.0933191776275635,1.0727523565292358,-10.0,-0.04594841,-0.7241958,-0.050470583,0.97942394,-0.076037146,0.64216113,0.0177839,-0.04095009,0.049488764,-0.18857543,-2.1387386,-0.031907342,0.36700866,0.041184083,0.00773818,-0.09639485,0.06675549,0.06928926,2.102202,-0.0017426016,0.02095901,-0.053952318,-0.03210409,-0.109398074,-0.057485607,-0.06267208,-2.4225974,-0.18455419,2.1142097,-0.053355392,-0.06778987,-0.008060361,-2.246567,-0.030512767,0.034597464,0.47895855,0.09456418,-0.03963066,-1.1089861,1.2953625,-0.013608637,0.20293619,0.0076578907,-0.08686928,-0.05526645,0.5634519,-0.025558008,-0.09106199,-0.06252256,-1.1305541,-0.45178333,-0.012240476,0.3158996,1.2548443,-0.040446904,-3.3423927,-2.2948768,0.17631064,-3.6565113,-0.041597497,-0.03569115,-0.031359933,-2.595558,0.94384515,1.3257874,-0.036644123,0.26988432,0.80783707,-0.42593548,-0.0037452658,1.0370239,-0.096280955,0.8011768,-1.2459955,-0.12257916,-0.001057425,1.0213023,-0.04748608,1.5683463,-0.012770416,-0.010605766,-1.8356102,-0.10569518,0.02003239,0.015751515,-1.4888445,0.010242268,0.18904598,0.5776031,-0.14711152,-0.040710993,-0.12871133,-0.020070944,-0.043746427,0.003581294,-0.03193465,0.082581654,0.025990982,0.05489162,-0.055224586,0.027401812,-1.052742,-0.073747694,-0.018062515
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(Cc2ccc(C(*)=O)cc2)cc1,-0.23955345153808594,3.030437707901001,1.3524796962738037,-10.0,-0.046759296,0.2494745,-0.06442451,1.6965677,-0.09465444,0.70009667,0.02090061,-0.013043754,0.011691047,-0.18724483,-2.6841002,-0.028072575,1.0139351,0.026009085,-0.113255784,-0.07569893,0.073610336,0.90564454,0.7993567,-0.014147841,-0.013143239,-0.05222468,-0.004311287,-0.12504095,-0.038963657,-0.047804534,-1.8214525,0.47090942,1.4110768,-0.06361813,-0.06646756,5.6988752e-05,-2.0911627,-0.024977705,0.04445018,-0.39987358,0.060682125,-0.06651397,-0.40489823,0.07137657,-0.052028283,0.010817223,-0.025255641,-0.0971518,-0.08672115,0.8423536,-0.06812343,-1.3201587,-0.018978998,-2.0432992,-0.8821758,0.00066346256,0.49039367,0.5192894,-0.007845627,-2.7260082,-2.3046513,0.32437727,-2.0697503,-0.027827244,-0.23107198,-0.05094269,-3.6239579,1.5509253,1.0729575,-0.05447385,-0.05996917,-0.8789099,-0.3658738,-0.027935881,1.1440806,-0.08199505,0.22423148,-1.3873897,0.7586357,0.0035722724,1.2211635,-0.08060294,1.8624926,0.006570524,-0.03304243,-0.97991353,-0.11319185,-0.019351132,0.048041347,-0.32686397,0.03907941,0.16706482,0.63480306,-0.12466332,-0.018490376,-0.42936134,-0.006563446,-0.030738354,-0.03560673,-0.02405155,0.06527649,0.011794453,0.06542351,-0.05889629,0.015198021,-1.5123763,-0.054142363,-0.06406271
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)c1ccc(C(=O)c2ccc(C(*)=O)cc2)cc1,-0.24975720047950745,2.4917774200439453,1.3293226957321167,-8.0,-0.073695265,0.7092424,-0.068382286,0.8342381,-0.0924764,0.85504556,-0.009772574,-0.04799175,0.03250349,-0.0028139425,-2.7442338,-0.03532236,1.0687977,0.004598849,-0.1667844,-0.11802198,0.06292334,0.09064288,1.4457352,-0.025701815,0.024092497,-0.05482397,-0.01443962,-0.12664504,-0.032483745,-0.04058555,-1.9972185,1.0970999,1.4600979,-0.05699469,-0.094098344,0.0010355107,-1.4130868,-0.00750609,0.035006333,0.19776559,0.0034036313,-0.06269417,-0.11203879,-0.2912899,-0.022045322,0.4238744,-0.002581095,-0.11355806,-0.027456608,-0.319953,-0.045666356,-1.7416675,-0.055443045,-1.1582773,-0.87447524,-0.013012265,1.024336,1.357509,-0.00042287342,-3.058965,-2.8574564,0.04668674,-3.240805,-0.026233213,0.20179617,-0.04988463,-2.5167994,1.4454203,1.3828107,-0.007488293,0.447618,0.2759506,-0.1984701,-0.05327618,1.0771058,-0.07862809,0.29371193,-1.1734673,0.3348171,0.035398554,0.030972356,-0.07900913,0.697185,0.0005562271,-0.023925588,-1.9595973,-0.120258026,0.0010485962,0.051442485,-1.1790353,0.056539822,0.4004875,-0.096602,-0.1653651,-0.027453432,-0.2875054,-0.027687885,-0.050861012,-0.035348825,-0.0113411695,0.09748243,0.063266784,0.09378032,-0.05060904,0.00989153,-1.029152,-0.06823097,-0.06057603
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=CC(Cc1ccccc1C(*)=O)OCc1ccccc1,-0.26390936970710754,2.9421651363372803,1.3764137029647827,-12.0,-0.057697672,-0.25384012,-0.080489315,1.9638945,-0.09797532,-0.6979979,-0.024467167,-0.0403442,0.029088242,-0.23078643,-1.2375802,-0.023819735,-0.27589327,0.040642872,-0.13393515,-0.091121845,0.07309861,0.5842203,0.65652555,-0.0014141168,0.009906065,-0.040623046,-0.0054088207,-0.1200355,-0.061037675,-0.055774923,-2.1074817,-0.18361054,2.9478214,-0.06717492,-0.08974165,-0.00021568335,-1.8214867,-0.046443857,0.017291615,0.23674862,0.018669939,-0.058676425,-0.25709662,-0.16748442,-0.017018983,1.3268725,-0.0290947,-0.06922404,-0.008619402,1.09363,-0.046632048,-1.1402694,-0.020052316,-1.6123492,-0.9084797,-0.0011199873,-0.2960914,1.6979787,-0.03988018,-2.9774141,-2.6178868,0.6040955,-3.0349019,-0.054421045,-1.0088234,-0.025279151,-2.8086703,0.72586167,-0.4248169,-0.01641441,-0.7429363,-0.20334013,0.0123725105,-0.017541872,1.3080596,-0.099110276,1.0846671,-0.62249666,0.92665374,0.016969642,1.0813824,-0.08549868,0.62005377,-0.042589337,-0.026030742,-2.2062235,-0.08077922,0.0018476406,0.047522027,0.2605171,0.05400082,-0.113219,-0.13625619,-0.15519558,-0.023709537,-0.22927587,-0.0141323535,-0.05113388,0.00078639487,-0.040788654,0.045255713,0.02581781,0.09133643,-0.043169074,0.0072731464,-1.1535081,-0.051447775,-0.06499906
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(Cc2ccc(C(*)=O)cc2)cc1,-0.23955345153808594,3.030437707901001,1.3524796962738037,-10.0,-0.055405445,0.031910904,-0.0639112,1.7831984,-0.068774715,0.8273782,-0.021474097,-0.02938402,0.009226506,-0.104850195,-1.6809615,-0.050633214,0.049011722,0.008254378,-0.21256731,-0.1156361,0.039567936,0.94804794,1.954447,-0.0035409082,0.0039018623,-0.03824839,-0.016775426,-0.10776832,-0.05705233,-0.024597323,-1.5752211,0.55746543,1.3936768,-0.023322556,-0.07734027,0.02241565,-1.4979918,-0.044163797,0.056009617,-0.04278998,0.091675974,-0.025252307,-0.1557118,1.3774918,-0.050790034,0.8940345,0.0075236466,-0.09474896,-1.9419176e-05,0.3451221,-0.051496927,-0.99497,-0.039711524,-1.4356253,-1.4621332,-0.015985034,0.5539683,1.6028069,-0.047920343,-3.7173247,-2.475033,-1.0338507,-2.4052808,-0.059873596,-0.53619426,-0.045188416,-2.6841502,1.155987,0.66041076,-0.022356683,0.3394489,-0.5826751,-0.13935308,-0.022625202,0.76388574,-0.074268766,0.2514895,-0.41158518,0.35259908,-0.0011854342,0.8588323,-0.06267162,1.4105631,-0.0019427885,-0.025480637,-1.3233743,-0.105653755,-0.033557918,0.059473034,0.25821728,0.039363038,-0.9081221,-0.46478298,-0.117504135,-0.02938132,-0.4581188,-0.02966094,-0.033517357,0.0030586896,-0.017100466,0.07645656,0.04097972,0.09601512,-0.07791683,0.006737183,-1.4585348,-0.040574912,-0.030165756
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=CC=C(C=C)C(c1ccc(C(*)=O)cc1)C(F)C(=O)C(F)F,-0.2687060534954071,2.660443067550659,1.2807731628417969,-13.0,-0.065085284,0.33205882,-0.071248,0.75612706,-0.059602607,0.11284126,-0.02437859,0.0046575414,0.01704855,-0.04932097,-2.227953,-0.017256131,-0.2658164,0.04485696,-0.15008311,-0.112916455,0.03447986,0.50794387,2.197723,-0.018629836,0.04634686,-0.051829778,0.0030031735,-0.124058984,-0.021024128,-0.023240931,-1.5589752,-0.042037826,2.3020976,-0.06001863,-0.079326704,0.018805807,-1.8877499,-0.02862369,0.02840679,0.6698105,0.08551008,-0.06765734,-0.041993316,-0.23470159,-0.048212595,0.0917996,-0.01461613,-0.09709595,-0.03779122,-0.06536076,-0.029447798,-0.768851,-0.032921333,-2.2268167,-0.9907158,-0.04897831,0.955717,1.6908163,-0.04263729,-3.7696164,-1.8790318,0.35697052,-3.2840765,-0.06508111,-0.32564875,-0.034604482,-3.3236656,0.8639769,0.31577137,-0.039958455,-0.89039373,-0.77302223,-0.005800899,-0.056312297,1.1914427,-0.07459027,0.24500947,-0.46652326,-0.2943289,0.00198158,0.7888907,-0.108384535,0.97822464,-0.032496106,-0.05351025,-0.7351319,-0.07738842,-0.008860808,0.060323212,-0.38773885,0.027567875,-0.21166794,0.35602304,-0.11615667,-0.02863552,-0.14286757,-0.046979625,-0.042877693,-0.021752888,-0.029435234,0.04165563,0.058795948,0.09928577,-0.05425259,0.00091261533,0.04521685,-0.021950396,-0.061235882
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C1C=CC(CC(*)=O)=C1,-0.2531925439834595,2.6730573177337646,1.3417930603027344,-14.0,-0.06322744,-0.8144212,-0.083665505,1.0258275,-0.050993614,0.68682885,0.013468072,-0.02937945,0.01971567,-0.22666383,-1.3495784,-0.020718327,0.32467794,-0.0077248043,-0.03437797,-0.069820486,0.0536996,-0.023789546,1.0579228,-0.007621727,0.025107644,-0.047659487,-0.008973562,-0.07781227,-0.016239483,-0.026896331,-2.5611467,0.41556716,2.8616903,-0.027099542,-0.08967205,-0.01876017,-0.909165,-0.03527393,0.046029042,-0.22758469,0.090044625,-0.0482389,-0.79533327,0.63771564,-0.027437018,0.031106412,-0.015614541,-0.07513741,0.029748706,-0.121973775,-0.07826653,-0.49909502,-0.051824078,-0.9089912,-0.45839065,-0.048827965,0.4037971,1.519306,-0.028862802,-3.7607672,-1.5971689,0.46130604,-3.5065448,-0.047218,0.046907153,-0.06316489,-3.3926268,1.8373908,0.5378131,-0.0067512905,-0.6196891,-0.48515856,0.06614155,-0.020375308,0.43048856,-0.075128645,0.23765999,-0.4095314,0.3765802,0.0075484524,1.2127004,-0.054736022,0.18831629,0.0077547557,-0.03515482,-1.9532243,-0.12084289,-0.023013968,0.007186335,-1.3921907,0.058195665,-0.85983706,0.19508626,-0.12846708,-0.033343494,-0.5516448,-0.027041325,-0.029215815,-0.029027162,-0.012449074,0.0602943,0.036505584,0.051648583,-0.061471887,0.043141168,-1.5768,-0.030442167,-0.04655354
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(C(*)=O)cc1,-0.2462863177061081,2.817350387573242,1.3312355279922485,-8.0,-0.04161563,0.22681175,-0.046756648,1.6881647,-0.062421642,0.3877711,-0.024908524,0.0006516284,0.028426245,-0.15113096,-2.51662,-0.059988134,0.7083616,-0.005857854,-0.20022725,-0.07592331,0.072426505,-0.2023946,1.6602169,-0.029656982,0.043250777,-0.019240038,-0.02841643,-0.13277888,-0.06369582,-0.056181047,-2.3688757,0.7588143,2.2573602,-0.059123084,-0.057053022,0.025726197,-0.9086159,-0.021400593,0.018375682,0.52897495,0.009483853,-0.03107953,-0.43975368,-0.6403152,-0.050383653,1.1976385,-0.030364485,-0.09095812,0.008260305,0.61048704,-0.029446969,-0.3707988,-0.02538511,-1.9392192,-1.4040822,-0.041669395,1.347648,0.3013836,-0.018726736,-3.7283044,-2.3200784,-0.5078723,-3.567511,-0.051633924,-0.8726945,-0.05855856,-2.584838,0.5175829,1.3867346,-0.0027826177,0.3388367,0.7075405,-0.47661355,-0.014005001,0.13030942,-0.08850921,0.6238705,-1.9489717,0.9713099,-0.0006260045,0.5213222,-0.08816039,1.5239127,-0.03432473,-0.06397364,-0.9351444,-0.12231702,-0.031321205,0.054441452,-0.70277095,0.056290485,-0.78152895,0.8571354,-0.15090372,-0.025878504,-0.18656944,-0.0015977233,-0.024703396,0.006840074,-0.037342418,0.07999799,0.011068154,0.07437277,-0.060507536,0.016644653,-0.2667173,-0.044578906,-0.060766224
