polymer,monomer_phi,homo_lumo_gap,chi_water,num_fluorine,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCC1(OC(=O)C(C(*)=O)C2CCC(C)CC(C)C2)C2CC(CCC13CC3OC(=O)C(C)(C)C)C2(C)C,-0.18883465230464935,3.7534143924713135,1.5997694730758667,-0.0,-0.058267854,-0.14841476,-0.06438858,-0.72932154,-0.04976324,0.98786795,-0.025453769,0.010230711,0.052991606,0.045329336,0.6079497,-0.03612521,-0.7811813,0.03145192,-0.24452545,-0.043891225,0.035286695,-1.6133219,-0.37562296,0.032430768,0.060316917,0.009428445,0.008209312,-0.0771041,-0.06455452,0.027619168,0.29143625,-1.2640923,1.7717019,-0.008272619,-0.09534648,0.05566604,0.37686336,0.015616791,0.025362093,1.601679,-0.14500232,-0.056373373,-0.16201045,-1.834723,0.012877415,-0.4727218,0.059945814,-0.051070392,-0.0033476057,-0.8759015,-0.009342088,-1.0847952,-0.043130722,-2.1688373,1.6355813,0.00411468,0.59077764,0.252533,0.008012296,-1.314095,-1.5173882,1.8483455,-0.41672698,-0.031843394,0.62958014,0.016212542,-1.0497404,-0.8039877,-1.9127163,0.039871857,-2.052782,1.4575082,0.6227632,0.011535863,2.7525618,-0.040480167,1.5077416,0.08380544,-0.8942323,-0.00102376,2.8058133,-0.030552166,-1.2692806,-0.027195591,0.029876594,-2.5094404,-0.031511143,0.051346775,0.0680652,1.3931535,0.002863579,1.4273897,-2.417312,-0.09901408,-0.02107186,0.2743185,0.042953845,-0.013226527,0.006743578,0.035203204,0.08359233,0.09980027,0.09379028,-0.052398007,0.07939569,0.24204229,-0.03721952,0.01992648
*OCCCCC(F)(F)C(F)(F)C(F)C(F)(F)C(F)C(F)(F)COC(=O)C=CC(=CC=CC(=O)C=C1C=CC=C1C)CC(*)=O,-0.3217826187610626,2.39750599861145,1.3181147575378418,-10.0,-0.08927666,-1.1774473,-0.12839906,1.6827059,-0.058207594,-0.81165963,-0.054710936,0.0065623224,0.030456053,-0.43806097,-4.0697947,-0.06255527,-1.4675317,0.015737465,-0.071463786,-0.14171918,0.082070164,0.42664713,2.4294252,-0.043060534,0.08774549,-0.08003586,0.04263152,-0.054772153,-0.097940005,-0.066996224,-3.590645,0.9561259,2.347721,0.01138001,-0.060464732,0.014746597,-0.8122656,0.022573464,-0.023393337,-1.1161764,0.14405517,-0.09919175,-0.44526362,-0.6615794,-0.07658076,-1.3824193,-0.009889033,-0.05266682,0.0060557392,2.6652403,-0.03884768,-1.2174566,-0.07754746,-1.9827372,-0.59382194,-0.0065650507,1.0235041,0.64268106,0.025048843,-3.2327712,-3.2841568,-1.6643062,-2.844101,-0.0074055484,0.87296087,-0.04495604,-1.9705606,-0.54619455,-0.5805659,-0.0010249603,1.4212247,0.72981614,0.415232,-0.04483279,-0.35200325,-0.03091916,1.2981204,-0.78075945,1.4646149,-0.0391139,2.6756282,-0.01994038,1.3359324,-0.05565269,0.01707057,-1.061305,-0.073836446,-0.016661434,0.012501982,0.5723165,-0.036640257,-0.049809624,-1.2709428,-0.074619666,0.00175674,-0.60361546,-0.033685546,-0.0064835777,-0.008291419,-0.01706806,-0.002010652,-0.029529527,0.101736635,-0.086937465,0.026948402,-1.9710822,-0.06896564,0.010340704
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=CC=CC(=CC(F)C(F)(F)F)CC(=O)C(*)=O,-0.2705988585948944,2.6346702575683594,1.381453037261963,-20.0,0.015631346,1.8166828,-0.120710745,0.649211,-0.049864497,0.062142458,0.041065224,0.04162512,-0.00072167034,-0.3875686,-1.4923743,0.018982649,2.4924455,-0.054289993,-0.113275595,-0.03826234,0.058693513,1.9962136,-0.28847265,-0.056645717,0.07567707,-0.09761819,-0.030283427,-0.16826555,-0.026857786,-0.0025374126,-2.610608,1.5502399,2.851896,-0.06656061,-0.10734998,0.039313983,0.18435952,0.0026965665,0.032382317,-1.431174,0.04433244,-0.04698942,0.8023135,1.7361257,-0.06746264,-0.6459061,-0.034746308,-0.11281265,0.008133612,1.4055316,-0.033837266,-1.7870412,-0.031115148,-0.7811261,0.944668,-0.03293838,1.1587276,1.0656891,-6.6428336e-05,-4.0950074,-3.099321,-2.1459327,-4.5590496,0.0046894965,-1.6234196,-0.08759947,-3.1560345,1.6443819,-0.36422533,-0.009252071,0.84842587,0.8897063,-1.0767775,0.0463589,0.13335955,-0.006135923,1.8657749,-0.09432773,-1.3725059,0.06209126,1.6666352,-0.020718742,2.79867,-0.031085405,-0.051754408,0.37866083,-0.14512084,-0.05757768,-0.0084232185,0.6434491,0.035612825,-1.5826788,-1.0753915,-0.104974754,-0.047460604,-0.010537048,-0.06448865,-0.01997379,-0.03842158,-0.04742579,0.020911727,0.02222973,0.081699505,-0.072855435,-0.011120495,-1.0753388,-0.08267635,-0.028621314
*OCC(F)(COC(=O)CC(CC(*)=O)c1ccc(C)cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.2620178163051605,3.9390745162963867,1.4085599184036255,-12.0,-0.03947016,-2.242097,-0.11249611,3.4751177,-0.12751575,1.1053579,0.06455337,-0.003210147,-0.022126544,-0.31028935,-0.23445395,-0.09345114,-1.7884206,-0.0007071191,-0.05934684,-0.03285353,0.0768645,0.69287884,-0.82214993,-0.038053058,0.07474831,-0.050446127,-0.067340314,-0.108922265,-0.00037188336,-0.091154,-3.1153328,1.3071012,3.9370759,-0.0739901,-0.14046423,-0.023514556,-1.045839,-0.007916714,0.019385645,1.7412401,-0.059461772,0.02313328,-2.3688188,-1.6770504,-0.012932619,1.0759115,-0.0423248,-0.12903394,-0.080163255,-1.1847761,-0.04564637,0.84432536,-0.019034058,-1.723581,-1.520432,-0.0060817474,0.43192685,0.6803163,-0.048440833,-3.7064443,-3.6414952,2.3159313,-1.0100743,-0.03212199,1.1189654,-0.104524255,-2.2203758,0.20007512,-1.1359289,-0.0793791,-1.3615162,-1.3594432,-0.39346713,0.030161723,1.2534908,-0.06142417,1.0997232,-2.4558506,0.99432814,0.07528497,1.2914351,-0.037900228,2.705344,-0.04363523,-0.05031091,-2.5501542,-0.12421203,0.060828798,0.064189434,0.955248,0.07685508,0.85039127,0.77294326,-0.08859628,-0.07480343,-0.5197519,-0.081097364,-0.10545447,-0.023268737,0.014531762,0.040418126,0.043371774,0.14025769,-0.04817023,-0.043320823,1.225718,-0.00058748137,0.011734746
*OCCOC(=O)C=CCC(C(*)=O)c1ccc(F)cc1F,-0.3619649112224579,3.3974061012268066,1.277227520942688,-2.0,-0.10863064,1.0273913,-0.09072966,1.3342066,-0.12829792,-1.1449466,0.015750395,0.021343954,-0.037784018,-0.16028574,-3.0909302,0.026029084,-0.23537962,0.0025200269,-0.34652576,-0.08419474,0.01740025,1.8925892,1.9391887,-0.090134315,0.059819445,0.024937095,0.02221611,-0.060322642,0.010518675,-0.071664646,-3.645221,1.3957413,3.0692027,-0.076021135,-0.091299795,-0.016990645,-1.4170822,-0.081506215,0.1038927,-1.1351229,0.23544799,-0.08184866,0.2690263,-1.6374626,0.021293215,-1.2762825,-0.011112589,-0.1143667,0.07874978,0.94745,-0.11010562,-1.5868164,-0.07055929,0.43204316,-1.9549055,-0.069191866,0.52317095,0.29112545,0.013703918,-2.2888925,-3.1489394,1.1615983,-4.6930056,-0.09432803,-1.1245131,0.010548466,-1.5626222,-0.044115927,-1.2271183,0.017951112,-0.19101137,-1.6466331,-0.500451,-0.06417567,1.2933354,-0.06108392,0.5988329,-1.1045244,2.585072,0.060919385,-0.56676435,-0.0067126197,1.0044438,0.05092199,0.026526988,-2.1343417,-0.1343779,-0.031091113,-0.026715145,-0.14894137,0.0628715,0.31538773,-0.9477693,-0.17843089,-0.03410526,-0.7065939,0.0021891454,-0.06278546,-0.00980221,0.0033698895,0.0097309025,-0.02029032,0.03714948,-0.035752837,0.025165642,0.42306423,0.023311146,-0.07545508
*OCC(C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=CC=CC=CC(=O)OCCOCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCOCCOCCOCCCOCCCOCCC(*)=O,-0.715518057346344,2.9076364040374756,1.3042160272598267,-8.0,0.001621557,1.9872531,-0.090747446,1.5652606,-0.05193677,-1.3462512,0.046773944,0.030429993,0.013503299,-0.45302707,-1.9868449,0.022243058,2.4747877,0.04777812,-0.17955482,-0.123359695,0.007728299,0.5494748,1.8344016,-0.022083933,0.00071356434,-0.008615542,-0.08358154,-0.13742939,-0.0218736,-0.05256377,-2.7016623,-0.71008986,3.6062713,-0.07086716,-0.075570226,0.04385315,-1.9959681,0.029654872,0.005352395,-0.5553469,0.28486225,-0.045441497,-2.2443542,2.4207468,-0.07755471,1.627907,-0.06200018,-0.15516011,0.11074205,1.2339858,-0.046576492,-3.1333005,-0.060004298,-1.8496442,-1.1246911,-0.029521577,-1.7285498,0.42229754,-0.08478717,-2.453317,-0.43177658,-1.5861958,-0.7412479,-0.025899459,-0.51651853,-0.109380454,-3.2218826,1.6191256,2.2552278,-0.05183206,-1.6470914,0.9556566,0.51099455,-0.043519832,-0.9554479,-0.091899656,0.8883302,-0.91678923,-1.115296,0.07652664,-0.3708287,-0.057255078,0.9919497,-0.054059017,-0.050039165,-2.673169,-0.072889216,-0.02700136,0.050187863,-0.93178886,0.008656088,-2.4526446,-1.9295222,-0.19709721,-0.026353434,-0.63799584,-0.03204528,-0.05315592,0.05121328,-0.07472803,0.13481012,0.065881714,0.0074037453,-0.028588923,-0.04002593,-2.6450222,-0.083760224,-0.098510265
*OCCCCC(CCCCCOCl)C(C)(F)C(F)(F)CCCCOC(=O)c1ccc(C(*)=O)cc1,-0.3907206356525421,2.7334794998168945,1.4824413061141968,-3.0,-0.04653423,-0.21007216,0.008537666,0.56068355,-0.04609948,1.4234308,0.0248867,-0.079550825,-0.035080966,0.12611866,0.20215409,-0.041608397,1.1094055,-0.02693803,-0.24146894,-0.059858236,0.086826354,0.8473907,-0.48880652,-0.038916826,-0.061444093,-0.06464157,-0.04817754,-0.12427404,-0.077724196,-0.0861056,-0.064911984,1.7814518,1.0231504,-0.0583611,-0.04352037,-0.03654832,-3.2774749,-0.013106031,0.039876014,1.8367695,0.09197315,-0.016389577,-2.233992,2.8732147,7.524374e-05,0.11024737,0.04047883,-0.028832208,0.066634245,-1.031793,-0.03970965,-2.9781291,0.00639038,-0.20478024,-0.9400798,-0.03595115,-0.059671313,-0.14226413,-0.05719192,-2.9803288,-1.4607791,0.605509,-2.505768,-0.0026029896,-0.8482499,0.0069880495,-3.22243,1.8186891,1.6936128,-0.073752865,-1.9542301,-0.8712827,0.62321955,0.04001782,-0.1419027,-0.0028997317,0.13852017,-3.3131762,-1.175937,0.076147914,1.8601177,-0.0040243333,-0.9802236,0.031057552,0.014240985,-1.0141722,-0.15615733,0.0354866,0.09675145,-1.7548953,-0.027864885,0.83243906,-0.33614725,-0.16171525,-0.01457475,-0.46661577,0.029135626,-0.028178055,-0.0521284,-0.03213167,0.035414886,0.056927573,0.048535075,-0.136723,0.008366894,0.5257884,-0.04848417,-0.091321014
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1cocc1C(*)=O,-0.2476145625114441,3.114631414413452,1.2569892406463623,-8.0,-0.11450228,-1.6864982,0.009736258,0.28934255,-0.011489168,-0.14430213,-0.02068285,-0.068721525,-0.029138753,-0.0074678585,-2.341438,-0.04893673,1.6876998,0.045260005,0.037072353,-0.08183162,0.043576684,-1.564908,2.0974503,-0.06331993,-0.05734374,-0.043731682,0.0009531799,-0.055368554,-0.08910344,-0.01956271,-0.14600153,-0.76680857,0.34651834,-0.0576459,-0.10356028,-0.050153654,-1.8306742,0.0010876429,0.097569056,1.3092005,0.07076294,-0.036635615,1.0866414,0.7203873,-0.054883055,-0.41649735,-0.0057067946,-0.14867046,0.08511288,2.6413565,-0.077401444,-2.0126755,-0.05402234,0.1766835,-0.40017506,-0.0035553274,-1.1836077,-0.6223803,-0.07590686,-4.1898975,-2.7471516,-1.6899542,-1.9595592,-0.08581146,-0.94049406,-0.022930551,-2.689353,2.4266217,-1.3851814,0.00015139501,-1.4450849,0.012577908,-0.28799492,0.021338712,-0.58069587,-0.11602745,1.9933139,-2.1297386,-0.48102033,-0.010598848,-0.38143238,-0.11686166,0.38012654,0.042570923,-0.08248417,-1.4127986,-0.06543081,-0.0235864,-0.02449851,-1.9127728,0.09416176,-1.4434087,2.0635908,-0.09569006,-0.053447895,-0.7557251,0.014098712,-0.0036260479,-0.049684975,-0.08403235,0.0073926346,0.098408915,0.022375258,-0.012630703,0.017728604,-0.47470355,-0.004898858,-0.013368342
*OC1C=CC(C(F)(F)F)=CC(COC(=O)c2ccccc2-c2ccc(C(*)=O)cc2)=C1C,-0.2254856526851654,2.611069440841675,1.3444043397903442,-3.0,-0.045222644,0.9386629,-0.085665576,2.9471486,-0.1351521,-0.54524004,0.014284287,-0.066503845,0.049432717,0.1261346,-0.53335494,-0.05555314,1.3156021,0.05810972,-0.26136476,-0.073809266,0.013753396,-1.0267348,2.5250797,-0.050683953,0.008453909,-0.03218175,-0.0069924947,-0.17812401,-0.06872313,-0.020253692,-0.02923377,-0.89126927,1.8823086,-0.0029738864,-0.10880288,0.032711226,-0.5446002,-0.06012719,-0.036776755,-1.2121186,-0.054804828,-0.08840379,-1.1293005,0.42782676,-0.057226643,-0.44020575,-0.030120473,-0.12310703,-0.0576302,-0.1127249,-0.08196541,-0.9423454,-0.06396328,-3.104035,1.2998648,-0.044691086,-0.49111784,1.9853235,-0.0015579422,-2.234114,-0.43682504,-1.9516269,-3.7905622,-0.032440197,1.1395608,-0.088219896,-3.2398543,0.9436809,1.7752445,-0.008739622,-1.7981164,0.078040056,-0.6074232,0.012026143,1.8342683,-0.01028641,0.9151086,0.6095891,1.3612336,0.01925068,-0.24993807,-0.076861806,-1.0143461,-0.08198917,0.0062585855,-2.3980477,-0.0614056,0.016460788,0.028276471,-2.6008403,0.080405585,-0.96399975,0.34782568,-0.08369063,0.041720062,-0.5727759,-0.06610946,-0.05511846,0.024969786,-0.07516551,0.105271526,-0.031093277,0.119706325,0.0023333288,-0.0021147805,-1.5228497,-0.034914847,0.008568017
*OCC(COC(=O)c1ccc(Cc2ccc(C(*)=O)cc2)cc1)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.25382447242736816,3.038416862487793,1.3857097625732422,-11.0,-0.020479815,0.35076663,-0.06026758,1.7980123,-0.11834577,2.3989596,0.016755955,-0.04674972,0.077396914,-0.2179385,-1.4363617,-0.09189867,-0.38730434,-0.0017240638,0.20336398,-0.1205027,0.10969483,0.5588565,-0.5181134,0.048893217,0.09081534,-0.036464207,-0.06593004,-0.14445414,-0.061853107,-0.09643615,0.15743275,1.4034064,2.6096618,0.0044367816,-0.07439969,0.04759341,-3.1426969,-0.01564504,-0.013903248,-1.4910859,0.25836113,-0.08810094,-1.7667252,-0.67065483,0.01518375,0.43237883,0.042868525,-0.1618354,0.005184782,-0.27367935,0.008040058,1.2710311,-0.026331346,-2.02176,1.3816231,-0.07613605,1.2801484,0.8484528,-0.049894206,-3.1220334,-2.9323995,0.82874525,-2.963687,-0.057673387,-1.3321456,-0.076956704,-2.934566,0.767321,-0.8006738,0.030353514,-1.9838415,-2.0411148,-0.56197953,0.021297125,0.4570841,-0.13100338,0.8813449,0.70653856,1.2452109,0.044288974,0.79611963,-0.084476195,2.4912872,-0.01940935,0.012682438,-0.10416705,-0.119146496,-0.06691216,-0.009510946,-2.1320186,0.005234734,0.5350159,2.0980654,-0.1493633,-0.07531229,-0.7764418,2.2730033e-05,-0.08752122,0.00023692628,-0.035814915,0.050510842,0.09103377,0.067231044,-0.029741194,-0.022262875,-1.5648522,-0.0731604,0.019771926
