polymer,monomer_phi,homo_lumo_gap,chi_water,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*CSC=CC=CC=CC1=C(C#N)[SH]1COC(=O)CC(*)=O,-0.38824293,2.7377424,1.125357,0.05730353,-4.675834,-0.060703576,1.1788982,0.0014707973,-0.45831054,-0.017842915,0.06442319,0.033778176,0.11656808,-0.64722025,-0.051314566,-2.7010462,0.10857535,-0.18353538,-0.026144413,0.118542224,-2.015529,2.6018236,0.07446565,0.04199266,0.01615423,-0.00966778,-0.09656706,-0.06331976,-0.070706815,0.41715002,-0.48846218,0.2726234,0.052330486,0.0398757,0.049910646,-0.6635386,-0.008796963,0.124269426,-0.19066313,-0.015316796,0.048429977,-1.0875568,-1.8892936,0.01998568,-2.355193,0.0535147,-0.067504875,-0.0020463641,-0.10308477,-0.04782266,3.1793978,0.02876125,-1.4033654,-2.2419255,-0.031023467,2.457581,0.053533826,-0.045593474,-1.5708362,-0.721413,1.7662185,-0.6686322,-0.043707132,-1.0874846,-0.01922975,-2.3033156,2.8361714,3.030508,0.0808585,0.90272814,-1.784102,-0.39732674,0.042198036,0.45234904,-0.015053414,0.8113427,-1.2132889,1.115915,0.020972209,-1.2007915,-0.10511349,-2.426869,0.0002699449,0.0566224,0.86514384,-0.029463686,0.062423445,0.05127067,-1.2791793,-0.0015326103,-3.78129,-1.541808,-0.11632939,0.070084825,-0.8063381,0.008545563,-0.046304785,0.073816255,0.10985637,0.124176145,0.10744674,0.109456204,-0.07461201,-0.011807761,3.474526,0.026336327,0.063745864
*OCNCNC1C=CC=CN=CN=CC2CCCCCC2CCN(CC(*)=O)CC(=O)OCCS1,-0.40619975,2.0885415,1.2660674,-0.004288359,-4.029352,0.03437453,-1.1541073,-0.017365828,1.7421707,-0.029641356,0.022883145,0.047444806,0.010974281,0.072118126,0.027410578,-1.4345881,-0.016443714,-0.008219384,-0.015430473,0.12857984,0.12391348,-0.5544484,0.053346537,0.080593936,0.09822529,0.05193612,-0.10193362,-0.05287255,-0.02801331,1.5499938,-0.66226864,-0.63649255,-0.023841856,-0.051987972,-0.0020653333,-0.15890543,0.044063244,0.1521598,0.7407636,0.19334574,-0.05095578,-2.0059154,-5.060991,0.0042275605,-1.1119655,-0.006513519,-0.0066981246,-0.029043484,2.0293555,0.047289424,2.8303564,0.033988968,0.8732088,-2.7490478,-0.042775653,2.88833,0.9493998,0.00669506,1.8494735,0.06023708,2.3236997,-0.33993292,0.013263489,-1.7180315,0.092237525,-1.9642427,1.1829356,3.4911835,-0.023675092,-1.3764963,-3.53532,0.58595943,0.036148317,0.56970686,-0.018701458,2.1659734,2.237229,1.5335184,0.04710556,-1.4252908,-0.11197245,-1.298947,-0.021971103,0.011852883,0.5020273,0.01875896,0.10297419,0.071085155,-1.544364,0.01687375,-0.46116415,1.4016176,-0.15419558,0.0062329844,-0.82356864,0.052978303,0.00198333,0.09454224,-0.00019612933,0.09830871,0.0866592,0.064162046,0.0001477943,0.029112026,3.2122095,0.064287044,0.07812632
*OCC(F)(COC(=O)C(Cc1ccccc1)C(NC)C(*)=O)NC(C)C,-0.34553933,3.044602,1.3293552,0.034771785,-1.0583491,-0.035640795,-0.26333907,0.052350204,-2.1036513,0.095703416,0.07806439,0.13506165,0.021096883,2.6714246,0.027272703,-2.237372,-0.01083014,0.007363297,-0.046668075,0.051552944,-1.1342015,-1.4578407,0.059654716,0.06865868,-0.00814867,0.05987812,-0.04364416,0.008710497,0.000446681,2.3807032,-0.96303654,-1.5422045,-0.040566348,-0.075197116,0.08799926,-0.8027174,0.056017883,0.1623088,-1.3401783,0.106026776,-0.014522744,-1.3213156,-3.5551538,-0.017309275,-2.145919,0.04930326,-0.08708674,-0.12421863,0.18169907,0.011020583,1.2681388,-0.021727256,-2.1000276,-0.6332764,0.047140557,0.4069321,-0.53424567,0.046627164,-2.1745374,0.5772407,1.4286433,-0.56393665,0.027626123,-2.1610851,0.09395664,0.30713144,-0.2234259,1.6746031,0.0008531583,-0.88290554,-0.25745994,1.2943362,0.101096526,3.307061,0.016029142,1.5191003,-0.55021787,-0.5802746,0.09971818,-0.93912005,-0.011898114,0.5802939,0.041499957,0.015173632,-0.1191179,0.020661905,0.034993425,0.031600084,0.12123858,0.117185555,-2.6238892,1.5318536,-0.07918974,0.041075338,0.2642528,-0.043429982,-0.051369894,-0.005783138,0.04700103,0.040008575,0.030263502,0.037535466,-0.08432262,0.009823044,2.8573468,0.0054449085,0.06687679
*OCC(C=CC=Cc1ccccc1)(COC(=O)NC(CCc1ccccc1)C(C=C)C(*)=O)c1ccccc1,-0.29178885,3.0768085,1.3300004,0.044047866,-0.44184476,-0.0008424731,-0.5414764,-0.026387552,0.23253493,-0.021247745,-0.01281739,0.029392514,-0.44481575,0.017699288,-0.004572309,-2.5310295,0.03616662,0.18643901,-0.032321222,0.10599868,-0.20242165,0.8393674,0.11088657,0.1064941,0.055276766,0.07827942,-0.12444918,0.049542237,-0.037082244,0.57699716,1.7957729,1.7129748,0.032039605,-0.024982512,0.03269924,-1.5465627,0.030145993,0.15669751,1.0141686,-0.046906386,0.010770199,-0.51101905,-4.5762105,-0.060760867,-0.30746278,0.010890998,0.021706238,0.10727171,-0.91770744,-0.053693045,2.3155234,0.048290905,-2.810478,0.93594515,0.07613239,3.808054,-0.039241463,-0.025001291,-2.4223962,-1.4428622,3.8925471,-1.8347064,-0.055192947,-1.437169,0.06326636,-0.9499152,2.0627449,2.100902,0.06018973,-0.24157855,-2.2935896,0.94679534,0.031443834,0.80174464,-0.09598281,1.3367931,1.9714789,1.9949741,0.012143746,2.0950575,-0.053790994,1.6194066,0.01466723,-0.032796826,2.8761306,0.01946331,0.039121326,0.065875955,2.8504264,-0.004980317,-3.7361906,3.036922,-0.1441345,0.0015626429,-0.10446226,-0.041579247,-0.04509853,0.013527029,-0.0137036545,0.15160823,0.03483329,0.12761897,0.037228137,-0.0014218104,2.2964401,-0.042177837,-0.0050534024
*OCC=CC=CC=CC(=S)COC(=O)C(CC1=CC=CSC1C(*)=O)NC(=O)c1ccccc1,-0.36803344,2.5271094,1.1331493,0.036540236,-1.7867107,0.0064861723,1.2418977,0.06810513,-0.01069311,0.056297697,0.031114476,0.1256208,-0.20026544,-0.39006734,0.023995113,-2.1357381,0.04356459,0.03687039,-0.08560793,0.13575068,0.4171188,2.4104898,0.11369818,0.07291847,-0.0039869496,0.016532032,-0.028682077,-0.021423208,-0.067182496,-0.44241074,-0.5851416,-1.909007,0.061512392,-0.017908946,0.07129695,-0.90671897,0.0379654,0.08985744,1.342732,0.008173613,-0.032260045,1.6123354,-5.209651,-0.019193437,-1.323023,0.04949289,-0.059254795,0.088050835,-1.6246022,-0.020201853,2.0009842,0.013890065,-1.7624437,-1.198373,0.06745055,1.311526,-0.9845093,0.0007109211,-0.66854954,1.0531664,3.911544,-3.484966,-0.033150923,0.66385496,0.04537557,-1.3651435,2.6764674,0.42082205,-0.016530268,-1.6055098,0.37362412,0.7294694,0.11516573,0.14166325,-0.07017315,1.1991489,2.3681142,-0.97097915,-0.0037719326,0.6875753,0.031037102,1.446463,-0.01167247,0.08214447,1.3024024,-0.058838055,0.06711601,0.06632481,1.4433997,0.090782896,-4.2979527,-0.4930938,-0.057616096,-0.0090159755,-0.5624859,-0.04518766,0.003471568,-0.020223945,0.05151031,0.106541306,0.14110821,0.14838201,0.009539865,0.044087417,2.6185453,0.008935349,0.056146223
*OCC(COC(=O)CN(CC(*)=O)C(C)C=O)c1ccnc(SC)n1,-0.37478745,2.7184453,1.1628054,-0.040585876,-4.8780613,-0.027024193,0.6323621,0.07540597,-2.5891898,0.04809195,0.053417895,0.032103144,0.17616905,0.13793579,-0.008914039,-0.9747795,-0.017033566,0.17405045,-0.015730765,0.04314182,1.0590426,-0.87143916,0.11693164,0.044147473,0.018914636,0.029283492,-0.11513123,0.0039113997,0.0010498381,-0.11820985,0.25737098,-1.9197447,-0.010828942,-0.05436985,0.00815737,-0.75409436,0.05870733,0.07504239,-1.3824763,-0.0144861555,-0.060755305,-1.3395219,-4.788764,0.031974092,-1.382982,0.053788688,0.025083372,-0.1985994,-0.69433767,-0.02659346,3.170883,0.0670848,0.1914595,0.197899,0.04624878,4.0168495,-2.825114,0.00721345,1.3034238,0.16347829,1.1715581,-0.86124414,0.009347341,-1.88151,0.0011350807,-0.72113985,1.1310833,-0.28150705,-0.014721627,-1.543508,-1.9310528,-0.11533845,-0.0024066705,-0.20034915,-0.038673066,0.4580315,0.06635864,0.936424,0.061511364,1.5713663,-0.024655208,0.8808132,0.039230436,0.021368187,1.13663,-0.050329603,0.034920886,0.019460091,1.0118062,0.015896033,-2.368781,0.26633036,-0.065782055,0.055212274,-0.6302232,0.057745885,0.0484177,-0.006857709,0.002124475,0.053194255,0.03229439,0.08996931,0.025588471,0.024487894,1.0976673,0.025878143,-0.0015396877
*OCC(COC(=O)CC(CC(*)=O)c1ccccc1CC)CSC=C1C=C2C=CC=C12,-0.31625494,2.0235126,1.3531902,0.005681644,-2.5137198,0.024501966,0.62485087,0.024478165,-2.4106977,0.09232487,-0.057508517,0.12519819,-0.32143155,2.5232496,-0.056563456,-1.1308651,0.06523867,-0.106677085,-0.047039587,0.056292888,-0.91467464,2.3109252,0.12179807,0.107209355,-0.0047330363,-0.024010869,-0.12539458,-0.05647016,-0.0487868,-1.6362131,-0.7514216,0.5529131,0.0032210597,0.013958369,-0.022715066,-0.39210796,-0.02191125,0.107374005,-1.8696964,0.05531287,-0.04155734,1.0076921,-4.8916154,0.0024569998,0.36914864,0.023252387,-0.06553682,0.04723338,-0.951588,0.050478734,2.530558,0.014892117,-2.1612384,0.83529526,0.013888429,0.95939106,-0.89451766,-0.0152471345,1.8434929,-0.6723284,1.6545072,-2.6486773,-0.044943597,0.35481665,-0.012301653,-1.1124562,0.9889118,1.5598449,0.0026261338,1.5740716,0.9373477,1.2398747,0.11280843,1.9686085,0.02767306,0.66312116,-0.39804757,-1.0060201,-0.0213579,-0.53282523,-0.0819062,-1.6773525,0.04484889,0.052922145,3.4736094,-0.04900401,0.0853098,0.013560383,1.2988712,0.067632206,-2.1949468,-0.17875184,-0.09789169,0.062269494,-0.65933573,-0.0064440225,0.011716457,0.06615559,0.010935059,0.09480843,0.1326018,0.14876638,0.012796778,0.07592292,0.9656126,0.02383568,0.012530744
*OCC=C1C(C(C)(C)C)=CC(COC(=O)CC(C)(CC(*)=O)c2ccccc2)=C1C(C)(C)C,-0.285147,3.2231812,1.4980916,0.0104741715,-0.1934901,1.31528495e-05,-1.3812058,-0.028448852,0.8221107,0.014291627,0.0075421357,0.05054775,0.12320866,2.1792953,0.019649088,-0.25853717,0.03815504,-0.002722823,-0.031765178,0.08636977,0.11723594,0.8054766,0.029509628,0.06524919,-0.0027641805,-0.011082072,-0.025785182,0.0292432,-0.009914585,-0.24510114,0.13238071,1.9019502,-0.018048268,-0.044932023,0.079862386,0.9888134,0.008450268,0.052741747,1.830285,-0.15960127,-0.016766556,-1.4512962,-0.6205131,0.04210102,0.57669294,0.025203347,-0.028119873,-0.03425888,-1.3530893,0.003064233,0.21007638,0.00803455,-2.4921741,1.5448033,-0.00050751853,0.3199211,0.39207292,0.0253553,-1.3001764,-1.7301286,-0.16212611,0.27015045,-0.027660282,0.759861,0.010887658,1.355363,-0.571319,-0.9978016,0.030566566,-1.3756343,1.1095273,-0.4686089,0.028890535,0.70633143,0.0012212513,2.4573674,1.2961568,1.4635744,0.02421319,1.3289956,-0.053184673,-1.3292894,-0.007757226,0.028860174,-0.30727625,0.0039773807,-0.023897259,0.06904852,-0.049073827,0.05162661,-1.1655272,-1.3288288,-0.07195208,0.00040443748,0.26872385,0.072494686,-0.05490334,-0.0064343666,0.015634803,0.106994405,0.06998779,0.074919924,0.0019072554,0.023288624,0.7001174,-0.024780972,-0.0060077496
*OCCN=CC(N=C)SCCOC(=O)CN(CC(*)=O)C(=O)C1CC1,-0.4295092,3.1304102,1.1247617,-0.021429572,-1.1358824,-0.042284485,-0.09489148,0.07450512,1.369509,0.017383618,0.05569222,0.1249128,-0.3201487,1.3229624,-0.033861477,-1.2373378,-0.0042216578,-0.25122672,0.0389857,0.123551354,0.084299564,0.6079628,-0.01357627,0.13095942,0.0991566,0.032681096,-0.12095162,-0.039697375,-0.035214484,-0.85644317,1.5115947,-0.84316146,-0.022332478,0.03285843,0.10636301,-0.17120399,0.030674111,0.027309442,-0.656818,0.08155007,0.009558675,1.5709203,-4.5394616,0.028427593,-0.65242887,0.063972756,-0.0145069845,-0.19054864,1.9290739,0.04260672,3.5247312,0.06481876,-2.317252,-2.5837455,0.058700643,2.122636,-0.42836103,0.04016558,-1.5504953,0.31386343,0.9119815,0.080681324,0.029107107,-1.6650836,-0.012129259,-1.3748562,2.1449068,1.0816224,0.017722603,-0.48383585,-2.3671453,0.24741146,0.11302298,-0.046604693,0.036508564,2.0290675,-1.7377173,1.0398042,0.06848854,1.801728,0.008229158,-1.7243202,-0.02593412,0.049434185,1.7772316,-0.01985023,0.014721428,0.09350879,0.17376018,0.027679687,-1.2543055,0.7272484,-0.11718133,-0.018872386,-0.29851875,-0.034291055,0.02533348,0.11666358,0.021164697,0.110815406,0.15671486,0.024719507,0.046701167,0.085798636,2.1336036,0.07586407,0.049206264
*OCCN(CCOC(=O)C1(C)C=CC=CC=CC1C(*)=O)Cc1ccccc1OC,-0.3036245,2.4341946,1.3534449,-0.033562582,-2.780316,-0.061468564,1.9479824,0.028938992,-2.4888039,-0.013427861,0.04304356,0.14296953,-0.3973656,3.4032495,-0.008249625,-3.719049,0.03652576,-0.005182642,0.009668225,0.053783108,-1.8626422,2.7113028,-0.01445764,0.10859492,0.057689708,0.0038326979,-0.104235634,0.055323824,-0.053626716,2.4315548,1.4795415,1.3795279,0.00037789097,0.04441599,0.015042722,0.6314993,0.06703279,0.025266143,1.48812,0.05310559,-0.058002766,0.24001595,-0.410567,0.02330571,-1.2928417,0.0370649,-0.0058159735,-0.19380817,-1.4496205,-0.06770312,0.24937929,-0.026303679,0.8772181,-2.2437704,0.06976815,0.41194585,-2.187373,-0.015670588,0.8509215,1.2431732,3.7346804,-2.6250877,-0.057639625,-2.388527,0.079351686,-0.3900355,1.9668708,3.2581382,0.09798974,-1.2180007,-2.2999432,1.0736108,0.110425115,1.6136106,0.0045353123,1.944098,0.28715527,0.3256968,0.023142213,0.0753039,-0.030294983,1.5571964,0.009149402,0.006867151,1.7892127,-0.051062793,-0.0023482982,0.11499165,-0.053978927,0.09679071,-1.3821341,-0.44287404,-0.061977636,0.04649006,-0.21850237,-0.011398253,0.0013339063,0.117213845,0.01529172,0.027400356,0.14806642,0.12319852,0.042893704,-0.0028754869,2.3305748,0.027076092,-0.01706398
*OCCN(C=Cc1ccccc1)CCOC(=O)C(C(*)=O)C1CCC1,-0.31393242,2.6437292,1.363696,-0.034624204,-3.1190925,-0.032030914,-0.2948102,-0.026884913,-0.5444331,-0.028573198,-0.010918041,0.13219218,0.1162238,3.5961404,-0.0337755,-1.2699134,-0.015463237,0.2000025,-0.010816799,0.062143207,-3.0538988,1.6714559,0.037870422,0.15396155,0.048899535,0.050745204,-0.08710762,0.01299936,-0.0021770028,0.8949779,2.2197068,-1.3304971,0.037415415,0.031772226,0.058890708,0.8926749,-0.004140847,0.1240555,-1.8075651,0.09051576,-0.055967867,0.14619498,-1.8148807,0.027244588,-0.41354856,0.0861073,-0.05282471,-0.07289042,0.46003932,0.009841322,2.7541344,0.078730494,-2.2264075,-2.0261338,0.026927369,1.4576422,-0.45938373,-0.018157873,-2.3191624,-0.32407242,2.5302548,-0.48148936,0.037921563,-0.3827611,0.091912515,-1.5062401,2.7759278,0.63101673,0.08665905,0.61678034,-2.5436249,0.07651294,0.081414275,-0.20020033,0.0004050341,0.6886354,-0.58652484,-0.40324128,0.006900069,1.5875515,-0.09612202,-2.0898566,-0.045480043,0.04947281,1.2575164,-0.053197514,0.05578682,0.038782824,0.5072232,-0.01928979,-1.7233784,-0.5708869,-0.07244776,0.030352762,0.20431404,0.049750734,0.058114532,-0.011492961,0.043940693,-0.0040943604,0.10602966,0.13367158,0.0006242026,0.03844894,3.7488384,0.0055365455,0.08206854
