polymer,monomer_phi,homo_lumo_gap,chi_water,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,0.006731271,-2.0607352,0.0133083435,1.5891845,0.023936497,0.48877752,0.050966203,0.03526259,0.08909282,-0.11276919,1.8980751,0.0051783244,-3.0674286,0.028043821,0.004959467,0.0004136353,0.07789041,-0.46484506,1.4141492,0.054518327,0.067913555,0.058850527,0.035723414,-0.0714006,-0.017844068,-0.04340705,0.17327817,0.88642454,-0.32164082,0.017460883,-0.00851947,0.037916694,-0.8866618,0.028657133,0.08210091,-0.7368717,-0.03813024,-0.011985692,0.38046932,-3.3432233,-0.005570216,-1.6314808,0.04947035,-0.038995057,-0.10297123,-0.6105417,-0.031042205,2.1474247,0.0445157,-0.8513258,-0.6492988,-0.00046422047,2.7737453,-0.24713583,0.026336739,-0.066644914,0.56892896,2.5716577,-2.1857188,-0.00011751526,-1.3544306,0.025433484,-0.27244762,1.1493543,1.3817656,0.060240075,-0.10116988,-0.61503714,0.59810376,0.056784593,2.5994146,-0.016160091,0.92645717,0.63954324,-0.34420267,0.0479889,0.41098884,-0.046151966,0.27036002,0.03543114,0.026740614,1.8562888,0.005838333,0.022166923,0.07436879,1.2612067,0.037243225,-1.2756089,1.3842361,-0.1364541,0.048181787,-0.3425189,0.012166236,-0.014297908,0.03226706,0.041462835,0.06398398,0.09733387,0.10463883,-0.009658832,0.02503269,2.7428145,-0.0057028555,0.01944813
*OCCN(C#N)CCOC(=O)C(CCCc1ccsc1)C(*)=O,-0.4109972,3.501189,1.0844722,-0.028029323,-2.997568,-0.02845157,0.8094819,0.012620108,-1.1484793,0.06516171,0.024183301,0.071586825,-0.22588879,0.4967185,0.012952916,-1.927556,0.04709004,0.0011342329,-0.029408773,0.07508848,-0.8191821,0.8097328,0.0595563,0.07123287,0.07100468,0.018504238,-0.104247406,-0.012990134,-0.05477233,0.32253924,0.19876397,-0.650681,0.035955325,-0.014262708,0.0667552,0.2864575,0.036528133,0.06421131,-0.7215382,0.047844283,-0.0022350233,-0.55092216,-2.7205398,-0.04137796,-1.3169627,0.027131831,-0.048832137,-0.10304392,0.23599555,-0.040741555,3.1096215,0.041055396,-0.4650819,-0.6912572,-0.012517073,3.6667392,-0.56143564,0.01262548,-0.82711524,0.70372266,2.0639966,-1.2126539,-0.02977023,-0.50643843,0.028266972,-1.4125571,1.4334863,0.8938033,0.0322522,-0.091163546,-2.1116827,0.5581035,0.07373049,2.1831958,-0.033521216,0.97305435,-0.46991822,0.025360482,0.061110597,0.65591127,-0.034301784,-1.1007272,0.028965944,0.024353122,2.3973966,0.028112248,0.055726733,0.053338375,0.419464,0.07139764,-2.4687903,1.3665564,-0.13149443,0.0356596,-0.14230442,0.00093904923,0.0025815498,0.074831106,0.023398377,0.104440264,0.10047975,0.091835104,-0.015137064,0.01005969,2.563427,0.021521078,-0.0002602303
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.035255313,-1.7735459,-0.015205004,0.3298391,-0.020786708,-1.4457529,0.020012885,-0.001413641,0.111848995,-0.12709402,0.34194875,-0.01688827,-2.9154046,0.05269011,0.058379978,-0.012713333,0.0952642,-2.0589733,0.6967651,0.05741049,0.07212161,0.05745794,0.018598339,-0.05772041,-0.0037747035,-0.055556703,-0.32099816,0.16399977,0.37648717,-0.005921993,-0.023365712,0.05221714,0.25542036,-0.0104916785,0.10580428,-0.4488215,0.035013832,0.0065590753,-0.11358507,-2.139388,-0.031907167,-0.84976864,0.027169436,-0.0426567,0.018006291,0.6977767,-0.0076382007,3.1389155,0.014801086,-0.7932265,-1.2779697,0.032854795,2.1493373,-0.49866584,-0.022118857,-0.09224072,0.34531584,2.9146159,-1.6056986,0.00454661,-1.0248306,0.0681371,-1.1408777,2.2558644,2.2466784,0.021434305,-0.5864278,-1.6853652,0.15979917,0.021884337,2.5305722,-0.0034318655,1.8065542,0.12164701,0.6730297,0.04000261,0.021538196,-0.032992207,0.4117857,-0.0053067566,0.04304004,2.4701068,-0.015075064,0.01925562,0.06931826,0.5564143,0.06646146,-2.7527306,1.5167118,-0.14116381,0.047762286,-0.23427501,-0.0018158733,0.022112653,0.02747295,0.03665233,0.0521523,0.12021728,0.10016866,0.01086189,0.02490355,2.582347,-0.0040960144,0.024990119
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,0.0050714253,-3.305448,-0.029671216,-5.9172962e-05,0.01737394,-0.9588754,0.06783079,0.012633847,0.07532328,-0.23927818,1.007938,-0.0014621717,-2.676158,0.0658895,-0.050973248,-0.009881073,0.07976173,-0.7367539,-0.050097864,0.036447432,0.08846693,0.032191128,0.03124638,-0.062271938,0.0032095173,-0.06314262,1.1595883,1.0970967,-0.25737813,-0.0058364514,-0.009524595,0.056239087,-0.87559325,0.019890755,0.082809895,-0.7491205,0.07841219,0.015413411,-1.1103408,-2.4976485,-0.018868191,-1.442492,0.055829905,-0.011538278,-0.06962779,0.19788681,0.007026781,3.433782,9.939058e-06,-0.9142003,-1.0052265,0.0052357344,3.150487,-0.22596078,0.018059539,-0.2934862,-0.29332656,2.5286198,-2.4767485,0.014707172,-0.9405241,0.06263332,-0.97525734,0.899187,0.84177506,0.054156084,0.4285709,-1.3746514,0.6410436,0.05798922,1.7352544,-0.03622724,1.8972994,-0.25311232,-0.17830288,0.02864578,1.1624172,-0.044403464,-0.26216957,-0.005993918,0.01826638,2.3676488,0.029185148,0.034366835,0.08896433,0.5413544,0.06556841,-1.4299631,1.0971624,-0.13492215,0.039978504,-0.09512619,0.008594856,0.0101462,0.06847553,0.052559596,0.09353674,0.08804308,0.062372927,-0.033866946,0.009285205,3.2739952,-0.02373291,0.041613292
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,0.007461516,-3.2530947,-0.019570444,0.8494278,-0.014174763,-0.31341326,0.039642353,-0.0056617404,0.06612864,0.019464869,1.8165302,0.011017469,-1.9357085,0.049391285,0.14326583,-0.04558644,0.06971902,-1.06908,0.3476735,0.032608524,0.066876814,0.03683048,-0.0037226162,-0.08649384,-0.0046945075,-0.06218735,-0.19820626,0.048348095,0.40308565,-0.0012948404,0.0040827547,0.048323877,-0.19799165,0.022324031,0.075223565,-0.7179005,-0.024276655,-0.015691971,0.015740862,-2.5477479,-0.028332574,-1.5061392,0.03587882,-0.038150743,0.0028953105,0.42858216,0.005014642,2.973169,0.0070849936,0.23530905,-1.6162026,0.029298352,2.820808,-1.2474432,-0.0028024358,0.30935824,0.27616417,1.7958313,-2.4134302,0.0028088964,-0.93329024,0.052117843,-1.1204181,1.328007,0.48440427,0.048710454,-0.22609696,-1.1125906,0.07098667,0.02200615,1.0070307,-0.05415264,1.247834,-0.5305776,-0.42040348,0.05605277,0.048201267,-0.056005307,0.62502855,0.015614797,0.054692045,1.0604289,-0.018434828,0.03821326,0.058495864,0.9934009,0.048224896,-1.6889722,0.4659743,-0.13864245,0.047842644,-0.5064618,-0.012930845,0.0064647505,0.06431554,0.059420653,0.07614437,0.08077301,0.08787388,-0.0359956,0.011208481,3.2894313,0.0049367403,0.034678094
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.0071954513,-2.7230322,0.0063324673,1.7466719,-0.00097290997,-0.7273071,0.066502415,0.04669943,0.07691874,-0.22892626,1.0712358,-0.0038149566,-1.6800187,0.021024669,0.064451806,-0.014823079,0.10215149,-0.6004608,-0.10954261,0.038989756,0.05239901,0.05422008,-0.024599295,-0.09853267,-0.014984448,-0.0641607,-0.44996366,-0.13136835,0.3127733,0.02518495,-0.009190779,0.05391064,0.4327475,0.029830204,0.07493857,0.37074196,-0.011230205,-0.024000943,0.0174749,-1.852203,-0.033936873,-0.7786131,0.036441796,-0.032197114,0.0041067754,0.82650286,-0.0304147,2.5687182,0.01607914,-0.40487877,-0.90712714,0.031415116,3.1971653,-0.44660607,0.02261066,-0.35461205,0.22093771,3.1871521,-1.3017939,-0.014591401,-0.24777795,0.062583804,-0.025746636,1.2876244,1.4252609,0.01702284,-0.3810239,-1.4748644,0.53810185,0.0649923,1.5336479,-0.01045094,1.5687538,0.006710732,0.3509752,0.0154605135,1.1185834,-0.044140946,-0.3185973,0.03314278,0.032739278,1.1313287,-0.0014402667,0.026046654,0.07615209,1.456476,0.065143384,-1.6319826,1.6322471,-0.11216206,0.023110598,-0.35681763,-0.016115734,0.01760867,0.05051879,0.048700567,0.082418926,0.10308603,0.099138916,-0.014952811,0.007925802,2.6738396,-0.0018468099,0.017895956
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccc(SC)cc1,-0.3506616,2.5950494,1.2999489,-0.0015483873,-3.2223227,0.013648637,1.1226453,0.033163372,0.45286572,0.0218928,0.022066776,0.096947946,-0.23147927,0.62937,-0.011306895,-2.1571038,0.018523164,-0.09213669,0.0045948415,0.09924172,-1.8978858,0.65498435,0.043236345,0.08293138,0.043569475,0.02031996,-0.06308702,0.0075816796,-0.04424206,0.39752248,-0.11154906,0.08468332,0.02302295,0.0064656846,0.039036654,-0.4677968,0.029174449,0.09297217,0.19742411,0.085792154,0.021594903,-0.33654475,-2.0800598,-0.03192811,-1.1704055,0.06329431,0.0044771866,-0.01622419,0.879024,-0.018153572,2.3740294,0.009497003,-0.87388873,-0.04517544,-0.0058267424,2.1962163,-0.41306716,-0.006749872,-1.1622994,-0.27286154,2.5117867,-2.4986756,-0.017881557,-0.7730398,0.043213,-1.123573,1.3083577,0.42834964,0.054397073,0.49903154,-2.0149863,0.29334626,0.069257475,2.394513,-0.037085995,1.9237716,1.09808,-0.33321762,0.057303127,0.44790265,-0.0153074,0.078917354,0.03889431,0.0012399704,2.3898134,-0.015379019,0.054699883,0.08183686,0.9806241,0.05499609,-1.5099989,1.5255682,-0.099912554,0.007185039,-0.36215267,-0.0063094283,0.009541506,0.028808028,0.05608436,0.07574284,0.08146808,0.088550195,0.003828056,0.010887192,3.3138475,-0.01571892,0.04155662
*OCC(F)(COC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3025314,3.4695,1.3023145,0.010250984,-3.3424025,0.018253502,1.634906,-0.015001669,0.13544393,0.060028717,0.013129669,0.08919253,-0.06412895,0.28616187,-0.011668834,-2.4880116,0.03067255,0.08789623,-0.01772576,0.09628465,-0.4657655,0.8500037,0.05057988,0.083520606,0.056672134,-0.015664577,-0.049535234,-0.029179526,-0.0734048,-0.13295989,0.69017136,-0.82740784,-0.0011204627,0.00047828734,0.053273022,-0.74601173,-0.0011147263,0.104065254,0.6324027,0.091205314,0.010678761,0.36555398,-3.828016,-0.01778673,-1.4180479,0.06533135,-0.0003542173,-0.014426639,0.762502,-0.018782958,2.436493,0.03705046,-1.3837074,0.03906098,0.023777166,2.2086787,-1.5780926,0.023969192,-1.1135093,-0.092922516,1.6566831,-1.8382434,-0.016972918,-0.2998422,0.02824741,-1.4271032,1.7825743,1.2286226,0.021947376,0.4061544,-0.46788654,0.72439903,0.05998679,1.9891326,-0.054324385,1.1393105,-0.48659095,0.43902332,0.01573773,1.0461735,-0.03306119,0.43039387,0.012401428,0.020774972,1.4084538,0.0027421229,0.012841393,0.06068843,0.9201207,0.03700755,-2.6440501,-0.14072585,-0.096335776,0.030199202,-0.4423999,-0.0079349615,0.008674336,0.06902539,0.04430848,0.076465905,0.06776066,0.09523522,1.7595255e-06,0.033105884,2.5807443,0.024611112,0.008046079
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.021573782,-2.6705878,-0.022852696,0.89854026,-0.004391574,-1.4674894,0.015807517,-0.0022557164,0.0802786,-0.0127327675,1.6502848,0.02496048,-3.3323445,0.035420537,0.11877872,-0.04359787,0.079422966,-0.8030242,1.3529072,0.04032054,0.09699049,0.06584249,-0.023941698,-0.068570174,-0.013321488,-0.05595756,-0.45154542,0.6338596,0.44503906,0.028574806,-0.032558683,0.027075559,-0.47887605,0.019395197,0.083934784,0.12027314,0.05364104,0.016742561,-0.59557927,-2.3477983,-0.009573194,-1.6614416,0.049755495,0.002582092,0.0015874263,-0.21145411,-0.016594058,2.6557686,0.040557913,-1.0664637,-0.0075542815,0.006417455,2.9648085,-1.1540791,-0.00076235796,-0.15053321,0.57790536,1.8974402,-2.159111,-0.0062302253,-0.2054988,0.04941184,-0.840766,1.2040735,2.027684,0.06396246,0.87201667,-0.8306226,0.60257345,0.04711813,2.0790145,-0.016140034,1.5691663,-0.3855775,0.17596225,0.028602982,0.57166785,-0.064997636,-0.18812677,-0.0027631572,0.034347363,1.4758301,0.012832712,0.049596664,0.08817214,0.3181639,0.023597484,-1.951629,0.22951622,-0.09532821,0.043858446,-0.38381273,0.031034129,-0.0049816063,0.06547901,0.06701032,0.05701385,0.10941455,0.066468626,0.0005842877,0.039060723,2.8774083,-0.019054495,0.03728977
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.030234266,-2.8744879,-0.009084421,1.485902,0.024080351,0.4502204,0.014400309,-0.0006989802,0.07976837,-0.23154615,1.5936868,-0.011533966,-1.6835954,0.022210088,0.13198091,-0.03752446,0.10068045,-0.857487,0.16590935,0.04188883,0.07555829,0.024054723,0.0018857254,-0.06721826,-0.0009411743,-0.029873347,0.22321677,0.89338934,-0.78106344,0.0020221393,-0.024932282,0.05783866,-0.42583132,0.0123381335,0.104722925,0.17992689,0.012376502,0.02302007,-0.74851424,-3.0529587,0.00062210776,-1.357351,0.060545612,-0.016702808,-0.0077933334,1.0752226,0.0012502758,1.6411259,0.04716941,-0.5878838,-0.28607967,-0.0035599405,3.31482,-0.8854301,0.023626687,0.30804363,0.4010427,3.2091272,-2.7028482,0.010334237,-0.16212706,0.056034036,-0.21916358,1.1114198,1.5365134,0.033863027,-0.27732828,-1.5273895,0.120834954,0.021733005,1.2014499,-0.047165427,0.8842232,-0.13378051,-0.761319,0.0545027,0.026347663,-0.03179527,0.44368482,-0.0061194603,0.03985361,1.5348142,0.0017961992,0.006058741,0.06800732,0.3568256,0.05234474,-2.7684515,1.2573782,-0.11035745,0.043300427,-0.175189,0.024510827,0.018757273,0.052475266,0.060405705,0.05097154,0.07477185,0.08833649,-0.036937,0.0214809,3.4622643,-0.0089139985,0.0177643
