polymer,monomer_phi,homo_lumo_gap,chi_water,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCCNC=NC=CC=CC=CCSCCOC(=O)CCCCCC1=CSC=NC=NC=NC(C(*)=O)=C1,-0.50619304,1.3316789,1.2441993,-0.04606834,-1.9595835,-0.028554657,1.7942544,-0.01837882,0.2828383,0.060022946,0.034890376,0.09770369,-0.25358963,1.069806,0.006087574,-3.1971803,0.061300036,-0.06431349,0.018067997,0.06908551,-0.9408814,0.51265067,0.014188272,0.10363216,0.037511848,0.011458201,-0.08673905,-0.0050914334,-0.052833587,0.18656401,1.1348201,0.8574829,0.01642221,-0.04132731,0.021861823,0.86698467,0.03965992,0.09451691,-1.1542073,-0.06589427,0.034417685,-1.606291,-1.8239031,-0.010414143,-0.8391087,0.045125596,-0.031597707,-0.0056062797,-1.0934397,-0.026919981,3.182601,0.030684784,-1.1763334,-0.6001441,0.04129529,3.01955,-1.104034,0.024193108,-0.21423313,0.7685106,2.481473,-3.2860835,0.026556952,-0.49554166,0.055390183,-0.46195105,1.4720497,1.9140793,0.05908257,-0.3393102,-0.17434388,0.59266376,0.023541216,2.789257,-0.00014201234,1.8581116,0.26297617,-1.3186585,0.02561451,-0.16496928,-0.06151261,0.79723865,0.012411009,0.027444461,0.82932323,-0.0074819415,0.05702648,0.11088152,0.54330283,0.05595415,-3.5684931,1.7373081,-0.11449403,0.0077327234,-0.076770246,-0.017400337,-0.0328382,0.08410135,0.067032315,0.122310504,0.10010591,0.058166534,-0.056617763,0.0040384964,1.6899762,0.02563541,0.03760207
*OCCN(C#N)CCOC(=O)C(CCc1ccsc1)C(*)=O,-0.3845319,3.4992142,1.0397848,-0.04577849,-1.5174696,0.03264925,0.17094232,-0.006189148,-1.3239098,0.03711019,0.057729874,0.08292537,0.08040015,-0.12900318,0.013790905,-1.8243679,0.05092568,0.17801394,-0.0019723754,0.105689034,-0.015493568,0.0015311182,0.05342193,0.055198252,0.07710388,-0.01317789,-0.117558494,-0.03314076,-0.01623041,1.2263014,-0.047441438,-0.97501326,0.04266073,-0.03374835,0.0275034,-1.2669076,0.012577308,0.050403863,1.0763124,-0.075358756,-0.04166099,0.22664578,-2.889597,-0.04172317,-1.7380233,0.07859815,-0.0002987625,-0.05049954,-0.8289193,0.010632307,2.188031,-0.010140923,0.4557415,0.5169152,-0.004796913,1.9920366,-1.9400572,-0.0030664017,-1.152994,-0.012499913,1.1575621,-2.530731,-0.020527696,-0.37684533,0.010085402,0.28934804,1.3897285,2.0545714,0.031720776,0.5687137,-1.323036,0.080213346,0.016493337,0.56279093,0.008759588,1.8652209,0.6450274,-1.5487264,0.0479176,0.18818372,-0.069232374,0.60876817,-0.017040918,0.04706907,0.73556393,0.0045942217,0.061850138,0.03997537,0.512394,0.0056417133,-2.0431798,1.7504946,-0.08238967,0.04596966,-0.33379984,0.039285578,-0.011997098,0.05331476,0.044223417,0.038184572,0.11667324,0.12521137,0.00033237293,0.058102623,1.7058377,0.014235696,0.03488634
*OCCN(CCOC(=O)C(CC1C=CC=CC=CCC1)C(*)=O)c1cccc(SC)c1,-0.35394213,2.4304914,1.3490409,-0.019627362,-2.2298045,-0.0072423704,-0.09707378,-0.03411076,0.30016917,0.033909228,0.0009723128,0.08832243,-0.24078639,2.4086626,0.041149024,-3.8456473,0.006867131,0.06938503,-0.0050329394,0.07034284,-0.20577644,1.3816417,0.043886095,0.09362966,0.073515214,-0.00069676054,-0.06687914,0.023398522,-0.08490257,1.2689481,0.47205716,-0.16989374,0.04357025,-0.011846539,0.026944222,0.5320279,-0.0061580557,0.08539108,0.46052724,0.11681989,-0.038433112,-0.7413254,-3.3967352,-0.032793082,-0.7914323,0.07054883,0.008993535,-0.04146088,0.77617514,0.017456643,3.217082,-0.008522554,0.5411491,-0.3100711,-0.009564058,3.3197663,-1.7960199,-0.0060983845,-1.0440043,1.0291357,2.2202919,-0.83203894,-0.051546387,-1.3327755,0.0069378777,-1.1535137,1.649895,0.616567,0.014780911,0.52718425,-1.3006521,0.1177431,0.06672021,0.5014797,-0.027805628,1.9848641,0.38611132,0.2992691,0.03678776,-0.1968068,0.0031227844,-1.0600497,-0.019892007,-0.001542501,0.9807124,0.011570052,-0.012054574,0.093486734,-0.43820766,0.017480945,-1.3135842,-0.07607918,-0.0836802,0.054790534,-0.3701311,0.0181051,0.009149353,0.08058026,0.039321415,0.11406202,0.084616885,0.08005514,-0.049157538,0.06138282,3.9150207,-0.039319906,0.008874042
*OCC(F)(COC(=O)C(CCCc1ccccc1)C(*)=O)c1ccccn1,-0.29069802,3.4877949,1.3281999,-0.04706692,-2.5194926,-0.050727863,1.9035839,-0.008872599,-1.8105943,0.034927327,-0.018150251,0.1149977,0.00093647017,1.676619,0.029103199,-1.5647421,0.054188743,0.010902209,-0.027214939,0.089236535,-0.51913893,-0.013671339,0.03657417,0.06754748,0.07449069,-0.007777212,-0.12140408,0.028427312,-0.080545686,-0.027465072,0.42081478,0.8366982,0.011787641,-0.056520637,0.07790512,0.4310864,0.018814884,0.13694197,0.6071274,-0.039942622,-0.017641393,0.17645799,-4.4796658,-0.037058126,-1.1116419,0.03866212,-0.024439162,-0.101951115,-0.97025365,0.013016531,2.2106366,0.033367295,0.5872943,-0.654284,-0.027495375,1.5284967,-0.9068872,-0.0154481055,-1.5888374,-0.5845863,1.651152,-2.9987044,-0.051947076,-0.14710064,0.07488362,-0.45927733,1.5148414,2.7571204,0.07812648,-0.7558058,-1.4252169,0.32291296,0.034911446,2.1380875,-0.012660398,1.6750736,-0.8469567,1.1573491,0.015531354,-0.631977,-0.0036981856,0.6863263,0.031804033,-0.009157387,1.977085,-0.011592286,-0.008507736,0.07952882,2.0714138,0.0609547,-2.0870085,1.026609,-0.14711967,0.0019053563,-0.5850248,0.00807471,0.02256351,0.041891586,0.021116529,0.10902823,0.13485748,0.064442016,-0.019238498,0.018180586,2.7816133,0.034030594,0.0063289115
*OCC(C)(COC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.296135,3.4828005,1.3367898,0.021482507,-3.6535041,0.0028934868,0.67167646,0.032078236,0.5143201,0.043644954,0.02319698,0.121444695,0.0024227311,-0.19877581,0.0074401493,-1.5341372,0.017262572,0.13667758,-0.032629125,0.06679068,-2.2701778,-0.5114129,0.06537927,0.033653636,0.03864109,-0.036555003,-0.05378163,-0.029121116,-0.031388924,0.05574113,-0.27509934,0.26037183,0.004787927,0.0046479115,0.05679162,-0.824027,0.0044009453,0.075184345,-0.16703051,0.08528417,0.008797711,-0.28142118,-4.2614937,-0.051600013,-0.64891386,0.055614866,0.021504836,-0.062444698,-0.08908318,0.014070642,1.8497101,-0.0009560113,0.46780923,0.16642787,-0.017841347,3.539667,-0.93226886,0.013908704,0.357806,0.5548746,2.5148323,-2.2255986,0.026648713,-0.10334545,0.050630182,-1.6155436,2.1593535,0.72109944,0.046503533,0.766979,-0.8488615,0.78312767,0.0534293,1.696756,-0.051707417,1.9329642,0.6834395,0.85446894,0.062538184,1.2897505,-0.04113976,-1.04631,0.008225178,0.0097293705,1.4279038,0.03659097,0.0549075,0.034611627,1.5346769,0.034682255,-2.9745936,-0.5715493,-0.118617415,-0.0023508766,-0.43896067,-0.015356992,-0.030914495,0.07160341,0.021093953,0.10073356,0.09762264,0.10963192,0.00092143076,0.04971717,3.2356277,0.049165074,0.031062176
*OCCN(CCOC(=O)C(C(*)=O)C1CC1)c1ccccn1,-0.28175452,2.8613107,1.3044661,-0.018746018,-1.6848843,-0.042819813,1.3623554,-0.01905852,0.4275558,0.00042235368,0.048637003,0.070431195,0.08093717,0.1685828,0.02464291,-2.8667989,0.0033594123,-0.15547067,-0.0063064448,0.07880777,-0.67922676,-0.0863028,0.088647835,0.077544644,0.057949282,0.038788363,-0.044543523,-0.036907002,-0.07644647,1.5754052,-0.00985621,-1.2759482,0.046266105,-0.0556542,0.035996504,0.24290413,0.007679229,0.06558691,-0.4716984,0.09448129,-0.017548209,0.15202752,-3.8142848,0.0062290877,-2.0642781,0.04316553,-0.030039357,-0.091933906,-1.0239125,0.006237403,2.0297391,0.044177562,-1.1706105,-0.82162917,0.012963162,1.8713983,-0.5821523,0.024783298,0.31095943,-0.78582716,1.1054225,-1.9658043,0.007569935,-1.6995305,0.0796155,-1.3363816,1.1246581,-0.04039455,0.02963366,-0.24548236,-1.2778804,0.615167,0.086298525,1.2485232,-0.038858514,1.3275188,-0.8039492,-0.49886882,0.024814244,1.2887987,-0.0154385865,-1.3146981,-0.0022148374,0.03082371,0.59714264,-0.022077814,0.018865654,0.045644693,0.93717384,0.07369188,-1.1161766,1.9377468,-0.14104035,0.04681794,-0.25211185,0.0047231703,0.01851034,0.05527006,0.04225713,0.093173794,0.099036425,0.07131104,-0.0056086257,0.065375425,3.3883717,-0.027808802,0.04040587
*OCC(F)(COC(=O)C(CCc1ccsc1CCC(*)=O)c1ccccc1)c1ccccn1,-0.28589177,3.453913,1.2948303,-0.038071606,-3.8383853,-0.0503096,0.57735467,0.027075509,0.47545987,0.048321977,0.04495567,0.087317444,-0.08629352,-0.18408099,-0.025152396,-2.2633655,0.048727773,0.12347223,-0.0033068699,0.059210487,-0.5707819,-0.19561581,0.041114565,0.09344496,0.026152002,-0.03925405,-0.059835903,0.017764095,-0.03165207,1.0141943,1.305193,-0.11229883,-0.011366613,0.022887023,0.075774655,-0.5686959,0.047757924,0.104832396,-0.5325716,0.17118244,-0.030498257,-1.0104454,-3.8696787,-0.007356414,-1.674667,0.08183649,-0.02376176,0.03156965,-0.12921809,0.007321774,3.6312375,0.004646953,-0.56551546,-1.025139,0.023084866,2.102946,-1.0042046,0.019970076,-0.9836719,0.99176663,2.8981047,-2.2631314,-0.02006958,-0.46885252,0.069630854,-0.7337655,2.1802304,2.1594994,0.051465522,-0.3380599,-0.028674012,0.38234323,0.011630516,2.7668211,0.013393305,2.1686752,1.2665498,1.0504181,0.01719422,0.8070647,-0.02631484,-0.31106097,0.033088945,0.05137032,1.6658831,0.032185387,0.0066952757,0.05151578,1.7534543,0.07785915,-2.7399178,0.92073756,-0.10642684,0.061445236,0.020781763,0.0014805336,-0.024886752,0.04089912,0.07570753,0.07247848,0.08564996,0.055543475,-0.044883847,0.032423906,4.0392356,-0.016948583,-0.0066114245
*OCCN(CCOC(=O)CC(CC(*)=O)c1ccccc1)c1ccccn1,-0.327726,3.184291,1.2906812,-0.0008552126,-3.23831,-0.026559303,1.6584371,-0.008882113,-0.030104995,0.032363385,0.047044717,0.065563776,0.05240188,1.6688017,0.02201393,-3.0350406,0.031227197,0.0926771,-0.03344196,0.092130706,-0.81108683,1.3223267,0.025246998,0.10558646,0.06737495,-0.03243699,-0.04070295,5.2155887e-05,-0.013179567,-0.45094624,1.2818795,-0.12483341,0.049962416,-0.03366663,0.022433953,-0.68739593,-0.005128903,0.118119985,-0.1348735,-0.055736076,0.00998033,0.43155333,-2.4526072,-0.0585953,0.31706467,0.060386382,-0.06458417,-0.065076485,0.27980858,-0.03359643,2.3506548,-0.003347045,-1.8114082,-0.93359125,-0.01935936,1.6600214,-0.21024746,0.029962387,-1.2244877,-0.13571514,1.5074104,-1.0357465,-0.031393137,-0.22319676,0.031084323,-1.5594723,1.1524405,0.64203596,0.033017788,-0.042626888,-2.4238782,0.10859693,0.034865074,0.91666704,-0.03914733,2.1941657,-0.058362965,0.3609781,0.057087336,1.3074605,-0.06468557,-0.32547098,-0.012677765,0.040800456,3.0527887,0.027351348,0.0029171251,0.040529512,1.6574919,0.06789179,-2.6065767,0.46027264,-0.123203844,-0.002888688,-0.076761104,-0.004812876,0.008290029,0.066144764,0.06525375,0.081032425,0.09163808,0.12460071,0.011540496,0.040648147,3.9196515,0.052306645,0.026956216
*OCCN(CCOC(=O)C(CCc1ccsc1)C(*)=O)c1ccc(Cl)cc1,-0.33888203,2.6330364,1.2862067,0.0041778777,-3.4493558,0.030156069,1.6988837,-0.01426123,-1.9814527,-0.0009829712,-0.027669398,0.12385035,-0.27709362,0.55774856,-0.0055018403,-2.7080479,0.008543095,0.16354871,0.0149976825,0.060752172,0.019050382,-0.19883515,0.018244427,0.040251564,0.087696075,0.052420072,-0.0756704,0.03222234,-0.015592384,0.2995984,0.90358305,0.8872237,0.026230974,0.018343795,0.06860854,-0.6268024,-0.012702423,0.063161775,-0.004207758,0.07369955,0.0013312907,-1.2871487,-1.7283766,-0.011967192,0.022611538,0.03181349,-0.018528072,-0.10947758,0.33659917,0.007883887,1.9878446,0.00013071886,-1.9120417,-0.21443391,0.014447742,2.9041414,-0.8859354,-0.01715073,-1.3833075,0.044517294,2.026731,-2.9120026,-0.0525119,-1.695981,0.06877375,0.39695337,0.7652766,2.3886433,0.023698773,0.20671538,-0.79348785,0.5189033,0.09121892,2.4842203,-0.0389314,2.17037,-0.8835832,-1.0820796,0.07721499,1.0590081,-0.055355225,1.048883,0.010767332,0.0032274593,1.5172546,0.021606833,0.05218991,0.057261802,0.7096701,0.055057164,-2.5181272,2.0813143,-0.1290137,0.04364453,-0.4524989,0.009301221,-0.025226856,0.022585005,0.020485926,0.1153195,0.06490789,0.05484994,-0.05292563,6.9787355e-05,2.2339962,-0.03600066,-0.0039301408
*OCCN(C=Cc1cccc(SC)c1)CCOC(=O)CCC1C=CC=CC(CCC(*)=O)=C1,-0.37893012,2.5914626,1.3165244,-0.041610546,-2.785543,-0.037571657,1.844598,0.03576776,1.023818,0.060401794,-0.0041857334,0.112817526,-0.088466376,2.3650715,0.043336444,-3.8247766,0.028523516,0.08428332,-0.02064868,0.082257524,-0.18234862,1.510448,0.017072363,0.050914153,0.07317359,-0.023040343,-0.06406277,0.011654608,-0.0143594425,-0.5895971,-0.14635913,0.32873583,0.0063735615,-0.007645753,0.04174394,0.70710146,0.03901329,0.07409629,-0.72739613,0.0891606,-0.0115315085,-0.4994353,-4.3075895,-0.037413556,-2.118453,0.024398249,-0.028067198,-0.00908592,-0.17119616,0.0056546587,1.9037006,0.055433422,-1.0367997,-1.7494836,0.018827109,1.552471,-1.9149145,0.03856639,0.29707596,0.7008742,2.5207071,-2.4061813,-0.03371426,-1.3029995,0.060699336,-1.0311855,2.2038631,2.5974991,0.012910619,-0.107833564,-2.4942663,0.10648216,0.039380122,3.0084121,-0.05042356,1.1152633,-1.0263281,-1.0021235,-0.0019190289,0.8892154,0.0041832486,-0.9710101,-0.010244063,0.004510245,1.6672229,0.00061688514,-0.009394813,0.04787529,0.10421069,0.061484497,-1.3549503,0.7149837,-0.11542826,0.047450505,-0.47987375,-0.01631747,-0.026889922,0.054227464,0.028200094,0.047769304,0.103272,0.056465715,-0.04351349,0.04778189,2.8849351,0.040553607,0.03202978
