polymer,monomer_phi,homo_lumo_gap,chi_water,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,0.0016749675,-2.6982787,-0.0028702212,0.38320392,-0.007469109,-0.44375953,0.03462412,0.005810311,0.103245534,-0.12668677,0.93947166,0.014255371,-2.4665024,0.027129186,-0.029043598,-0.017857235,0.106025316,-1.5930752,0.8509596,0.06404998,0.0842553,0.05639779,0.014810884,-0.08867075,0.004667852,-0.059446022,0.7799166,0.84108007,0.15882114,0.007205193,-0.016834518,0.050327517,-0.48818105,0.003188234,0.08060123,-0.3622776,0.07384969,-0.008820007,-0.98722273,-3.0482311,-0.032921977,-0.76003706,0.051254746,-0.0282929,-0.06399538,-0.008904009,-0.024316413,2.3127935,0.03436308,-1.0871838,-0.8719412,0.0059841024,2.7237935,-0.68778735,-0.0072767953,-0.44617802,-0.17378905,1.9489144,-2.0231109,-0.009656191,-1.0039542,0.039577983,-0.9160653,1.6129587,0.9551958,0.034374885,0.37641138,-1.0536202,0.60014975,0.06691868,2.2055464,-0.01686416,1.4388355,0.16797024,-0.5687803,0.025883075,0.40631747,-0.036043834,-0.5854805,0.020970829,0.017746454,1.8183826,-0.00854371,0.035592183,0.07609444,1.0434957,0.04369974,-2.1963773,0.36581302,-0.10628203,0.03912228,-0.3350665,-6.269665e-05,0.004005516,0.051597066,0.035841998,0.07744427,0.10480965,0.09553842,-0.01349901,0.022225417,3.1027887,0.00832664,0.02271988
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.021116413,-2.195555,-0.0059535676,0.6538017,0.016563052,-0.9484047,0.043963328,0.02487937,0.09741398,-0.16357842,1.6586084,-0.0022835445,-2.471214,0.047187302,0.023321686,-0.010849443,0.08208184,-0.716895,0.38031107,0.06580864,0.078773424,0.055067763,0.018905817,-0.06941981,0.0060446886,-0.058355615,0.5979582,0.44132313,0.15166788,0.01877208,-0.029394383,0.04292281,0.14600071,0.024700018,0.104808494,0.30271974,0.060446635,0.0051596593,-0.34416646,-2.4239788,-0.012675976,-0.57589775,0.048909634,-0.023843966,-0.05847348,0.34517893,-0.022134474,2.529232,0.015340143,-0.2884958,-0.8368043,0.00033845217,2.428021,-0.48896885,0.012390793,-0.3329977,0.23063433,2.0383537,-2.5841827,-0.023856051,-0.60498726,0.044437215,-0.89370227,1.7463995,1.3690501,0.049498294,0.106101714,-1.6620497,0.33137798,0.066985294,1.5229131,-0.017407158,1.3713374,0.39693213,0.1615386,0.045785416,0.23138447,-0.05848743,-0.42378113,0.016893426,0.039912224,1.8922037,-0.006910584,0.01992937,0.08295552,1.1142193,0.037802685,-2.0485575,1.0718488,-0.12023819,0.024128731,-0.2304193,0.018507231,0.0082917195,0.056550704,0.035365622,0.06713253,0.098734625,0.09556097,-0.027414389,0.035640724,2.990603,0.009828019,0.03198755
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.013968526,-2.3847334,-0.014643947,0.7919537,0.0025712296,-0.68566275,0.03150511,0.029717524,0.080059804,-0.05947445,1.1873605,0.0003007448,-2.724087,0.048383426,-0.01928748,-0.0089697745,0.09115357,-1.4172496,0.28702885,0.052151192,0.07185231,0.053299587,0.019827483,-0.07896706,0.011359142,-0.052853137,-0.0070541925,0.46552077,0.13871308,0.006563164,-0.004409413,0.02945603,-0.17475411,0.012146751,0.10770741,0.2943926,0.075735055,-0.005751631,-0.32173583,-3.0556672,-0.032346427,-1.2126335,0.054564472,-0.012775475,-0.06926798,0.5950318,-0.0065117045,2.715582,0.018464945,-0.70621973,-0.29526016,0.010931441,2.6629348,-0.67926705,0.0036080235,-0.5122472,-0.23561308,2.2134788,-2.3320732,0.0009979617,-0.59292823,0.04456493,-0.58814836,1.6003758,1.3556782,0.05311967,-0.0680064,-0.94748205,0.41691586,0.0503047,1.675239,-0.02654645,1.160797,0.37113062,-0.25563103,0.031157028,0.5465138,-0.05266941,0.104639195,0.014004978,0.031392228,1.4859363,0.016259314,0.040388063,0.07582712,0.46082282,0.030445905,-2.011722,0.6910781,-0.11682385,0.036418214,-0.3403933,0.0068709864,0.009261523,0.042372998,0.05053664,0.062200807,0.09741098,0.07698698,-0.014579935,0.03319915,3.2134495,0.012338474,0.03323956
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.016518261,-2.2216175,0.0033126858,0.7056173,-0.0059626293,-0.82881373,0.03594933,0.0018419535,0.08896066,-0.090772696,1.5101014,-0.0010118809,-2.260637,0.04414194,-0.03373583,-0.03310506,0.08313852,-0.7539424,1.0232921,0.04584238,0.06246113,0.04168479,0.006576759,-0.07466562,-0.0037293057,-0.060873922,0.31163612,0.5219966,-0.4461462,0.007757792,-0.021032436,0.036404174,0.09221697,0.010778347,0.08554435,-0.21321514,0.0036916486,-0.0046642837,-0.8533475,-2.7529042,-0.010049582,-0.6238301,0.0442022,-0.02885713,-0.06845383,0.06295115,-0.0052308096,2.4809692,0.027339134,-0.90735066,-0.9382131,0.0153851975,2.33275,-0.9148951,0.009158181,-0.3347272,-0.023829877,2.5360026,-2.4257889,-0.0105009815,-0.9138285,0.051537167,-0.5292349,1.6574029,1.3669267,0.05498046,0.14956707,-0.9325402,0.4524391,0.06655223,1.7093304,-0.038542252,1.5345358,0.6134438,-0.16951033,0.03692104,0.76297015,-0.047043987,-0.6543631,0.015010275,0.026007637,2.0649822,0.013326179,0.043347456,0.07301179,0.93894136,0.041442815,-2.3447483,0.5730855,-0.10473805,0.029131405,-0.3670019,0.0020472712,-0.0068373997,0.05452665,0.04023462,0.07208947,0.08075341,0.0850159,-0.004233643,0.042250827,2.6229737,-0.008780478,0.021523248
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.0028336914,-2.1684859,0.00024953767,0.58001006,0.018474516,-0.89934564,0.037969038,0.022411609,0.08819387,-0.13193929,1.1719712,0.0032526646,-2.8478804,0.031362172,-0.01744301,-0.0068648397,0.08478114,-1.5859828,0.88836914,0.06975651,0.06395885,0.03975549,-0.008999699,-0.07947669,-0.008302818,-0.05399208,0.5294825,0.24034199,-0.26290452,0.011035978,-0.0048604,0.029529722,-0.34498265,0.0047040624,0.08981926,-0.3617546,0.0054143444,-0.009096959,-0.12743774,-2.5355973,-0.012729133,-0.80757535,0.04033068,-0.024289642,-0.035146743,-0.04767052,-0.018565528,2.60084,0.024115175,-0.62784684,-0.807321,0.008458241,2.3936937,-1.186204,0.008918306,-0.1779497,0.41499954,2.275627,-2.4804626,0.00254351,-0.6539465,0.044710968,-0.5053192,1.545692,1.3011785,0.04404297,0.1123383,-1.375661,0.5526033,0.046354003,2.1818595,-0.034244962,1.4192117,0.51612264,0.16176571,0.026167482,0.057481207,-0.031511903,0.09518267,0.03215338,0.025836969,1.4970914,-0.0059577865,0.027238766,0.080706045,0.88222593,0.03565633,-1.9147197,0.8836757,-0.12428688,0.019931348,-0.24206783,0.0014965888,0.01097854,0.04936816,0.036159538,0.06619095,0.084370635,0.09145522,-0.017690128,0.034993008,3.3023186,-0.0048226723,0.02203841
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.0005037727,-2.127998,-0.008843895,0.555156,0.0004022204,-0.62681246,0.04964282,0.014383706,0.0786679,-0.11779004,1.3024482,0.013952927,-2.9248452,0.037954427,0.008618836,-0.022658862,0.09462867,-1.0726247,0.47584784,0.04898397,0.068254136,0.0384822,-0.0012146004,-0.0660804,0.0096624205,-0.054528903,0.5905443,0.64138526,-0.40707025,0.0058556898,-0.031721983,0.04763017,-0.19836394,0.025292862,0.0958686,-0.3210651,0.014983703,0.0049252156,-0.107219286,-3.1405663,-0.023218105,-0.36082956,0.05748923,-0.032993365,-0.028887725,0.4447807,-0.029826047,2.282034,0.021581652,-0.47060287,-0.75370765,0.0034157445,2.9110792,-0.7998516,0.0070816036,0.0695869,-0.22000407,2.1457744,-1.8786418,-0.019855117,-0.6757782,0.051965017,-0.6163213,1.4163954,1.0573393,0.049505793,0.18948308,-1.2240306,0.56668085,0.057967175,2.1099102,-0.023127714,1.5993997,-0.10889379,0.2036146,0.03923722,0.11298616,-0.03845588,-0.040593628,0.028796444,0.017628925,1.8940037,0.011059517,0.018604772,0.06528137,1.1415551,0.054047313,-1.9897367,0.4210233,-0.11217526,0.03498203,-0.30956548,0.017259805,0.0071062967,0.06617751,0.057835754,0.07230569,0.08079634,0.10116881,-0.02799421,0.032854438,3.118811,-0.0030095787,0.03328398
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.014197077,-2.9424536,-0.0065806014,0.5014111,0.011234726,-0.6831778,0.028301159,0.00334079,0.0785851,-0.117061414,1.3321711,-0.0048860447,-2.821373,0.049379867,0.040497415,-0.02627141,0.08691219,-1.0422843,0.9066932,0.06401167,0.0725263,0.057465937,0.01798719,-0.07913655,-0.0037002412,-0.050569158,0.40393502,0.40607497,-0.21373023,0.015424609,-0.023555186,0.046490803,-0.55347335,0.018147167,0.08417231,0.06889129,0.059134092,0.0033270062,-0.37904266,-2.5856614,-0.017693266,-1.1285746,0.057593785,-0.02524185,-0.06879913,0.42789173,-0.014578903,2.3324733,0.01658855,-0.7481959,-1.0548037,0.011209211,2.588412,-0.5856045,-0.011615312,0.09201087,-0.12336342,2.243451,-1.8125417,-0.006488916,-0.5394909,0.03505574,-0.8546596,1.3521451,1.6282234,0.05504137,0.49911544,-1.3996427,0.3676364,0.043000713,1.4713397,-0.033419956,1.4154637,0.42995283,-0.39499697,0.03004837,0.10959331,-0.05099247,0.10090894,0.007563633,0.021524865,1.6115388,9.2712835e-06,0.018625539,0.077059194,0.9821647,0.041231234,-1.8402594,0.7415764,-0.115370505,0.026194556,-0.3060726,0.015856594,0.008614107,0.058208063,0.04616004,0.057861175,0.09258993,0.09316632,-0.024899013,0.025688352,2.952503,-0.006769416,0.02376818
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.01427763,-2.6143456,-0.019876685,0.61884415,0.0012804581,-0.5480536,0.049448326,0.015390968,0.08938555,-0.07976748,1.3011506,-0.0051647704,-2.246244,0.03142437,0.027978642,-0.013061664,0.101125896,-0.8804749,0.65507996,0.048649505,0.069874264,0.054753717,0.017796308,-0.07652479,0.009321451,-0.048391618,0.595473,0.7786122,0.28570798,0.016931782,-0.008398042,0.034900576,-0.6135551,0.008565464,0.08045965,0.08358209,0.020591125,0.0022759077,-0.40638992,-2.9191751,-0.032572392,-1.1221536,0.054867215,-0.009217875,-0.024570905,0.16773498,-0.011481465,2.2018635,0.028383598,-0.71649814,-0.5411412,-0.0029487747,2.4599206,-0.6729519,-0.008974476,-0.10962278,0.26000944,2.3714056,-2.4655564,0.00063837,-1.0759044,0.03581017,-0.72909033,1.1052936,1.2011652,0.034170557,0.34112787,-1.5593779,0.4420376,0.051173754,2.123607,-0.01429808,1.6321371,-0.17972115,-0.31228575,0.030564167,0.2495582,-0.04321675,0.13654867,0.009258535,0.021708371,1.7530794,0.010723171,0.021680497,0.062194966,0.6181281,0.045206387,-2.599928,0.3385801,-0.119462065,0.036000907,-0.3126254,0.0045551583,-0.0065326532,0.06243587,0.04084191,0.06677381,0.08560254,0.09735478,-0.026921066,0.029349169,2.5639043,-0.004178979,0.03237097
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.021183077,-2.5430343,-0.0076689078,0.9014927,0.0072851693,-0.8363387,0.037806362,0.0050923424,0.09243162,-0.15031812,0.9878718,0.0033112082,-2.4565434,0.035758417,-0.02094267,-0.013467754,0.09002911,-1.3548517,0.7162018,0.055096805,0.085745394,0.037015412,0.014222139,-0.080146745,-0.009742718,-0.053958476,0.07584902,0.53867424,0.24774712,0.024846673,-0.028022071,0.055575307,-0.033938706,0.0042567393,0.082738474,0.25159308,0.02647623,-0.006773857,-0.8408719,-2.451768,-0.034062795,-0.65998775,0.049993232,-0.008900663,-0.016566752,-0.20071267,-0.029813088,2.3601584,0.0200508,-0.5983012,-0.44806018,0.010836218,2.6357584,-0.522054,0.0032640789,-0.27529427,-0.050368536,2.0267131,-2.403918,0.00020223441,-0.577988,0.051048577,-0.462607,1.5849264,1.6050103,0.04765685,0.30752918,-1.7207257,0.276252,0.044149235,1.6430181,-0.015274304,1.6666633,0.103856705,0.11030161,0.03558888,0.25209022,-0.049692392,-0.6798226,0.027013227,0.03397043,2.1579497,0.0098726265,0.04403187,0.06369574,0.27805322,0.04771203,-2.02817,1.1122855,-0.11298206,0.022944298,-0.36643782,0.0067607686,0.010381407,0.053365756,0.03989515,0.061084837,0.08738316,0.074603036,-0.029456409,0.04692686,2.544068,0.020846518,0.022924067
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.00880631,-2.9787536,-0.011097528,0.9530653,-0.002265393,-0.95740366,0.044263843,0.0061115227,0.099733114,-0.18243182,1.5551327,0.01700248,-2.609356,0.03762596,0.016307205,-0.015018243,0.0944005,-1.1767117,0.18759176,0.06309552,0.08455396,0.058734864,0.018201698,-0.077886954,0.0031718803,-0.0607096,0.5005286,0.79333866,-0.22148585,0.01144696,-0.022454647,0.048851408,-0.51534283,0.009485887,0.081034146,0.061405253,0.07545095,0.00244819,-0.52809143,-3.3478065,-0.029422032,-1.2170016,0.042312693,-0.023781367,-0.014227439,0.342183,-0.0071318187,2.9708626,0.026762895,-0.83963877,-0.62741965,0.021749718,3.1709523,-0.9249351,-0.0113560865,-0.5513793,-0.038625848,2.560444,-2.171332,-0.0108570345,-0.6821711,0.05296421,-1.1192085,1.5329374,1.2547172,0.03735058,0.3857065,-1.1389326,0.39631316,0.041386366,2.1878505,-0.0263357,1.6944644,0.53684425,-0.39409456,0.049133126,0.6666273,-0.028361576,0.15158257,0.017341502,0.017246902,1.6883148,0.012137652,0.023503164,0.06284326,0.5244357,0.054093648,-2.42104,1.2480398,-0.12524198,0.033855952,-0.26782626,0.0030733934,0.009395652,0.062360305,0.04219285,0.0628857,0.079466335,0.085117355,-0.027823,0.022763494,2.6795213,0.0014049608,0.034966346
