polymer,monomer_phi,homo_lumo_gap,chi_water,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.00026071284,-2.8949156,-0.019713352,1.0877731,0.013991221,-0.76717377,0.042728107,0.021413703,0.08169756,-0.14046293,1.2068027,0.010771604,-2.9203935,0.03972773,0.013563692,-0.026619503,0.09448223,-1.4441482,0.6546786,0.07001739,0.08839273,0.04388006,0.008875828,-0.06534502,0.00016272799,-0.048056323,0.1212709,0.5849442,-0.2687338,0.028204553,-0.018993499,0.051036976,-0.5856343,0.00978457,0.08324838,0.10446984,0.0061497814,-0.0021745928,-0.8769325,-2.843882,-0.03148369,-0.53628486,0.03606475,-0.010468465,-0.045813043,-0.10131064,-0.011661467,2.6007037,0.0267994,-0.3518338,-0.5801812,0.0130300755,2.9865906,-1.1980737,0.009934362,-0.41130552,0.15390655,2.3854594,-1.7868023,-0.01638637,-0.8292692,0.054620773,-0.7582369,1.1768535,1.8285685,0.05262919,0.11990501,-0.95904964,0.4118709,0.051662214,1.8804451,-0.04022284,1.3344637,0.5847026,-0.65026855,0.049305815,0.7239752,-0.052388426,0.020409644,0.020977406,0.018885348,2.2454047,-0.00809512,0.02019839,0.06725488,0.85688734,0.0574126,-1.7608143,0.66128564,-0.114400126,0.041729636,-0.29678723,0.008994098,-0.006530752,0.04045524,0.039084975,0.08657993,0.10121618,0.076747306,-0.004681705,0.03414757,2.7111137,0.016334256,0.029004699
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.019567112,-2.3438485,-0.0008290368,0.7235659,-0.00025310207,-0.50000197,0.053579714,0.021218956,0.08744286,-0.17199832,1.6739691,0.0147430645,-2.5723956,0.035922896,0.0092284065,-0.019121004,0.08268014,-1.3781009,0.4969768,0.055945046,0.08352587,0.04051706,-0.0060999654,-0.064081945,0.000717884,-0.05798181,0.34990582,0.7202749,0.0395477,0.013022837,-0.020801654,0.04728612,-0.6125854,0.01594653,0.08811686,0.18159519,0.042486325,-0.00012915439,-0.14628075,-2.6946218,-0.0237292,-1.1719236,0.033434894,-0.024859345,-0.01898501,-0.1541799,-0.01983522,2.2494028,0.03215683,-0.6167994,-0.47788572,0.019061776,3.1788802,-0.60694474,-0.0021536557,-0.7137474,0.054677095,2.542873,-1.6869061,0.0025382098,-0.9070763,0.030288577,-0.7509246,1.3211348,1.7048595,0.04785111,0.29845533,-0.7997186,0.34354663,0.065747425,1.5978947,-0.025217583,1.2503047,0.04737987,0.07789142,0.03635348,0.3335355,-0.04519405,-0.39718783,0.021334952,0.041047934,2.215939,-0.0021629469,0.030055521,0.06507362,0.7875267,0.039639954,-2.2064579,1.2092677,-0.11124815,0.036765303,-0.24412704,0.006544881,0.011965247,0.04821337,0.05981474,0.0902659,0.1050329,0.09180633,-0.009107255,0.024893364,2.5927126,0.013646088,0.026665566
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.012552107,-2.3127227,-0.0066001355,0.97340846,4.9919934e-05,-0.3814077,0.029073276,0.008190971,0.08111593,-0.16826175,1.4625095,0.0051938044,-2.805854,0.04129906,0.0008764303,-0.032544665,0.09228967,-0.6909232,0.77030957,0.053680502,0.06739949,0.05217992,0.0056010094,-0.088305436,-0.005441311,-0.04792184,-0.03764388,0.7604381,0.021125292,0.01250662,-0.018367257,0.05322441,-0.45897838,0.0030984147,0.10484136,0.18775126,0.02789372,-0.0035081592,-0.40938807,-3.2872188,-0.029025007,-0.49390712,0.034176663,-0.012112589,-0.03257043,0.281173,-0.0075910543,2.8105686,0.021036975,-1.083313,-0.697471,-0.00096767535,2.881029,-0.8699312,0.008726278,-0.28045985,0.23158167,2.219447,-2.599975,0.0012171094,-0.73000014,0.044527374,-0.3873786,1.5467672,1.2739301,0.056187123,0.1830344,-1.5594094,0.47397533,0.049853113,1.4685898,-0.034879107,1.68371,0.3697524,-0.638391,0.03159444,0.032958698,-0.03562411,0.12499416,0.016839383,0.016613368,1.9438188,0.01413205,0.037644863,0.059013866,0.87702787,0.050034866,-1.7780535,0.85894775,-0.111490935,0.03609393,-0.36846313,0.00013955473,-0.008419413,0.063319705,0.040746007,0.080969185,0.08715136,0.08816268,-0.030385112,0.025003074,2.7979527,-0.0019874147,0.029914713
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,0.0018899299,-2.9964437,-0.021243222,0.7766303,0.015955549,-0.91924983,0.02814679,0.029020514,0.09451297,-0.13034844,1.2413936,0.010699944,-2.4041538,0.02818365,-0.03394665,-0.012248027,0.10121282,-0.7207663,0.4459943,0.06693593,0.06732657,0.059794568,0.005671727,-0.07539424,0.0011126646,-0.045499366,0.46712682,0.39281428,0.021018922,0.013711113,-0.029577786,0.034784365,-0.39431244,0.019775832,0.083222836,0.096892595,0.043988846,-0.00996497,-0.5283212,-2.9483638,-0.03474896,-0.60666627,0.05074243,-0.021164479,-0.031122485,0.26255137,-0.010655448,2.3347542,0.026344962,-0.43810344,-0.3964328,-0.0009524523,2.466688,-1.0657057,0.0047432897,-0.41554683,0.12359994,1.9186867,-2.1330173,-0.0048728217,-0.6735864,0.049581513,-1.1161243,1.5621212,1.6605545,0.0346032,0.38939667,-1.0739306,0.2899217,0.0503817,1.6125826,-0.024223207,1.6893936,0.4058592,-0.51036364,0.026625233,0.2165947,-0.040518302,0.10346831,0.0073545827,0.031964526,2.059934,-0.006908261,0.03499225,0.059496854,0.5268459,0.040033843,-2.6373303,1.0292166,-0.11241904,0.035561483,-0.31506482,0.0095237,0.0005558778,0.06621099,0.047414273,0.06392827,0.105564974,0.09985798,-0.027548976,0.042357914,3.0419219,0.010399803,0.018136606
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccc(C=O)cc1,-0.33424425,2.8245392,1.233536,0.003051357,-2.348482,-0.004329573,0.890568,-0.010089624,-0.52550864,0.03797289,0.021793824,0.08522623,-0.10355869,0.87956727,8.835595e-05,-2.8989239,0.024521427,0.06853807,-0.009279098,0.098620936,-1.2245591,0.7881209,0.06519236,0.08239249,0.05285275,-0.007132477,-0.07053692,0.0016949956,-0.04270582,0.20423491,0.2697509,-0.39747098,0.0049704225,-0.019311577,0.054391377,-0.43440357,0.00156821,0.09212486,-0.35830206,0.013673517,-0.001209061,-0.44708335,-2.410152,-0.016843492,-0.42574182,0.054390065,-0.01819705,-0.04083409,0.70964897,-0.013701977,2.9655938,0.028310098,-0.65001166,-0.3786808,0.016374141,2.8798897,-0.9153399,0.0054075737,-0.5809642,-0.036366783,1.886418,-1.8901267,-0.019791866,-0.84932655,0.040427964,-1.0750283,1.4235718,1.2477057,0.045310948,0.018852098,-1.4854455,0.54924834,0.06060576,1.4878141,-0.038912445,1.5882442,0.063597016,-0.44952464,0.03473944,0.029016329,-0.04914575,-0.40262723,0.01390351,0.022069264,1.5948056,0.010514798,0.024487307,0.059142794,1.1089095,0.030933764,-2.6143272,0.67035717,-0.13010828,0.044060744,-0.30568197,-0.004627447,0.004437147,0.064445816,0.039984226,0.05978642,0.08517596,0.08133587,-0.025600377,0.036981348,2.7842047,0.0017376872,0.019031622
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,0.0004420239,-2.8544462,-0.012794331,0.8613741,0.009634122,-0.39758873,0.03156854,0.008311741,0.10303733,-0.12532985,0.76196665,-0.0009386556,-2.7223315,0.039942477,0.014699148,-0.019193616,0.100188896,-1.3658485,0.8056522,0.057510924,0.08761297,0.0384156,0.01849577,-0.07817269,0.001707038,-0.05148561,0.68579674,0.4310077,-0.42813516,0.013714266,-0.029496493,0.030091088,0.062214818,0.017889954,0.09641095,-0.42148787,0.07520817,0.0073561906,-0.562215,-3.0625472,-0.027064163,-1.0981617,0.053118892,-0.03120294,-0.03971969,0.045369163,-0.0044373227,2.439392,0.01400759,-0.8211648,-1.0212344,-0.0025134068,2.3500159,-1.1971176,0.012678622,-0.5486647,0.00059983705,2.705837,-2.5401657,-0.007664023,-0.80519015,0.050461143,-0.6383418,1.2042441,1.4931479,0.036546618,-0.047602613,-1.2023066,0.3238134,0.044543732,2.0102262,-0.023288345,1.3575865,0.077081725,-0.15588625,0.03517492,0.21991177,-0.033573102,0.13843451,0.019994924,0.030968288,1.5494317,0.006024385,0.020885136,0.07869377,0.36956948,0.032903057,-2.2975955,0.8397491,-0.111796305,0.024439974,-0.4311836,0.002772909,0.014704161,0.047889587,0.053371303,0.07348756,0.103334084,0.079284124,-0.0055605187,0.04388938,2.6197143,0.006732147,0.027279995
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,0.0042556464,-2.3694787,0.0025156625,0.48026693,0.006807321,-0.055597145,0.047622405,0.027928552,0.09444395,-0.10788666,1.4565735,0.017541768,-2.5547717,0.031389657,0.07554497,-0.008620068,0.08519093,-1.5769504,0.32588032,0.06540954,0.0906606,0.04644129,-0.00021001749,-0.07531375,0.008061738,-0.061507627,0.70798683,0.8653456,-0.41636166,0.017121617,-0.020386975,0.036666326,-0.5061167,0.016500708,0.09663896,0.0806894,0.045614358,0.0020801874,-0.5764552,-2.8596063,-0.019525839,-1.0378835,0.04041585,-0.028283028,-0.020775596,0.014913597,-0.0076437024,2.4318764,0.013027766,-0.7931318,-1.1635033,8.52194e-05,2.334158,-1.254503,-0.004341236,0.1608343,-0.15045936,1.9176081,-2.4275494,-0.0026204847,-0.8566992,0.051038627,-0.78055,1.4428104,1.6016352,0.030918365,0.53338844,-1.0481287,0.31136742,0.046111543,1.3917977,-0.03103816,1.3647528,0.5176963,0.11957038,0.045074105,0.49691734,-0.047236357,-0.076181,0.0076817055,0.036548484,1.5627773,0.0116259325,0.03707278,0.072041795,0.6933981,0.038969304,-2.3221009,0.6818373,-0.105710134,0.036049243,-0.25175712,-0.0035791325,0.009200948,0.058965407,0.03677041,0.086701475,0.08588571,0.09797766,-0.009608429,0.030546172,2.783576,0.0028455683,0.011243985
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.0040615276,-2.3068511,-0.0024942313,1.1017283,0.004697807,-0.75597084,0.031972654,0.009344366,0.07909658,-0.07245273,0.8893964,0.018067462,-2.1740072,0.04213158,-0.0125968475,-0.01891879,0.10409856,-0.71854043,0.38324973,0.0610436,0.070634164,0.057464067,-0.001661195,-0.08798144,-0.0035828091,-0.040992666,0.17381732,0.75261295,-0.17993976,0.017646432,-0.030309834,0.03437935,-0.5427608,0.015417612,0.08915117,-0.26559266,0.06990312,-0.008655601,-0.39333686,-3.0084383,-0.02654514,-0.5815882,0.04869627,-0.01834386,-0.07396249,0.5854604,-0.023993539,2.8057978,0.018251132,-0.5027403,-0.27870798,0.00048806102,3.228236,-1.206671,0.003603351,0.0012272358,-0.22144966,2.7937238,-2.4109368,-0.022827385,-0.6104755,0.032370724,-0.6611204,1.6863372,1.0876822,0.03880438,-0.06637938,-1.4631509,0.5492518,0.055992223,1.6276418,-0.019187,1.6742026,0.32643056,-0.006729659,0.024818677,0.3637877,-0.034157652,-0.13538949,0.0095870625,0.01971063,1.8559113,0.013664583,0.026077678,0.07024828,0.54123074,0.03187441,-2.5644748,1.0661541,-0.12040687,0.021209849,-0.4048693,0.012376832,0.0049264557,0.052891243,0.050201338,0.073011674,0.08612814,0.08218336,-0.018669836,0.036438804,3.1391249,0.017451243,0.016449826
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,-0.01960291,-2.8265991,0.003861845,0.59036815,0.01580211,-0.46890515,0.030445851,0.012674535,0.08092657,-0.15663904,0.8363789,0.0036083593,-2.4343603,0.04619926,0.06416444,-0.008586464,0.09338738,-0.94851613,0.65910417,0.061982818,0.089406066,0.04075357,0.021206679,-0.064628415,0.005660635,-0.06294152,0.025335096,0.36162704,0.25415125,0.013319887,-0.020950714,0.038417093,0.08337954,0.0067592645,0.102129534,0.046230093,0.07565731,-0.008691268,-0.3312542,-3.0107093,-0.022096282,-0.8386478,0.043332607,-0.028820455,-0.031922143,0.0064344443,-0.020449327,2.497752,0.026449291,-1.0366418,-0.43972594,0.02032506,3.0516808,-1.0872524,-0.004694298,0.117130354,0.01725712,2.4451613,-1.7121073,-0.013941535,-0.72701806,0.030071909,-0.491145,1.5031264,1.118231,0.0465816,-0.05321079,-1.5015999,0.5696474,0.06491532,2.0271382,-0.019489571,1.4840837,-0.0041833175,0.12854385,0.037417494,0.39774415,-0.028170614,-0.22722843,0.027833937,0.03985862,1.7235825,0.016543908,0.028605718,0.073457785,0.67507094,0.031169485,-2.5195038,0.91780955,-0.12384209,0.041225385,-0.41616258,0.006350066,0.009218725,0.061293144,0.04041297,0.08308857,0.08755443,0.07740941,-0.025626343,0.042882923,2.9217277,0.01146398,0.013681757
*OCCN(CCOC(=O)C(CCCc1ccsc1)C(*)=O)c1ccccn1,-0.3432252,2.9389224,1.3219053,0.0042492505,-2.3636441,-0.022275478,1.0338031,-0.004869314,-0.6385076,0.040538765,0.025678145,0.103640586,-0.07199533,1.3279912,0.014219364,-2.1644137,0.034619417,0.0046533314,-0.022733727,0.10350809,-0.9086695,0.25981715,0.05087931,0.076258875,0.037972737,0.0040740236,-0.0902562,-0.0063858614,-0.052747443,0.69013304,0.6063109,-0.22396843,0.025177892,-0.0074833655,0.050776675,-0.57505417,0.02079008,0.10537243,-0.078865476,0.05778578,0.008344513,-0.93561256,-2.3654132,-0.014131423,-0.6841931,0.034851924,-0.035096634,-0.07373311,0.3969034,-0.018991828,2.646518,0.013832931,-0.49183097,-1.1017271,0.00478817,3.2679884,-1.1556499,-0.0029499987,-0.45498544,0.36989823,2.3332253,-1.9404374,-0.018827267,-0.9003283,0.033479363,-0.8103594,1.8244137,1.7969224,0.032077804,0.51719093,-1.2632284,0.5435684,0.053356398,1.7836977,-0.020031035,1.2166256,0.30896813,0.16504319,0.030422164,0.05280912,-0.042702038,-0.1612695,0.011382182,0.040155828,2.0537694,0.013673919,0.017220458,0.070025384,0.50776374,0.04401212,-1.9710733,0.48631108,-0.10932134,0.039972603,-0.23075716,0.016790306,-0.0071692043,0.05819114,0.058444656,0.05893883,0.0783694,0.08635076,-0.030263808,0.031545952,3.2616053,0.0050655785,0.026847586
