polymer,monomer_phi,homo_lumo_gap,chi_water,num_fluorine,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)C=CC=C(C=C)C(c1ccc(C(*)=O)cc1)C(F)C(=O)C(F)F,-0.2772596478462219,2.7343947887420654,1.3107209205627441,-15.0,-0.06376888,0.3782553,-0.07716534,1.0936846,-0.062205557,-0.7278525,0.021414047,0.0041357884,0.002290815,0.019361954,-1.1850505,-0.014909958,0.16309471,0.016536472,-0.21037431,-0.11901072,0.033586953,0.4588175,0.654307,-0.04672829,-0.00795697,-0.04883677,-0.029850392,-0.13458808,-0.029968522,-0.02488112,-1.3253334,-0.1644433,2.0982528,-0.022810787,-0.100830235,-0.020879406,-2.337941,-0.02740779,0.048986293,0.16665232,0.12310995,-0.059437606,-0.8577058,-0.07484643,-0.0455821,-0.10848186,-0.0074163657,-0.11413851,-0.020075176,-0.2636795,-0.048369385,-1.6700548,-0.030956004,-2.2516024,-0.02470811,-0.00064831396,1.4321513,1.7101066,-0.018875748,-3.5232215,-2.456182,0.66066647,-2.162297,-0.05938098,-0.3407328,-0.03411372,-3.6304195,1.8291322,-0.42116147,-0.031691372,0.01369127,-0.91446954,-0.56103736,-0.029331546,1.3903815,-0.07992317,1.0133415,-0.84877616,0.10829277,0.03387102,0.3182953,-0.09063547,1.9299976,-0.005834924,-0.015200737,-1.6150026,-0.112074226,-0.015047929,0.011872978,-0.20889594,0.014700767,-0.049400914,-0.8439425,-0.15106268,-0.029673347,-0.3347116,0.00066313666,-0.04174859,0.0033693032,-0.01664195,0.08214255,0.044711027,0.06838902,-0.0825226,0.02641899,0.058599964,-0.054196395,-0.063578054
*OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(C(*)=O)cc1,-0.24874883890151978,2.755117177963257,1.3760106563568115,-12.0,-0.06978608,0.370393,-0.04400382,1.8568678,-0.07785797,-0.74550503,0.016272262,-0.022214103,0.035335906,-0.22494975,-1.4273056,-0.038702972,0.034878794,0.021778133,-0.032176707,-0.09869386,0.049187243,0.9319226,1.0185456,-0.034697086,0.006057181,-0.050663125,-0.047485687,-0.08889894,-0.060514066,-0.027665751,-1.7094024,1.0623877,1.7854271,-0.038745493,-0.07318756,-0.00042578057,-1.1615353,-0.019073702,0.0049970886,-0.51438916,0.08929259,-0.06476746,-0.84901756,1.2738435,-0.024871768,0.059030067,-0.01969684,-0.08905997,-0.006900798,-0.2604148,-0.061456423,0.04283819,-0.05036883,-1.2968322,-0.85867316,-0.017128782,1.0778037,1.4696234,-0.03532042,-2.6980586,-2.5782394,0.2187334,-3.2240326,-0.06466991,-0.32181954,-0.0553561,-3.8601837,1.6873122,0.808585,-0.028733179,0.021877388,-0.70373046,-0.4584225,-0.0461062,0.2608443,-0.094175264,0.94418705,-1.3229996,0.81963086,0.015699405,1.2711945,-0.087673485,1.3400428,-0.021802941,-0.023721332,-1.5160025,-0.097727604,-0.001637524,0.040420342,-1.3488766,0.05372777,-0.04277913,0.6690226,-0.13365805,-0.041521087,-0.52997315,-0.027647406,-0.03541329,-0.008291332,-0.047914326,0.045280438,0.053337723,0.05678202,-0.039741952,0.024835145,-1.0915992,-0.03341618,-0.020811511
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(C(*)=O)c1C,-0.24545545876026154,3.209883451461792,1.383558750152588,-12.0,-0.06273864,0.08508117,-0.040410765,0.7769026,-0.07829011,0.26318467,0.012750779,-0.015762292,0.025217243,-0.09047133,-1.1734937,-0.031193221,0.8275507,0.02190495,0.0013617894,-0.07151625,0.04295866,1.0930086,2.0801086,-0.023334477,0.02249676,-0.022177441,-0.028679915,-0.13372687,-0.044938266,-0.06410123,-1.2685004,0.09657525,1.6858279,-0.06249606,-0.07249192,0.027411379,-1.3603841,-0.008450666,0.044009525,0.031267904,0.016413616,-0.06263368,-0.08416862,-0.58363974,-0.01609451,0.20950067,-0.026395708,-0.09139066,-0.017441008,0.40836996,-0.027744522,-1.3804928,-0.028754339,-1.3312635,-0.7685318,-0.009831106,1.1460824,0.48475203,-0.01649039,-4.2166543,-1.9713314,-0.57476586,-1.9512092,-0.03404391,-0.72240925,-0.04286811,-3.1984138,1.5215026,0.8546739,-0.017643066,0.17893516,-0.18124187,-0.4358623,-0.054151837,0.32640252,-0.09507588,1.0276951,-1.3866557,0.13513236,0.01824901,1.0153563,-0.08785284,1.0458016,-0.040629882,-0.012127795,-1.3611163,-0.087777495,0.002058784,0.027874399,-1.5154155,0.044651777,0.5711032,-0.15398352,-0.14913091,-0.0076700207,-0.41336387,-0.020175103,-0.059045944,-0.0045575127,-0.04266375,0.06455705,0.03637628,0.05291821,-0.044255815,0.042232845,-1.0282435,-0.04235195,-0.035302423
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C1C(CC(*)=O)=CC=C1C(=O)CCl,-0.2703436613082886,2.3011276721954346,1.3283360004425049,-16.0,-0.05189049,0.05644301,-0.042539503,0.7404483,-0.07413203,0.08532398,0.0223605,0.0016071548,0.0021388326,-0.23646514,-0.8842626,-0.021795122,1.0453793,0.017906949,-0.055994056,-0.06759567,0.06672911,-0.020419696,0.83072114,-0.04746128,0.015182759,-0.009907652,-0.031326123,-0.11708426,-0.051646862,-0.02915385,-2.646741,0.526676,2.4727995,-0.041387808,-0.06139763,-0.022119213,-1.557884,-0.030710638,0.058975834,-0.19650108,0.12073364,-0.035184413,-1.0624092,-0.172676,-0.045489773,0.31355348,0.006302066,-0.09320291,0.0010119685,0.38300124,-0.0254853,-0.3197243,-0.036002595,-2.2230828,0.03408332,-0.033020195,1.3327785,0.45418304,-0.03547166,-3.8508625,-2.2480354,0.19092582,-2.1523683,-0.030755516,-0.24309196,-0.028553508,-3.4053535,0.6680007,-0.48645666,-0.0074979994,-0.7700434,-0.7755654,0.04549039,-0.014471177,-0.28316322,-0.077604435,0.9317638,-0.9410637,-0.10070584,-0.011654667,1.382802,-0.10754487,0.14235893,-0.0022508956,-0.040117785,-1.6353884,-0.12199489,-0.024800366,0.050784726,-0.4936973,0.03168796,-0.10177624,-0.8592666,-0.12531365,0.0025674077,-0.10418628,-0.016575033,-0.020288723,-0.023057101,-0.03880506,0.06362468,0.03738479,0.056222126,-0.054721847,0.03129112,-1.6498767,-0.08104347,-0.018087763
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=CC=C(C=CC(*)=O)CCC(=O)OCC,-0.30966728925704956,2.746382236480713,1.3308594226837158,-12.0,-0.049062803,-0.0036636575,-0.087707,0.8940194,-0.09944254,0.30070007,-0.013506297,-0.03151275,0.025490902,-0.08730829,-1.2794813,-0.013085031,0.99210566,0.018123275,-0.1821922,-0.10255166,0.060151227,0.5091938,1.5113474,-0.024890322,0.011956043,-0.044931725,-0.02968544,-0.12782028,-0.061177205,-0.027098296,-1.6882055,0.25371665,2.7527916,-0.021630922,-0.053561248,0.026531221,-2.159689,-0.036745198,0.028518174,0.22657117,0.11417778,-0.06264491,-1.4258064,1.1454672,-0.014827119,0.33595368,-0.0075900313,-0.06289104,-0.056778003,1.0467904,-0.07287989,-0.7769107,-0.037531417,-2.2570798,-0.06593176,-0.034056492,1.5953516,0.6784523,-0.038424574,-4.2943664,-1.4917212,0.71022725,-2.3769932,-0.05094234,-0.30745646,-0.06867997,-3.108762,1.1974684,0.3901012,-0.0018443542,-0.5039052,0.68915457,-0.0378567,-0.018957041,1.3180356,-0.084127635,0.50947547,-0.9718175,1.3053702,0.027468104,0.19287674,-0.07530551,1.4249284,-0.028378045,-0.039563965,-1.7238693,-0.08004896,0.021137634,0.042545825,-1.0863872,0.052384138,-0.8026323,0.15668565,-0.1233759,0.0066233445,-0.24487999,-0.0052813254,-0.04084241,-0.027262796,-0.032594115,0.08125844,0.038960446,0.094900034,-0.056432016,0.044628225,-0.18529747,-0.08026818,-0.018228706
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C1C=CC(Cc2ccc(C(*)=O)cc2)=C1,-0.24633927643299103,2.7252328395843506,1.3347939252853394,-10.0,-0.0747189,-0.81520104,-0.033605453,0.42070675,-0.09871938,-0.37667742,0.020003488,0.0015552633,0.049323097,-0.083172396,-1.7366385,-0.034866173,1.196604,0.003291356,-0.07856547,-0.08562941,0.07197095,0.32225066,0.69350237,-0.039977647,-0.0015592069,-0.025605576,0.0007120996,-0.10040453,-0.016028943,-0.05527487,-1.8038116,0.063080624,1.7396363,-0.04120921,-0.060741026,0.018217519,-1.8417248,-0.023293015,0.055972837,0.1823433,0.013055182,-0.032537777,-0.11921401,0.74000865,-0.022354582,-0.2541519,-0.030309968,-0.10555669,-0.05887023,0.6415373,-0.03694962,-0.013663723,-0.054324202,-1.1246295,-0.9513637,-0.009668071,0.14520423,0.4045719,-0.009180802,-3.9878442,-2.4886105,0.6206906,-2.4730575,-0.030853925,-0.73938525,-0.04915362,-2.3759673,1.293934,-0.14101095,-0.009836015,0.093140945,0.67041284,-0.24268256,-0.04251376,1.36911,-0.07302368,1.0765907,-0.8921798,0.4460171,0.0058948724,0.58003044,-0.07276368,1.3784846,0.010079797,-0.016941091,-1.5210142,-0.07139575,0.008949086,0.038193468,-1.1388271,0.057207815,0.2616824,-0.31056693,-0.12909462,0.00599717,-0.50678605,-0.042418066,-0.057577845,0.0032732736,-0.010329263,0.07484103,0.014012201,0.08748405,-0.047057066,0.048283186,-1.5241747,-0.029220881,-0.052379485
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C1C(CC(*)=O)=CC=C1C(=O)c1ccccc1,-0.26051321625709534,2.3078722953796387,1.3279329538345337,-12.0,-0.07622661,0.41743731,-0.086503774,0.7776876,-0.07672569,-0.69226664,0.023822118,-0.050640225,0.010983048,-0.02032367,-2.0519018,-0.051000938,0.70975506,0.039731104,-0.19969799,-0.085949816,0.06946679,0.8116428,0.99916065,-0.03834812,0.031064691,-0.03212745,-0.045187626,-0.1036334,-0.010386913,-0.04356422,-2.6381502,0.21789646,2.8945937,-0.025424223,-0.084046386,-0.0036492608,-2.1560998,-0.0036590784,0.05920293,0.40062186,0.12362811,-0.027034413,0.05846635,0.6998075,-0.052465677,0.59319425,-0.02176227,-0.09209377,0.015340481,1.4950801,-0.048614714,-1.3481187,-0.06416648,-2.2483716,-0.40006247,-0.021444835,0.86496437,0.33401793,-0.03827824,-2.8463042,-1.4876344,-0.9500537,-2.8519368,-0.069928996,-0.20411305,-0.046818774,-2.67895,0.85211974,-0.31463033,-0.036462016,-0.5417421,0.25059134,-0.27226123,-0.023649426,-0.1807066,-0.06721796,0.40465888,-1.9516455,0.7625109,0.027467253,1.5684175,-0.061520495,1.9058906,0.002479658,-0.04759807,-1.1184225,-0.106774144,0.008374391,0.03977384,-0.69169354,0.045700684,0.0059115896,-0.2939587,-0.1412789,-0.042276513,-0.3276304,-4.3432006e-05,-0.040823303,0.0002744046,-0.048482046,0.058235895,0.041028984,0.09646735,-0.07831059,0.036429692,-0.7051297,-0.06689396,-0.06056114
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=CC=C(O)COCOCC=CC=CC(*)=O,-0.31921249628067017,2.47853422164917,1.2205122709274292,-12.0,-0.07647244,0.649288,-0.04644545,1.8722358,-0.0655676,-0.1103778,-0.017115198,-0.0025997781,0.0029578318,-0.24722709,-1.6578203,-0.05472765,0.11058228,0.00329737,-0.05957237,-0.071470164,0.030482065,0.8508734,1.7875681,-0.0139882555,0.026124662,-0.00741336,-0.010501472,-0.07807583,-0.042778227,-0.015889456,-2.107035,0.5593648,2.0784843,-0.046418518,-0.08772308,0.018383566,-1.8284038,-0.026981866,0.0029403295,0.6107965,0.08331496,-0.016654445,-1.3326445,1.4201597,-0.032162383,0.22969763,-0.02746923,-0.06802215,-0.039353978,1.2709438,-0.041056145,-0.14070947,-0.053910505,-1.8053254,-0.2088255,-0.00030765965,-0.27136767,0.41350743,-0.009861386,-4.0185738,-1.7958305,-1.0611587,-1.8786931,-0.07190322,-0.5843098,-0.06937261,-2.9310892,0.7068822,0.34194365,-0.016748391,-0.04407105,-0.8355834,-0.14586519,-0.051951434,0.03614863,-0.08789897,0.50097036,-1.1202246,0.709165,0.008740939,0.40915936,-0.10875648,0.6475099,-0.01868289,-0.02432159,-1.8688004,-0.08209297,0.011739586,0.053083852,-0.13741274,0.056771956,-1.0076445,0.2560568,-0.14863788,-0.02258499,-0.205837,-0.0032259421,-0.066085204,-0.027691558,-0.0051925057,0.07833996,0.04634022,0.08710921,-0.073667794,0.04110397,-1.1527312,-0.07020709,-0.03751228
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(C(*)=O)cc1,-0.24316547811031342,2.7820258140563965,1.3979471921920776,-18.0,-0.039624304,-1.0080806,-0.057131246,0.6854122,-0.062326282,0.48559466,-0.021345155,-0.047504302,0.04177734,-0.20212404,-1.4805946,-0.012847436,0.85151374,0.041598413,-0.06281329,-0.1039792,0.0666691,1.0704441,0.8598901,-0.0042390036,0.044764884,-0.033610642,-0.030539358,-0.11154071,-0.024855234,-0.06090971,-1.7594672,-0.13313682,2.2856436,-0.06280882,-0.10092745,-0.01709415,-1.8948866,-0.04808988,0.03440309,-0.21915734,0.14774568,-0.038224507,-1.5011066,0.38362595,-0.026836077,0.5735305,0.003782223,-0.10650406,0.04173638,-0.3200925,-0.0584543,-0.72013426,-0.035568204,-0.6250816,0.2608784,0.0035057073,0.55079985,0.43916267,-0.01509345,-4.298219,-1.4890449,0.09401384,-3.3970826,-0.068757035,0.11336974,-0.054518335,-2.5982647,1.931055,0.009416019,-0.011346523,-0.58874893,-0.82212853,-0.04990939,-0.024273869,0.5874402,-0.0895088,1.2087597,-1.5879468,0.10174992,0.028235357,0.8745522,-0.09403173,1.829271,-0.027885718,-0.017790701,-1.1103671,-0.09805031,0.010394119,0.056721706,-0.356585,0.023286847,0.085393324,0.05036683,-0.14149441,-0.020077484,-0.10393366,-0.036710385,-0.021344425,-0.046475057,-0.035289973,0.04049629,0.020094167,0.09326283,-0.074684076,0.047069784,-0.4884558,-0.057173733,-0.02524904
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(C(*)=O)cc1,-0.2379956692457199,2.80501651763916,1.366112470626831,-12.0,-0.06636592,-0.9093777,-0.03382026,1.7439071,-0.05932844,0.45007464,-0.0070895706,-0.0036796269,0.05207908,-0.052111406,-1.7006807,-0.019160941,0.18960336,-0.0023994367,-0.11219624,-0.09973687,0.039257873,0.08224627,0.9465199,-0.018968515,0.03950417,-0.033690237,-0.012401602,-0.11058375,-0.04558791,-0.055576995,-1.7466362,0.90253437,1.8782585,-0.062364213,-0.061194174,0.02508583,-2.0590925,-0.001233055,0.05097189,0.084963284,0.044916134,-0.025607483,-0.10345865,-0.19109128,-0.053406205,1.2144798,-0.010413193,-0.10671334,0.006654587,-0.05791188,-0.07452966,-0.3453746,-0.06431169,-1.5290146,0.2366963,-0.036038812,0.98025614,0.36367577,-0.009532142,-2.6974707,-1.712567,0.5106242,-2.1885908,-0.059725367,-0.6916697,-0.0331454,-3.3584902,1.7850155,-0.35636336,-0.013002122,-0.69618887,0.852803,-0.37927246,-0.018501008,-0.10961871,-0.05773809,1.0479,-1.7463065,1.1856812,0.038104594,0.73040533,-0.095255606,0.26427764,-0.00428363,-0.0118601015,-1.2095062,-0.07503763,0.008193554,0.03140032,-0.42493567,0.034239974,-0.25338122,-0.22556192,-0.1671655,-0.036149092,-0.21091373,-0.026628368,-0.06866587,-0.033338413,-0.0079216985,0.08372449,0.023635224,0.10197119,-0.039510492,0.00941108,-1.2226098,-0.034595624,-0.023069387
