polymer,monomer_phi,homo_lumo_gap,chi_water,num_fluorine,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(C(*)=O)cc1C,-0.23797549307346344,2.823132038116455,1.3891544342041016,-14.0,-0.046654113,-0.3009948,-0.057963364,1.2547517,-0.08193878,-0.21354088,0.0061763437,-0.034144342,0.02617072,-0.13959262,-1.9417614,-0.037211042,0.87928325,0.027116463,-0.119185686,-0.10101966,0.046472084,0.32660592,1.1446216,-0.021494618,0.011988994,-0.036561087,-0.00849787,-0.1158254,-0.028779095,-0.034118816,-1.8990936,0.30010584,2.3803344,-0.054086007,-0.09143367,-0.004694426,-1.7182014,-0.014565642,0.029270565,-0.14652961,0.07431055,-0.032016173,-0.5740885,0.45298833,-0.035745304,0.06194256,-0.014329397,-0.091417804,0.0015278031,0.33046755,-0.05894488,-0.59265625,-0.052087847,-1.2154479,-0.20079423,-0.016487915,0.49223363,1.1008002,-0.020125475,-3.352716,-2.1334615,0.17790388,-2.5766006,-0.038746186,-0.25589076,-0.03599817,-3.3343177,1.5374658,0.09262629,-0.027320225,0.03317606,-0.4286772,-0.36782673,-0.036302444,0.46622816,-0.07522799,0.91274315,-1.2675292,0.22941484,0.02446916,0.51934403,-0.08273184,1.1577752,-0.0066680238,-0.039322082,-1.6004683,-0.095877424,0.0038169797,0.036021873,-0.9796941,0.043508768,0.090842605,-0.15714635,-0.13165566,-0.012313895,-0.37935168,-0.034928378,-0.035531312,-0.026602197,-0.02162269,0.05532803,0.03890054,0.08998863,-0.0734252,0.031731497,-1.0557096,-0.06308053,-0.044495318
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=CC(=CCC(=O)c1ccccc1)C(*)=O,-0.25815311074256897,2.3969926834106445,1.348076343536377,-14.0,-0.050651077,-0.20423032,-0.06007678,1.7160516,-0.08035347,0.6866065,-0.016920498,-0.0084513,0.021954363,-0.041978065,-1.9900566,-0.03605608,0.090294026,0.012561664,-0.16577943,-0.08641913,0.06582702,-0.035764787,1.0374854,-0.005640539,0.014351985,-0.033370238,-0.0031925186,-0.10781971,-0.038552843,-0.028465336,-1.8469642,0.33315775,2.122349,-0.037811972,-0.08029198,0.004072102,-1.2562631,-0.023097035,0.019742362,-0.27817258,0.11716402,-0.03501255,-0.9239355,0.8671313,-0.032770317,0.19184427,-0.00993911,-0.09830187,-0.02109525,0.61479056,-0.060871102,-0.7226558,-0.047788624,-1.4872032,-0.2812954,-0.031030914,1.0459759,1.1981382,-0.017460769,-3.845026,-2.4982135,-0.33694398,-3.1564217,-0.049453545,-0.64125276,-0.046603337,-2.9254985,1.5653096,0.2561516,-0.01904485,-0.35071388,-0.24051824,-0.04858318,-0.023714032,0.1068955,-0.073037505,0.73018545,-1.5472656,0.53864765,0.019253364,0.4591504,-0.09392474,0.6311666,-0.018255752,-0.039397307,-1.9374806,-0.09025582,-0.008674542,0.02581862,-0.990725,0.023316065,-0.032730166,-0.06738307,-0.14531693,-0.021365225,-0.22089776,-0.011884237,-0.039280996,-0.010257949,-0.017988516,0.070082866,0.026797725,0.07220587,-0.07165512,0.023751728,-1.1350132,-0.061684333,-0.031439375
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C1C=CC(Cc2ccc(C(*)=O)cc2)=C1,-0.2403384894132614,2.729710340499878,1.3669402599334717,-14.0,-0.05911479,-0.6792965,-0.066747114,1.3950849,-0.059535123,0.3715287,-0.011394294,-0.008164521,0.015901336,-0.104729995,-2.242438,-0.034031093,0.8024281,0.01318453,-0.12770215,-0.10550834,0.059725057,0.21091826,1.1277087,-0.01830916,0.0222725,-0.022264143,-0.014669706,-0.09769918,-0.032687146,-0.04581403,-1.6229943,0.32728857,2.0162606,-0.051897217,-0.08184423,0.007342169,-1.1885707,-0.015118304,0.033133265,-0.08794973,0.040702,-0.041615523,-1.1318003,0.59150857,-0.031825677,0.020021325,0.0023540042,-0.081554465,-0.043248445,0.6628241,-0.05028242,-0.70791924,-0.032649767,-1.7991508,-0.46317548,-0.026592638,0.42714056,0.8732851,-0.034990773,-3.9598033,-2.36313,0.099666774,-2.3835676,-0.06147355,-0.09213189,-0.042433783,-3.3842468,1.6484864,0.40274885,-0.042687673,-0.15727167,-0.099073164,-0.1537507,-0.023238964,0.80312085,-0.085303485,0.8239459,-0.79518086,0.916774,0.007616851,0.6929593,-0.06755934,1.3250372,-0.008204127,-0.03132299,-1.4990085,-0.08994008,0.00428156,0.03250265,-1.0793586,0.040045235,-0.5266385,0.09590706,-0.13579945,-0.011241416,-0.28832474,-0.016399985,-0.056472678,-0.015690012,-0.011918068,0.077060804,0.04160895,0.088006385,-0.06431031,0.010976191,-0.72285783,-0.039941344,-0.04228947
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(Cc2ccc(C(*)=O)cc2)cc1,-0.2358807772397995,2.9938716888427734,1.3771886825561523,-14.0,-0.05851884,-0.44625473,-0.06483934,1.371979,-0.08492346,0.10189922,-0.007799332,-0.034855198,0.03356632,-0.069121405,-1.9764441,-0.038600314,0.54491657,0.01634607,-0.10760323,-0.09785067,0.05050198,0.41117242,1.6754287,-0.03263026,0.010422451,-0.028775178,-0.031763513,-0.10909767,-0.03907023,-0.044595238,-1.8000661,0.3982187,2.0434897,-0.050871484,-0.091021165,0.0037470136,-1.2529163,-0.035446893,0.017963026,0.11087034,0.04750074,-0.046521608,-1.0797502,0.6201494,-0.039791025,0.36144432,0.0018972885,-0.09339094,-0.019326566,0.32342386,-0.054982457,-1.2415757,-0.04725926,-1.6869768,-0.99358845,-0.032696027,0.49773356,1.0560873,-0.024177808,-3.8134723,-1.9120466,0.38070455,-2.7986746,-0.047320195,-0.629405,-0.060177676,-3.2941852,1.5315082,0.24812551,-0.024394298,-0.06834399,-0.09780541,-0.10536102,-0.023465758,0.98031265,-0.08438518,0.91996723,-0.7812984,0.37366897,0.021586856,1.0193367,-0.093547165,0.5745109,-0.009233489,-0.030379059,-1.6489772,-0.086556025,-0.018159984,0.038142685,-0.40503675,0.019789645,-0.74167204,-0.2011769,-0.13635132,-0.009215278,-0.374962,-0.03128192,-0.039428186,-0.028759517,-0.017420003,0.0780681,0.023941135,0.080358975,-0.073400386,0.020905523,-0.7922593,-0.050425906,-0.048306413
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C1C=CC(Cc2ccc(C(*)=O)cc2)=C1,-0.2437184453010559,2.7287631034851074,1.3530553579330444,-12.0,-0.055516027,-0.55041915,-0.050187826,1.3232187,-0.060875587,0.590799,0.008276765,-0.008944793,0.040668804,-0.15423866,-2.2392268,-0.046735495,0.2614166,0.0075943503,-0.093846254,-0.087988175,0.046420544,0.76521534,1.2879702,-0.03167396,0.006424397,-0.04494298,-0.02324782,-0.09552084,-0.041829005,-0.051493105,-2.036494,0.21222492,1.9451065,-0.032723114,-0.09151705,0.0024476687,-1.7375146,-0.019203747,0.039551325,0.079911634,0.09080073,-0.039889716,-0.3874443,0.27497068,-0.03957254,0.27558059,-0.002640729,-0.099354126,-0.046499275,0.16084528,-0.051008377,-1.3225558,-0.04547292,-1.2478476,-0.9727661,-0.030915327,0.9989968,1.0088675,-0.0250721,-3.5159066,-2.2713246,-0.24613479,-2.7928865,-0.06088979,-0.6175944,-0.04943725,-2.9328585,0.8934084,0.1483216,-0.023967974,-0.18068928,-0.17886473,-0.34548378,-0.04174327,0.53403664,-0.07810241,0.8600179,-1.0912071,0.3681407,0.00375835,1.084997,-0.07089931,0.9304981,-0.01262702,-0.03522366,-1.8410652,-0.10270869,-0.0108685205,0.027833495,-0.8814534,0.044113837,-0.07408104,-0.16112036,-0.14893119,-0.014930182,-0.3098549,-0.034594696,-0.034662828,-0.019306488,-0.018107472,0.06293964,0.023143351,0.08567856,-0.078444585,0.00921691,-0.6064596,-0.054660093,-0.034812436
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C1C=CC(Cc2ccc(C(*)=O)cc2)=C1,-0.2437184453010559,2.7287631034851074,1.3530553579330444,-12.0,-0.058757544,0.09590006,-0.062100753,1.1851608,-0.06535055,0.35793772,-0.0147304805,-0.0049915835,0.029679827,-0.07325122,-1.7540281,-0.047422078,0.6105885,0.01578954,-0.14067928,-0.09507984,0.044781007,0.24914649,1.5045434,-0.033758495,0.009067973,-0.03755754,-0.027893707,-0.11731518,-0.047235217,-0.038213063,-1.632793,0.28617752,2.5686963,-0.03513539,-0.09017003,-0.0046198503,-1.612774,-0.017945096,0.032952562,-0.21387339,0.036607593,-0.03946772,-0.47278666,0.2295889,-0.023226192,0.6850726,-0.020241547,-0.08541103,-0.029599177,0.63683087,-0.055461347,-0.75470877,-0.05286899,-1.5912246,-0.710331,-0.014240488,0.28363612,1.0254859,-0.015714886,-3.686196,-2.086491,0.39511195,-3.1744149,-0.053176522,-0.701966,-0.039924018,-3.175434,1.2419491,0.4174685,-0.02235147,-0.1500936,-0.25302097,-0.2893805,-0.018122021,0.94223654,-0.07618202,0.6499101,-1.1720425,0.18898748,0.0088328095,0.5549081,-0.08338342,1.1921028,-0.025778813,-0.03540799,-1.9167243,-0.10389732,-0.011335863,0.039183594,-0.99108374,0.031925064,-0.69743425,0.17596497,-0.13209121,-0.007992622,-0.38295472,-0.032590844,-0.034233928,-0.008571884,-0.016283527,0.07407539,0.047442216,0.076848336,-0.065790005,0.010934073,-0.88570994,-0.042930983,-0.040255524
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(C(*)=O)c1Cc1ccccc1,-0.24646884202957153,3.0745155811309814,1.3844623565673828,-14.0,-0.03897952,-0.2479966,-0.050557263,1.4877723,-0.06043034,-0.2218209,-0.015414808,-0.03392794,0.019162748,-0.06607504,-1.8559821,-0.02715702,0.04232904,0.028918147,-0.11889753,-0.085127264,0.057308067,0.4068406,1.5220486,-0.02315636,0.009938979,-0.042941503,-0.015828453,-0.111320026,-0.034210794,-0.042452093,-1.3950063,0.57916915,1.849915,-0.042155586,-0.08791845,0.0067104367,-1.3347055,-0.032439392,0.037334748,0.17024505,0.122330986,-0.04851149,-0.8632523,0.67446,-0.02642571,0.6491753,0.005791487,-0.076749265,-0.03450651,0.9338291,-0.053997308,-0.4369145,-0.029990828,-1.1038917,-0.80909425,-0.02543667,0.76681477,0.79114056,-0.013798348,-3.9710891,-2.227281,-0.48629037,-2.416152,-0.05350428,-0.25017345,-0.04692052,-3.3166533,1.1468104,0.53977084,-0.03272717,-0.52753735,-0.1621069,-0.262179,-0.02565153,0.22756821,-0.08288104,0.6400464,-1.2187486,0.512369,0.0026826502,1.0549518,-0.08946247,1.1029874,-0.01128152,-0.039858308,-1.6614934,-0.09300678,-0.0071731163,0.03206162,-0.16193174,0.021571795,-0.59807134,0.062317953,-0.15360214,-0.023977613,-0.39397505,-0.028896704,-0.038865067,-0.023181118,-0.016747305,0.059130795,0.025097476,0.090749,-0.053111315,0.011478414,-0.88477093,-0.056396004,-0.03824959
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(C(*)=O)cc1CCC(=O)OCC,-0.2750833034515381,2.7385671138763428,1.3481833934783936,-12.0,-0.03751585,-0.15663081,-0.062908374,1.6213199,-0.083136365,0.04138089,0.0066433516,-0.019572018,0.01625663,-0.15104306,-2.0603328,-0.04004328,0.639651,0.019587247,-0.12506457,-0.08762845,0.05106418,-0.034882814,1.7066897,-0.0057810456,0.028574426,-0.04289591,-0.015999949,-0.102419816,-0.025380468,-0.025793398,-1.9019567,0.5220609,2.2422845,-0.037094716,-0.08576584,0.009429782,-1.6904675,-0.033737045,0.022546647,0.408364,0.09877692,-0.035332207,-0.8169348,0.37564978,-0.02873907,0.11586332,-0.009856338,-0.07801709,0.003261705,0.93165094,-0.046375785,-1.0061585,-0.029289162,-1.5869876,-0.7722851,-0.02460195,0.9899586,1.2658377,-0.03295266,-3.201217,-2.362794,-0.15925251,-2.4297028,-0.060125425,-0.092517175,-0.05738861,-3.4035118,1.4029113,0.41437575,-0.020086007,-0.4127763,-0.31725076,-0.22016305,-0.023777729,0.24191457,-0.061740577,0.90302056,-1.0476004,0.67130846,0.020662412,0.69521946,-0.07673999,1.1168673,-0.0044778218,-0.025234014,-1.9015765,-0.10873945,-0.00089119095,0.0367021,-0.5665977,0.03500806,-0.27903402,-0.11093589,-0.14865404,-0.024091734,-0.2862355,-0.021220764,-0.054450598,-0.011907496,-0.023895739,0.07283402,0.027795903,0.08479094,-0.06519762,0.018341757,-0.76509255,-0.038658522,-0.04315386
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=CC=C(C=C)Cc1ccc(C(*)=O)cc1,-0.2573801577091217,2.6480839252471924,1.3664140701293945,-14.0,-0.042207394,-0.20465706,-0.067462474,1.6984259,-0.074369624,0.35628676,-0.0031456272,-0.015182218,0.027282517,-0.11114368,-1.5416793,-0.039092027,0.70113456,0.011586649,-0.09490516,-0.092970334,0.055978898,0.46326026,1.177508,-0.021123836,0.016182432,-0.020697528,-0.027470157,-0.11487082,-0.047581702,-0.03875239,-1.7671025,0.65971535,1.892434,-0.05495101,-0.091640435,0.004347344,-1.9429783,-0.013348711,0.031898495,-0.048946496,0.089661084,-0.028324565,-1.1148138,0.601718,-0.035216115,0.5975416,-0.00930994,-0.085889295,0.010079314,0.6879814,-0.039747674,-1.100959,-0.03416429,-1.7037969,-0.894541,-0.02176104,0.77668124,0.9022988,-0.037074327,-3.8922195,-2.3942807,0.2297812,-3.2557201,-0.056611918,-0.27933666,-0.04672267,-3.3081691,1.335203,0.8735715,-0.021411065,-0.084196225,-0.46296483,-0.37408623,-0.033976074,0.6927331,-0.06487877,0.5448409,-1.3621664,0.3401111,0.016714266,0.7917947,-0.07969978,0.6974004,-0.00559938,-0.04625801,-1.6886977,-0.0898129,-0.010849492,0.044468235,-0.7260738,0.036463678,-0.40787035,0.31472325,-0.13842173,-0.0067682643,-0.41577908,-0.027319884,-0.035478827,-0.013735332,-0.027906055,0.07451764,0.046826858,0.074280016,-0.06627925,0.017615614,-0.49332365,-0.048094265,-0.044554085
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C=C1C=CC(Cc2ccc(C(*)=O)cc2)=C1,-0.23712393641471863,2.731353998184204,1.3783409595489502,-16.0,-0.058979772,0.17025478,-0.06172168,1.519242,-0.061148763,0.67592025,-0.0047483817,-0.032523014,0.031979248,-0.06366896,-1.8574094,-0.025129538,0.37652385,0.018129246,-0.07622086,-0.09067596,0.06702012,-0.008922515,1.3546386,-0.024310995,0.009312307,-0.025151355,-0.012069117,-0.1194555,-0.029925968,-0.026833246,-2.160388,0.68251836,2.576183,-0.048297744,-0.06813797,-0.0022351465,-1.8080604,-0.020807656,0.018906832,0.40715444,0.11275932,-0.041271854,-1.1207412,0.5711835,-0.04313303,0.2887235,-0.012929234,-0.078357324,-0.015378999,0.28676987,-0.050534625,-0.9445238,-0.035081744,-1.4765743,-0.29669914,-0.013657697,0.16348104,0.85873914,-0.034811396,-3.1961894,-1.8433006,-0.3994331,-2.5309966,-0.040265646,-0.55502933,-0.046186857,-3.0654836,1.0019878,0.0013766543,-0.026057802,-0.301572,-0.060977165,-0.095174976,-0.040271357,0.23382649,-0.08526637,0.64962846,-0.99662733,0.941685,0.0064812433,1.1432664,-0.073143676,1.2745845,-0.0127837565,-0.03358522,-1.2458841,-0.10608193,-0.019964956,0.025633603,-1.0581831,0.040390372,0.14518753,-0.14473654,-0.12712672,-0.026273644,-0.40762618,-0.03025625,-0.04930148,-0.0140671395,-0.033396687,0.050658442,0.039650217,0.088261046,-0.07298615,0.02916123,-0.7696635,-0.060239803,-0.04835168
