polymer,monomer_phi,homo_lumo_gap,chi_water,num_fluorine,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104
*OC12CC(F)(F)C1(OC(=O)NCC(C)CC(C)(C)CC(*)=O)CC2(F)F,-0.20518703758716583,3.9547677040100098,1.2763853073120117,-4.0,-0.007423969,0.46263036,-0.010779844,-0.07373717,-0.08099536,1.0494256,-0.0019584766,0.00016364448,0.045410365,-0.19708477,0.71156687,-0.041112177,0.11770008,0.03799523,-0.05802683,-0.05848822,0.07726224,-0.28173506,-0.5066691,0.019131389,0.011278757,0.023672603,-0.029737243,-0.09762726,0.024070397,-0.029095782,-0.14515285,-0.53629327,2.9362662,0.00648183,-0.11625872,0.013763679,0.31511125,-0.023383243,0.036796827,1.3313198,-0.106818445,-0.059307575,0.7899799,0.9215622,-0.02849666,0.47373465,0.0111859,-0.040447637,-0.06142116,-0.5361649,-0.0056895646,-1.624521,-0.013417839,0.32847425,1.6349365,0.00016835971,-0.8559021,-0.31414184,-0.012431278,-0.5446289,-0.71108365,-0.6488652,1.3084297,-0.016636819,0.18804607,0.012964861,-0.41169688,0.14856456,-1.1808916,0.05973007,-1.5049669,1.6900084,0.09470791,0.0070330147,0.560324,-0.02543635,2.2515419,-0.263949,0.46912113,-0.023742745,1.0602366,-0.0685063,-1.0732689,-0.0042104824,0.027315952,-1.5121787,-0.07328788,-0.019960517,0.021348795,0.58774966,0.047134228,-0.6631517,2.7560716,-0.08376506,-0.01479058,-0.17841633,0.03982267,-0.037463684,-0.007684583,-0.009444454,0.07749352,0.08445263,0.12724957,-0.059995946,0.0042996523,-0.7948753,-0.040342443,-0.019974364
*OCCCCCCOC(=O)NC=CC=CC=CCCc1ccccc1NC(*)=O,-0.43671369552612305,3.11275315284729,1.23096764087677,-0.0,-0.011822164,0.7740975,0.00016297914,-0.13988191,-0.051294457,-0.17079075,0.010585791,0.036562156,0.0007852511,0.11192885,0.8234308,0.015820948,-0.050452173,0.006029366,-0.04747494,-0.08205822,0.13017158,2.2795963,-0.25229174,0.034694694,0.006489927,0.059871357,-0.051175587,-0.024243893,-0.010442473,-0.04888287,0.6000143,0.0072679566,1.780809,-0.06972677,-0.09931098,-0.014536514,-1.3290709,3.4257468e-05,0.0109979855,0.050817147,0.19174053,-0.06984897,-1.4475837,1.9671669,-0.027354268,0.7281247,0.053476363,-0.06712096,-0.09882857,0.18003915,0.0043834746,-2.018762,0.0156213045,-0.15198436,-1.3253114,0.019246817,-2.292065,0.15164463,-0.004672771,-1.5052065,-2.6616278,2.316448,-1.9768757,0.0037603863,0.8486759,0.04825711,-3.033531,0.94251615,2.4443758,0.013033344,0.6930581,1.1574016,0.556622,-0.0027624166,1.9217664,-0.06905452,1.8246199,0.28491074,1.1559546,0.057352223,0.47860384,-0.090072975,0.15836029,0.054226883,-0.0045886813,0.29883003,-0.09381908,-0.016635092,0.0764719,-0.8217158,0.028324815,2.1140704,3.463364,-0.1089196,0.00264536,-0.124506555,-0.061915588,-0.020334419,0.019634834,0.044998676,0.040463082,0.064920135,0.08937368,0.029171234,0.0014759208,1.9772767,0.0018842212,0.033224415
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)Nc1ccccc1Cc1ccccc1NC(*)=O,-0.25529569387435913,3.9484047889709473,1.244213342666626,-12.0,-0.044071835,2.5132592,0.044622317,-0.97430307,-0.08143693,-0.5513944,0.0018837637,0.035192918,0.009657798,-0.16076104,-0.6926285,0.021432685,-0.19562091,0.061460715,0.28258345,-0.10525532,0.115342416,-1.082989,0.8375873,0.005987792,0.079926886,0.036299735,-0.00040847875,-0.116107576,0.046632137,-0.014844482,-0.81974095,1.0293428,2.7047415,-0.021427821,-0.09831694,0.053499922,-0.36966342,-0.06785413,0.060120493,0.72452444,0.15451573,-0.0067505,-0.8336503,1.7505447,0.007729711,1.7963904,-0.0017138995,-0.02694892,-0.13594434,0.54236454,-0.0415905,-1.1247467,0.00824299,-0.13506109,1.3474857,-0.041826595,-1.9389168,0.5517731,-0.012510467,-1.2370104,-3.29476,0.16593885,-2.1525536,-0.026178386,-0.71047574,0.07920252,-2.8058171,2.0692825,1.1044756,0.056029495,-1.9776114,0.89378864,0.41832748,-0.025512462,2.6949723,-0.006893299,1.8168402,-0.7768226,1.1765428,0.03800873,-1.4598051,-0.005950416,-0.29991058,-0.028419252,-0.07088182,-0.3291064,-0.06548839,0.03950787,0.020369193,0.024369407,0.010892866,1.1386856,4.14951,-0.12397468,0.0516022,-0.116058335,0.034835923,-0.090769954,0.030772146,0.05497965,0.13162272,0.062846154,0.09387095,-0.05259206,0.0023745256,0.82448184,-0.045172904,0.0029679907
*Oc1c(C(C)C)cc(OC(=O)Nc2ccc(Cc3ccc(NC(*)=O)cc3)cc2)c(C)c1C,-0.2231002002954483,3.625711679458618,1.1977133750915527,-0.0,0.0013769539,0.46263036,0.0021889624,-0.4881834,-0.07328888,2.2829561,0.01271043,-0.014279474,0.05773602,-0.10902251,0.96104056,-0.013163196,0.27038413,0.028799254,0.1356772,-0.044793908,0.080693245,0.9304213,0.590143,0.0009110089,-0.0072517227,0.042111788,0.0036335767,-0.07308284,0.03809958,-0.03361157,0.9229616,-0.53629327,1.5883986,-0.013544304,-0.11625872,0.014676303,0.21819785,-0.026903942,0.02719734,1.1657127,-0.14755817,-0.067930974,0.22207244,2.2613,-0.021123327,0.1007843,0.025411244,-0.053697843,-0.05769542,-0.186236,-0.0001438869,-1.5021946,0.023054736,0.37465402,1.6349365,-0.018079266,-0.4552138,-1.057152,-0.008640658,-0.5446289,-0.71108365,-0.31476074,0.7365367,-0.0086712055,0.21846226,0.054219473,-0.41169688,0.14856456,-0.112035915,0.06115608,-0.83158624,1.7835817,0.6793169,0.0014432935,0.9237507,-0.03656809,2.2515419,2.0605767,0.27190876,-0.005695806,1.0602366,-0.05687306,-1.871426,0.005180319,0.01535768,-1.6729342,-0.07299413,-0.01683238,-0.023682263,-0.23114318,0.038373068,0.099120684,2.7560716,-0.10152281,-0.008840452,0.011976966,0.03982267,-0.025793565,0.026239675,0.01668522,0.064637475,0.07341728,0.10920506,-0.04854028,3.5687764e-05,-0.22257963,-0.022762198,-0.0276655
*NC(=O)OCCOC1=CC(OCCOCCOCNC(=O)OCCO*)COC(=O)NC=CC=C1,-0.4743342399597168,3.1915621757507324,1.0952911376953125,-0.0,-0.05037058,1.7239826,-0.050462544,-0.5267694,-0.039779313,1.3381827,0.06049415,0.043501258,0.0221989,-0.14534992,-2.48427,-0.073309734,1.2851158,-0.020582527,-0.080077045,-0.08570225,0.119608924,1.0526323,1.6572913,-0.018216364,0.083614394,0.022851678,0.040619753,-0.051335063,0.01583212,-0.030288853,1.1458733,0.86629814,3.0382285,-0.06891688,-0.039294872,-0.033994198,0.76758325,-0.008956932,0.014836468,-0.87915695,0.021835558,-0.03481756,0.48539698,0.17926446,-0.0039296546,-0.4671072,0.032211434,-0.05843225,-0.020090152,2.2182813,-0.019852662,-0.9381272,-0.018100722,-0.5432486,-1.8645175,-0.009528699,-2.0634925,0.30898058,-0.053958405,-2.4084852,-0.8572729,-0.35685557,1.2006133,0.023415213,-0.27593967,0.06739686,-3.3711426,2.0499482,-1.1076018,0.05538157,-0.0041845012,-1.1581334,0.7954225,0.015557796,2.633046,-0.021446897,2.2256413,0.28879073,2.468815,0.017735247,-1.5271322,-0.042300586,-1.9956573,0.04521543,-0.030002566,-1.464627,-0.021595258,0.058128726,0.0062005566,-0.74190086,0.008487187,-0.63549036,5.661866,-0.1341907,0.002311489,-0.1377862,-0.035094645,-0.09886543,-0.04731169,0.0073573077,0.10770662,0.026419565,0.11936845,-0.021595672,0.001061412,0.86932856,-0.011643461,-0.02167825
*OC1(C(OC(=O)C2CC(C(*)=O)c3ccccc32)C(F)(F)F)CC1(F)F,-0.17212267220020294,3.8516645431518555,1.3101946115493774,-5.0,-0.0036001962,0.46263036,-0.012976726,0.27844813,-0.07301513,0.68675536,0.0008172817,0.0031014804,0.042752244,-0.1802947,0.25048023,-0.040781196,-0.13645874,0.041179977,-0.13539253,-0.06462146,0.07732307,-0.60308194,-0.8606852,0.02871612,0.0217333,0.019275045,-0.031087322,-0.097178206,0.026301015,-0.028385721,-0.22676471,-0.53629327,3.1234915,0.013828905,-0.11225958,0.021961581,0.11760916,-0.024631588,0.042245734,1.3292431,-0.072639085,-0.059915915,0.7899799,0.73814327,-0.03059451,1.0747819,0.009248234,-0.03951363,-0.06642974,-0.53016055,-0.0026472446,-1.4898168,-0.011782212,0.5742261,1.6349365,0.008463906,-1.1286445,0.19382349,-0.013414854,-0.5446289,-0.71108365,-0.6488652,1.0612411,-0.018847952,0.2192304,0.0102977455,-0.41169688,0.14856456,-1.1808916,0.052208785,-1.4709623,1.8258682,0.09470791,0.006733559,0.33997083,-0.02451662,2.2515419,-0.8323354,0.95493627,-0.023742745,1.0602366,-0.07497128,-1.1222137,-0.004505866,0.027315952,-1.5618534,-0.083321035,-0.014855877,0.034148037,0.89225,0.056643404,-1.1004988,2.7560716,-0.07905837,-0.0066677504,-0.17841633,0.03982267,-0.039982785,-0.019143557,-0.01676943,0.07813008,0.085745886,0.12724957,-0.05449893,0.006801082,-0.8143649,-0.041920308,-0.018674353
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1C=CC2=CC(=CC(=O)O1)C=CC2c1ccc(C(*)=O)cc1,-0.21206068992614746,2.371854782104492,1.3283149003982544,-8.0,0.034364834,2.960062,-0.03194426,1.5361096,-0.07577518,1.4236494,0.059132423,-0.019998219,0.015073759,-0.029271277,-2.1853926,-0.046798747,-1.6346724,-0.03333784,0.15198985,-0.07295695,0.12276013,-0.9357961,0.3022773,0.056725845,0.056864705,-0.014144923,-0.024319895,-0.014369037,0.0033189505,-0.0313821,-1.2300467,1.3787485,0.6271817,-0.024580762,-0.06342785,0.05716507,0.018612288,-0.022911845,0.023791976,-0.46214414,0.1907295,-0.05580567,-1.558298,-0.4936429,0.027594095,1.41644,-0.026496628,-0.10725591,-0.20499596,2.147015,-0.034162354,-0.20279752,0.015318519,0.46670407,-1.1884166,-0.038749244,-2.9766028,1.5272679,0.030312067,-0.6255883,-1.7258769,0.49855614,0.13423632,-0.0068056746,1.6861383,0.006628817,-3.0687332,3.022662,0.8056501,0.019315403,0.8120698,-0.55495685,0.8038486,0.03319414,1.5389915,-0.074109934,1.4805204,0.07947195,1.9189008,0.055661883,0.063979395,-0.044536766,-3.094441,-0.051480494,0.014108154,0.7252795,-0.017166307,0.061216217,0.025053889,0.9097257,0.041049063,-0.57105243,3.2725298,-0.11242678,0.041673727,0.5608576,-0.06450145,-0.021586966,0.037358303,0.061328344,0.1306839,0.044785716,0.024737751,-0.064265795,0.026467705,-0.021164514,-0.059873447,0.047312345
*OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)COC(=O)NC=CC(C(=C)OC)C(C)(C)C=CC=C(NC(*)=O)C(OC)(OC)OC,-0.317566841840744,2.9681496620178223,1.2675228118896484,-8.0,-0.008296388,4.024078,0.011153117,2.2117026,0.017146105,2.6803606,0.021025147,-0.024231825,0.013687954,-0.19637854,0.52196324,-0.043295,1.911978,-0.017312264,0.16728267,-0.11161967,0.047005232,2.5400784,1.3435042,-0.048316635,0.04694052,0.0013681976,-0.0049244347,-0.034081817,-0.023118854,-0.03289574,0.61802745,1.1249586,0.45283628,-0.022002928,-0.08830307,-0.009138288,-1.1785597,-0.051076133,-0.0075805625,0.2436438,-0.041498363,-0.00031884128,-0.39979655,-1.2081822,0.008983454,0.9340682,0.048768148,-0.07930696,0.04930135,1.7829559,-0.050992154,-2.7673163,0.050550193,-0.13830085,0.28907403,0.037387088,-1.38528,1.1770312,-0.031137977,-2.9795284,-2.1503277,2.1122482,0.12038283,-0.003996347,1.1846548,0.054561112,-2.7438257,0.20392048,-0.29636276,0.0034561774,-1.8043554,1.257374,0.27102658,-0.0069099455,2.2234144,-0.021149503,0.538921,0.946988,2.29919,0.03736226,-2.0498521,-0.036539085,-0.8313898,-0.008138367,-0.061068833,-0.96359324,-0.016010964,-0.02075873,0.08088301,-0.07559343,0.00041322873,1.4581909,4.029319,-0.097192824,0.013121097,0.024079133,-0.05197653,-0.07636001,-0.036096353,0.04537922,0.10563432,0.03521764,0.08882215,-0.024383942,0.044537622,0.100377336,-0.0033230577,-0.020508444
*OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NCCCNC(C1C2=CC=CC=CC=C1C2NC(*)=O)C(F)(C(C)(F)F)C(F)(F)F,-0.2511522173881531,2.971101760864258,1.2587873935699463,-20.0,0.023313466,1.9901422,-0.0581897,2.3309357,0.0029815652,1.5941913,0.0006503217,-0.06668945,0.09263872,0.26995215,-2.5805671,0.014246917,1.3451444,-0.038107835,-0.10247074,-0.020908814,0.12569745,0.38628253,1.7727842,-0.046283536,0.06004688,-0.025292534,-0.045018423,-0.094704494,0.024630055,-0.013721164,0.9953149,1.0805303,2.6963136,-0.055186193,-0.10393745,-0.03777202,0.5411416,-0.026445882,-0.005553955,-0.043390717,-0.054438796,-0.039842606,-2.1040132,-0.13722195,-0.015597146,2.1688092,0.05667471,-0.06741384,-0.089655064,1.0207335,-0.0075384555,-3.1900158,-0.03703698,-1.1451128,-0.69928813,0.04207116,-2.6085758,-0.27823734,0.008555732,-2.874221,-3.0281022,2.4723055,0.081796356,-0.058999557,-0.3328836,0.05589313,-3.6867862,0.55446863,1.4620315,-0.022025727,-1.25238,1.6238196,0.5193613,-0.048062842,2.6756918,-0.07461694,1.8584676,0.7877668,0.99476916,-0.015707213,-1.8211427,0.017050598,-1.6571473,-0.008096398,-0.059983373,-0.69418657,-0.09871871,0.013768012,0.011141612,-1.0000417,0.0070172637,-0.400408,4.1658473,-0.13514069,0.000984877,0.54701716,-0.055407956,-0.08036399,-0.04847674,0.018352471,0.08947371,0.057550844,0.073261015,0.01894328,-0.028808393,0.76971376,0.013336986,0.011504684
*OCCCCCCCNC(=O)C=CC(=O)NCCCCCCCCCCCCCCOC(=O)C1CCCCC(COCc2ccccc2)CC(C)(C(*)=O)C1,-0.4792480170726776,3.247025966644287,1.3938968181610107,-0.0,-0.017966611,3.7121644,0.03205267,0.35013828,0.026874484,3.27802,0.038150817,0.0008359642,0.02188088,0.2510125,0.49574664,-0.028032733,0.4408602,0.011994674,0.16200054,-0.110045,0.09286871,0.30502927,2.210067,0.03247626,0.092462875,0.013777848,0.0022946794,-0.0359996,0.02557963,-0.036924727,0.9243323,0.77682555,1.972084,-0.011874091,-0.07771119,-0.009086183,0.4083785,0.013280586,0.07034102,-0.4501753,-0.0076289456,-0.013819575,-2.7263856,0.9883047,-0.043165434,1.5238417,-0.020844797,-0.009377318,-0.010664544,2.1867287,-0.036133546,-2.7394364,0.016968869,0.6028857,-0.5084794,-0.061977334,0.061845236,1.7629739,-0.044573147,-0.8584408,-2.541381,2.9884312,1.1089789,3.4675286e-05,-0.59439355,0.09228079,-1.1835054,0.35501534,2.1616812,0.024910336,0.43949106,1.87358,0.86156833,-0.0026820414,0.30517048,-0.064608626,1.3976989,-0.2386273,1.9566133,0.021449946,0.5212467,-0.034290045,-2.688183,0.011305227,-0.00081936753,-1.2160035,-0.10697778,-0.037024017,0.02578655,0.19906902,0.06081868,2.628197,3.2671328,-0.1383209,0.024788035,0.14414023,-0.021753803,-0.022926258,-0.028980842,-0.018027334,0.06847946,-0.008016589,0.023473514,-0.034891948,0.0022273485,0.22885565,0.041653823,-0.010912433
